nice: cannot set niceness: Permission denied
Precompiling packages...
   1498.6 ms  ✓ MozillaCACerts_jll
  14071.1 ms  ✓ IrrationalConstants
   7004.2 ms  ✓ PkgVersion
  10283.2 ms  ✓ StructUtils
   3010.1 ms  ✓ FillArrays → FillArraysStatisticsExt
   2700.0 ms  ✓ Inflate
   9794.5 ms  ✓ Compat
  20079.5 ms  ✓ MacroTools
   3328.9 ms  ✓ Ratios
   4108.6 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   7706.4 ms  ✓ SignedDistanceFields
  24618.5 ms  ✓ BaseDirs
   3525.3 ms  ✓ AliasTables
   3685.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  13393.7 ms  ✓ InteractiveUtils
   3178.9 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
  10896.8 ms  ✓ NaNMath
   3302.4 ms  ✓ RelocatableFolders
   4474.4 ms  ✓ AxisArrays
   3088.5 ms  ✓ JLLWrappers
   3000.7 ms  ✓ PrecompileTools
   2492.7 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2645.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2611.5 ms  ✓ StructUtils → StructUtilsStaticArraysCoreExt
   2811.4 ms  ✓ MosaicViews
   2492.5 ms  ✓ Compat → CompatLinearAlgebraExt
   3290.9 ms  ✓ LogExpFunctions
   8392.2 ms  ✓ DataStructures
   4198.7 ms  ✓ SimpleTraits
   4289.8 ms  ✓ CoreMath_jll
   3501.0 ms  ✓ Graphite2_jll
   3316.6 ms  ✓ LLVMOpenMP_jll
   4394.4 ms  ✓ Libmount_jll
  10620.0 ms  ✓ Missings
   4409.8 ms  ✓ Bzip2_jll
   3418.0 ms  ✓ Xorg_libpciaccess_jll
  11308.8 ms  ✓ Tables
   3720.5 ms  ✓ Rmath_jll
  17099.1 ms  ✓ Distributed
   3597.0 ms  ✓ Xorg_libXau_jll
   3496.4 ms  ✓ libpng_jll
  19297.1 ms  ✓ FixedPointNumbers
   4295.2 ms  ✓ libfdk_aac_jll
  12523.8 ms  ✓ ComputePipeline
   4275.6 ms  ✓ Giflib_jll
   4602.6 ms  ✓ Imath_jll
   3781.9 ms  ✓ LERC_jll
   3395.7 ms  ✓ EarCut_jll
   3675.7 ms  ✓ CRlibm_jll
  19686.1 ms  ✓ FileIO
   3499.2 ms  ✓ Xorg_libXdmcp_jll
   6491.5 ms  ✓ LAME_jll
   4822.4 ms  ✓ JpegTurbo_jll
   4904.2 ms  ✓ XZ_jll
   3586.2 ms  ✓ x265_jll
   3485.7 ms  ✓ x264_jll
   5117.5 ms  ✓ Ogg_jll
   3579.0 ms  ✓ Zstd_jll
   4007.5 ms  ✓ libaom_jll
   3607.1 ms  ✓ Expat_jll
   3300.8 ms  ✓ Xorg_xtrans_jll
   3802.9 ms  ✓ Opus_jll
   3503.8 ms  ✓ Libiconv_jll
   3209.4 ms  ✓ isoband_jll
   4084.6 ms  ✓ Libffi_jll
   3293.3 ms  ✓ OpenSpecFun_jll
   4108.7 ms  ✓ Libuuid_jll
   4005.7 ms  ✓ OpenBLASConsistentFPCSR_jll
   4394.4 ms  ✓ FriBidi_jll
  26898.4 ms  ✓ SparseArrays
   4679.8 ms  ✓ MuladdMacro
   2418.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3388.6 ms  ✓ SortingAlgorithms
   3306.7 ms  ✓ Pixman_jll
   3601.2 ms  ✓ CoreMath
   3307.9 ms  ✓ libdrm_jll
   6018.3 ms  ✓ FilePathsBase
   3888.7 ms  ✓ FreeType2_jll
   2897.6 ms  ✓ StructUtils → StructUtilsTablesExt
   3704.9 ms  ✓ SharedArrays
   2789.0 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3982.2 ms  ✓ Rmath
   4499.6 ms  ✓ ProgressMeter
   5600.9 ms  ✓ OpenEXR_jll
   3410.9 ms  ✓ libsixel_jll
   4075.0 ms  ✓ CRlibm
  11390.4 ms  ✓ QuadGK
  12577.0 ms  ✓ ChainRulesCore
  10413.3 ms  ✓ StructArrays
   4610.3 ms  ✓ libvorbis_jll
   2190.5 ms  ✓ Isoband
  17601.7 ms  ✓ Accessors
   4386.0 ms  ✓ Libtiff_jll
   4222.8 ms  ✓ GettextRuntime_jll
   3965.4 ms  ✓ WoodburyMatrices
   4919.8 ms  ✓ CodecZstd
   3589.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
  12780.8 ms  ✓ ColorTypes
   3624.7 ms  ✓ Statistics → SparseArraysExt
  10207.6 ms  ✓ Xorg_libxcb_jll
   2980.0 ms  ✓ SuiteSparse
   3112.5 ms  ✓ Adapt → AdaptSparseArraysExt
   2799.4 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   3986.9 ms  ✓ FilePaths
   2407.4 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2713.3 ms  ✓ StructArrays → StructArraysAdaptExt
   5975.6 ms  ✓ FFTA
   4829.5 ms  ✓ Fontconfig_jll
   4996.6 ms  ✓ FreeType
   2610.7 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3811.8 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2617.9 ms  ✓ Accessors → LinearAlgebraExt
   2903.1 ms  ✓ Accessors → StructArraysExt
   3588.5 ms  ✓ Accessors → IntervalSetsExt
   7492.9 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3257.9 ms  ✓ AxisAlgorithms
   9400.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3087.9 ms  ✓ ColorTypes → StyledStringsExt
   6108.0 ms  ✓ Glib_jll
   4298.2 ms  ✓ Xorg_libX11_jll
  13255.2 ms  ✓ SpecialFunctions
   4224.8 ms  ✓ PDMats
  19996.0 ms  ✓ IntervalArithmetic
   4726.9 ms  ✓ Xorg_libXfixes_jll
   5394.0 ms  ✓ Xorg_libXrender_jll
   5399.5 ms  ✓ Xorg_libXext_jll
  40318.4 ms  ✓ Parsers
   3010.8 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   4592.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   9702.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  13308.8 ms  ✓ QOI
   6910.7 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   4263.3 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  19384.3 ms  ✓ ColorVectorSpace
   5387.7 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
  47508.5 ms  ✓ StaticArrays
   4388.4 ms  ✓ libva_jll
   5706.7 ms  ✓ Cairo_jll
  49000.2 ms  ✓ Automa
   3307.6 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  15117.3 ms  ✓ StatsFuns
   6791.8 ms  ✓ Libglvnd_jll
   3304.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3405.4 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3516.1 ms  ✓ Adapt → AdaptStaticArraysExt
  23488.7 ms  ✓ StatsBase
   3716.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3761.1 ms  ✓ Accessors → StaticArraysExt
   2874.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   4591.8 ms  ✓ HarfBuzz_jll
  29983.4 ms  ✓ Roots
  11292.5 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   6891.4 ms  ✓ libwebp_jll
   6580.1 ms  ✓ PDMats → StatsBaseExt
  29297.4 ms  ✓ Colors
  60115.6 ms  ✓ SIMD
  11288.4 ms  ✓ StructArrays → StructArraysStaticArraysExt
   5508.8 ms  ✓ libass_jll
   5587.3 ms  ✓ Pango_jll
   3595.2 ms  ✓ Roots → RootsChainRulesCoreExt
   3097.4 ms  ✓ Animations
  12480.0 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   6532.0 ms  ✓ OpenEXR
   6792.7 ms  ✓ FFMPEG_jll
   8899.4 ms  ✓ Graphics
  25906.0 ms  ✓ JSON
  21912.6 ms  ✓ ExactPredicates
  15018.8 ms  ✓ Interpolations
 104896.7 ms  ✓ Unitful
   3899.8 ms  ✓ ColorBrewer
   2794.2 ms  ✓ Unitful → NaNMathExt
   2797.5 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2885.1 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2997.8 ms  ✓ Accessors → UnitfulExt
   3007.6 ms  ✓ Unitful → PrintfExt
   3098.5 ms  ✓ Roots → RootsUnitfulExt
   4078.4 ms  ✓ Interpolations → InterpolationsUnitfulExt
  17795.2 ms  ✓ ColorSchemes
  10197.1 ms  ✓ Cairo
  21541.7 ms  ✓ Distributions
  11409.6 ms  ✓ DelaunayTriangulation
   3195.1 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   1973.7 ms  ✓ KernelDensity
  39435.0 ms  ✓ GeometryBasics
   1859.0 ms  ✓ GeometryBasics → IntervalSetsExt
   1961.3 ms  ✓ Packing
  15439.4 ms  ✓ PlotUtils
   5496.3 ms  ✓ ShaderAbstractions
   5918.1 ms  ✓ FreeTypeAbstraction
  18671.5 ms  ✓ GridLayoutBase
  50004.8 ms  ✓ ImageCore
 129826.2 ms  ✓ REPL
   5308.1 ms  ✓ WebP
   5476.5 ms  ✓ ImageBase
   6504.4 ms  ✓ JpegTurbo
   1992.0 ms  ✓ UnicodeFun
   2294.9 ms  ✓ ImageAxes
   7750.3 ms  ✓ PNGFiles
    892.1 ms  ✓ ImageMetadata
   2537.8 ms  ✓ Netpbm
   8728.3 ms  ✓ Pkg → REPLExt
  66468.2 ms  ✓ TiffImages
   3442.7 ms  ✓ Sixel
    858.1 ms  ✓ ImageIO
   7427.8 ms  ✓ MathTeXEngine
 131659.8 ms  ✓ Makie
  43884.3 ms  ✓ CairoMakie
  262 dependencies successfully precompiled in 349 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1124.87
	System time (seconds): 67.20
	Percent of CPU this job got: 288%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:52.72
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4472004
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 895
	Minor (reclaiming a frame) page faults: 17401352
	Voluntary context switches: 44588
	Involuntary context switches: 124749
	Swaps: 0
	File system inputs: 0
	File system outputs: 3106472
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
