nice: cannot set niceness: Permission denied
Precompiling packages...
   1490.1 ms  ✓ MozillaCACerts_jll
   9293.0 ms  ✓ CEnum
   2992.5 ms  ✓ RoundingEmulator
   3589.2 ms  ✓ DocStringExtensions
   3778.0 ms  ✓ IntervalSets
   2591.4 ms  ✓ CompositionsBase
   2492.9 ms  ✓ PtrArrays
   2914.3 ms  ✓ Mmap
   2595.6 ms  ✓ PCRE2_jll
   2698.7 ms  ✓ Inflate
   2710.4 ms  ✓ Adapt
   3984.8 ms  ✓ TranscodingStreams
   2388.9 ms  ✓ CRC32c
   2725.5 ms  ✓ DataAPI
   2609.4 ms  ✓ StaticArraysCore
   2957.3 ms  ✓ MappedArrays
  10484.5 ms  ✓ OrderedCollections
  10005.8 ms  ✓ Observables
   2700.1 ms  ✓ Scratch
   2232.0 ms  ✓ TableTraits
   3804.4 ms  ✓ Preferences
   7299.1 ms  ✓ AdaptivePredicates
   3183.5 ms  ✓ Primes
   3201.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2597.4 ms  ✓ StackViews
   9882.1 ms  ✓ LazyModules
   2717.0 ms  ✓ PaddedViews
   5311.7 ms  ✓ HypergeometricFunctions
  10010.2 ms  ✓ ConstructionBase
  13896.7 ms  ✓ IrrationalConstants
   7689.5 ms  ✓ PkgVersion
  11493.3 ms  ✓ StructUtils
   3674.1 ms  ✓ FillArrays → FillArraysStatisticsExt
  10285.9 ms  ✓ Compat
   3788.2 ms  ✓ Ratios
   3301.0 ms  ✓ IntervalSets → IntervalSetsRandomExt
  20006.1 ms  ✓ MacroTools
   3312.9 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   9897.2 ms  ✓ NaNMath
  24197.8 ms  ✓ BaseDirs
   6309.7 ms  ✓ SignedDistanceFields
   2781.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2594.6 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2832.9 ms  ✓ AliasTables
   3180.2 ms  ✓ RelocatableFolders
   2697.4 ms  ✓ PrecompileTools
  14806.8 ms  ✓ InteractiveUtils
   3300.8 ms  ✓ JLLWrappers
   2311.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2742.3 ms  ✓ MosaicViews
   2716.2 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2124.7 ms  ✓ StructUtils → StructUtilsStaticArraysCoreExt
   3101.3 ms  ✓ LogExpFunctions
   2397.8 ms  ✓ Compat → CompatLinearAlgebraExt
   3900.0 ms  ✓ AxisArrays
   8896.2 ms  ✓ DataStructures
   4493.5 ms  ✓ MuladdMacro
   9416.9 ms  ✓ Missings
  10685.8 ms  ✓ Tables
  10998.9 ms  ✓ ComputePipeline
   3413.4 ms  ✓ CoreMath_jll
   4685.9 ms  ✓ SimpleTraits
   3894.8 ms  ✓ Graphite2_jll
   3982.9 ms  ✓ Libmount_jll
  19413.5 ms  ✓ Distributed
   3992.3 ms  ✓ Bzip2_jll
  20609.2 ms  ✓ FixedPointNumbers
   3618.4 ms  ✓ Rmath_jll
   4193.5 ms  ✓ Xorg_libpciaccess_jll
  20745.8 ms  ✓ FileIO
   5624.7 ms  ✓ LLVMOpenMP_jll
   4113.5 ms  ✓ Xorg_libXau_jll
   4406.2 ms  ✓ libpng_jll
   3701.9 ms  ✓ libfdk_aac_jll
   3477.1 ms  ✓ Imath_jll
   3299.7 ms  ✓ Giflib_jll
   3290.1 ms  ✓ LERC_jll
   3663.0 ms  ✓ LAME_jll
   3481.2 ms  ✓ EarCut_jll
   3498.0 ms  ✓ CRlibm_jll
   3712.7 ms  ✓ Pixman_jll
   4571.3 ms  ✓ XZ_jll
  26589.5 ms  ✓ SparseArrays
   3687.9 ms  ✓ Ogg_jll
   3722.1 ms  ✓ Xorg_libXdmcp_jll
   3512.9 ms  ✓ x264_jll
   3622.5 ms  ✓ libaom_jll
   4514.2 ms  ✓ OpenEXR_jll
   3490.6 ms  ✓ Opus_jll
   3902.3 ms  ✓ Zstd_jll
   3819.0 ms  ✓ Expat_jll
   3432.3 ms  ✓ Xorg_xtrans_jll
   3497.5 ms  ✓ Libffi_jll
   3811.7 ms  ✓ Libiconv_jll
   3316.9 ms  ✓ isoband_jll
   2583.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3698.5 ms  ✓ OpenSpecFun_jll
   3407.5 ms  ✓ FriBidi_jll
   3700.9 ms  ✓ OpenBLASConsistentFPCSR_jll
   3904.1 ms  ✓ Libuuid_jll
   2886.8 ms  ✓ SortingAlgorithms
   2293.5 ms  ✓ StructUtils → StructUtilsTablesExt
   2707.6 ms  ✓ CoreMath
   3495.5 ms  ✓ SharedArrays
   5807.4 ms  ✓ FilePathsBase
   5679.4 ms  ✓ FFTA
   3507.3 ms  ✓ FreeType2_jll
   2387.1 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   4973.3 ms  ✓ ProgressMeter
   3887.8 ms  ✓ Rmath
   3225.2 ms  ✓ libdrm_jll
  10688.8 ms  ✓ QuadGK
   4497.7 ms  ✓ JpegTurbo_jll
   3808.2 ms  ✓ x265_jll
   3497.2 ms  ✓ CRlibm
  11406.3 ms  ✓ StructArrays
   3707.5 ms  ✓ WoodburyMatrices
   3703.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
  13895.5 ms  ✓ ChainRulesCore
   3188.2 ms  ✓ Adapt → AdaptSparseArraysExt
   3596.6 ms  ✓ SuiteSparse
   4209.0 ms  ✓ Statistics → SparseArraysExt
   4139.8 ms  ✓ libvorbis_jll
  17710.1 ms  ✓ Accessors
   4210.3 ms  ✓ GettextRuntime_jll
   4516.7 ms  ✓ Isoband
  38507.6 ms  ✓ Parsers
   4488.1 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   6300.8 ms  ✓ CodecZstd
   3880.6 ms  ✓ Libtiff_jll
  18288.0 ms  ✓ ColorTypes
   3687.1 ms  ✓ StructArrays → StructArraysSparseArraysExt
   7777.5 ms  ✓ FilePaths
  45422.6 ms  ✓ StaticArrays
   4613.5 ms  ✓ StructArrays → StructArraysAdaptExt
   8301.1 ms  ✓ FreeType
   5898.7 ms  ✓ libsixel_jll
  12183.8 ms  ✓ Xorg_libxcb_jll
   9399.7 ms  ✓ Fontconfig_jll
   4400.3 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   4010.3 ms  ✓ AxisAlgorithms
   3918.7 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3701.4 ms  ✓ Accessors → StructArraysExt
   4159.9 ms  ✓ Accessors → IntervalSetsExt
  52102.5 ms  ✓ Automa
   5599.9 ms  ✓ Glib_jll
   7207.5 ms  ✓ Accessors → LinearAlgebraExt
  17314.2 ms  ✓ SpecialFunctions
   8606.3 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   4499.2 ms  ✓ ColorTypes → StyledStringsExt
   9806.7 ms  ✓ PDMats
   3687.9 ms  ✓ Adapt → AdaptStaticArraysExt
   4396.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3594.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  56678.5 ms  ✓ SIMD
   4694.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
  13799.3 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3704.7 ms  ✓ Accessors → StaticArraysExt
   4401.5 ms  ✓ Xorg_libX11_jll
  22405.9 ms  ✓ IntervalArithmetic
  11180.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3803.5 ms  ✓ FillArrays → FillArraysPDMatsExt
  10195.7 ms  ✓ StructArrays → StructArraysStaticArraysExt
   7720.6 ms  ✓ QOI
  20594.3 ms  ✓ StatsBase
   3690.1 ms  ✓ Xorg_libXrender_jll
   3700.4 ms  ✓ Xorg_libXext_jll
   9412.3 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2495.8 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   3892.3 ms  ✓ Xorg_libXfixes_jll
  20803.1 ms  ✓ ColorVectorSpace
  11602.4 ms  ✓ StatsFuns
   4097.2 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   4285.7 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   4499.2 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   4091.4 ms  ✓ PDMats → StatsBaseExt
   3001.2 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   4897.4 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   6461.0 ms  ✓ Cairo_jll
  26662.9 ms  ✓ JSON
   6809.1 ms  ✓ Libglvnd_jll
   6388.7 ms  ✓ libva_jll
  28339.2 ms  ✓ Colors
   9805.6 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  23099.0 ms  ✓ Roots
   6233.8 ms  ✓ HarfBuzz_jll
  15599.8 ms  ✓ Interpolations
   3485.9 ms  ✓ Animations
   7399.7 ms  ✓ libwebp_jll
  99186.6 ms  ✓ Unitful
   3498.8 ms  ✓ Roots → RootsChainRulesCoreExt
   4297.8 ms  ✓ libass_jll
   6310.9 ms  ✓ ColorBrewer
   3015.8 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3112.8 ms  ✓ Unitful → NaNMathExt
   7406.8 ms  ✓ OpenEXR
   3606.8 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3215.1 ms  ✓ Unitful → PrintfExt
   4697.4 ms  ✓ Pango_jll
   8885.1 ms  ✓ Graphics
   2704.0 ms  ✓ Roots → RootsUnitfulExt
   2907.2 ms  ✓ Accessors → UnitfulExt
   3589.0 ms  ✓ Interpolations → InterpolationsUnitfulExt
  19925.9 ms  ✓ ExactPredicates
   4221.2 ms  ✓ FFMPEG_jll
  13502.9 ms  ✓ ColorSchemes
   5237.8 ms  ✓ Cairo
  13976.1 ms  ✓ Distributions
   3846.3 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   9886.7 ms  ✓ DelaunayTriangulation
  47318.5 ms  ✓ GeometryBasics
   4187.6 ms  ✓ KernelDensity
   1700.3 ms  ✓ GeometryBasics → IntervalSetsExt
   2099.6 ms  ✓ Packing
   3599.5 ms  ✓ ShaderAbstractions
   4078.6 ms  ✓ FreeTypeAbstraction
  17376.4 ms  ✓ PlotUtils
  15546.9 ms  ✓ GridLayoutBase
 124857.3 ms  ✓ REPL
  47129.9 ms  ✓ ImageCore
   1917.9 ms  ✓ UnicodeFun
   2843.1 ms  ✓ ImageBase
   2855.6 ms  ✓ WebP
   4777.7 ms  ✓ JpegTurbo
   5431.7 ms  ✓ ImageAxes
   8358.1 ms  ✓ PNGFiles
   2564.4 ms  ✓ ImageMetadata
  12334.3 ms  ✓ Pkg → REPLExt
  77161.0 ms  ✓ TiffImages
   2257.3 ms  ✓ Netpbm
   1763.4 ms  ✓ Sixel
    865.9 ms  ✓ ImageIO
   5590.2 ms  ✓ MathTeXEngine
 132431.2 ms  ✓ Makie
  45959.6 ms  ✓ CairoMakie
  262 dependencies successfully precompiled in 351 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1123.99
	System time (seconds): 67.06
	Percent of CPU this job got: 287%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:54.42
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4507284
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 945
	Minor (reclaiming a frame) page faults: 17463209
	Voluntary context switches: 46435
	Involuntary context switches: 108875
	Swaps: 0
	File system inputs: 0
	File system outputs: 3110640
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
