nice: cannot set niceness: Permission denied
Precompiling packages...
   1575.2 ms  ✓ OpenSSL_jll
   4403.4 ms  ✓ LLVMOpenMP_jll
   4494.0 ms  ✓ Bzip2_jll
   3710.0 ms  ✓ Rmath_jll
   4496.5 ms  ✓ Xorg_libpciaccess_jll
   3624.8 ms  ✓ libpng_jll
   3993.3 ms  ✓ Xorg_libXau_jll
   3785.5 ms  ✓ libfdk_aac_jll
   3704.6 ms  ✓ Imath_jll
  21101.2 ms  ✓ FileIO
   3889.5 ms  ✓ LAME_jll
   4608.8 ms  ✓ Giflib_jll
   3599.5 ms  ✓ EarCut_jll
   4321.5 ms  ✓ LERC_jll
   4002.5 ms  ✓ CRlibm_jll
   3495.4 ms  ✓ Ogg_jll
  25391.7 ms  ✓ SparseArrays
   4593.4 ms  ✓ JpegTurbo_jll
   4392.9 ms  ✓ XZ_jll
   3758.8 ms  ✓ x265_jll
   4163.9 ms  ✓ Xorg_libXdmcp_jll
   3693.8 ms  ✓ Zstd_jll
   3889.0 ms  ✓ libaom_jll
   4212.5 ms  ✓ x264_jll
   3878.1 ms  ✓ Expat_jll
   3403.2 ms  ✓ Xorg_xtrans_jll
   3800.3 ms  ✓ Opus_jll
   3794.2 ms  ✓ Libiconv_jll
   3793.5 ms  ✓ isoband_jll
   4096.6 ms  ✓ Libffi_jll
   3836.1 ms  ✓ OpenSpecFun_jll
   3917.2 ms  ✓ FriBidi_jll
   2820.0 ms  ✓ SortingAlgorithms
   3493.0 ms  ✓ Libuuid_jll
   3697.8 ms  ✓ LogExpFunctions
   2816.0 ms  ✓ Compat → CompatLinearAlgebraExt
   4982.6 ms  ✓ CodecZstd
   2699.5 ms  ✓ StructUtils → StructUtilsTablesExt
   3497.9 ms  ✓ SharedArrays
   2714.3 ms  ✓ CoreMath
   2708.5 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   4906.1 ms  ✓ ProgressMeter
   3524.4 ms  ✓ Pixman_jll
   4198.9 ms  ✓ FreeType2_jll
   3798.9 ms  ✓ Rmath
   3795.0 ms  ✓ libdrm_jll
   3602.1 ms  ✓ CRlibm
   4996.0 ms  ✓ OpenEXR_jll
   3416.5 ms  ✓ WoodburyMatrices
   4782.0 ms  ✓ libvorbis_jll
  11300.1 ms  ✓ QuadGK
   3499.5 ms  ✓ Adapt → AdaptSparseArraysExt
   3520.8 ms  ✓ SuiteSparse
   5110.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
  10785.1 ms  ✓ StructArrays
   5078.3 ms  ✓ Statistics → SparseArraysExt
  29911.8 ms  ✓ Parsers
   5699.5 ms  ✓ libsixel_jll
   2499.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4126.9 ms  ✓ OpenBLASConsistentFPCSR_jll
   2901.1 ms  ✓ Isoband
   5279.8 ms  ✓ Libtiff_jll
   4203.2 ms  ✓ GettextRuntime_jll
  13581.6 ms  ✓ ColorTypes
   2410.6 ms  ✓ StructArrays → StructArraysAdaptExt
   3590.4 ms  ✓ AxisAlgorithms
   5924.1 ms  ✓ FilePathsBase
   4602.7 ms  ✓ FreeType
   3576.2 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2896.3 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   5298.2 ms  ✓ Fontconfig_jll
   4977.6 ms  ✓ PDMats
  10923.0 ms  ✓ Xorg_libxcb_jll
   2722.6 ms  ✓ ColorTypes → StyledStringsExt
   3205.1 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   5295.1 ms  ✓ Glib_jll
   3588.6 ms  ✓ FillArrays → FillArraysPDMatsExt
   4709.9 ms  ✓ FilePaths
   4402.2 ms  ✓ Xorg_libX11_jll
  43470.6 ms  ✓ StaticArrays
  14791.9 ms  ✓ SpecialFunctions
  14132.8 ms  ✓ ChainRulesCore
   3604.8 ms  ✓ Xorg_libXfixes_jll
   3815.8 ms  ✓ Xorg_libXext_jll
   3904.5 ms  ✓ Xorg_libXrender_jll
   3329.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3296.5 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3309.3 ms  ✓ Adapt → AdaptStaticArraysExt
   3680.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   8098.7 ms  ✓ QOI
   2891.1 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   4805.5 ms  ✓ Cairo_jll
  18812.2 ms  ✓ StatsBase
   5693.9 ms  ✓ HypergeometricFunctions
  19603.8 ms  ✓ IntervalArithmetic
   5816.0 ms  ✓ Libglvnd_jll
  21001.8 ms  ✓ ColorVectorSpace
  56408.6 ms  ✓ SIMD
   9704.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  10092.0 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   6194.5 ms  ✓ libva_jll
   3699.4 ms  ✓ PDMats → StatsBaseExt
  11202.8 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   6517.8 ms  ✓ HarfBuzz_jll
   3382.0 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3101.4 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
  13574.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
   3518.9 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  27582.7 ms  ✓ JSON
   4423.8 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   3996.6 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   5208.8 ms  ✓ libwebp_jll
  10699.5 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3711.1 ms  ✓ libass_jll
  28108.6 ms  ✓ Colors
   4383.3 ms  ✓ Pango_jll
   3083.2 ms  ✓ Animations
  13504.2 ms  ✓ StatsFuns
   5181.0 ms  ✓ ColorBrewer
   5907.9 ms  ✓ FFMPEG_jll
   6291.6 ms  ✓ OpenEXR
   2096.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   7898.6 ms  ✓ Graphics
   5601.3 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  12087.0 ms  ✓ Interpolations
  16068.1 ms  ✓ ColorSchemes
  19801.5 ms  ✓ ExactPredicates
  10909.0 ms  ✓ Cairo
 100232.0 ms  ✓ Unitful
   2181.0 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2288.9 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2364.9 ms  ✓ Unitful → NaNMathExt
   2576.7 ms  ✓ Unitful → PrintfExt
   3307.1 ms  ✓ Interpolations → InterpolationsUnitfulExt
  17698.9 ms  ✓ Distributions
   4079.5 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  15182.7 ms  ✓ DelaunayTriangulation
  50478.6 ms  ✓ GeometryBasics
   7296.7 ms  ✓ KernelDensity
   3612.2 ms  ✓ GeometryBasics → IntervalSetsExt
   4319.5 ms  ✓ Packing
  43108.4 ms  ✓ Automa
   6787.7 ms  ✓ ShaderAbstractions
   8023.2 ms  ✓ FreeTypeAbstraction
  25515.8 ms  ✓ PlotUtils
  17422.1 ms  ✓ GridLayoutBase
  58296.3 ms  ✓ ImageCore
 128061.6 ms  ✓ REPL
   4228.9 ms  ✓ WebP
   4308.6 ms  ✓ ImageBase
   5244.6 ms  ✓ JpegTurbo
   1820.2 ms  ✓ UnicodeFun
   6642.8 ms  ✓ PNGFiles
   2345.1 ms  ✓ ImageAxes
   1954.0 ms  ✓ ImageMetadata
   3868.7 ms  ✓ Netpbm
  77221.9 ms  ✓ TiffImages
  10230.9 ms  ✓ Pkg → REPLExt
   1720.0 ms  ✓ Sixel
    897.1 ms  ✓ ImageIO
   4530.2 ms  ✓ MathTeXEngine
 134502.3 ms  ✓ Makie
  43595.9 ms  ✓ CairoMakie
  249 dependencies successfully precompiled in 347 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.6 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1110.22
	System time (seconds): 65.83
	Percent of CPU this job got: 285%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:51.74
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4474668
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 798
	Minor (reclaiming a frame) page faults: 16895209
	Voluntary context switches: 43643
	Involuntary context switches: 98330
	Swaps: 0
	File system inputs: 0
	File system outputs: 3073024
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
