nice: cannot set niceness: Permission denied
Precompiling packages...
   1495.2 ms  ✓ MozillaCACerts_jll
   3485.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   5119.2 ms  ✓ Xorg_libX11_jll
  13700.5 ms  ✓ SpecialFunctions
   9224.6 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
  44196.2 ms  ✓ StaticArrays
   8291.6 ms  ✓ QOI
   3625.0 ms  ✓ Xorg_libXfixes_jll
   4177.5 ms  ✓ Xorg_libXext_jll
   4680.3 ms  ✓ Xorg_libXrender_jll
   6381.3 ms  ✓ HypergeometricFunctions
   4999.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3770.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  19713.2 ms  ✓ IntervalArithmetic
   4724.5 ms  ✓ Adapt → AdaptStaticArraysExt
   6692.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
  18409.1 ms  ✓ ColorVectorSpace
  21115.4 ms  ✓ StatsBase
  11085.3 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  14611.3 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   5015.6 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   8103.9 ms  ✓ Cairo_jll
   5181.6 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   9511.7 ms  ✓ Libglvnd_jll
   9525.4 ms  ✓ libva_jll
  10617.5 ms  ✓ StructArrays → StructArraysStaticArraysExt
   5187.1 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   4120.9 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  59314.3 ms  ✓ Parsers
  59977.7 ms  ✓ SIMD
   3982.1 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   4105.1 ms  ✓ PDMats → StatsBaseExt
   4330.2 ms  ✓ HarfBuzz_jll
  27894.5 ms  ✓ Colors
   5189.6 ms  ✓ libwebp_jll
   2998.0 ms  ✓ Animations
   3886.8 ms  ✓ libass_jll
   4480.1 ms  ✓ Pango_jll
  16794.2 ms  ✓ StatsFuns
   6584.8 ms  ✓ OpenEXR
   2575.4 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   8809.5 ms  ✓ Graphics
   6088.6 ms  ✓ FFMPEG_jll
  14892.1 ms  ✓ Interpolations
   7588.7 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  21493.7 ms  ✓ ExactPredicates
  17990.0 ms  ✓ ColorSchemes
  22197.7 ms  ✓ JSON
  11186.1 ms  ✓ Cairo
 100272.6 ms  ✓ Unitful
   3991.8 ms  ✓ ColorBrewer
   2417.5 ms  ✓ Unitful → NaNMathExt
   2426.9 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2599.8 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2620.7 ms  ✓ Unitful → PrintfExt
   3392.7 ms  ✓ Interpolations → InterpolationsUnitfulExt
  20100.3 ms  ✓ Distributions
   3498.8 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  12918.1 ms  ✓ DelaunayTriangulation
   5306.5 ms  ✓ KernelDensity
  51134.8 ms  ✓ GeometryBasics
   4278.9 ms  ✓ Packing
  42497.5 ms  ✓ Automa
   5548.7 ms  ✓ ShaderAbstractions
   7133.6 ms  ✓ FreeTypeAbstraction
  24665.4 ms  ✓ PlotUtils
  11939.9 ms  ✓ GridLayoutBase
  50080.7 ms  ✓ ImageCore
   2427.7 ms  ✓ WebP
   2531.2 ms  ✓ ImageBase
   3320.2 ms  ✓ JpegTurbo
   6311.0 ms  ✓ PNGFiles
   3899.1 ms  ✓ ImageAxes
   2687.1 ms  ✓ ImageMetadata
   8011.9 ms  ✓ Netpbm
  77337.0 ms  ✓ TiffImages
 123375.9 ms  ✓ REPL
   1058.3 ms  ✓ UnicodeFun
   4200.1 ms  ✓ Pkg → REPLExt
   1681.5 ms  ✓ Sixel
    880.8 ms  ✓ ImageIO
   4313.8 ms  ✓ MathTeXEngine
 127548.5 ms  ✓ Makie
  43452.6 ms  ✓ CairoMakie
  251 dependencies successfully precompiled in 347 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1119.18
	System time (seconds): 64.66
	Percent of CPU this job got: 287%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:51.15
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4317668
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 892
	Minor (reclaiming a frame) page faults: 16872647
	Voluntary context switches: 45117
	Involuntary context switches: 126502
	Swaps: 0
	File system inputs: 0
	File system outputs: 3053448
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
