nice: cannot set niceness: Permission denied
Precompiling packages...
   1459.7 ms  ✓ MozillaCACerts_jll
  21193.8 ms  ✓ FixedPointNumbers
   5005.0 ms  ✓ EarCut_jll
   4287.6 ms  ✓ x265_jll
   5014.5 ms  ✓ JpegTurbo_jll
   3917.2 ms  ✓ x264_jll
   4528.6 ms  ✓ Xorg_libXdmcp_jll
   5077.5 ms  ✓ Ogg_jll
   5394.6 ms  ✓ XZ_jll
  20010.2 ms  ✓ FileIO
   4982.5 ms  ✓ libaom_jll
   3811.7 ms  ✓ Opus_jll
   5211.9 ms  ✓ Zstd_jll
   4807.3 ms  ✓ Expat_jll
   4627.6 ms  ✓ LZO_jll
   3895.1 ms  ✓ Xorg_xtrans_jll
   2600.1 ms  ✓ Compat → CompatLinearAlgebraExt
   4162.7 ms  ✓ Libiconv_jll
   3798.4 ms  ✓ Libffi_jll
   3806.9 ms  ✓ isoband_jll
   3894.8 ms  ✓ OpenSpecFun_jll
   4100.1 ms  ✓ Libuuid_jll
   3709.7 ms  ✓ FriBidi_jll
   3795.9 ms  ✓ OpenBLASConsistentFPCSR_jll
   2920.4 ms  ✓ SortingAlgorithms
   2470.5 ms  ✓ StructUtils → StructUtilsTablesExt
  27015.7 ms  ✓ SparseArrays
   4109.8 ms  ✓ SimpleTraits
   3727.3 ms  ✓ Pixman_jll
   3795.0 ms  ✓ FreeType2_jll
   4105.6 ms  ✓ Rmath
   3798.4 ms  ✓ SharedArrays
   4801.5 ms  ✓ OpenEXR_jll
   2287.3 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3535.3 ms  ✓ CRlibm
   4892.0 ms  ✓ ProgressMeter
   3799.0 ms  ✓ libsixel_jll
   4302.6 ms  ✓ libvorbis_jll
   3992.4 ms  ✓ Libtiff_jll
   2399.5 ms  ✓ Isoband
   4290.2 ms  ✓ GettextRuntime_jll
  10692.7 ms  ✓ StructArrays
   5988.3 ms  ✓ FilePathsBase
  11665.3 ms  ✓ QuadGK
   3502.6 ms  ✓ WoodburyMatrices
   3609.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3294.1 ms  ✓ Statistics → SparseArraysExt
   3101.6 ms  ✓ SuiteSparse
   3104.3 ms  ✓ Adapt → AdaptSparseArraysExt
   2500.9 ms  ✓ StructArrays → StructArraysAdaptExt
  11608.7 ms  ✓ Xorg_libxcb_jll
   4683.0 ms  ✓ FreeType
   2493.8 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   5438.3 ms  ✓ Fontconfig_jll
  13995.3 ms  ✓ ColorTypes
   3499.3 ms  ✓ StructArrays → StructArraysSparseArraysExt
   5402.2 ms  ✓ Glib_jll
   2807.7 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
  13202.3 ms  ✓ ChainRulesCore
   4091.1 ms  ✓ FilePaths
   3527.4 ms  ✓ AxisAlgorithms
   2513.6 ms  ✓ ColorTypes → StyledStringsExt
  13503.2 ms  ✓ SpecialFunctions
   4005.0 ms  ✓ Xorg_libX11_jll
   4591.0 ms  ✓ PDMats
   2518.4 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3688.5 ms  ✓ Xorg_libXrender_jll
   3598.8 ms  ✓ Xorg_libXext_jll
   5198.8 ms  ✓ HypergeometricFunctions
   7811.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   7782.5 ms  ✓ QOI
   3316.8 ms  ✓ FillArrays → FillArraysPDMatsExt
   9812.8 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
  17307.9 ms  ✓ IntervalArithmetic
   8593.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   4182.5 ms  ✓ Cairo_jll
   4583.1 ms  ✓ Libglvnd_jll
   1988.5 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   2649.0 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   2879.3 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3502.3 ms  ✓ HarfBuzz_jll
  16115.1 ms  ✓ ColorVectorSpace
  17193.1 ms  ✓ StatsBase
   3822.9 ms  ✓ libwebp_jll
   1792.7 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   2317.3 ms  ✓ PDMats → StatsBaseExt
   2801.9 ms  ✓ libass_jll
   3304.1 ms  ✓ Pango_jll
  40064.8 ms  ✓ StaticArrays
  10460.8 ms  ✓ StatsFuns
   3371.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3501.9 ms  ✓ Adapt → AdaptStaticArraysExt
   3516.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3616.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3738.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  23570.0 ms  ✓ Colors
   5996.0 ms  ✓ FFMPEG_jll
   3015.7 ms  ✓ Animations
   8311.9 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   9471.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   6317.0 ms  ✓ OpenEXR
  10726.7 ms  ✓ Graphics
  15808.6 ms  ✓ StructArrays → StructArraysStaticArraysExt
  55278.3 ms  ✓ SIMD
  55916.6 ms  ✓ Parsers
  17600.6 ms  ✓ ColorSchemes
  22607.0 ms  ✓ ExactPredicates
   9299.8 ms  ✓ Cairo
  21838.5 ms  ✓ Distributions
  15997.2 ms  ✓ Interpolations
  99287.4 ms  ✓ Unitful
   2301.8 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2517.7 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2602.0 ms  ✓ Unitful → NaNMathExt
   2689.3 ms  ✓ Unitful → PrintfExt
   4205.9 ms  ✓ Interpolations → InterpolationsUnitfulExt
  18281.5 ms  ✓ JSON
  11001.5 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   2194.4 ms  ✓ ColorBrewer
   2793.0 ms  ✓ KernelDensity
  17515.9 ms  ✓ DelaunayTriangulation
  48513.5 ms  ✓ GeometryBasics
  28511.0 ms  ✓ PlotUtils
   4393.0 ms  ✓ Packing
  38031.5 ms  ✓ Automa
   6214.5 ms  ✓ ShaderAbstractions
   6200.2 ms  ✓ FreeTypeAbstraction
  57410.7 ms  ✓ ImageCore
  16388.5 ms  ✓ GridLayoutBase
   7888.5 ms  ✓ ImageBase
   8264.1 ms  ✓ WebP
  11286.5 ms  ✓ JpegTurbo
   6123.4 ms  ✓ ImageAxes
  14072.4 ms  ✓ PNGFiles
   1345.5 ms  ✓ ImageMetadata
 115726.4 ms  ✓ REPL
   1139.3 ms  ✓ UnicodeFun
   1370.9 ms  ✓ Netpbm
   7179.5 ms  ✓ Pkg → REPLExt
  70394.2 ms  ✓ TiffImages
   2757.6 ms  ✓ Sixel
    874.0 ms  ✓ ImageIO
   5417.6 ms  ✓ MathTeXEngine
 122181.9 ms  ✓ Makie
  42740.4 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 336 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1093.45
	System time (seconds): 65.00
	Percent of CPU this job got: 290%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:39.26
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4312936
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 935
	Minor (reclaiming a frame) page faults: 16610387
	Voluntary context switches: 41380
	Involuntary context switches: 104161
	Swaps: 0
	File system inputs: 16
	File system outputs: 3037304
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
