nice: cannot set niceness: Permission denied
Precompiling packages...
   1715.7 ms  ✓ OpenSSL_jll
   2305.6 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
  15197.7 ms  ✓ InteractiveUtils
   2487.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3018.6 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2596.4 ms  ✓ MosaicViews
   9097.0 ms  ✓ DataStructures
   6223.9 ms  ✓ SignedDistanceFields
   2499.6 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2598.6 ms  ✓ StructUtils → StructUtilsStaticArraysCoreExt
  10398.9 ms  ✓ Missings
   3599.1 ms  ✓ LogExpFunctions
   6317.0 ms  ✓ FFTA
  11520.5 ms  ✓ Tables
   2779.7 ms  ✓ Compat → CompatLinearAlgebraExt
   4197.4 ms  ✓ AxisArrays
  10379.3 ms  ✓ ComputePipeline
  16290.1 ms  ✓ Distributed
   3502.0 ms  ✓ Graphite2_jll
   4124.0 ms  ✓ CoreMath_jll
   3767.6 ms  ✓ Libmount_jll
   3636.9 ms  ✓ Bzip2_jll
   3790.8 ms  ✓ Xorg_libpciaccess_jll
   4417.5 ms  ✓ LLVMOpenMP_jll
   4206.8 ms  ✓ Rmath_jll
   3635.4 ms  ✓ libpng_jll
   4093.9 ms  ✓ Xorg_libXau_jll
   3707.1 ms  ✓ libfdk_aac_jll
   3338.2 ms  ✓ Imath_jll
   3469.1 ms  ✓ Giflib_jll
   3989.7 ms  ✓ LAME_jll
   3807.4 ms  ✓ LERC_jll
   3538.1 ms  ✓ EarCut_jll
   4300.8 ms  ✓ JpegTurbo_jll
   4191.9 ms  ✓ XZ_jll
   4984.0 ms  ✓ CRlibm_jll
   3721.2 ms  ✓ x265_jll
  21295.6 ms  ✓ FileIO
   4710.1 ms  ✓ Ogg_jll
   4578.4 ms  ✓ Xorg_libXdmcp_jll
   4391.4 ms  ✓ libaom_jll
   4138.0 ms  ✓ Zstd_jll
   4607.8 ms  ✓ x264_jll
   4617.1 ms  ✓ Expat_jll
   4488.5 ms  ✓ Xorg_xtrans_jll
  18602.9 ms  ✓ FixedPointNumbers
   5371.1 ms  ✓ Opus_jll
   3888.8 ms  ✓ Libffi_jll
   3895.7 ms  ✓ isoband_jll
   4407.9 ms  ✓ Libiconv_jll
   3499.4 ms  ✓ Libuuid_jll
   4587.1 ms  ✓ OpenSpecFun_jll
   4213.0 ms  ✓ OpenBLASConsistentFPCSR_jll
  26984.8 ms  ✓ SparseArrays
   4810.3 ms  ✓ FriBidi_jll
   2411.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3422.2 ms  ✓ SortingAlgorithms
   2768.7 ms  ✓ StructUtils → StructUtilsTablesExt
   4277.2 ms  ✓ SimpleTraits
   3001.0 ms  ✓ CoreMath
   3387.3 ms  ✓ SharedArrays
   3894.3 ms  ✓ FreeType2_jll
   4704.1 ms  ✓ ProgressMeter
   3694.9 ms  ✓ libdrm_jll
   3633.1 ms  ✓ Pixman_jll
   6196.6 ms  ✓ FilePathsBase
   4235.7 ms  ✓ Rmath
   4109.2 ms  ✓ libsixel_jll
   3114.7 ms  ✓ CRlibm
   4784.9 ms  ✓ OpenEXR_jll
   4199.8 ms  ✓ libvorbis_jll
  11125.1 ms  ✓ QuadGK
   4187.6 ms  ✓ Libtiff_jll
   4969.0 ms  ✓ CodecZstd
  11513.3 ms  ✓ StructArrays
   2401.2 ms  ✓ Isoband
   2900.3 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   4213.4 ms  ✓ GettextRuntime_jll
   3199.9 ms  ✓ WoodburyMatrices
   3018.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
  13203.1 ms  ✓ ChainRulesCore
   3200.8 ms  ✓ SuiteSparse
   3286.3 ms  ✓ Statistics → SparseArraysExt
   3459.7 ms  ✓ Adapt → AdaptSparseArraysExt
   4772.4 ms  ✓ FreeType
   2808.6 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   2413.5 ms  ✓ StructArrays → StructArraysAdaptExt
  11111.2 ms  ✓ Xorg_libxcb_jll
   2828.7 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   4396.8 ms  ✓ FilePaths
   3614.2 ms  ✓ StructArrays → StructArraysSparseArraysExt
   5667.7 ms  ✓ Fontconfig_jll
   2596.8 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3581.5 ms  ✓ AxisAlgorithms
  13786.8 ms  ✓ ColorTypes
   5100.6 ms  ✓ Glib_jll
   4192.8 ms  ✓ PDMats
   3635.6 ms  ✓ Xorg_libX11_jll
   2695.4 ms  ✓ ColorTypes → StyledStringsExt
  14272.3 ms  ✓ SpecialFunctions
   7776.7 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3699.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   3587.5 ms  ✓ Xorg_libXrender_jll
   9414.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3693.6 ms  ✓ Xorg_libXext_jll
   3710.4 ms  ✓ Xorg_libXfixes_jll
   4202.7 ms  ✓ Cairo_jll
   4893.3 ms  ✓ Libglvnd_jll
   4095.1 ms  ✓ libva_jll
   5510.5 ms  ✓ HypergeometricFunctions
   7235.6 ms  ✓ QOI
  17704.8 ms  ✓ IntervalArithmetic
   8920.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2784.3 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   4290.2 ms  ✓ HarfBuzz_jll
   3394.9 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3421.5 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   3598.3 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
  17386.7 ms  ✓ StatsBase
   6605.5 ms  ✓ libwebp_jll
  17206.1 ms  ✓ ColorVectorSpace
   3504.2 ms  ✓ libass_jll
  41112.6 ms  ✓ StaticArrays
   4704.3 ms  ✓ Pango_jll
   4101.1 ms  ✓ PDMats → StatsBaseExt
   2995.6 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   3328.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3454.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3601.7 ms  ✓ Adapt → AdaptStaticArraysExt
   3700.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
   7067.5 ms  ✓ FFMPEG_jll
  16192.1 ms  ✓ StatsFuns
  27870.4 ms  ✓ Colors
   3489.1 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  54266.7 ms  ✓ Parsers
  13259.3 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  54400.3 ms  ✓ SIMD
   2917.4 ms  ✓ Animations
  13788.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
   5994.2 ms  ✓ OpenEXR
   7284.6 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   9031.9 ms  ✓ Graphics
  20220.1 ms  ✓ ExactPredicates
  14003.6 ms  ✓ Interpolations
  19488.9 ms  ✓ ColorSchemes
  21516.1 ms  ✓ Distributions
 100478.1 ms  ✓ Unitful
  11594.3 ms  ✓ Cairo
   2909.8 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3018.9 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3010.5 ms  ✓ Unitful → NaNMathExt
   3116.9 ms  ✓ Unitful → PrintfExt
  21228.9 ms  ✓ JSON
   4111.4 ms  ✓ Interpolations → InterpolationsUnitfulExt
   2502.9 ms  ✓ ColorBrewer
   6895.6 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  17502.1 ms  ✓ DelaunayTriangulation
   2204.0 ms  ✓ KernelDensity
  46917.0 ms  ✓ GeometryBasics
   3880.7 ms  ✓ Packing
  37807.7 ms  ✓ Automa
  23695.3 ms  ✓ PlotUtils
   7181.7 ms  ✓ ShaderAbstractions
   7232.1 ms  ✓ FreeTypeAbstraction
  12567.7 ms  ✓ GridLayoutBase
  50259.3 ms  ✓ ImageCore
   2437.7 ms  ✓ WebP
   2518.5 ms  ✓ ImageBase
   3282.7 ms  ✓ JpegTurbo
   5223.0 ms  ✓ PNGFiles
   3015.1 ms  ✓ ImageAxes
   2690.4 ms  ✓ ImageMetadata
   6103.4 ms  ✓ Netpbm
  71918.8 ms  ✓ TiffImages
 125622.5 ms  ✓ REPL
   1075.1 ms  ✓ UnicodeFun
   4272.3 ms  ✓ Pkg → REPLExt
   1715.5 ms  ✓ Sixel
    899.6 ms  ✓ ImageIO
   4406.9 ms  ✓ MathTeXEngine
 125828.4 ms  ✓ Makie
  43571.4 ms  ✓ CairoMakie
  251 dependencies successfully precompiled in 346 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.6 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1116.62
	System time (seconds): 64.37
	Percent of CPU this job got: 288%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:49.66
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4310904
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 847
	Minor (reclaiming a frame) page faults: 16855487
	Voluntary context switches: 44968
	Involuntary context switches: 110066
	Swaps: 0
	File system inputs: 0
	File system outputs: 3054512
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
