nice: cannot set niceness: Permission denied
Precompiling packages...
   1514.8 ms  ✓ MozillaCACerts_jll
   6699.2 ms  ✓ SignedDistanceFields
  12205.5 ms  ✓ StructUtils
  20000.1 ms  ✓ MacroTools
  22906.3 ms  ✓ BaseDirs
   9706.2 ms  ✓ NaNMath
   4201.4 ms  ✓ Ratios
   2983.8 ms  ✓ IntervalSets → IntervalSetsRandomExt
   3103.2 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   2994.0 ms  ✓ AliasTables
   2790.9 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2906.4 ms  ✓ RelocatableFolders
   2528.9 ms  ✓ PrecompileTools
   3194.1 ms  ✓ JLLWrappers
   2309.2 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2709.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  15407.9 ms  ✓ InteractiveUtils
   2692.3 ms  ✓ MosaicViews
   2996.3 ms  ✓ Compat → CompatLinearAlgebraExt
   3401.1 ms  ✓ LogExpFunctions
   2504.0 ms  ✓ StructUtils → StructUtilsStaticArraysCoreExt
   6106.8 ms  ✓ FFTA
   8395.8 ms  ✓ DataStructures
   9094.5 ms  ✓ Missings
   3795.8 ms  ✓ AxisArrays
   3701.1 ms  ✓ Graphite2_jll
   3805.7 ms  ✓ CoreMath_jll
   3469.4 ms  ✓ Libmount_jll
  10899.7 ms  ✓ Tables
  10501.3 ms  ✓ ComputePipeline
   3700.4 ms  ✓ LLVMOpenMP_jll
   4491.0 ms  ✓ Bzip2_jll
   4504.3 ms  ✓ Xorg_libpciaccess_jll
  20404.0 ms  ✓ FixedPointNumbers
  17800.8 ms  ✓ Distributed
   3503.7 ms  ✓ Xorg_libXau_jll
   4901.8 ms  ✓ Rmath_jll
   4098.8 ms  ✓ libfdk_aac_jll
   4830.2 ms  ✓ libpng_jll
   4301.5 ms  ✓ Imath_jll
   4116.1 ms  ✓ Giflib_jll
   3476.8 ms  ✓ LAME_jll
   3400.3 ms  ✓ EarCut_jll
   3700.6 ms  ✓ LERC_jll
   3422.0 ms  ✓ CRlibm_jll
  20496.3 ms  ✓ FileIO
   5158.7 ms  ✓ JpegTurbo_jll
   3892.3 ms  ✓ Ogg_jll
   4009.7 ms  ✓ Xorg_libXdmcp_jll
   4199.5 ms  ✓ x265_jll
   4778.6 ms  ✓ XZ_jll
   3698.1 ms  ✓ x264_jll
   3537.2 ms  ✓ libaom_jll
   3293.6 ms  ✓ Xorg_xtrans_jll
   3688.1 ms  ✓ Expat_jll
   3604.1 ms  ✓ Opus_jll
   3837.9 ms  ✓ Zstd_jll
   3541.1 ms  ✓ Libiconv_jll
   3795.8 ms  ✓ Libffi_jll
  27014.6 ms  ✓ SparseArrays
   3685.6 ms  ✓ isoband_jll
   3507.3 ms  ✓ OpenSpecFun_jll
   3480.9 ms  ✓ FriBidi_jll
   3604.3 ms  ✓ Libuuid_jll
   3701.8 ms  ✓ OpenBLASConsistentFPCSR_jll
   4275.4 ms  ✓ SimpleTraits
   2483.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2694.0 ms  ✓ CoreMath
   3098.6 ms  ✓ SortingAlgorithms
   2720.9 ms  ✓ StructUtils → StructUtilsTablesExt
   6183.3 ms  ✓ FilePathsBase
   3790.3 ms  ✓ Pixman_jll
   3837.6 ms  ✓ FreeType2_jll
   2398.1 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3324.7 ms  ✓ libdrm_jll
   3607.7 ms  ✓ SharedArrays
   4016.0 ms  ✓ Rmath
   4804.7 ms  ✓ ProgressMeter
   3689.7 ms  ✓ CRlibm
   3609.3 ms  ✓ libsixel_jll
   3911.8 ms  ✓ libvorbis_jll
   4902.8 ms  ✓ OpenEXR_jll
  10462.5 ms  ✓ QuadGK
  12979.7 ms  ✓ ChainRulesCore
  11385.7 ms  ✓ StructArrays
   4010.2 ms  ✓ Libtiff_jll
   3985.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
  29668.5 ms  ✓ Parsers
   4870.6 ms  ✓ GettextRuntime_jll
   3990.0 ms  ✓ Statistics → SparseArraysExt
   5010.6 ms  ✓ WoodburyMatrices
   3424.9 ms  ✓ SuiteSparse
   6707.8 ms  ✓ CodecZstd
   3115.8 ms  ✓ Isoband
   4415.0 ms  ✓ Adapt → AdaptSparseArraysExt
   2900.2 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
  13912.5 ms  ✓ ColorTypes
   2685.4 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   4298.8 ms  ✓ FilePaths
   2492.6 ms  ✓ StructArrays → StructArraysAdaptExt
   4399.6 ms  ✓ FreeType
   5213.0 ms  ✓ Fontconfig_jll
   2701.3 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3302.1 ms  ✓ StructArrays → StructArraysSparseArraysExt
  12996.0 ms  ✓ Xorg_libxcb_jll
   3232.5 ms  ✓ AxisAlgorithms
   2609.6 ms  ✓ ColorTypes → StyledStringsExt
   4835.5 ms  ✓ Glib_jll
   7606.9 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   4990.8 ms  ✓ PDMats
  11094.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   4201.1 ms  ✓ Xorg_libX11_jll
  13862.4 ms  ✓ SpecialFunctions
  44805.0 ms  ✓ StaticArrays
   4299.8 ms  ✓ FillArrays → FillArraysPDMatsExt
   3687.5 ms  ✓ Xorg_libXrender_jll
   3699.5 ms  ✓ Xorg_libXext_jll
   3802.2 ms  ✓ Xorg_libXfixes_jll
   3209.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   9490.4 ms  ✓ QOI
   6299.7 ms  ✓ HypergeometricFunctions
   3401.2 ms  ✓ Adapt → AdaptStaticArraysExt
   3718.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4414.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  19691.9 ms  ✓ IntervalArithmetic
  17300.0 ms  ✓ StatsBase
  17593.7 ms  ✓ ColorVectorSpace
  10736.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3406.0 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   5700.8 ms  ✓ libva_jll
  11484.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  55685.4 ms  ✓ SIMD
   5297.0 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   6795.7 ms  ✓ Libglvnd_jll
   7198.8 ms  ✓ Cairo_jll
   3409.1 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   3487.8 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   2980.8 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   3297.4 ms  ✓ PDMats → StatsBaseExt
   4104.1 ms  ✓ HarfBuzz_jll
  12212.5 ms  ✓ StructArrays → StructArraysStaticArraysExt
  27006.0 ms  ✓ JSON
   5598.7 ms  ✓ libwebp_jll
   2993.6 ms  ✓ libass_jll
  26909.3 ms  ✓ Colors
   3811.0 ms  ✓ Pango_jll
  14798.0 ms  ✓ StatsFuns
   2981.5 ms  ✓ Animations
   2284.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  13401.9 ms  ✓ Interpolations
   5452.2 ms  ✓ ColorBrewer
   6320.6 ms  ✓ FFMPEG_jll
   6200.4 ms  ✓ OpenEXR
   7385.4 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   9596.6 ms  ✓ Graphics
  19503.3 ms  ✓ ExactPredicates
  95020.1 ms  ✓ Unitful
   2476.5 ms  ✓ Unitful → NaNMathExt
   2480.8 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2572.6 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2691.3 ms  ✓ Unitful → PrintfExt
  17412.5 ms  ✓ ColorSchemes
   3851.4 ms  ✓ Interpolations → InterpolationsUnitfulExt
   9389.5 ms  ✓ Cairo
  17235.8 ms  ✓ Distributions
   5686.0 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  13294.8 ms  ✓ DelaunayTriangulation
  39502.2 ms  ✓ Automa
   6215.7 ms  ✓ KernelDensity
  48093.6 ms  ✓ GeometryBasics
   1615.0 ms  ✓ Packing
   3398.2 ms  ✓ ShaderAbstractions
   4190.5 ms  ✓ FreeTypeAbstraction
  21596.9 ms  ✓ PlotUtils
   9643.2 ms  ✓ GridLayoutBase
  51020.5 ms  ✓ ImageCore
   7577.8 ms  ✓ WebP
   8271.3 ms  ✓ ImageBase
  10903.0 ms  ✓ JpegTurbo
 111916.9 ms  ✓ REPL
  12588.5 ms  ✓ PNGFiles
   4390.2 ms  ✓ ImageAxes
   3398.1 ms  ✓ UnicodeFun
   3221.5 ms  ✓ ImageMetadata
   3879.4 ms  ✓ Netpbm
  79230.2 ms  ✓ TiffImages
  10074.7 ms  ✓ Pkg → REPLExt
   1811.0 ms  ✓ Sixel
    890.5 ms  ✓ ImageIO
   4588.0 ms  ✓ MathTeXEngine
 131341.0 ms  ✓ Makie
  43855.9 ms  ✓ CairoMakie
  249 dependencies successfully precompiled in 345 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1105.92
	System time (seconds): 64.77
	Percent of CPU this job got: 286%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:48.73
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4489424
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 922
	Minor (reclaiming a frame) page faults: 16890510
	Voluntary context switches: 43596
	Involuntary context switches: 103494
	Swaps: 0
	File system inputs: 0
	File system outputs: 3074432
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
