nice: cannot set niceness: Permission denied
Precompiling packages...
   1416.4 ms  ✓ MozillaCACerts_jll
   3609.2 ms  ✓ TranscodingStreams
   2385.5 ms  ✓ CRC32c
   2688.6 ms  ✓ DataAPI
   2795.5 ms  ✓ StaticArraysCore
  10108.9 ms  ✓ Observables
  10801.8 ms  ✓ OrderedCollections
   2988.4 ms  ✓ MappedArrays
   2592.4 ms  ✓ Scratch
  12598.4 ms  ✓ Grisu
   2395.0 ms  ✓ TableTraits
   7424.2 ms  ✓ AdaptivePredicates
   3807.3 ms  ✓ Preferences
   3108.6 ms  ✓ Primes
   2498.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2698.3 ms  ✓ StackViews
   9782.4 ms  ✓ LazyModules
   2881.3 ms  ✓ PaddedViews
  10099.6 ms  ✓ ConstructionBase
   2994.1 ms  ✓ FillArrays → FillArraysStatisticsExt
  15315.7 ms  ✓ IrrationalConstants
   8258.6 ms  ✓ PkgVersion
  20326.8 ms  ✓ MacroTools
   3515.7 ms  ✓ IntervalSets → IntervalSetsRandomExt
  11998.4 ms  ✓ StructUtils
  23363.2 ms  ✓ BaseDirs
   4097.0 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   3200.9 ms  ✓ Ratios
  10591.8 ms  ✓ Compat
   7989.6 ms  ✓ SignedDistanceFields
   3689.4 ms  ✓ Adapt
   9806.7 ms  ✓ NaNMath
   2894.9 ms  ✓ AliasTables
   2893.0 ms  ✓ RelocatableFolders
   2500.8 ms  ✓ Showoff
   2999.7 ms  ✓ JLLWrappers
  14298.7 ms  ✓ InteractiveUtils
   2609.1 ms  ✓ PrecompileTools
   2507.8 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2412.6 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2397.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2912.6 ms  ✓ MosaicViews
   2505.2 ms  ✓ StructUtils → StructUtilsStaticArraysCoreExt
   2658.8 ms  ✓ Compat → CompatLinearAlgebraExt
   3413.2 ms  ✓ LogExpFunctions
   4110.8 ms  ✓ AxisArrays
   9319.5 ms  ✓ DataStructures
   3784.8 ms  ✓ Libmount_jll
   3806.0 ms  ✓ Graphite2_jll
   9890.4 ms  ✓ Missings
   3794.3 ms  ✓ LLVMOpenMP_jll
   3727.7 ms  ✓ Bzip2_jll
   3885.9 ms  ✓ Xorg_libpciaccess_jll
   6594.8 ms  ✓ FFTA
   3806.0 ms  ✓ Rmath_jll
  11897.5 ms  ✓ Tables
   3981.7 ms  ✓ Xorg_libXau_jll
  11403.1 ms  ✓ ComputePipeline
   3512.0 ms  ✓ Imath_jll
   3996.3 ms  ✓ libfdk_aac_jll
  17898.1 ms  ✓ Distributed
   4504.5 ms  ✓ libpng_jll
  20003.9 ms  ✓ FixedPointNumbers
   4468.2 ms  ✓ Giflib_jll
   4496.3 ms  ✓ LAME_jll
   4697.6 ms  ✓ LERC_jll
   3885.8 ms  ✓ CRlibm_jll
   4402.2 ms  ✓ EarCut_jll
   3993.3 ms  ✓ Xorg_libXdmcp_jll
   4305.6 ms  ✓ x264_jll
   4500.3 ms  ✓ x265_jll
   4072.2 ms  ✓ libaom_jll
   4695.1 ms  ✓ Ogg_jll
   4082.8 ms  ✓ Zstd_jll
   4980.4 ms  ✓ JpegTurbo_jll
   5001.7 ms  ✓ XZ_jll
   3836.1 ms  ✓ Expat_jll
  20525.0 ms  ✓ FileIO
   3893.4 ms  ✓ LZO_jll
   3814.5 ms  ✓ Opus_jll
   4310.0 ms  ✓ Xorg_xtrans_jll
   4297.2 ms  ✓ Libiconv_jll
   3888.3 ms  ✓ Libffi_jll
   3708.9 ms  ✓ isoband_jll
   3724.8 ms  ✓ Libuuid_jll
   3912.4 ms  ✓ OpenSpecFun_jll
   3801.2 ms  ✓ OpenBLASConsistentFPCSR_jll
   4001.9 ms  ✓ FriBidi_jll
   4489.6 ms  ✓ SimpleTraits
   2495.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3016.6 ms  ✓ SortingAlgorithms
  29194.8 ms  ✓ SparseArrays
   3702.6 ms  ✓ Pixman_jll
   3518.2 ms  ✓ libdrm_jll
   3692.3 ms  ✓ FreeType2_jll
   2413.6 ms  ✓ StructUtils → StructUtilsTablesExt
   6389.6 ms  ✓ FilePathsBase
   4302.0 ms  ✓ Rmath
   2399.9 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3418.4 ms  ✓ SharedArrays
   3276.6 ms  ✓ CRlibm
   5000.9 ms  ✓ OpenEXR_jll
   4907.3 ms  ✓ ProgressMeter
   4287.9 ms  ✓ libvorbis_jll
   3689.3 ms  ✓ libsixel_jll
   2385.8 ms  ✓ Isoband
   3899.8 ms  ✓ Libtiff_jll
  11384.2 ms  ✓ QuadGK
   4113.5 ms  ✓ GettextRuntime_jll
   3313.7 ms  ✓ WoodburyMatrices
  13794.6 ms  ✓ ChainRulesCore
  11400.3 ms  ✓ StructArrays
   3112.6 ms  ✓ Statistics → SparseArraysExt
   3608.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3003.6 ms  ✓ SuiteSparse
   3007.2 ms  ✓ Adapt → AdaptSparseArraysExt
   3008.6 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
  11207.6 ms  ✓ Xorg_libxcb_jll
   4505.1 ms  ✓ FreeType
   4103.5 ms  ✓ FilePaths
   3287.8 ms  ✓ AxisAlgorithms
   5304.9 ms  ✓ Fontconfig_jll
  14174.4 ms  ✓ ColorTypes
   2682.7 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2467.3 ms  ✓ StructArrays → StructArraysAdaptExt
   5298.8 ms  ✓ Glib_jll
   2691.2 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3306.1 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2503.4 ms  ✓ ColorTypes → StyledStringsExt
   3724.6 ms  ✓ Xorg_libX11_jll
  13508.8 ms  ✓ SpecialFunctions
   4406.6 ms  ✓ PDMats
   7786.1 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   9804.6 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3785.1 ms  ✓ Xorg_libXrender_jll
   3823.0 ms  ✓ Xorg_libXext_jll
   3888.5 ms  ✓ Xorg_libXfixes_jll
   3393.5 ms  ✓ FillArrays → FillArraysPDMatsExt
   4999.1 ms  ✓ HypergeometricFunctions
   7695.7 ms  ✓ QOI
   4090.9 ms  ✓ libva_jll
  17388.0 ms  ✓ IntervalArithmetic
   4687.2 ms  ✓ Cairo_jll
   8414.5 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   5131.5 ms  ✓ Libglvnd_jll
   2096.9 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   2896.6 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
  15336.3 ms  ✓ ColorVectorSpace
   3190.7 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  16300.8 ms  ✓ StatsBase
   3905.9 ms  ✓ HarfBuzz_jll
   4319.4 ms  ✓ libwebp_jll
   1810.6 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   1999.9 ms  ✓ PDMats → StatsBaseExt
   3091.9 ms  ✓ libass_jll
   3387.5 ms  ✓ Pango_jll
  40503.5 ms  ✓ StaticArrays
  11999.4 ms  ✓ StatsFuns
   3581.2 ms  ✓ Adapt → AdaptStaticArraysExt
   3670.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3686.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3779.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  23613.5 ms  ✓ Colors
   7086.9 ms  ✓ FFMPEG_jll
   5716.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  10392.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  13582.9 ms  ✓ StructArrays → StructArraysStaticArraysExt
   8086.6 ms  ✓ Animations
  11911.8 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  54912.1 ms  ✓ Parsers
  55602.5 ms  ✓ SIMD
  10013.4 ms  ✓ OpenEXR
  12010.1 ms  ✓ Graphics
  21579.4 ms  ✓ ExactPredicates
  13698.7 ms  ✓ Interpolations
  23306.9 ms  ✓ Distributions
  22209.4 ms  ✓ ColorSchemes
  12498.3 ms  ✓ Cairo
 100905.6 ms  ✓ Unitful
   2900.5 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2996.2 ms  ✓ Unitful → NaNMathExt
   3094.1 ms  ✓ Unitful → InverseFunctionsUnitfulExt
  19509.9 ms  ✓ JSON
   3687.6 ms  ✓ Unitful → PrintfExt
   4602.0 ms  ✓ Interpolations → InterpolationsUnitfulExt
   8907.7 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   2314.4 ms  ✓ ColorBrewer
   2617.1 ms  ✓ KernelDensity
  17514.2 ms  ✓ DelaunayTriangulation
  34103.2 ms  ✓ Automa
  50700.2 ms  ✓ GeometryBasics
  23696.1 ms  ✓ PlotUtils
   2403.4 ms  ✓ Packing
   3556.7 ms  ✓ ShaderAbstractions
   3919.3 ms  ✓ FreeTypeAbstraction
  15583.8 ms  ✓ GridLayoutBase
  60912.9 ms  ✓ ImageCore
   7817.5 ms  ✓ WebP
   7954.9 ms  ✓ ImageBase
   8806.1 ms  ✓ JpegTurbo
 117012.3 ms  ✓ REPL
  10140.2 ms  ✓ PNGFiles
   2502.3 ms  ✓ ImageAxes
   1732.3 ms  ✓ UnicodeFun
    874.1 ms  ✓ ImageMetadata
   2227.9 ms  ✓ Netpbm
   8393.2 ms  ✓ Pkg → REPLExt
  70624.0 ms  ✓ TiffImages
   2599.3 ms  ✓ Sixel
    853.4 ms  ✓ ImageIO
   5107.7 ms  ✓ MathTeXEngine
 123003.6 ms  ✓ Makie
  42461.0 ms  ✓ CairoMakie
  248 dependencies successfully precompiled in 338 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1097.77
	System time (seconds): 66.64
	Percent of CPU this job got: 291%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:39.12
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4330568
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1017
	Minor (reclaiming a frame) page faults: 16816578
	Voluntary context switches: 43165
	Involuntary context switches: 103265
	Swaps: 0
	File system inputs: 472
	File system outputs: 3039048
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
