nice: cannot set niceness: Permission denied
Precompiling packages...
   1618.4 ms  ✓ OpenSSL_jll
   2604.7 ms  ✓ DataAPI
   2481.8 ms  ✓ CRC32c
   9593.4 ms  ✓ Observables
   3500.7 ms  ✓ Inflate
   2903.4 ms  ✓ StaticArraysCore
   3010.6 ms  ✓ MappedArrays
  10998.2 ms  ✓ OrderedCollections
   2605.2 ms  ✓ Scratch
  12302.4 ms  ✓ Grisu
   2261.9 ms  ✓ TableTraits
   7388.6 ms  ✓ AdaptivePredicates
   3901.4 ms  ✓ Preferences
   9062.2 ms  ✓ ConstructionBase
   9299.1 ms  ✓ LazyModules
   5314.0 ms  ✓ LazyArtifacts
   2536.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2663.3 ms  ✓ PaddedViews
   3003.5 ms  ✓ StackViews
  13692.7 ms  ✓ IrrationalConstants
   7089.1 ms  ✓ PkgVersion
   2605.9 ms  ✓ Ratios
  10509.8 ms  ✓ StructUtils
   3170.8 ms  ✓ FillArrays → FillArraysStatisticsExt
   2944.0 ms  ✓ Adapt
   3405.0 ms  ✓ IntervalSets → IntervalSetsRandomExt
  10261.7 ms  ✓ Compat
  21070.7 ms  ✓ MacroTools
   3212.3 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   3290.6 ms  ✓ AliasTables
   9894.1 ms  ✓ NaNMath
  25385.9 ms  ✓ BaseDirs
   2610.9 ms  ✓ Showoff
   3397.6 ms  ✓ RelocatableFolders
  13199.4 ms  ✓ InteractiveUtils
   2698.9 ms  ✓ PrecompileTools
   3233.5 ms  ✓ JLLWrappers
   2405.2 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2490.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2799.4 ms  ✓ MosaicViews
   2512.2 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3683.5 ms  ✓ LogExpFunctions
   2600.0 ms  ✓ Compat → CompatLinearAlgebraExt
   8999.5 ms  ✓ DataStructures
   9300.9 ms  ✓ Missings
  16406.5 ms  ✓ Distributed
   4700.3 ms  ✓ AxisArrays
   4890.0 ms  ✓ SimpleTraits
   3837.6 ms  ✓ Graphite2_jll
   3815.2 ms  ✓ Libmount_jll
  11943.0 ms  ✓ Tables
   3789.7 ms  ✓ Bzip2_jll
  10405.6 ms  ✓ ComputePipeline
   4295.8 ms  ✓ LLVMOpenMP_jll
  18343.8 ms  ✓ FixedPointNumbers
   3891.9 ms  ✓ Rmath_jll
   3673.0 ms  ✓ libpng_jll
   3906.1 ms  ✓ Xorg_libXau_jll
   3608.1 ms  ✓ Imath_jll
   3657.2 ms  ✓ Giflib_jll
   3993.0 ms  ✓ libfdk_aac_jll
   4068.6 ms  ✓ LERC_jll
   4791.7 ms  ✓ LAME_jll
   6790.7 ms  ✓ IntelOpenMP_jll
   3574.4 ms  ✓ EarCut_jll
   3693.2 ms  ✓ CRlibm_jll
   3936.0 ms  ✓ XZ_jll
  23762.1 ms  ✓ FileIO
   5311.8 ms  ✓ Ogg_jll
   5602.3 ms  ✓ JpegTurbo_jll
   3504.8 ms  ✓ Xorg_libXdmcp_jll
   3699.4 ms  ✓ libaom_jll
   4020.7 ms  ✓ x265_jll
   4034.1 ms  ✓ x264_jll
  27879.2 ms  ✓ SparseArrays
   3900.8 ms  ✓ Zstd_jll
   3597.6 ms  ✓ Expat_jll
   3797.5 ms  ✓ LZO_jll
   3707.1 ms  ✓ Opus_jll
   3402.4 ms  ✓ Xorg_xtrans_jll
   7646.5 ms  ✓ oneTBB_jll
   3712.2 ms  ✓ isoband_jll
   3995.9 ms  ✓ Libiconv_jll
   4192.2 ms  ✓ Libffi_jll
   3543.6 ms  ✓ Libuuid_jll
   4401.9 ms  ✓ FFTW_jll
   4300.1 ms  ✓ OpenSpecFun_jll
   2694.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3793.8 ms  ✓ FriBidi_jll
   4090.3 ms  ✓ OpenBLASConsistentFPCSR_jll
  24893.3 ms  ✓ Test
   3898.7 ms  ✓ SortingAlgorithms
   4394.6 ms  ✓ SharedArrays
   3911.4 ms  ✓ FreeType2_jll
   3696.3 ms  ✓ Pixman_jll
   5094.3 ms  ✓ ProgressMeter
   7304.8 ms  ✓ FilePathsBase
   2509.9 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3996.5 ms  ✓ Rmath
   3196.8 ms  ✓ CRlibm
   3887.8 ms  ✓ libsixel_jll
   4208.7 ms  ✓ libvorbis_jll
   5087.1 ms  ✓ OpenEXR_jll
  11094.6 ms  ✓ QuadGK
   3308.9 ms  ✓ WoodburyMatrices
   3011.2 ms  ✓ SuiteSparse
  11304.9 ms  ✓ StructArrays
  13296.1 ms  ✓ ChainRulesCore
   3697.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3500.2 ms  ✓ Statistics → SparseArraysExt
   3500.8 ms  ✓ Adapt → AdaptSparseArraysExt
  13890.6 ms  ✓ SpecialFunctions
   3285.9 ms  ✓ AxisAlgorithms
   4098.3 ms  ✓ Libtiff_jll
   2606.3 ms  ✓ StructUtils → StructUtilsTablesExt
  13306.4 ms  ✓ ColorTypes
   4481.5 ms  ✓ GettextRuntime_jll
   2591.9 ms  ✓ SignedDistanceFields
   3795.5 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  11606.3 ms  ✓ Xorg_libxcb_jll
   3063.9 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   7194.8 ms  ✓ MKL_jll
   2402.3 ms  ✓ Isoband
   4690.8 ms  ✓ FreeType
   4000.4 ms  ✓ FilePaths
   3081.3 ms  ✓ StructArrays → StructArraysAdaptExt
   3325.6 ms  ✓ StructArrays → StructArraysSparseArraysExt
   6496.4 ms  ✓ Fontconfig_jll
   2886.6 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   8400.9 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2706.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   4868.6 ms  ✓ PDMats
   7550.9 ms  ✓ FilePathsBase → FilePathsBaseTestExt
  46056.7 ms  ✓ StaticArrays
   3098.2 ms  ✓ ColorTypes → StyledStringsExt
   4131.1 ms  ✓ Xorg_libX11_jll
   5910.2 ms  ✓ HypergeometricFunctions
   5332.1 ms  ✓ Glib_jll
   8105.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3512.6 ms  ✓ FillArrays → FillArraysPDMatsExt
  10506.1 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   9219.2 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3406.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3397.4 ms  ✓ Adapt → AdaptStaticArraysExt
   4405.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  18171.5 ms  ✓ IntervalArithmetic
   4911.2 ms  ✓ Xorg_libXext_jll
   9509.0 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3744.5 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   2497.1 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   8000.3 ms  ✓ Xorg_libXrender_jll
  60001.8 ms  ✓ SIMD
   3701.5 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  12493.1 ms  ✓ StructArrays → StructArraysStaticArraysExt
  11989.5 ms  ✓ QOI
  22518.9 ms  ✓ StatsBase
  64401.3 ms  ✓ Parsers
  22208.9 ms  ✓ ColorVectorSpace
   5202.8 ms  ✓ Cairo_jll
   5685.9 ms  ✓ Libglvnd_jll
   3493.0 ms  ✓ PDMats → StatsBaseExt
   2714.4 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  15610.6 ms  ✓ StatsFuns
   4287.2 ms  ✓ HarfBuzz_jll
   4797.6 ms  ✓ libwebp_jll
   2487.1 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3714.2 ms  ✓ libass_jll
  30605.1 ms  ✓ Colors
   4408.2 ms  ✓ Pango_jll
   7299.8 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  16681.8 ms  ✓ Interpolations
   3105.1 ms  ✓ Animations
   8878.7 ms  ✓ FFMPEG_jll
   9004.9 ms  ✓ Graphics
   9290.5 ms  ✓ OpenEXR
  24199.4 ms  ✓ ExactPredicates
 109797.0 ms  ✓ Unitful
  46833.5 ms  ✓ FFTW
  28016.4 ms  ✓ JSON
  24297.5 ms  ✓ Distributions
   3000.3 ms  ✓ Unitful → NaNMathExt
   3002.8 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3015.1 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3089.0 ms  ✓ Unitful → PrintfExt
   4602.9 ms  ✓ Interpolations → InterpolationsUnitfulExt
   4392.6 ms  ✓ ColorBrewer
   4793.1 ms  ✓ Distributions → DistributionsTestExt
  15084.3 ms  ✓ Cairo
  22816.3 ms  ✓ ColorSchemes
   6505.1 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   6220.5 ms  ✓ KernelDensity
  46844.4 ms  ✓ Automa
  19723.9 ms  ✓ DelaunayTriangulation
  60935.0 ms  ✓ GeometryBasics
   1544.8 ms  ✓ Packing
   3150.1 ms  ✓ ShaderAbstractions
   3457.4 ms  ✓ FreeTypeAbstraction
  18769.6 ms  ✓ PlotUtils
   9449.1 ms  ✓ GridLayoutBase
  56158.0 ms  ✓ ImageCore
   7643.1 ms  ✓ ImageBase
   7996.1 ms  ✓ WebP
   9148.4 ms  ✓ JpegTurbo
 141145.5 ms  ✓ REPL
  10721.6 ms  ✓ PNGFiles
   3857.7 ms  ✓ ImageAxes
   3360.9 ms  ✓ UnicodeFun
   3025.4 ms  ✓ ImageMetadata
   3062.9 ms  ✓ Netpbm
  86303.4 ms  ✓ TiffImages
   9627.6 ms  ✓ Pkg → REPLExt
   2499.8 ms  ✓ Sixel
    881.0 ms  ✓ ImageIO
   4324.2 ms  ✓ MathTeXEngine
 122861.8 ms  ✓ Makie
  43199.2 ms  ✓ CairoMakie
  249 dependencies successfully precompiled in 349 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.3 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1140.17
	System time (seconds): 68.83
	Percent of CPU this job got: 294%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:49.90
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4251092
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1039
	Minor (reclaiming a frame) page faults: 16979212
	Voluntary context switches: 41953
	Involuntary context switches: 113392
	Swaps: 0
	File system inputs: 0
	File system outputs: 3090512
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
