nice: cannot set niceness: Permission denied
Precompiling packages...
   1416.5 ms  ✓ MozillaCACerts_jll
   3113.6 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2518.6 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
  13111.8 ms  ✓ InteractiveUtils
   2800.0 ms  ✓ Showoff
   3401.9 ms  ✓ AliasTables
   3098.5 ms  ✓ RelocatableFolders
   3121.3 ms  ✓ JLLWrappers
   2690.7 ms  ✓ PrecompileTools
   2376.2 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2802.7 ms  ✓ MosaicViews
   3795.4 ms  ✓ LogExpFunctions
   2695.6 ms  ✓ Compat → CompatLinearAlgebraExt
   2693.7 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3907.9 ms  ✓ Graphite2_jll
   2494.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   8889.0 ms  ✓ Missings
   9312.5 ms  ✓ DataStructures
  18311.6 ms  ✓ Distributed
   3702.5 ms  ✓ Libmount_jll
   4513.7 ms  ✓ SimpleTraits
   3806.5 ms  ✓ LLVMOpenMP_jll
   3691.0 ms  ✓ Bzip2_jll
   3997.8 ms  ✓ Rmath_jll
  11592.0 ms  ✓ Tables
   4185.0 ms  ✓ Xorg_libXau_jll
   3707.8 ms  ✓ libpng_jll
   3985.3 ms  ✓ libfdk_aac_jll
   3912.2 ms  ✓ Imath_jll
  12290.1 ms  ✓ ComputePipeline
   3609.3 ms  ✓ Giflib_jll
   3908.5 ms  ✓ LAME_jll
   3412.2 ms  ✓ LERC_jll
  20019.6 ms  ✓ FixedPointNumbers
   3898.1 ms  ✓ EarCut_jll
   4521.1 ms  ✓ JpegTurbo_jll
   7265.7 ms  ✓ IntelOpenMP_jll
   5125.3 ms  ✓ CRlibm_jll
   3801.7 ms  ✓ Xorg_libXdmcp_jll
   4778.4 ms  ✓ Ogg_jll
   3802.7 ms  ✓ x265_jll
  23398.9 ms  ✓ FileIO
   6201.0 ms  ✓ XZ_jll
   3993.4 ms  ✓ libaom_jll
   4000.9 ms  ✓ Zstd_jll
   4793.6 ms  ✓ x264_jll
   7191.3 ms  ✓ oneTBB_jll
   4293.7 ms  ✓ Expat_jll
   3893.5 ms  ✓ Xorg_xtrans_jll
  29202.4 ms  ✓ SparseArrays
   4485.9 ms  ✓ Opus_jll
   4919.1 ms  ✓ LZO_jll
   4614.2 ms  ✓ Libiconv_jll
   3986.8 ms  ✓ Libffi_jll
   3808.3 ms  ✓ isoband_jll
   3993.8 ms  ✓ OpenSpecFun_jll
   4198.6 ms  ✓ FFTW_jll
   3716.6 ms  ✓ Libuuid_jll
   3877.1 ms  ✓ FriBidi_jll
   2598.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4012.2 ms  ✓ OpenBLASConsistentFPCSR_jll
   4507.3 ms  ✓ AxisArrays
   3389.8 ms  ✓ SortingAlgorithms
   3802.7 ms  ✓ SharedArrays
   4217.3 ms  ✓ Pixman_jll
   4293.0 ms  ✓ FreeType2_jll
   6505.8 ms  ✓ FilePathsBase
   5985.7 ms  ✓ ProgressMeter
   5000.7 ms  ✓ Rmath
   4411.5 ms  ✓ StructUtils → StructUtilsTablesExt
  26728.6 ms  ✓ Test
   2922.8 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3804.1 ms  ✓ libsixel_jll
   5692.5 ms  ✓ OpenEXR_jll
   3589.8 ms  ✓ CRlibm
  11307.4 ms  ✓ QuadGK
   3979.0 ms  ✓ Libtiff_jll
   4186.1 ms  ✓ libvorbis_jll
   3002.7 ms  ✓ SuiteSparse
  13302.7 ms  ✓ ChainRulesCore
   3589.4 ms  ✓ WoodburyMatrices
  11216.3 ms  ✓ StructArrays
   3609.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3384.2 ms  ✓ Statistics → SparseArraysExt
   3208.1 ms  ✓ Adapt → AdaptSparseArraysExt
   2591.7 ms  ✓ Isoband
   7600.3 ms  ✓ MKL_jll
   4295.7 ms  ✓ GettextRuntime_jll
   3295.8 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   4710.7 ms  ✓ FreeType
   2284.6 ms  ✓ SignedDistanceFields
  11792.5 ms  ✓ Xorg_libxcb_jll
   5678.5 ms  ✓ Fontconfig_jll
   3708.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   4319.7 ms  ✓ FilePaths
  14814.6 ms  ✓ ColorTypes
   2597.2 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2393.3 ms  ✓ StructArrays → StructArraysAdaptExt
   4775.9 ms  ✓ PDMats
   3589.0 ms  ✓ AxisAlgorithms
   3600.7 ms  ✓ StructArrays → StructArraysSparseArraysExt
   7096.5 ms  ✓ FilePathsBase → FilePathsBaseTestExt
   8409.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2796.9 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3321.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   2790.4 ms  ✓ ColorTypes → StyledStringsExt
  13804.6 ms  ✓ SpecialFunctions
   7696.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   4096.2 ms  ✓ Xorg_libX11_jll
   9595.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3692.0 ms  ✓ Xorg_libXrender_jll
   5497.0 ms  ✓ Glib_jll
   3713.1 ms  ✓ Xorg_libXext_jll
   5104.2 ms  ✓ HypergeometricFunctions
  17012.4 ms  ✓ IntervalArithmetic
   7805.7 ms  ✓ QOI
   8780.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2595.2 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   5098.0 ms  ✓ Cairo_jll
   3084.5 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   5302.0 ms  ✓ Libglvnd_jll
   3208.0 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  16288.3 ms  ✓ StatsBase
  15599.2 ms  ✓ ColorVectorSpace
   3987.0 ms  ✓ HarfBuzz_jll
   3503.3 ms  ✓ PDMats → StatsBaseExt
   4894.1 ms  ✓ libwebp_jll
  43714.7 ms  ✓ StaticArrays
   4021.5 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   4013.4 ms  ✓ libass_jll
   4505.3 ms  ✓ Pango_jll
   3314.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3416.4 ms  ✓ Adapt → AdaptStaticArraysExt
   3502.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  14119.1 ms  ✓ StatsFuns
  26919.0 ms  ✓ Colors
   5985.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  11685.3 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  10995.5 ms  ✓ FFMPEG_jll
  58794.9 ms  ✓ SIMD
   8500.9 ms  ✓ OpenEXR
  61289.5 ms  ✓ Parsers
   9195.7 ms  ✓ Animations
  14116.6 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  18608.0 ms  ✓ StructArrays → StructArraysStaticArraysExt
  10684.0 ms  ✓ Graphics
  18397.3 ms  ✓ ColorSchemes
  49214.0 ms  ✓ FFTW
 107389.3 ms  ✓ Unitful
  29288.8 ms  ✓ Distributions
   3199.0 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3298.2 ms  ✓ Unitful → NaNMathExt
   3413.8 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3492.1 ms  ✓ Unitful → PrintfExt
  33492.7 ms  ✓ ExactPredicates
  15197.3 ms  ✓ Cairo
  22203.7 ms  ✓ Interpolations
   4808.3 ms  ✓ Distributions → DistributionsTestExt
  21303.5 ms  ✓ JSON
   3404.0 ms  ✓ Interpolations → InterpolationsUnitfulExt
   6999.0 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   2137.3 ms  ✓ ColorBrewer
   2903.2 ms  ✓ KernelDensity
  11989.4 ms  ✓ DelaunayTriangulation
  50983.7 ms  ✓ GeometryBasics
   6000.1 ms  ✓ Packing
  27599.6 ms  ✓ PlotUtils
  42916.1 ms  ✓ Automa
   7514.2 ms  ✓ ShaderAbstractions
   8012.8 ms  ✓ FreeTypeAbstraction
  62105.8 ms  ✓ ImageCore
  24714.4 ms  ✓ GridLayoutBase
   6222.4 ms  ✓ ImageBase
   6583.6 ms  ✓ WebP
 142327.8 ms  ✓ REPL
   7036.5 ms  ✓ JpegTurbo
   2177.5 ms  ✓ ImageAxes
   1893.6 ms  ✓ UnicodeFun
   8907.7 ms  ✓ PNGFiles
   1151.2 ms  ✓ ImageMetadata
   1304.1 ms  ✓ Netpbm
   5220.3 ms  ✓ Pkg → REPLExt
   6764.9 ms  ✓ Sixel
  74069.0 ms  ✓ TiffImages
    859.0 ms  ✓ ImageIO
   8459.5 ms  ✓ MathTeXEngine
 122292.7 ms  ✓ Makie
  43283.5 ms  ✓ CairoMakie
  249 dependencies successfully precompiled in 348 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1143.24
	System time (seconds): 70.82
	Percent of CPU this job got: 296%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:49.17
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4299636
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 861
	Minor (reclaiming a frame) page faults: 17069087
	Voluntary context switches: 41883
	Involuntary context switches: 107939
	Swaps: 0
	File system inputs: 0
	File system outputs: 3087416
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
