nice: cannot set niceness: Permission denied
Precompiling packages...
   1652.1 ms  ✓ MozillaCACerts_jll
   4702.3 ms  ✓ libfdk_aac_jll
   3887.3 ms  ✓ LAME_jll
   3702.4 ms  ✓ LERC_jll
   4396.4 ms  ✓ Giflib_jll
   3908.7 ms  ✓ EarCut_jll
   3801.4 ms  ✓ CRlibm_jll
   3903.5 ms  ✓ Ogg_jll
   3602.3 ms  ✓ Xorg_libXdmcp_jll
  20193.5 ms  ✓ FileIO
   4501.3 ms  ✓ JpegTurbo_jll
   3617.7 ms  ✓ x264_jll
   5589.0 ms  ✓ XZ_jll
   4698.8 ms  ✓ x265_jll
   4686.1 ms  ✓ libaom_jll
   4782.1 ms  ✓ Zstd_jll
   3799.0 ms  ✓ Opus_jll
   3600.3 ms  ✓ Xorg_xtrans_jll
   4217.9 ms  ✓ Expat_jll
   3985.9 ms  ✓ Libiconv_jll
   4089.1 ms  ✓ Libffi_jll
   3499.1 ms  ✓ isoband_jll
   3589.5 ms  ✓ Libuuid_jll
   3793.2 ms  ✓ OpenSpecFun_jll
   4009.6 ms  ✓ FriBidi_jll
   3691.0 ms  ✓ OpenBLASConsistentFPCSR_jll
   2507.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  27106.0 ms  ✓ SparseArrays
   2992.7 ms  ✓ SortingAlgorithms
   2388.0 ms  ✓ StructUtils → StructUtilsTablesExt
   4291.9 ms  ✓ SimpleTraits
   2903.7 ms  ✓ CoreMath
   3898.9 ms  ✓ Pixman_jll
   3907.9 ms  ✓ SharedArrays
   2386.4 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   6497.4 ms  ✓ FilePathsBase
   3708.7 ms  ✓ FreeType2_jll
   4005.6 ms  ✓ Rmath
   4605.4 ms  ✓ ProgressMeter
   3319.3 ms  ✓ CRlibm
   3701.7 ms  ✓ libdrm_jll
   4088.9 ms  ✓ libvorbis_jll
   4704.1 ms  ✓ OpenEXR_jll
  10301.1 ms  ✓ StructArrays
  10710.3 ms  ✓ QuadGK
   4362.7 ms  ✓ libsixel_jll
   2301.7 ms  ✓ Isoband
  12779.0 ms  ✓ ChainRulesCore
   5588.0 ms  ✓ CodecZstd
   4000.0 ms  ✓ Libtiff_jll
   4398.4 ms  ✓ GettextRuntime_jll
   3700.0 ms  ✓ WoodburyMatrices
   3595.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3123.7 ms  ✓ Statistics → SparseArraysExt
   3007.1 ms  ✓ SuiteSparse
   2936.2 ms  ✓ Adapt → AdaptSparseArraysExt
   3009.7 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
  13815.7 ms  ✓ ColorTypes
   2297.2 ms  ✓ StructArrays → StructArraysAdaptExt
   4108.7 ms  ✓ FilePaths
  10390.6 ms  ✓ Xorg_libxcb_jll
   3211.5 ms  ✓ AxisAlgorithms
   5093.4 ms  ✓ FreeType
   2800.0 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3602.9 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2580.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   5598.3 ms  ✓ Fontconfig_jll
   3008.2 ms  ✓ ColorTypes → StyledStringsExt
   5004.0 ms  ✓ Glib_jll
   4297.5 ms  ✓ PDMats
   3602.4 ms  ✓ Xorg_libX11_jll
  13687.4 ms  ✓ SpecialFunctions
   7495.8 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   9215.4 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3296.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   3373.7 ms  ✓ Xorg_libXrender_jll
   3516.1 ms  ✓ Xorg_libXfixes_jll
   3992.1 ms  ✓ Xorg_libXext_jll
   6882.6 ms  ✓ QOI
   5281.1 ms  ✓ HypergeometricFunctions
   3509.9 ms  ✓ libva_jll
   3913.4 ms  ✓ Cairo_jll
   4118.0 ms  ✓ Libglvnd_jll
   8500.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  15000.3 ms  ✓ ColorVectorSpace
  16094.4 ms  ✓ StatsBase
  16614.8 ms  ✓ IntervalArithmetic
   4087.0 ms  ✓ HarfBuzz_jll
   2662.0 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   3058.7 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   3497.6 ms  ✓ PDMats → StatsBaseExt
   3373.3 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   3387.3 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   5691.2 ms  ✓ libwebp_jll
   3697.0 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
  40720.7 ms  ✓ StaticArrays
   3417.7 ms  ✓ Pango_jll
   4302.1 ms  ✓ libass_jll
   3288.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  22998.9 ms  ✓ Colors
   3870.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   5974.5 ms  ✓ Adapt → AdaptStaticArraysExt
   6592.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
   6905.9 ms  ✓ FFMPEG_jll
  16701.4 ms  ✓ StatsFuns
  12408.0 ms  ✓ StructArrays → StructArraysStaticArraysExt
   9178.5 ms  ✓ Animations
   4708.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  12978.7 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  54505.9 ms  ✓ Parsers
  54818.5 ms  ✓ SIMD
   8388.0 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  13580.2 ms  ✓ OpenEXR
  14204.3 ms  ✓ Graphics
  94493.3 ms  ✓ Unitful
  20216.0 ms  ✓ ColorSchemes
   2794.7 ms  ✓ Unitful → NaNMathExt
   2899.4 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2900.3 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3193.9 ms  ✓ Unitful → PrintfExt
  29118.4 ms  ✓ ExactPredicates
  16618.8 ms  ✓ Interpolations
  12403.4 ms  ✓ Cairo
  22982.5 ms  ✓ Distributions
   3588.0 ms  ✓ Interpolations → InterpolationsUnitfulExt
  19032.3 ms  ✓ JSON
   2377.5 ms  ✓ ColorBrewer
   5333.4 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   2471.7 ms  ✓ KernelDensity
  12080.9 ms  ✓ DelaunayTriangulation
  49691.1 ms  ✓ GeometryBasics
  25200.0 ms  ✓ PlotUtils
  37415.0 ms  ✓ Automa
   2204.5 ms  ✓ Packing
   3712.1 ms  ✓ ShaderAbstractions
   3746.2 ms  ✓ FreeTypeAbstraction
  58231.4 ms  ✓ ImageCore
  13589.4 ms  ✓ GridLayoutBase
   7502.2 ms  ✓ WebP
   8076.2 ms  ✓ ImageBase
   9716.3 ms  ✓ JpegTurbo
  13830.1 ms  ✓ PNGFiles
   5834.9 ms  ✓ ImageAxes
 116640.0 ms  ✓ REPL
    923.7 ms  ✓ ImageMetadata
   1132.2 ms  ✓ UnicodeFun
   1537.6 ms  ✓ Netpbm
  69490.1 ms  ✓ TiffImages
   8058.4 ms  ✓ Pkg → REPLExt
   1680.2 ms  ✓ Sixel
    868.8 ms  ✓ ImageIO
   4543.9 ms  ✓ MathTeXEngine
 127168.7 ms  ✓ Makie
  43562.2 ms  ✓ CairoMakie
  251 dependencies successfully precompiled in 342 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1105.58
	System time (seconds): 64.58
	Percent of CPU this job got: 288%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:45.58
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4366100
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 800
	Minor (reclaiming a frame) page faults: 16914548
	Voluntary context switches: 44254
	Involuntary context switches: 100933
	Swaps: 0
	File system inputs: 0
	File system outputs: 3060400
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
