nice: cannot set niceness: Permission denied
Precompiling packages...
   1490.4 ms  ✓ OpenSSL_jll
   2910.5 ms  ✓ Inflate
   9186.4 ms  ✓ Observables
   2606.1 ms  ✓ DataAPI
   2406.4 ms  ✓ CRC32c
   2895.4 ms  ✓ StaticArraysCore
   2976.3 ms  ✓ MappedArrays
  11087.5 ms  ✓ OrderedCollections
  11981.4 ms  ✓ Grisu
   2687.1 ms  ✓ Scratch
   2215.3 ms  ✓ TableTraits
   3793.2 ms  ✓ Preferences
   7692.8 ms  ✓ AdaptivePredicates
   9300.9 ms  ✓ LazyModules
   2590.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5504.9 ms  ✓ LazyArtifacts
   2493.8 ms  ✓ StackViews
  10292.2 ms  ✓ ConstructionBase
  14008.2 ms  ✓ IrrationalConstants
   3086.2 ms  ✓ PaddedViews
   2809.2 ms  ✓ FillArrays → FillArraysStatisticsExt
  19701.2 ms  ✓ MacroTools
   2875.8 ms  ✓ Adapt
  11592.3 ms  ✓ StructUtils
   3610.9 ms  ✓ Ratios
   9517.7 ms  ✓ PkgVersion
  23418.8 ms  ✓ BaseDirs
  10577.5 ms  ✓ Compat
   9314.7 ms  ✓ NaNMath
   2712.1 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2689.8 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   2797.2 ms  ✓ AliasTables
   2601.5 ms  ✓ Showoff
   3194.9 ms  ✓ RelocatableFolders
  14020.4 ms  ✓ InteractiveUtils
   3026.8 ms  ✓ JLLWrappers
   2578.9 ms  ✓ PrecompileTools
   2300.3 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2577.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2594.7 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2488.4 ms  ✓ Compat → CompatLinearAlgebraExt
   2702.3 ms  ✓ MosaicViews
   3503.8 ms  ✓ LogExpFunctions
   9119.0 ms  ✓ Missings
   5007.7 ms  ✓ AxisArrays
  17390.7 ms  ✓ Distributed
   9675.4 ms  ✓ DataStructures
   3697.9 ms  ✓ Graphite2_jll
   3700.4 ms  ✓ LLVMOpenMP_jll
   5107.6 ms  ✓ SimpleTraits
  10795.4 ms  ✓ ComputePipeline
  11795.8 ms  ✓ Tables
   6311.3 ms  ✓ FilePathsBase
   3917.6 ms  ✓ Bzip2_jll
   3899.8 ms  ✓ Rmath_jll
   3729.0 ms  ✓ Xorg_libXau_jll
   3906.8 ms  ✓ libpng_jll
   4092.8 ms  ✓ Imath_jll
   4605.9 ms  ✓ libfdk_aac_jll
   3509.7 ms  ✓ Giflib_jll
  20494.1 ms  ✓ FixedPointNumbers
   4609.5 ms  ✓ LAME_jll
   4585.7 ms  ✓ EarCut_jll
   4592.1 ms  ✓ CRlibm_jll
   4793.5 ms  ✓ LERC_jll
   4793.0 ms  ✓ JpegTurbo_jll
   3513.9 ms  ✓ Ogg_jll
  20790.8 ms  ✓ FileIO
   5606.2 ms  ✓ XZ_jll
   7508.9 ms  ✓ IntelOpenMP_jll
   4090.5 ms  ✓ Xorg_libXdmcp_jll
   3706.7 ms  ✓ x265_jll
  26602.4 ms  ✓ SparseArrays
   3995.1 ms  ✓ x264_jll
   4092.2 ms  ✓ libaom_jll
   3897.0 ms  ✓ Expat_jll
   4001.9 ms  ✓ Zstd_jll
   3698.8 ms  ✓ LZO_jll
   3689.5 ms  ✓ Opus_jll
   3595.9 ms  ✓ Xorg_xtrans_jll
   7193.2 ms  ✓ oneTBB_jll
   3899.4 ms  ✓ Libffi_jll
   4094.7 ms  ✓ Libiconv_jll
   3900.8 ms  ✓ isoband_jll
   4001.0 ms  ✓ FFTW_jll
   3606.0 ms  ✓ OpenSpecFun_jll
   3596.2 ms  ✓ Libuuid_jll
   3706.3 ms  ✓ FriBidi_jll
   3711.6 ms  ✓ OpenBLASConsistentFPCSR_jll
   2577.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3814.6 ms  ✓ Libmount_jll
   3618.8 ms  ✓ SharedArrays
   3006.5 ms  ✓ SortingAlgorithms
   2598.0 ms  ✓ StructUtils → StructUtilsTablesExt
   3779.7 ms  ✓ Pixman_jll
   3020.5 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   4716.4 ms  ✓ ProgressMeter
   4093.2 ms  ✓ FreeType2_jll
   5088.0 ms  ✓ FilePaths
   2783.0 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   4276.1 ms  ✓ CRlibm
   5791.8 ms  ✓ Rmath
   6093.3 ms  ✓ OpenEXR_jll
  29511.3 ms  ✓ Test
   3799.0 ms  ✓ libsixel_jll
  13104.8 ms  ✓ ChainRulesCore
  10772.8 ms  ✓ QuadGK
   5006.0 ms  ✓ libvorbis_jll
   3198.5 ms  ✓ SuiteSparse
  11109.8 ms  ✓ StructArrays
   3619.3 ms  ✓ WoodburyMatrices
   3590.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3212.1 ms  ✓ Adapt → AdaptSparseArraysExt
   3310.3 ms  ✓ Statistics → SparseArraysExt
   2316.5 ms  ✓ Isoband
   3890.5 ms  ✓ Libtiff_jll
   4301.6 ms  ✓ GettextRuntime_jll
   4483.5 ms  ✓ FreeType
   2298.9 ms  ✓ SignedDistanceFields
  13432.5 ms  ✓ ColorTypes
   3485.0 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   7025.3 ms  ✓ MKL_jll
   5408.8 ms  ✓ Fontconfig_jll
  11909.6 ms  ✓ Xorg_libxcb_jll
   2500.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2390.5 ms  ✓ StructArrays → StructArraysAdaptExt
   7707.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2595.6 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3207.8 ms  ✓ StructArrays → StructArraysSparseArraysExt
   6596.0 ms  ✓ FilePathsBase → FilePathsBaseTestExt
   4805.4 ms  ✓ PDMats
   3400.3 ms  ✓ AxisAlgorithms
   2681.1 ms  ✓ ColorTypes → StyledStringsExt
   7092.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  13569.3 ms  ✓ SpecialFunctions
   9419.6 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3898.7 ms  ✓ Xorg_libX11_jll
   5393.8 ms  ✓ Glib_jll
   3419.7 ms  ✓ FillArrays → FillArraysPDMatsExt
   3498.6 ms  ✓ Xorg_libXrender_jll
   3496.0 ms  ✓ Xorg_libXext_jll
  17187.3 ms  ✓ IntervalArithmetic
   4877.1 ms  ✓ HypergeometricFunctions
   7595.3 ms  ✓ QOI
   2789.6 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   8621.7 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3604.3 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3415.1 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   4493.4 ms  ✓ Cairo_jll
   5110.7 ms  ✓ Libglvnd_jll
  15304.6 ms  ✓ StatsBase
  15701.5 ms  ✓ ColorVectorSpace
   3311.9 ms  ✓ PDMats → StatsBaseExt
  41909.4 ms  ✓ StaticArrays
   4686.0 ms  ✓ HarfBuzz_jll
   5200.5 ms  ✓ libwebp_jll
   3397.8 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   3396.9 ms  ✓ Adapt → AdaptStaticArraysExt
   3494.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3585.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4281.1 ms  ✓ libass_jll
   5408.1 ms  ✓ Pango_jll
  26606.5 ms  ✓ Colors
  17296.6 ms  ✓ StatsFuns
  11274.1 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  12483.8 ms  ✓ StructArrays → StructArraysStaticArraysExt
   4095.0 ms  ✓ Animations
   3807.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  57818.5 ms  ✓ Parsers
  11915.3 ms  ✓ FFMPEG_jll
  63992.2 ms  ✓ SIMD
  11825.0 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  14803.6 ms  ✓ OpenEXR
  26299.5 ms  ✓ ExactPredicates
  17689.6 ms  ✓ Graphics
  47677.9 ms  ✓ FFTW
 106208.9 ms  ✓ Unitful
  18682.5 ms  ✓ Interpolations
   2386.8 ms  ✓ Unitful → InverseFunctionsUnitfulExt
  24394.7 ms  ✓ ColorSchemes
   2398.2 ms  ✓ Unitful → PrintfExt
   2592.4 ms  ✓ Unitful → ConstructionBaseUnitfulExt
  23719.7 ms  ✓ Distributions
   3602.5 ms  ✓ Interpolations → InterpolationsUnitfulExt
   9612.7 ms  ✓ Cairo
  22701.5 ms  ✓ JSON
   3984.6 ms  ✓ Distributions → DistributionsTestExt
   2385.7 ms  ✓ ColorBrewer
   5673.6 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  16733.5 ms  ✓ DelaunayTriangulation
   2331.8 ms  ✓ KernelDensity
  48138.2 ms  ✓ GeometryBasics
   2541.6 ms  ✓ Packing
   7824.7 ms  ✓ ShaderAbstractions
  11531.8 ms  ✓ FreeTypeAbstraction
  39618.0 ms  ✓ Automa
  27913.2 ms  ✓ PlotUtils
  23061.4 ms  ✓ GridLayoutBase
  65895.4 ms  ✓ ImageCore
 135640.8 ms  ✓ REPL
   2064.1 ms  ✓ UnicodeFun
   2734.7 ms  ✓ ImageBase
   2894.4 ms  ✓ WebP
   3592.7 ms  ✓ JpegTurbo
   4738.3 ms  ✓ PNGFiles
   2111.0 ms  ✓ ImageAxes
    882.4 ms  ✓ ImageMetadata
   6454.7 ms  ✓ Pkg → REPLExt
   1710.0 ms  ✓ Netpbm
   5027.6 ms  ✓ Sixel
  68297.2 ms  ✓ TiffImages
   8076.5 ms  ✓ MathTeXEngine
    901.8 ms  ✓ ImageIO
 123476.3 ms  ✓ Makie
  43562.4 ms  ✓ CairoMakie
  248 dependencies successfully precompiled in 345 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.2 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1130.02
	System time (seconds): 69.09
	Percent of CPU this job got: 295%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:46.15
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4309292
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 810
	Minor (reclaiming a frame) page faults: 17025854
	Voluntary context switches: 42039
	Involuntary context switches: 115593
	Swaps: 0
	File system inputs: 0
	File system outputs: 3085232
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
