nice: cannot set niceness: Permission denied
Precompiling packages...
   1605.9 ms  ✓ OpenSSL_jll
   2687.4 ms  ✓ PrecompileTools
   2605.4 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2399.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  15994.2 ms  ✓ InteractiveUtils
   3597.2 ms  ✓ LogExpFunctions
   2497.0 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2805.9 ms  ✓ MosaicViews
   2509.8 ms  ✓ Compat → CompatLinearAlgebraExt
   4112.2 ms  ✓ AxisArrays
   6992.7 ms  ✓ FFTA
   3786.1 ms  ✓ Graphite2_jll
   9704.4 ms  ✓ Missings
   9784.7 ms  ✓ DataStructures
   3980.2 ms  ✓ Libmount_jll
   3906.9 ms  ✓ LLVMOpenMP_jll
   3905.0 ms  ✓ Bzip2_jll
   3992.7 ms  ✓ Xorg_libpciaccess_jll
  11703.1 ms  ✓ Tables
   4104.7 ms  ✓ Rmath_jll
   4094.5 ms  ✓ Xorg_libXau_jll
  11108.4 ms  ✓ ComputePipeline
   4100.9 ms  ✓ libpng_jll
   4296.6 ms  ✓ libfdk_aac_jll
   4780.3 ms  ✓ Imath_jll
   4003.8 ms  ✓ LAME_jll
   4307.7 ms  ✓ Giflib_jll
   4102.9 ms  ✓ LERC_jll
   4009.4 ms  ✓ EarCut_jll
  19496.1 ms  ✓ Distributed
   4500.8 ms  ✓ CRlibm_jll
  24301.7 ms  ✓ FixedPointNumbers
   4477.9 ms  ✓ JpegTurbo_jll
   4205.9 ms  ✓ Xorg_libXdmcp_jll
   4402.2 ms  ✓ XZ_jll
   4107.5 ms  ✓ x265_jll
   3920.5 ms  ✓ x264_jll
   5077.2 ms  ✓ Ogg_jll
  21392.2 ms  ✓ FileIO
   4417.8 ms  ✓ libaom_jll
   4292.6 ms  ✓ Expat_jll
   4694.5 ms  ✓ LZO_jll
   5111.4 ms  ✓ Zstd_jll
   4987.2 ms  ✓ Opus_jll
   3704.8 ms  ✓ Xorg_xtrans_jll
   4010.2 ms  ✓ OpenSpecFun_jll
   4125.2 ms  ✓ Libffi_jll
   4396.8 ms  ✓ Libiconv_jll
   3888.5 ms  ✓ Libuuid_jll
   4202.3 ms  ✓ isoband_jll
   3914.5 ms  ✓ FriBidi_jll
   3996.8 ms  ✓ OpenBLASConsistentFPCSR_jll
   2507.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3284.3 ms  ✓ SortingAlgorithms
   4591.2 ms  ✓ SimpleTraits
  28995.8 ms  ✓ SparseArrays
   3968.4 ms  ✓ FreeType2_jll
   2509.6 ms  ✓ StructUtils → StructUtilsTablesExt
   3789.2 ms  ✓ libdrm_jll
   4798.1 ms  ✓ GettextRuntime_jll
   6502.7 ms  ✓ FilePathsBase
   2502.5 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3399.9 ms  ✓ CRlibm
   4208.2 ms  ✓ Rmath
   3797.1 ms  ✓ SharedArrays
   5292.2 ms  ✓ OpenEXR_jll
   4829.7 ms  ✓ ProgressMeter
   3896.3 ms  ✓ libsixel_jll
   2392.3 ms  ✓ Isoband
   4201.4 ms  ✓ libvorbis_jll
  11311.7 ms  ✓ StructArrays
   3514.5 ms  ✓ Pixman_jll
  12101.5 ms  ✓ QuadGK
   3497.3 ms  ✓ WoodburyMatrices
  13997.7 ms  ✓ ChainRulesCore
   3406.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3389.4 ms  ✓ Statistics → SparseArraysExt
   3105.1 ms  ✓ SuiteSparse
   3194.2 ms  ✓ Adapt → AdaptSparseArraysExt
   4711.8 ms  ✓ FreeType
   3097.1 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   2593.3 ms  ✓ StructArrays → StructArraysAdaptExt
   5102.6 ms  ✓ Fontconfig_jll
  11102.4 ms  ✓ Xorg_libxcb_jll
  14301.9 ms  ✓ ColorTypes
   4105.8 ms  ✓ Libtiff_jll
   4314.0 ms  ✓ FilePaths
   5788.5 ms  ✓ Glib_jll
   3601.0 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2799.3 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   2699.4 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3509.7 ms  ✓ AxisAlgorithms
  14790.0 ms  ✓ SpecialFunctions
   2700.2 ms  ✓ ColorTypes → StyledStringsExt
   4007.4 ms  ✓ Xorg_libX11_jll
   4678.9 ms  ✓ PDMats
   7817.8 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  19403.5 ms  ✓ IntervalArithmetic
   3512.6 ms  ✓ Xorg_libXext_jll
   3887.2 ms  ✓ Xorg_libXrender_jll
   5522.1 ms  ✓ HypergeometricFunctions
  10214.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2478.5 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   3796.7 ms  ✓ Xorg_libXfixes_jll
   3379.3 ms  ✓ FillArrays → FillArraysPDMatsExt
   3789.6 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   8118.5 ms  ✓ QOI
   3896.1 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   9520.3 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   4209.8 ms  ✓ Libglvnd_jll
   3139.0 ms  ✓ Cairo_jll
   3432.5 ms  ✓ libva_jll
  16776.6 ms  ✓ StatsBase
   2705.3 ms  ✓ HarfBuzz_jll
  15691.4 ms  ✓ ColorVectorSpace
   3590.4 ms  ✓ libwebp_jll
  41514.1 ms  ✓ StaticArrays
   3319.2 ms  ✓ PDMats → StatsBaseExt
   3594.4 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   3792.9 ms  ✓ libass_jll
   4417.8 ms  ✓ Pango_jll
  11589.6 ms  ✓ StatsFuns
   3271.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3372.4 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3323.3 ms  ✓ Adapt → AdaptStaticArraysExt
   3405.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3693.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  25804.0 ms  ✓ Colors
  13296.8 ms  ✓ StructArrays → StructArraysStaticArraysExt
  13005.8 ms  ✓ FFMPEG_jll
   5896.1 ms  ✓ Animations
  11509.0 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  56190.7 ms  ✓ Parsers
  15574.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  56817.1 ms  ✓ SIMD
   9011.9 ms  ✓ OpenEXR
  11096.8 ms  ✓ Graphics
  19090.8 ms  ✓ ExactPredicates
  17002.1 ms  ✓ ColorSchemes
  12805.0 ms  ✓ Interpolations
  26006.7 ms  ✓ Distributions
  12204.5 ms  ✓ Cairo
 103331.5 ms  ✓ Unitful
   2778.1 ms  ✓ Unitful → NaNMathExt
  19717.0 ms  ✓ JSON
   2906.7 ms  ✓ Unitful → PrintfExt
   3002.3 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3462.8 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   4323.4 ms  ✓ Interpolations → InterpolationsUnitfulExt
   2601.9 ms  ✓ ColorBrewer
   8403.5 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  19347.7 ms  ✓ DelaunayTriangulation
   2426.9 ms  ✓ KernelDensity
  45030.8 ms  ✓ GeometryBasics
   4475.4 ms  ✓ Packing
   9062.7 ms  ✓ ShaderAbstractions
  38789.2 ms  ✓ Automa
  29556.4 ms  ✓ PlotUtils
  10235.3 ms  ✓ FreeTypeAbstraction
  53493.8 ms  ✓ ImageCore
  17984.9 ms  ✓ GridLayoutBase
   7501.4 ms  ✓ ImageBase
   7908.8 ms  ✓ WebP
  11209.7 ms  ✓ JpegTurbo
   6795.0 ms  ✓ ImageAxes
  14594.8 ms  ✓ PNGFiles
   1522.0 ms  ✓ ImageMetadata
 118274.0 ms  ✓ REPL
   1369.4 ms  ✓ Netpbm
   1119.7 ms  ✓ UnicodeFun
   7834.2 ms  ✓ Pkg → REPLExt
  69850.7 ms  ✓ TiffImages
   1675.5 ms  ✓ Sixel
    849.3 ms  ✓ ImageIO
   4236.0 ms  ✓ MathTeXEngine
 123966.9 ms  ✓ Makie
  42646.1 ms  ✓ CairoMakie
  247 dependencies successfully precompiled in 341 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.5 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1106.94
	System time (seconds): 68.21
	Percent of CPU this job got: 291%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:42.87
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4319332
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1059
	Minor (reclaiming a frame) page faults: 16758023
	Voluntary context switches: 43577
	Involuntary context switches: 97815
	Swaps: 0
	File system inputs: 1288
	File system outputs: 3037136
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
