nice: cannot set niceness: Permission denied
Precompiling packages...
   1632.0 ms  ✓ OpenSSL_jll
   2220.0 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   4128.6 ms  ✓ Fontconfig_jll
   3489.3 ms  ✓ StructArrays → StructArraysSparseArraysExt
   4278.7 ms  ✓ FreeType
   1921.9 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3366.9 ms  ✓ AxisAlgorithms
   4342.3 ms  ✓ Glib_jll
   4026.7 ms  ✓ PDMats
  12290.0 ms  ✓ Xorg_libxcb_jll
  10932.1 ms  ✓ SpecialFunctions
   2254.7 ms  ✓ ColorTypes → StyledStringsExt
   2801.3 ms  ✓ FillArrays → FillArraysPDMatsExt
   3873.0 ms  ✓ HypergeometricFunctions
   4454.6 ms  ✓ Xorg_libX11_jll
   8606.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   8511.2 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  11892.6 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   4446.1 ms  ✓ Xorg_libXrender_jll
   8269.2 ms  ✓ QOI
   5526.4 ms  ✓ Xorg_libXext_jll
  48349.9 ms  ✓ StaticArrays
  19022.2 ms  ✓ IntervalArithmetic
   3104.5 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3219.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3300.3 ms  ✓ Adapt → AdaptStaticArraysExt
  16404.3 ms  ✓ StatsBase
   5274.4 ms  ✓ Libglvnd_jll
   4700.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   6573.6 ms  ✓ Cairo_jll
   2580.7 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   3593.7 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3355.2 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  21727.4 ms  ✓ ColorVectorSpace
  16205.5 ms  ✓ StatsFuns
   5900.8 ms  ✓ PDMats → StatsBaseExt
  12459.7 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   7851.7 ms  ✓ libwebp_jll
   7031.7 ms  ✓ HarfBuzz_jll
   5098.6 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   8392.9 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   5475.1 ms  ✓ libass_jll
   5706.0 ms  ✓ Pango_jll
  29791.1 ms  ✓ Colors
  15452.5 ms  ✓ StructArrays → StructArraysStaticArraysExt
  67735.0 ms  ✓ SIMD
   3409.4 ms  ✓ Animations
  68575.5 ms  ✓ Parsers
  12990.4 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   6171.1 ms  ✓ FFMPEG_jll
   6197.8 ms  ✓ OpenEXR
   9478.4 ms  ✓ Graphics
  16093.6 ms  ✓ Interpolations
  22733.1 ms  ✓ Distributions
  27184.5 ms  ✓ ExactPredicates
  17391.5 ms  ✓ ColorSchemes
  10599.2 ms  ✓ Cairo
  11992.1 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  24864.7 ms  ✓ JSON
 113970.3 ms  ✓ Unitful
   4192.8 ms  ✓ ColorBrewer
   6666.3 ms  ✓ KernelDensity
   3001.2 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3087.6 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3200.2 ms  ✓ Unitful → NaNMathExt
   3186.4 ms  ✓ Unitful → PrintfExt
   4300.1 ms  ✓ Interpolations → InterpolationsUnitfulExt
  21254.6 ms  ✓ DelaunayTriangulation
  62187.9 ms  ✓ GeometryBasics
   5696.5 ms  ✓ Packing
  49496.4 ms  ✓ Automa
  37710.3 ms  ✓ PlotUtils
  10005.5 ms  ✓ FreeTypeAbstraction
  10168.9 ms  ✓ ShaderAbstractions
  22504.0 ms  ✓ GridLayoutBase
  73676.9 ms  ✓ ImageCore
 143971.6 ms  ✓ REPL
   6292.3 ms  ✓ WebP
   6653.4 ms  ✓ ImageBase
   8671.2 ms  ✓ JpegTurbo
   3449.8 ms  ✓ UnicodeFun
  10038.7 ms  ✓ PNGFiles
   3648.8 ms  ✓ ImageAxes
   1382.8 ms  ✓ ImageMetadata
   2028.6 ms  ✓ Netpbm
   9529.7 ms  ✓ Pkg → REPLExt
   5391.9 ms  ✓ Sixel
  95271.6 ms  ✓ TiffImages
   1497.3 ms  ✓ ImageIO
  12351.0 ms  ✓ MathTeXEngine
 195737.2 ms  ✓ Makie
  59984.3 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 453 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.5 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1414.06
	System time (seconds): 69.65
	Percent of CPU this job got: 270%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 9:08.69
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4322032
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 906
	Minor (reclaiming a frame) page faults: 16597635
	Voluntary context switches: 39899
	Involuntary context switches: 234532
	Swaps: 0
	File system inputs: 8776
	File system outputs: 3034624
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
