nice: cannot set niceness: Permission denied
Precompiling packages...
   1556.1 ms  ✓ OpenSSL_jll
  11017.4 ms  ✓ StructUtils
  17088.4 ms  ✓ IrrationalConstants
   2703.9 ms  ✓ Adapt
  10498.4 ms  ✓ Compat
   7597.0 ms  ✓ SignedDistanceFields
   2691.2 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
  22882.2 ms  ✓ MacroTools
   3909.9 ms  ✓ IntervalSets → IntervalSetsRandomExt
   3470.1 ms  ✓ AliasTables
  10503.1 ms  ✓ NaNMath
  27158.0 ms  ✓ BaseDirs
   3221.6 ms  ✓ RelocatableFolders
   2519.4 ms  ✓ Showoff
  14917.5 ms  ✓ InteractiveUtils
   2696.0 ms  ✓ PrecompileTools
   3321.9 ms  ✓ JLLWrappers
   2402.0 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2688.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2897.3 ms  ✓ MosaicViews
   2500.9 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3591.9 ms  ✓ LogExpFunctions
   2776.6 ms  ✓ Compat → CompatLinearAlgebraExt
   6899.0 ms  ✓ FFTA
   9798.4 ms  ✓ DataStructures
   4197.8 ms  ✓ AxisArrays
  10398.4 ms  ✓ Missings
   4667.3 ms  ✓ SimpleTraits
  17633.6 ms  ✓ Distributed
   3869.9 ms  ✓ Graphite2_jll
  11214.9 ms  ✓ ComputePipeline
  19597.2 ms  ✓ FixedPointNumbers
   3713.0 ms  ✓ Bzip2_jll
  13212.4 ms  ✓ Tables
   4872.5 ms  ✓ Libmount_jll
   4577.7 ms  ✓ LLVMOpenMP_jll
   4600.1 ms  ✓ Rmath_jll
   3892.2 ms  ✓ Xorg_libXau_jll
   4023.3 ms  ✓ libpng_jll
   3810.3 ms  ✓ libfdk_aac_jll
   4102.8 ms  ✓ Imath_jll
   3805.5 ms  ✓ EarCut_jll
   3922.5 ms  ✓ LERC_jll
   4128.4 ms  ✓ Giflib_jll
   4488.4 ms  ✓ LAME_jll
  22006.3 ms  ✓ FileIO
   4320.5 ms  ✓ CRlibm_jll
   3803.0 ms  ✓ Xorg_libXdmcp_jll
   4296.6 ms  ✓ Ogg_jll
   4807.5 ms  ✓ XZ_jll
   5211.0 ms  ✓ JpegTurbo_jll
   3804.2 ms  ✓ x264_jll
   3800.5 ms  ✓ libaom_jll
   4109.0 ms  ✓ x265_jll
   4101.8 ms  ✓ Zstd_jll
   3804.2 ms  ✓ LZO_jll
   3898.6 ms  ✓ Expat_jll
   3492.6 ms  ✓ Xorg_xtrans_jll
   3794.6 ms  ✓ Opus_jll
  29614.4 ms  ✓ SparseArrays
   3698.5 ms  ✓ isoband_jll
   2408.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3899.9 ms  ✓ Libffi_jll
   3771.9 ms  ✓ Libuuid_jll
   4184.0 ms  ✓ Libiconv_jll
   3993.1 ms  ✓ OpenSpecFun_jll
   4112.8 ms  ✓ FriBidi_jll
   3874.0 ms  ✓ OpenBLASConsistentFPCSR_jll
   2993.2 ms  ✓ SortingAlgorithms
   2403.1 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3692.9 ms  ✓ SharedArrays
   2425.6 ms  ✓ StructUtils → StructUtilsTablesExt
   3899.2 ms  ✓ FreeType2_jll
   6101.7 ms  ✓ FilePathsBase
   5081.3 ms  ✓ ProgressMeter
   3771.7 ms  ✓ Pixman_jll
   4202.4 ms  ✓ Rmath
   3596.9 ms  ✓ CRlibm
   3214.5 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   5308.7 ms  ✓ OpenEXR_jll
   4397.7 ms  ✓ libvorbis_jll
   3922.4 ms  ✓ Libtiff_jll
   3498.5 ms  ✓ WoodburyMatrices
   3702.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3488.1 ms  ✓ Statistics → SparseArraysExt
  12008.4 ms  ✓ QuadGK
   3361.1 ms  ✓ SuiteSparse
   2409.4 ms  ✓ Isoband
  11394.4 ms  ✓ StructArrays
   3603.0 ms  ✓ Adapt → AdaptSparseArraysExt
  14600.9 ms  ✓ ChainRulesCore
   4603.5 ms  ✓ GettextRuntime_jll
  14803.6 ms  ✓ ColorTypes
   3502.5 ms  ✓ libsixel_jll
  11677.1 ms  ✓ Xorg_libxcb_jll
   4121.5 ms  ✓ FilePaths
   3410.9 ms  ✓ AxisAlgorithms
   4794.2 ms  ✓ FreeType
   5493.1 ms  ✓ Fontconfig_jll
   2500.8 ms  ✓ StructArrays → StructArraysAdaptExt
   2824.3 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   2594.4 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3583.5 ms  ✓ StructArrays → StructArraysSparseArraysExt
   4602.6 ms  ✓ PDMats
   2796.5 ms  ✓ ColorTypes → StyledStringsExt
   5703.2 ms  ✓ Glib_jll
   3792.3 ms  ✓ FillArrays → FillArraysPDMatsExt
   3997.1 ms  ✓ Xorg_libX11_jll
   7604.6 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  14793.3 ms  ✓ SpecialFunctions
  10702.5 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   4684.0 ms  ✓ Xorg_libXext_jll
   4885.4 ms  ✓ Xorg_libXrender_jll
   7008.2 ms  ✓ QOI
  48096.3 ms  ✓ StaticArrays
  17885.6 ms  ✓ IntervalArithmetic
  18111.0 ms  ✓ StatsBase
   6689.4 ms  ✓ HypergeometricFunctions
   3500.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3705.5 ms  ✓ FillArrays → FillArraysStaticArraysExt
   5223.5 ms  ✓ Cairo_jll
   3810.5 ms  ✓ Adapt → AdaptStaticArraysExt
   6826.3 ms  ✓ Libglvnd_jll
   5899.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2789.6 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
  11012.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  19609.9 ms  ✓ ColorVectorSpace
   3999.8 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   7203.7 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3007.5 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   7003.7 ms  ✓ PDMats → StatsBaseExt
  61299.5 ms  ✓ SIMD
   7618.4 ms  ✓ libwebp_jll
   8493.8 ms  ✓ HarfBuzz_jll
  62029.5 ms  ✓ Parsers
  14918.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  11587.1 ms  ✓ StructArrays → StructArraysStaticArraysExt
   2608.3 ms  ✓ libass_jll
   2913.4 ms  ✓ Pango_jll
  30618.7 ms  ✓ Colors
  15888.6 ms  ✓ StatsFuns
   5498.1 ms  ✓ FFMPEG_jll
   3468.9 ms  ✓ Animations
   2913.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   7119.4 ms  ✓ OpenEXR
  20095.6 ms  ✓ ExactPredicates
   7909.5 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  15287.0 ms  ✓ Interpolations
  13796.2 ms  ✓ Graphics
 102709.1 ms  ✓ Unitful
  22603.0 ms  ✓ JSON
   2690.7 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3004.6 ms  ✓ Unitful → NaNMathExt
   3185.9 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3186.2 ms  ✓ Unitful → PrintfExt
  19086.0 ms  ✓ ColorSchemes
   4116.6 ms  ✓ Interpolations → InterpolationsUnitfulExt
   3593.4 ms  ✓ ColorBrewer
   8181.4 ms  ✓ Cairo
  20005.2 ms  ✓ Distributions
   3608.5 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  18139.3 ms  ✓ DelaunayTriangulation
   5356.1 ms  ✓ KernelDensity
  41821.6 ms  ✓ Automa
  52926.1 ms  ✓ GeometryBasics
   1494.8 ms  ✓ Packing
   4552.6 ms  ✓ ShaderAbstractions
   5230.3 ms  ✓ FreeTypeAbstraction
  21924.7 ms  ✓ PlotUtils
  14866.9 ms  ✓ GridLayoutBase
  58419.4 ms  ✓ ImageCore
 129038.7 ms  ✓ REPL
   2852.7 ms  ✓ WebP
   2894.0 ms  ✓ ImageBase
   2260.4 ms  ✓ UnicodeFun
   3769.4 ms  ✓ JpegTurbo
   2053.1 ms  ✓ ImageAxes
   4994.2 ms  ✓ PNGFiles
   1758.9 ms  ✓ ImageMetadata
   9979.1 ms  ✓ Pkg → REPLExt
   4787.3 ms  ✓ Netpbm
  78404.9 ms  ✓ TiffImages
   2864.4 ms  ✓ Sixel
    847.6 ms  ✓ ImageIO
   5524.6 ms  ✓ MathTeXEngine
 123135.6 ms  ✓ Makie
  42933.1 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 341 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.5 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1115.57
	System time (seconds): 65.51
	Percent of CPU this job got: 293%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:42.57
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4320444
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1067
	Minor (reclaiming a frame) page faults: 16579707
	Voluntary context switches: 41541
	Involuntary context switches: 110870
	Swaps: 0
	File system inputs: 248
	File system outputs: 3035936
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
