nice: cannot set niceness: Permission denied
Precompiling packages...
   1469.8 ms  ✓ MozillaCACerts_jll
   2403.6 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   6408.1 ms  ✓ FFTA
   3919.3 ms  ✓ AxisArrays
   2408.2 ms  ✓ Compat → CompatLinearAlgebraExt
   8704.7 ms  ✓ DataStructures
   9397.0 ms  ✓ Missings
  11084.8 ms  ✓ Tables
   3810.9 ms  ✓ Graphite2_jll
   3896.7 ms  ✓ Libmount_jll
   3802.7 ms  ✓ LLVMOpenMP_jll
  10801.4 ms  ✓ ComputePipeline
   3807.1 ms  ✓ Bzip2_jll
  17283.6 ms  ✓ Distributed
   4598.3 ms  ✓ Xorg_libpciaccess_jll
   4700.9 ms  ✓ Rmath_jll
  19602.9 ms  ✓ FixedPointNumbers
   3724.3 ms  ✓ Xorg_libXau_jll
   3792.4 ms  ✓ libfdk_aac_jll
   4007.4 ms  ✓ libpng_jll
   3982.0 ms  ✓ Imath_jll
   3597.4 ms  ✓ LERC_jll
   3777.4 ms  ✓ LAME_jll
   4303.8 ms  ✓ Pixman_jll
   3293.8 ms  ✓ EarCut_jll
   3689.8 ms  ✓ CRlibm_jll
   4209.3 ms  ✓ JpegTurbo_jll
   3513.3 ms  ✓ Ogg_jll
   4176.3 ms  ✓ XZ_jll
  21303.2 ms  ✓ FileIO
   3915.2 ms  ✓ x265_jll
   4405.0 ms  ✓ libaom_jll
   3910.0 ms  ✓ Expat_jll
   4981.1 ms  ✓ Xorg_libXdmcp_jll
   4700.7 ms  ✓ x264_jll
   3996.8 ms  ✓ LZO_jll
   4706.7 ms  ✓ Zstd_jll
   4080.4 ms  ✓ Opus_jll
   3591.6 ms  ✓ Xorg_xtrans_jll
  27518.0 ms  ✓ SparseArrays
   3787.4 ms  ✓ Libffi_jll
   3822.7 ms  ✓ Libiconv_jll
   3602.0 ms  ✓ isoband_jll
   3519.6 ms  ✓ OpenSpecFun_jll
   3505.1 ms  ✓ FriBidi_jll
   3421.2 ms  ✓ OpenBLASConsistentFPCSR_jll
   3790.7 ms  ✓ Libuuid_jll
   2516.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4206.7 ms  ✓ SimpleTraits
   3094.0 ms  ✓ SortingAlgorithms
   2290.0 ms  ✓ StructUtils → StructUtilsTablesExt
   3405.0 ms  ✓ Giflib_jll
   3376.8 ms  ✓ SharedArrays
   3693.7 ms  ✓ FreeType2_jll
   5891.5 ms  ✓ FilePathsBase
   3900.6 ms  ✓ libdrm_jll
   2303.6 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3704.3 ms  ✓ Rmath
   5212.2 ms  ✓ ProgressMeter
   3192.5 ms  ✓ CRlibm
   3719.3 ms  ✓ libsixel_jll
   4626.0 ms  ✓ OpenEXR_jll
   4080.5 ms  ✓ libvorbis_jll
   3285.6 ms  ✓ WoodburyMatrices
   4012.6 ms  ✓ Libtiff_jll
  10684.3 ms  ✓ StructArrays
  10999.2 ms  ✓ QuadGK
   3574.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2996.5 ms  ✓ SuiteSparse
   3081.8 ms  ✓ Statistics → SparseArraysExt
   2283.9 ms  ✓ Isoband
   3209.9 ms  ✓ Adapt → AdaptSparseArraysExt
  13786.3 ms  ✓ ChainRulesCore
   4282.0 ms  ✓ GettextRuntime_jll
   2798.5 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   4880.4 ms  ✓ FreeType
   2408.7 ms  ✓ StructArrays → StructArraysAdaptExt
   4108.5 ms  ✓ PDMats
   4832.4 ms  ✓ Fontconfig_jll
   3213.8 ms  ✓ AxisAlgorithms
  14007.3 ms  ✓ ColorTypes
   2504.4 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
  10786.3 ms  ✓ Xorg_libxcb_jll
   3120.9 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2697.7 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   4120.9 ms  ✓ FilePaths
   2880.1 ms  ✓ ColorTypes → StyledStringsExt
   3595.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   5198.9 ms  ✓ Glib_jll
   3992.1 ms  ✓ Xorg_libX11_jll
   7796.1 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  13701.6 ms  ✓ SpecialFunctions
  43797.8 ms  ✓ StaticArrays
   3689.2 ms  ✓ Xorg_libXext_jll
  11708.4 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3985.7 ms  ✓ Xorg_libXrender_jll
   7902.2 ms  ✓ QOI
   4211.0 ms  ✓ Xorg_libXfixes_jll
   6294.0 ms  ✓ HypergeometricFunctions
   3397.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3400.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  18409.2 ms  ✓ IntervalArithmetic
   3996.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4107.1 ms  ✓ Adapt → AdaptStaticArraysExt
  10005.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  20511.4 ms  ✓ StatsBase
  20305.7 ms  ✓ ColorVectorSpace
   4787.6 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   7102.7 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   9504.5 ms  ✓ Libglvnd_jll
  13991.6 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  10103.7 ms  ✓ StructArrays → StructArraysStaticArraysExt
   9710.8 ms  ✓ libva_jll
   5383.0 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  58909.6 ms  ✓ SIMD
   3013.9 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  11202.3 ms  ✓ Cairo_jll
   5399.2 ms  ✓ PDMats → StatsBaseExt
  59509.1 ms  ✓ Parsers
  26513.8 ms  ✓ Colors
   5097.2 ms  ✓ libwebp_jll
   3776.2 ms  ✓ HarfBuzz_jll
   3084.9 ms  ✓ Animations
  18061.5 ms  ✓ StatsFuns
   4038.4 ms  ✓ libass_jll
   4600.5 ms  ✓ Pango_jll
   6887.4 ms  ✓ OpenEXR
   2538.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   8981.0 ms  ✓ Graphics
  14425.9 ms  ✓ Interpolations
   7114.7 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   6404.7 ms  ✓ FFMPEG_jll
  20708.5 ms  ✓ ExactPredicates
  18724.3 ms  ✓ ColorSchemes
  22871.8 ms  ✓ JSON
 100600.4 ms  ✓ Unitful
  13617.1 ms  ✓ Cairo
   2682.7 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2696.8 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2694.9 ms  ✓ Unitful → PrintfExt
   2894.1 ms  ✓ Unitful → NaNMathExt
   3854.2 ms  ✓ ColorBrewer
   3716.2 ms  ✓ Interpolations → InterpolationsUnitfulExt
  21014.9 ms  ✓ Distributions
   3767.4 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  13408.0 ms  ✓ DelaunayTriangulation
   5505.1 ms  ✓ KernelDensity
  53901.1 ms  ✓ GeometryBasics
   3813.7 ms  ✓ Packing
  44099.5 ms  ✓ Automa
   7185.2 ms  ✓ ShaderAbstractions
   8013.5 ms  ✓ FreeTypeAbstraction
  26112.4 ms  ✓ PlotUtils
  11691.3 ms  ✓ GridLayoutBase
  52916.5 ms  ✓ ImageCore
   7101.2 ms  ✓ WebP
   7505.6 ms  ✓ ImageBase
  10515.5 ms  ✓ JpegTurbo
   4877.2 ms  ✓ ImageAxes
  13436.2 ms  ✓ PNGFiles
 114455.0 ms  ✓ REPL
   1641.1 ms  ✓ ImageMetadata
   1560.8 ms  ✓ UnicodeFun
   2306.0 ms  ✓ Netpbm
  77170.1 ms  ✓ TiffImages
   7905.4 ms  ✓ Pkg → REPLExt
   1660.5 ms  ✓ Sixel
    830.0 ms  ✓ ImageIO
   4291.9 ms  ✓ MathTeXEngine
 124653.3 ms  ✓ Makie
  43269.1 ms  ✓ CairoMakie
  248 dependencies successfully precompiled in 339 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1097.35
	System time (seconds): 67.24
	Percent of CPU this job got: 289%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:42.42
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4352564
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 990
	Minor (reclaiming a frame) page faults: 16762377
	Voluntary context switches: 41293
	Involuntary context switches: 114045
	Swaps: 0
	File system inputs: 0
	File system outputs: 3037544
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
