nice: cannot set niceness: Permission denied
Precompiling packages...
   1964.0 ms  ✓ IndirectArrays
   2819.0 ms  ✓ JpegTurbo_jll
   2801.2 ms  ✓ XZ_jll
   2376.9 ms  ✓ Xorg_libXdmcp_jll
   2872.2 ms  ✓ Ogg_jll
  13599.3 ms  ✓ SparseArrays
  11291.9 ms  ✓ FileIO
   3002.1 ms  ✓ x265_jll
   2780.8 ms  ✓ x264_jll
   2598.9 ms  ✓ Zstd_jll
   2481.7 ms  ✓ Expat_jll
   3077.4 ms  ✓ libaom_jll
ConstructionBaseIntervalSetsExt Waiting for background task / IO / timer.
[pid 2277641] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1e7b4740->0x7e76a78d3cd0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2416.0 ms  ✓ Xorg_xtrans_jll
   2587.3 ms  ✓ LZO_jll
   2406.0 ms  ✓ Libiconv_jll
   2720.0 ms  ✓ Opus_jll
   2222.4 ms  ✓ Libffi_jll
   2198.9 ms  ✓ isoband_jll
   2207.1 ms  ✓ Libuuid_jll
   1909.4 ms  ✓ MosaicViews
   2416.1 ms  ✓ FriBidi_jll
   2294.5 ms  ✓ OpenBLASConsistentFPCSR_jll
   2397.0 ms  ✓ OpenSpecFun_jll
   1711.7 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   1690.2 ms  ✓ StructUtils → StructUtilsTablesExt
   1798.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3178.8 ms  ✓ FilePathsBase
   1995.0 ms  ✓ FreeType2_jll
   3194.5 ms  ✓ AxisArrays
   2101.6 ms  ✓ SortingAlgorithms
   2295.0 ms  ✓ Pixman_jll
   3221.1 ms  ✓ StructArrays
   4791.2 ms  ✓ ChainRulesCore
   2910.0 ms  ✓ Rmath
   2806.9 ms  ✓ OpenEXR_jll
   2300.9 ms  ✓ CRlibm
   3417.3 ms  ✓ QuadGK
   2319.8 ms  ✓ libsixel_jll
   2483.0 ms  ✓ SuiteSparse
   2605.0 ms  ✓ libvorbis_jll
   2821.1 ms  ✓ Statistics
   2521.6 ms  ✓ WoodburyMatrices
   1602.3 ms  ✓ Isoband
   2503.5 ms  ✓ Adapt → AdaptSparseArraysExt
   2601.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2388.6 ms  ✓ Libtiff_jll
   2577.5 ms  ✓ GettextRuntime_jll
   1615.8 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   2890.4 ms  ✓ FreeType
   1620.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   1627.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2675.0 ms  ✓ Fontconfig_jll
   5883.1 ms  ✓ Xorg_libxcb_jll
   1927.5 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
  21713.5 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   1820.3 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   2126.3 ms  ✓ FillArrays → FillArraysStatisticsExt
   3102.4 ms  ✓ PDMats
   4623.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2391.0 ms  ✓ AxisAlgorithms
   2091.0 ms  ✓ FilePaths
   2486.9 ms  ✓ Glib_jll
   1690.5 ms  ✓ Xorg_libX11_jll
   2392.5 ms  ✓ FillArrays → FillArraysPDMatsExt
   7009.1 ms  ✓ IntervalArithmetic
   9304.2 ms  ✓ SpecialFunctions
   5700.1 ms  ✓ SignedDistanceFields
   2196.8 ms  ✓ Xorg_libXrender_jll
   2217.9 ms  ✓ Xorg_libXext_jll
  26309.2 ms  ✓ StaticArrays
   7176.6 ms  ✓ StatsBase
   2982.4 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
StructArraysAdaptExt Waiting for background task / IO / timer.
[pid 2279210] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x16798fe0->0x7420889883d0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   9097.3 ms  ✓ FixedPointNumbers
   3999.9 ms  ✓ HypergeometricFunctions
   3095.5 ms  ✓ Libglvnd_jll
   3178.8 ms  ✓ Cairo_jll
   2793.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
StructArraysSparseArraysExt Waiting for background task / IO / timer.
[pid 2279230] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x5da9de0->0x73f2a391dcc0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2988.7 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3392.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2697.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2581.0 ms  ✓ Adapt → AdaptStaticArraysExt
  30400.9 ms  ✓ SIMD
   6403.5 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2301.8 ms  ✓ PDMats → StatsBaseExt
   1889.9 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   2885.8 ms  ✓ StructArrays → StructArraysStaticArraysExt
   2195.2 ms  ✓ HarfBuzz_jll
   2510.4 ms  ✓ libwebp_jll
   2671.5 ms  ✓ libass_jll
   6289.8 ms  ✓ ColorTypes
   2822.0 ms  ✓ Pango_jll
   6116.2 ms  ✓ StatsFuns
IntervalArithmeticIntervalSetsExt Waiting for background task / IO / timer.
[pid 2279733] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3a9a5610->0x74b8da5a11e0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
IntervalArithmeticSparseArraysExt Waiting for background task / IO / timer.
[pid 2279730] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1ccea5a0->0x71db8e2eb040
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  37505.0 ms  ✓ Parsers
   2108.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  22678.9 ms  ✓ StructArrays → StructArraysAdaptExt
  22601.4 ms  ✓ StructArrays → StructArraysSparseArraysExt
   3791.7 ms  ✓ QOI
   4206.0 ms  ✓ FFMPEG_jll
  10630.2 ms  ✓ ExactPredicates
   9019.3 ms  ✓ Interpolations
   3703.1 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   7108.6 ms  ✓ ColorVectorSpace
   1202.1 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   7220.4 ms  ✓ JSON
  10905.6 ms  ✓ Colors
  22298.9 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
  22291.9 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   1897.5 ms  ✓ Graphics
   2275.6 ms  ✓ Animations
   3497.8 ms  ✓ OpenEXR
   3874.2 ms  ✓ ColorBrewer
  12175.8 ms  ✓ Distributions
  11101.9 ms  ✓ DelaunayTriangulation
   6001.6 ms  ✓ Cairo
   4127.4 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  62187.8 ms  ✓ Unitful
   3910.8 ms  ✓ Unitful → PrintfExt
  29229.2 ms  ✓ Automa
   6029.8 ms  ✓ KernelDensity
  32222.0 ms  ✓ GeometryBasics
  14303.9 ms  ✓ ColorSchemes
   1116.2 ms  ✓ Packing
   1603.5 ms  ✓ ShaderAbstractions
   2288.0 ms  ✓ FreeTypeAbstraction
   5580.2 ms  ✓ GridLayoutBase
ConstructionBaseUnitfulExt Waiting for background task / IO / timer.
[pid 2280825] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x325c32d0->0x77e86b7d4040
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NaNMathExt Waiting for background task / IO / timer.
[pid 2280826] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x234895a0->0x741fa69d4220
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4775.6 ms  ✓ MathTeXEngine
InverseFunctionsUnitfulExt Waiting for background task / IO / timer.
[pid 2280828] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1ad7faa0->0x7f8e1c9d40d0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
InterpolationsUnitfulExt Waiting for background task / IO / timer.
[pid 2280833] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x150a61d0->0x7f986b46a470
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   9643.8 ms  ✓ PlotUtils
  23035.4 ms  ✓ Unitful → ConstructionBaseUnitfulExt
  23164.2 ms  ✓ Unitful → NaNMathExt
  23285.3 ms  ✓ Interpolations → InterpolationsUnitfulExt
  32109.8 ms  ✓ ImageCore
  23342.2 ms  ✓ Unitful → InverseFunctionsUnitfulExt
  43550.2 ms  ✓ TiffImages
   1444.3 ms  ✓ WebP
   1522.5 ms  ✓ Sixel
   1522.1 ms  ✓ JpegTurbo
   1780.4 ms  ✓ ImageBase
   2803.6 ms  ✓ PNGFiles
   1538.3 ms  ✓ ImageAxes
    921.6 ms  ✓ ImageMetadata
    936.9 ms  ✓ Netpbm
    368.1 ms  ✓ ImageIO
  92122.7 ms  ✓ Makie
  32508.9 ms  ✓ CairoMakie
  238 dependencies successfully precompiled in 225 seconds
  9 dependencies had output during precompilation:
┌ Unitful → NaNMathExt
│  [pid 2280826] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x234895a0->0x741fa69d4220
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ConstructionBase → ConstructionBaseIntervalSetsExt
│  [pid 2277641] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1e7b4740->0x7e76a78d3cd0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ StructArrays → StructArraysAdaptExt
│  [pid 2279210] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x16798fe0->0x7420889883d0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ IntervalArithmetic → IntervalArithmeticSparseArraysExt
│  [pid 2279730] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1ccea5a0->0x71db8e2eb040
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Unitful → ConstructionBaseUnitfulExt
│  [pid 2280825] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x325c32d0->0x77e86b7d4040
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
│  [pid 2279733] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3a9a5610->0x74b8da5a11e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Unitful → InverseFunctionsUnitfulExt
│  [pid 2280828] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1ad7faa0->0x7f8e1c9d40d0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Interpolations → InterpolationsUnitfulExt
│  [pid 2280833] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x150a61d0->0x7f986b46a470
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ StructArrays → StructArraysSparseArraysExt
│  [pid 2279230] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x5da9de0->0x73f2a391dcc0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 594.22
	System time (seconds): 48.16
	Percent of CPU this job got: 284%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:45.41
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 3803504
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 856
	Minor (reclaiming a frame) page faults: 12455826
	Voluntary context switches: 295480
	Involuntary context switches: 139721
	Swaps: 0
	File system inputs: 117504
	File system outputs: 2600184
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
