nice: cannot set niceness: Permission denied
Precompiling packages...
   1568.2 ms  ✓ OpenSSL_jll
   3812.8 ms  ✓ Rmath_jll
   4782.2 ms  ✓ Xorg_libpciaccess_jll
   4378.8 ms  ✓ libpng_jll
   4821.1 ms  ✓ Xorg_libXau_jll
   3690.9 ms  ✓ libfdk_aac_jll
   3685.0 ms  ✓ Imath_jll
   3720.3 ms  ✓ Giflib_jll
  21189.6 ms  ✓ FileIO
   3917.2 ms  ✓ LAME_jll
   4796.4 ms  ✓ LERC_jll
   4403.3 ms  ✓ EarCut_jll
   4003.2 ms  ✓ CRlibm_jll
   3497.8 ms  ✓ Ogg_jll
   4305.4 ms  ✓ JpegTurbo_jll
   4192.2 ms  ✓ XZ_jll
   3825.0 ms  ✓ Xorg_libXdmcp_jll
   3607.3 ms  ✓ x265_jll
   3900.7 ms  ✓ x264_jll
   4102.1 ms  ✓ libaom_jll
   3598.8 ms  ✓ Zstd_jll
   3583.5 ms  ✓ Expat_jll
  27593.3 ms  ✓ SparseArrays
   3597.4 ms  ✓ Opus_jll
   3203.8 ms  ✓ Xorg_xtrans_jll
   3686.0 ms  ✓ isoband_jll
   3811.9 ms  ✓ Libiconv_jll
   3808.6 ms  ✓ Libffi_jll
   4080.5 ms  ✓ OpenSpecFun_jll
   2418.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3686.7 ms  ✓ Libuuid_jll
   4097.3 ms  ✓ FriBidi_jll
   3402.5 ms  ✓ OpenBLASConsistentFPCSR_jll
   3695.0 ms  ✓ WoodburyMatrices
   3321.5 ms  ✓ SortingAlgorithms
   2581.5 ms  ✓ CoreMath
   2592.3 ms  ✓ StructUtils → StructUtilsTablesExt
   2499.4 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   5620.4 ms  ✓ FilePathsBase
   3585.6 ms  ✓ Pixman_jll
   3408.5 ms  ✓ SharedArrays
   3996.5 ms  ✓ FreeType2_jll
   3803.8 ms  ✓ Rmath
   3516.1 ms  ✓ libdrm_jll
   4596.0 ms  ✓ ProgressMeter
   3573.3 ms  ✓ CRlibm
   4895.0 ms  ✓ OpenEXR_jll
   3569.3 ms  ✓ libsixel_jll
   4393.2 ms  ✓ libvorbis_jll
   3701.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
  10688.5 ms  ✓ StructArrays
   4413.1 ms  ✓ CodecZstd
   3130.4 ms  ✓ Statistics → SparseArraysExt
   4314.8 ms  ✓ Libtiff_jll
   3000.9 ms  ✓ SuiteSparse
  11686.5 ms  ✓ QuadGK
   3125.0 ms  ✓ Adapt → AdaptSparseArraysExt
   2399.4 ms  ✓ Isoband
  13496.6 ms  ✓ ColorTypes
   3572.0 ms  ✓ AxisAlgorithms
   4278.3 ms  ✓ GettextRuntime_jll
   4212.9 ms  ✓ FilePaths
   4404.4 ms  ✓ FreeType
  10272.2 ms  ✓ Xorg_libxcb_jll
   4987.7 ms  ✓ Fontconfig_jll
   2318.2 ms  ✓ StructArrays → StructArraysAdaptExt
   2910.1 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3624.2 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2807.7 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   2595.4 ms  ✓ ColorTypes → StyledStringsExt
   4408.7 ms  ✓ PDMats
  12922.8 ms  ✓ ChainRulesCore
   3701.3 ms  ✓ Xorg_libX11_jll
  13799.8 ms  ✓ SpecialFunctions
   7010.9 ms  ✓ Glib_jll
   5185.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   4390.4 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
  45309.4 ms  ✓ StaticArrays
  16901.1 ms  ✓ StatsBase
   9411.8 ms  ✓ QOI
   4109.7 ms  ✓ Xorg_libXrender_jll
   4684.9 ms  ✓ Xorg_libXext_jll
   8874.5 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   5828.6 ms  ✓ Xorg_libXfixes_jll
  10096.6 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3788.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4000.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  20699.5 ms  ✓ IntervalArithmetic
   5089.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
   5528.1 ms  ✓ Adapt → AdaptStaticArraysExt
  19901.6 ms  ✓ ColorVectorSpace
  10399.6 ms  ✓ HypergeometricFunctions
   5091.7 ms  ✓ PDMats → StatsBaseExt
   5910.2 ms  ✓ Libglvnd_jll
   3598.6 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3294.0 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
  58595.7 ms  ✓ SIMD
   6605.9 ms  ✓ libva_jll
  14486.4 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   6922.2 ms  ✓ Cairo_jll
  59004.3 ms  ✓ Parsers
   3115.4 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   4397.3 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   3182.8 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  26701.9 ms  ✓ Colors
  15598.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  12284.4 ms  ✓ StructArrays → StructArraysStaticArraysExt
   4401.1 ms  ✓ HarfBuzz_jll
   6126.7 ms  ✓ libwebp_jll
   2995.3 ms  ✓ Animations
   3675.5 ms  ✓ libass_jll
   3995.3 ms  ✓ Pango_jll
   6690.1 ms  ✓ OpenEXR
   8384.0 ms  ✓ Graphics
  13281.2 ms  ✓ StatsFuns
   5405.8 ms  ✓ FFMPEG_jll
   2292.6 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  14018.4 ms  ✓ Interpolations
  17703.3 ms  ✓ ExactPredicates
  16006.5 ms  ✓ ColorSchemes
   6910.9 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  12114.9 ms  ✓ Cairo
  24194.9 ms  ✓ JSON
 104527.0 ms  ✓ Unitful
   4506.1 ms  ✓ ColorBrewer
   2197.6 ms  ✓ Unitful → NaNMathExt
   2269.5 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2383.2 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2496.1 ms  ✓ Unitful → PrintfExt
   3287.5 ms  ✓ Interpolations → InterpolationsUnitfulExt
  19630.7 ms  ✓ Distributions
  16615.9 ms  ✓ DelaunayTriangulation
   4873.0 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  50571.9 ms  ✓ GeometryBasics
   8311.0 ms  ✓ KernelDensity
  47284.0 ms  ✓ Automa
   5705.9 ms  ✓ Packing
  29411.5 ms  ✓ PlotUtils
   7184.7 ms  ✓ ShaderAbstractions
   7638.6 ms  ✓ FreeTypeAbstraction
  14326.8 ms  ✓ GridLayoutBase
  60895.6 ms  ✓ ImageCore
   6711.9 ms  ✓ ImageBase
   6801.7 ms  ✓ WebP
 129552.1 ms  ✓ REPL
   7721.4 ms  ✓ JpegTurbo
   2439.1 ms  ✓ ImageAxes
   9189.5 ms  ✓ PNGFiles
   1884.2 ms  ✓ UnicodeFun
   2638.7 ms  ✓ ImageMetadata
   3514.8 ms  ✓ Netpbm
  80060.6 ms  ✓ TiffImages
   9527.7 ms  ✓ Pkg → REPLExt
   1737.3 ms  ✓ Sixel
    886.7 ms  ✓ ImageIO
   4364.7 ms  ✓ MathTeXEngine
 124644.2 ms  ✓ Makie
  43390.1 ms  ✓ CairoMakie
  251 dependencies successfully precompiled in 342 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.6 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1113.36
	System time (seconds): 64.49
	Percent of CPU this job got: 290%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:44.95
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4317664
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 828
	Minor (reclaiming a frame) page faults: 16865906
	Voluntary context switches: 44126
	Involuntary context switches: 112495
	Swaps: 0
	File system inputs: 0
	File system outputs: 3049344
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
