nice: cannot set niceness: Permission denied
Precompiling packages...
   1607.8 ms  ✓ OpenSSL_jll
   3688.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   8900.1 ms  ✓ PkgVersion
   2492.6 ms  ✓ Adapt
  11719.7 ms  ✓ StructUtils
  21603.7 ms  ✓ MacroTools
   2194.6 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
  11196.8 ms  ✓ Compat
   6612.7 ms  ✓ FFTA
   2215.6 ms  ✓ IntervalSets → IntervalSetsRandomExt
   5195.8 ms  ✓ Ratios
  10703.9 ms  ✓ NaNMath
   3007.9 ms  ✓ AliasTables
   2589.6 ms  ✓ Showoff
   2600.6 ms  ✓ PrecompileTools
   3124.4 ms  ✓ RelocatableFolders
   3193.2 ms  ✓ JLLWrappers
   2013.5 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
  16100.1 ms  ✓ InteractiveUtils
   3815.3 ms  ✓ LogExpFunctions
   2418.0 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3796.0 ms  ✓ MosaicViews
   3490.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   5896.6 ms  ✓ SignedDistanceFields
   8808.7 ms  ✓ Missings
   2387.8 ms  ✓ StructUtils → StructUtilsStaticArraysCoreExt
   9160.6 ms  ✓ DataStructures
   3204.6 ms  ✓ Compat → CompatLinearAlgebraExt
  16693.2 ms  ✓ Distributed
   4599.8 ms  ✓ AxisArrays
   3901.4 ms  ✓ CoreMath_jll
  10694.6 ms  ✓ ComputePipeline
  11017.3 ms  ✓ Tables
   4089.3 ms  ✓ Libmount_jll
   4361.2 ms  ✓ Graphite2_jll
   3821.2 ms  ✓ Bzip2_jll
   4330.0 ms  ✓ LLVMOpenMP_jll
  18282.1 ms  ✓ FixedPointNumbers
   4722.4 ms  ✓ Xorg_libpciaccess_jll
   3300.3 ms  ✓ libpng_jll
   3901.7 ms  ✓ Xorg_libXau_jll
   3894.2 ms  ✓ libfdk_aac_jll
   5401.8 ms  ✓ Rmath_jll
   3840.4 ms  ✓ Giflib_jll
   4009.7 ms  ✓ Imath_jll
   3604.8 ms  ✓ LERC_jll
   3814.5 ms  ✓ EarCut_jll
  19833.1 ms  ✓ FileIO
   4377.3 ms  ✓ LAME_jll
   3683.6 ms  ✓ CRlibm_jll
   3399.9 ms  ✓ Ogg_jll
   3397.5 ms  ✓ Xorg_libXdmcp_jll
   3384.5 ms  ✓ x265_jll
   3492.2 ms  ✓ x264_jll
   4203.0 ms  ✓ XZ_jll
  25516.4 ms  ✓ SparseArrays
   4785.1 ms  ✓ JpegTurbo_jll
   3382.7 ms  ✓ Zstd_jll
   3099.3 ms  ✓ Opus_jll
   4202.3 ms  ✓ libaom_jll
   4106.5 ms  ✓ Expat_jll
   3514.5 ms  ✓ Xorg_xtrans_jll
   2384.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3699.2 ms  ✓ isoband_jll
   3900.6 ms  ✓ Libiconv_jll
   3497.1 ms  ✓ Libuuid_jll
   4087.3 ms  ✓ Libffi_jll
   3897.4 ms  ✓ OpenSpecFun_jll
   3506.5 ms  ✓ OpenBLASConsistentFPCSR_jll
   4079.9 ms  ✓ FriBidi_jll
   2999.8 ms  ✓ SortingAlgorithms
   4003.3 ms  ✓ SimpleTraits
   2193.4 ms  ✓ StructUtils → StructUtilsTablesExt
   3183.3 ms  ✓ CoreMath
   3791.3 ms  ✓ SharedArrays
   3200.2 ms  ✓ Pixman_jll
   3702.5 ms  ✓ FreeType2_jll
   4901.7 ms  ✓ ProgressMeter
   2922.4 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   6422.2 ms  ✓ FilePathsBase
   3297.2 ms  ✓ libdrm_jll
   2903.4 ms  ✓ CRlibm
   3810.8 ms  ✓ Rmath
   4105.9 ms  ✓ libvorbis_jll
   5277.9 ms  ✓ OpenEXR_jll
   2970.9 ms  ✓ WoodburyMatrices
  10679.1 ms  ✓ QuadGK
   3209.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3295.0 ms  ✓ SuiteSparse
   3899.9 ms  ✓ Statistics → SparseArraysExt
   2883.0 ms  ✓ Adapt → AdaptSparseArraysExt
  11888.6 ms  ✓ StructArrays
   2397.3 ms  ✓ Isoband
   3509.3 ms  ✓ libsixel_jll
  13216.6 ms  ✓ ChainRulesCore
   4500.2 ms  ✓ CodecZstd
  13018.4 ms  ✓ ColorTypes
   4508.8 ms  ✓ Libtiff_jll
   4200.5 ms  ✓ GettextRuntime_jll
   2795.1 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   3798.7 ms  ✓ FilePaths
   2923.5 ms  ✓ AxisAlgorithms
   2093.1 ms  ✓ StructArrays → StructArraysAdaptExt
  11497.4 ms  ✓ Xorg_libxcb_jll
   5001.9 ms  ✓ Fontconfig_jll
   5205.7 ms  ✓ FreeType
   3406.3 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2608.9 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   2421.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   5387.0 ms  ✓ PDMats
   3099.6 ms  ✓ ColorTypes → StyledStringsExt
   3590.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   4583.7 ms  ✓ Xorg_libX11_jll
   7597.7 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   5682.1 ms  ✓ Glib_jll
  13504.4 ms  ✓ SpecialFunctions
  44799.9 ms  ✓ StaticArrays
  11692.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   4700.4 ms  ✓ Xorg_libXrender_jll
   8205.1 ms  ✓ QOI
   5270.4 ms  ✓ Xorg_libXext_jll
   4701.4 ms  ✓ Xorg_libXfixes_jll
   3592.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3408.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3336.8 ms  ✓ Adapt → AdaptStaticArraysExt
  18401.9 ms  ✓ StatsBase
   7596.8 ms  ✓ HypergeometricFunctions
   5067.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  22477.7 ms  ✓ IntervalArithmetic
  12488.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   5114.3 ms  ✓ PDMats → StatsBaseExt
   5882.6 ms  ✓ Libglvnd_jll
  21207.7 ms  ✓ ColorVectorSpace
   2908.6 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
  13084.5 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   9099.2 ms  ✓ libva_jll
   6814.2 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   4807.8 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   4903.2 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  10290.7 ms  ✓ Cairo_jll
  59005.0 ms  ✓ SIMD
   5306.8 ms  ✓ libwebp_jll
  59412.9 ms  ✓ Parsers
   3505.8 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  14170.3 ms  ✓ StructArrays → StructArraysStaticArraysExt
   3607.8 ms  ✓ HarfBuzz_jll
  28016.1 ms  ✓ Colors
   3192.6 ms  ✓ Animations
   3993.7 ms  ✓ libass_jll
   4504.8 ms  ✓ Pango_jll
  17642.5 ms  ✓ StatsFuns
   7201.2 ms  ✓ OpenEXR
   2680.1 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   9112.7 ms  ✓ Graphics
  14709.2 ms  ✓ Interpolations
   6995.6 ms  ✓ FFMPEG_jll
   8123.7 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  20918.7 ms  ✓ ExactPredicates
 100783.7 ms  ✓ Unitful
  22679.4 ms  ✓ JSON
  20507.9 ms  ✓ ColorSchemes
   2896.7 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3105.2 ms  ✓ Unitful → NaNMathExt
   3107.5 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3198.3 ms  ✓ Unitful → PrintfExt
  14966.6 ms  ✓ Cairo
   4291.3 ms  ✓ Interpolations → InterpolationsUnitfulExt
   4533.4 ms  ✓ ColorBrewer
  20829.5 ms  ✓ Distributions
   3705.7 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  13179.9 ms  ✓ DelaunayTriangulation
   6961.0 ms  ✓ KernelDensity
  41646.3 ms  ✓ Automa
  55415.6 ms  ✓ GeometryBasics
   1494.6 ms  ✓ Packing
   5087.2 ms  ✓ ShaderAbstractions
   5759.9 ms  ✓ FreeTypeAbstraction
  23501.6 ms  ✓ PlotUtils
  10546.4 ms  ✓ GridLayoutBase
  51000.4 ms  ✓ ImageCore
   7808.8 ms  ✓ WebP
   7926.0 ms  ✓ ImageBase
  10403.3 ms  ✓ JpegTurbo
   6184.1 ms  ✓ ImageAxes
  14714.2 ms  ✓ PNGFiles
   2804.9 ms  ✓ ImageMetadata
 118136.0 ms  ✓ REPL
   3674.9 ms  ✓ UnicodeFun
   4799.4 ms  ✓ Netpbm
  77689.2 ms  ✓ TiffImages
   7727.4 ms  ✓ Pkg → REPLExt
   1711.8 ms  ✓ Sixel
    881.0 ms  ✓ ImageIO
   4336.4 ms  ✓ MathTeXEngine
 127039.7 ms  ✓ Makie
  43725.2 ms  ✓ CairoMakie
  251 dependencies successfully precompiled in 345 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.6 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1117.34
	System time (seconds): 65.40
	Percent of CPU this job got: 289%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:48.91
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4343860
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 819
	Minor (reclaiming a frame) page faults: 16905667
	Voluntary context switches: 44047
	Involuntary context switches: 110722
	Swaps: 0
	File system inputs: 0
	File system outputs: 3051320
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
