nice: cannot set niceness: Permission denied
Precompiling packages...
   1418.9 ms  ✓ MozillaCACerts_jll
   4583.4 ms  ✓ libfdk_aac_jll
   4561.3 ms  ✓ LERC_jll
   4600.2 ms  ✓ EarCut_jll
   3603.7 ms  ✓ CRlibm_jll
   3712.8 ms  ✓ Ogg_jll
   4090.5 ms  ✓ JpegTurbo_jll
   3593.7 ms  ✓ Xorg_libXdmcp_jll
   4505.1 ms  ✓ XZ_jll
   3707.1 ms  ✓ x265_jll
   3801.3 ms  ✓ x264_jll
   3798.8 ms  ✓ libaom_jll
   4121.3 ms  ✓ Zstd_jll
   3695.6 ms  ✓ Expat_jll
   3686.2 ms  ✓ LZO_jll
   3497.3 ms  ✓ Xorg_xtrans_jll
   3795.5 ms  ✓ Opus_jll
  28501.3 ms  ✓ SparseArrays
   3813.1 ms  ✓ Libiconv_jll
   3501.8 ms  ✓ Libffi_jll
   3790.1 ms  ✓ isoband_jll
   3705.8 ms  ✓ Libuuid_jll
   3908.7 ms  ✓ OpenSpecFun_jll
   2570.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3616.0 ms  ✓ FriBidi_jll
   3708.2 ms  ✓ OpenBLASConsistentFPCSR_jll
   2402.5 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   2797.4 ms  ✓ SortingAlgorithms
   2507.2 ms  ✓ StructUtils → StructUtilsTablesExt
   3523.4 ms  ✓ SharedArrays
   6091.1 ms  ✓ FilePathsBase
   3791.9 ms  ✓ Pixman_jll
   3971.6 ms  ✓ FreeType2_jll
   4292.2 ms  ✓ Rmath
   4692.9 ms  ✓ ProgressMeter
   5098.6 ms  ✓ OpenEXR_jll
   3309.2 ms  ✓ CRlibm
   4222.7 ms  ✓ libvorbis_jll
   3899.2 ms  ✓ libsixel_jll
   3397.1 ms  ✓ WoodburyMatrices
   3807.5 ms  ✓ Libtiff_jll
  11495.8 ms  ✓ QuadGK
  10902.4 ms  ✓ StructArrays
   3388.5 ms  ✓ Statistics → SparseArraysExt
   3681.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3287.7 ms  ✓ SuiteSparse
  13609.2 ms  ✓ ChainRulesCore
   2489.0 ms  ✓ Isoband
   3292.7 ms  ✓ Adapt → AdaptSparseArraysExt
  14590.3 ms  ✓ ColorTypes
   4212.2 ms  ✓ GettextRuntime_jll
   3220.6 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   2603.9 ms  ✓ StructArrays → StructArraysAdaptExt
   4118.4 ms  ✓ FilePaths
   3406.7 ms  ✓ AxisAlgorithms
   4804.6 ms  ✓ FreeType
   2488.4 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3304.6 ms  ✓ StructArrays → StructArraysSparseArraysExt
  11323.1 ms  ✓ Xorg_libxcb_jll
   5211.4 ms  ✓ Fontconfig_jll
   2687.2 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   4394.4 ms  ✓ PDMats
   2698.9 ms  ✓ ColorTypes → StyledStringsExt
   4203.2 ms  ✓ Xorg_libX11_jll
   5295.2 ms  ✓ Glib_jll
   3302.8 ms  ✓ FillArrays → FillArraysPDMatsExt
   7605.7 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  13790.0 ms  ✓ SpecialFunctions
   9585.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3695.9 ms  ✓ Xorg_libXext_jll
   4414.5 ms  ✓ Xorg_libXrender_jll
   7604.2 ms  ✓ QOI
   4712.6 ms  ✓ HypergeometricFunctions
  45905.6 ms  ✓ StaticArrays
  16898.7 ms  ✓ IntervalArithmetic
  17705.3 ms  ✓ StatsBase
   4801.5 ms  ✓ Cairo_jll
   3510.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3502.1 ms  ✓ Adapt → AdaptStaticArraysExt
   6399.0 ms  ✓ Libglvnd_jll
   3892.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   9206.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   4310.4 ms  ✓ FillArrays → FillArraysStaticArraysExt
  18402.8 ms  ✓ ColorVectorSpace
   3182.1 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   3887.9 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   5094.2 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  10253.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   6304.8 ms  ✓ PDMats → StatsBaseExt
   5903.3 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   7203.5 ms  ✓ HarfBuzz_jll
  11480.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
  10100.4 ms  ✓ libwebp_jll
  60607.7 ms  ✓ Parsers
   4505.1 ms  ✓ Pango_jll
  16293.7 ms  ✓ StatsFuns
  62043.6 ms  ✓ SIMD
   4888.4 ms  ✓ libass_jll
  29118.3 ms  ✓ Colors
   2603.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3183.6 ms  ✓ Animations
   6273.2 ms  ✓ FFMPEG_jll
   7098.8 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   6223.6 ms  ✓ OpenEXR
  14728.4 ms  ✓ Interpolations
   7983.6 ms  ✓ Graphics
  19076.0 ms  ✓ ExactPredicates
  21508.2 ms  ✓ JSON
  17794.6 ms  ✓ ColorSchemes
  11718.3 ms  ✓ Cairo
  21721.2 ms  ✓ Distributions
 104218.2 ms  ✓ Unitful
   3492.3 ms  ✓ ColorBrewer
   2399.5 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2403.3 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2486.4 ms  ✓ Unitful → PrintfExt
   2491.0 ms  ✓ Unitful → NaNMathExt
   3255.3 ms  ✓ Interpolations → InterpolationsUnitfulExt
   5481.0 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   2440.8 ms  ✓ KernelDensity
  18632.1 ms  ✓ DelaunayTriangulation
  50811.6 ms  ✓ GeometryBasics
   2986.3 ms  ✓ Packing
  39983.0 ms  ✓ Automa
   6982.3 ms  ✓ ShaderAbstractions
   7277.0 ms  ✓ FreeTypeAbstraction
  24044.0 ms  ✓ PlotUtils
  16893.2 ms  ✓ GridLayoutBase
  60714.1 ms  ✓ ImageCore
 126644.5 ms  ✓ REPL
   2080.9 ms  ✓ UnicodeFun
   2907.4 ms  ✓ WebP
   2988.3 ms  ✓ ImageBase
   3785.4 ms  ✓ JpegTurbo
   4984.0 ms  ✓ PNGFiles
   2087.0 ms  ✓ ImageAxes
   1225.6 ms  ✓ ImageMetadata
   8862.5 ms  ✓ Pkg → REPLExt
   5504.2 ms  ✓ Netpbm
  75147.4 ms  ✓ TiffImages
   4433.0 ms  ✓ Sixel
    856.0 ms  ✓ ImageIO
   6925.7 ms  ✓ MathTeXEngine
 121970.2 ms  ✓ Makie
  43090.8 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 337 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1101.22
	System time (seconds): 66.53
	Percent of CPU this job got: 292%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:39.26
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4296228
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 955
	Minor (reclaiming a frame) page faults: 16631971
	Voluntary context switches: 41044
	Involuntary context switches: 105568
	Swaps: 0
	File system inputs: 0
	File system outputs: 3035944
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
