nice: cannot set niceness: Permission denied
Precompiling packages...
   1497.6 ms  ✓ MozillaCACerts_jll
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4282908
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1092
	Minor (reclaiming a frame) page faults: 16756619
	Voluntary context switches: 42623
	Involuntary context switches: 102841
	Swaps: 0
	File system inputs: 96
	File system outputs: 3038176
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
