Precompiling Pkg...
    982.9 ms  ✓ UUIDs
   2221.4 ms  ✓ Extents
   2008.9 ms  ✓ PCRE2_jll
   3092.8 ms  ✓ DocStringExtensions
   2887.6 ms  ✓ TranscodingStreams
   2207.6 ms  ✓ LazyModules
   1696.7 ms  ✓ CRC32c
   2713.2 ms  ✓ Showoff
   2681.9 ms  ✓ ConstructionBase
   2193.3 ms  ✓ DataAPI
   2296.5 ms  ✓ StaticArraysCore
   2797.6 ms  ✓ MappedArrays
   2791.2 ms  ✓ Scratch
   5589.5 ms  ✓ IrrationalConstants
   1895.8 ms  ✓ TableTraits
   3410.9 ms  ✓ Preferences
   2708.7 ms  ✓ Compat
   2894.9 ms  ✓ NaNMath
   3002.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   6879.5 ms  ✓ AdaptivePredicates
   1903.3 ms  ✓ Ratios
  11201.0 ms  ✓ MacroTools
   2299.8 ms  ✓ Adapt
   2916.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   5107.8 ms  ✓ LazyArtifacts
   6598.9 ms  ✓ InteractiveUtils
   2327.6 ms  ✓ StackViews
   5883.7 ms  ✓ PkgVersion
   2215.4 ms  ✓ Inflate
   2399.0 ms  ✓ PaddedViews
   2087.1 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2393.4 ms  ✓ AliasTables
   2006.0 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   2186.5 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   1999.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2115.7 ms  ✓ RelocatableFolders
   2392.9 ms  ✓ Missings
   2189.5 ms  ✓ Compat → CompatLinearAlgebraExt
   2214.8 ms  ✓ PrecompileTools
   2294.9 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2515.3 ms  ✓ JLLWrappers
   3002.6 ms  ✓ LogExpFunctions
   4089.8 ms  ✓ Tables
   5381.2 ms  ✓ GeoInterface
  10118.2 ms  ✓ Distributed
   2490.7 ms  ✓ MosaicViews
   3784.9 ms  ✓ SimpleTraits
   4184.7 ms  ✓ AxisArrays
  11712.0 ms  ✓ FixedPointNumbers
   2699.5 ms  ✓ Graphite2_jll
   2985.5 ms  ✓ OpenSSL_jll
   5193.0 ms  ✓ FilePathsBase
   3202.1 ms  ✓ Libmount_jll
   6698.8 ms  ✓ ChainRulesCore
   2806.0 ms  ✓ LLVMOpenMP_jll
   2697.3 ms  ✓ Rmath_jll
   3084.7 ms  ✓ Bzip2_jll
   2708.8 ms  ✓ Xorg_libXau_jll
   2909.1 ms  ✓ libpng_jll
   2809.8 ms  ✓ libfdk_aac_jll
   2401.2 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   9198.9 ms  ✓ DataStructures
   2816.8 ms  ✓ Imath_jll
   2805.5 ms  ✓ LAME_jll
  17807.9 ms  ✓ SparseArrays
   3194.0 ms  ✓ Giflib_jll
   3107.8 ms  ✓ LERC_jll
   3381.2 ms  ✓ EarCut_jll
   3507.7 ms  ✓ JpegTurbo_jll
   4102.7 ms  ✓ CRlibm_jll
   4105.8 ms  ✓ XZ_jll
   3981.2 ms  ✓ Ogg_jll
  20802.4 ms  ✓ FileIO
  16305.1 ms  ✓ Test
   4299.2 ms  ✓ oneTBB_jll
   4100.3 ms  ✓ Xorg_libXdmcp_jll
   4178.5 ms  ✓ x264_jll
   4423.2 ms  ✓ x265_jll
   4204.5 ms  ✓ libaom_jll
   3597.3 ms  ✓ Zstd_jll
   2802.5 ms  ✓ Opus_jll
   3385.3 ms  ✓ Expat_jll
   3198.0 ms  ✓ LZO_jll
   2705.9 ms  ✓ Xorg_xtrans_jll
   2808.7 ms  ✓ Libffi_jll
   3089.9 ms  ✓ Libiconv_jll
   2995.1 ms  ✓ Libgpg_error_jll
   2805.1 ms  ✓ isoband_jll
   2997.9 ms  ✓ FFTW_jll
   2807.2 ms  ✓ Xorg_libpthread_stubs_jll
   2279.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2896.7 ms  ✓ Libuuid_jll
   2915.9 ms  ✓ FriBidi_jll
   2996.5 ms  ✓ OpenBLASConsistentFPCSR_jll
   3003.1 ms  ✓ OpenSpecFun_jll
   2190.8 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3401.8 ms  ✓ SharedArrays
   2804.5 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   3980.0 ms  ✓ StructArrays
   4280.3 ms  ✓ ProgressMeter
   2815.4 ms  ✓ Pixman_jll
   2805.9 ms  ✓ FreeType2_jll
   4013.8 ms  ✓ FilePaths
   2702.6 ms  ✓ SortingAlgorithms
   4096.1 ms  ✓ Rmath
   3496.1 ms  ✓ OpenEXR_jll
   3120.1 ms  ✓ WoodburyMatrices
   2498.2 ms  ✓ SuiteSparse
   7606.3 ms  ✓ ColorTypes
   5892.1 ms  ✓ IntelOpenMP_jll
   6687.8 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3094.5 ms  ✓ Statistics → SparseArraysExt
   2997.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2804.4 ms  ✓ Adapt → AdaptSparseArraysExt
   5277.7 ms  ✓ QuadGK
   3089.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2204.2 ms  ✓ SignedDistanceFields
   3399.3 ms  ✓ libsixel_jll
   3005.9 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   4187.2 ms  ✓ libvorbis_jll
   2702.3 ms  ✓ Isoband
   3092.1 ms  ✓ Libgcrypt_jll
   3781.8 ms  ✓ XML2_jll
   2606.6 ms  ✓ StructArrays → StructArraysAdaptExt
   5999.4 ms  ✓ Libtiff_jll
   4405.9 ms  ✓ StructArrays → StructArraysSparseArraysExt
   4518.7 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   8805.4 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   8017.9 ms  ✓ FilePathsBase → FilePathsBaseTestExt
   4815.0 ms  ✓ AxisAlgorithms
   5913.7 ms  ✓ Fontconfig_jll
   5706.4 ms  ✓ PDMats
   7414.2 ms  ✓ FreeType
  37780.6 ms  ✓ StaticArrays
  51783.7 ms  ✓ StyledStrings
   4110.2 ms  ✓ Gettext_jll
   4282.0 ms  ✓ XSLT_jll
   3603.7 ms  ✓ FillArrays → FillArraysPDMatsExt
   4012.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4085.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4319.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3595.2 ms  ✓ Adapt → AdaptStaticArraysExt
   9287.5 ms  ✓ MKL_jll
  10895.8 ms  ✓ ColorVectorSpace
  42923.0 ms  ✓ SIMD
  17381.0 ms  ✓ SpecialFunctions
   2711.0 ms  ✓ ColorTypes → StyledStringsExt
   4978.7 ms  ✓ StructArrays → StructArraysStaticArraysExt
  18403.3 ms  ✓ IntervalArithmetic
  13684.2 ms  ✓ QOI
   3896.7 ms  ✓ Glib_jll
  12504.8 ms  ✓ StatsBase
   2801.1 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   2284.1 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   6078.8 ms  ✓ Xorg_libxcb_jll
   4509.3 ms  ✓ HypergeometricFunctions
   2029.1 ms  ✓ Xorg_libX11_jll
   7906.1 ms  ✓ Interpolations
   7024.5 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2004.1 ms  ✓ Xorg_libXrender_jll
   2215.3 ms  ✓ Xorg_libXext_jll
  22004.3 ms  ✓ Colors
   6312.4 ms  ✓ StatsFuns
   3183.4 ms  ✓ Cairo_jll
   3301.5 ms  ✓ Libglvnd_jll
   2883.9 ms  ✓ Graphics
   2702.2 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3182.9 ms  ✓ Animations
   3203.6 ms  ✓ HarfBuzz_jll
   3693.2 ms  ✓ libwebp_jll
   6815.2 ms  ✓ OpenEXR
   6611.0 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   3874.9 ms  ✓ Pango_jll
   5603.0 ms  ✓ libass_jll
  22624.3 ms  ✓ ExactPredicates
  14505.2 ms  ✓ ColorSchemes
   8893.1 ms  ✓ FFMPEG_jll
  12021.9 ms  ✓ Cairo
  35585.9 ms  ✓ FFTW
  23391.5 ms  ✓ Distributions
  93276.9 ms  ✓ Unitful
   5181.6 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   6604.4 ms  ✓ Distributions → DistributionsTestExt
   3623.3 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3917.6 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   5499.7 ms  ✓ Interpolations → InterpolationsUnitfulExt
  87720.4 ms  ✓ Parsers
   6421.4 ms  ✓ KernelDensity
  51207.6 ms  ✓ Automa
   6676.7 ms  ✓ JSON
  56939.5 ms  ✓ GeometryBasics
  28415.4 ms  ✓ DelaunayTriangulation
   1399.0 ms  ✓ ColorBrewer
   2079.7 ms  ✓ Packing
   2975.8 ms  ✓ ShaderAbstractions
   3755.9 ms  ✓ FreeTypeAbstraction
  34841.0 ms  ✓ PlotUtils
   8560.7 ms  ✓ MakieCore
  10561.7 ms  ✓ GridLayoutBase
  54574.0 ms  ✓ ImageCore
   2331.5 ms  ✓ ImageBase
   2840.9 ms  ✓ WebP
   4257.2 ms  ✓ PNGFiles
   4266.3 ms  ✓ JpegTurbo
   2401.9 ms  ✓ ImageAxes
    852.8 ms  ✓ ImageMetadata
   1411.9 ms  ✓ Netpbm
  91159.7 ms  ✓ REPL
   1049.9 ms  ✓ UnicodeFun
   8554.9 ms  ✓ Pkg → REPLExt
   5790.7 ms  ✓ Sixel
 104923.1 ms  ✓ TiffImages
    978.3 ms  ✓ ImageIO
   8911.0 ms  ✓ MathTeXEngine
  85160.2 ms  ✓ Makie
  28004.8 ms  ✓ CairoMakie
  250 dependencies successfully precompiled in 282 seconds. 23 already precompiled.
	Command being timed: "julia +1.11.4 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 939.28
	System time (seconds): 63.00
	Percent of CPU this job got: 307%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:25.70
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 3943912
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 845
	Minor (reclaiming a frame) page faults: 14793126
	Voluntary context switches: 332200
	Involuntary context switches: 227327
	Swaps: 0
	File system inputs: 0
	File system outputs: 3668272
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
