nice: cannot set niceness: Permission denied
Precompiling packages...
   1871.0 ms  ✓ OpenSSL_jll
   1853.3 ms  ✓ CRC32c
   2662.1 ms  ✓ DataAPI
   3799.3 ms  ✓ LazyModules
   3462.1 ms  ✓ ConstructionBase
   2835.2 ms  ✓ Scratch
   3530.4 ms  ✓ StaticArraysCore
   3741.3 ms  ✓ StructUtils
   4111.2 ms  ✓ AliasTables
   2588.5 ms  ✓ Compat
   3344.3 ms  ✓ Preferences
   2303.8 ms  ✓ TableTraits
   4427.6 ms  ✓ LazyArtifacts
   2470.0 ms  ✓ PaddedViews
   9996.8 ms  ✓ IrrationalConstants
   3306.6 ms  ✓ NaNMath
   8893.4 ms  ✓ AdaptivePredicates
   2705.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   3581.4 ms  ✓ AbstractTrees
   6730.6 ms  ✓ PkgVersion
   2900.4 ms  ✓ Ratios
   5903.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3665.4 ms  ✓ Showoff
   1946.8 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   3238.9 ms  ✓ IntervalSets → IntervalSetsRandomExt
   3900.1 ms  ✓ MappedArrays
  17677.4 ms  ✓ MacroTools
  21355.6 ms  ✓ BaseDirs
   5180.9 ms  ✓ Adapt
   3088.4 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
  11676.6 ms  ✓ InteractiveUtils
   2542.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   4031.4 ms  ✓ Missings
   2571.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2877.0 ms  ✓ RelocatableFolders
   3220.8 ms  ✓ PrecompileTools
   3994.5 ms  ✓ JLLWrappers
  10145.2 ms  ✓ DataStructures
   2840.1 ms  ✓ MosaicViews
   3625.3 ms  ✓ AxisArrays
   4074.6 ms  ✓ LogExpFunctions
   5192.1 ms  ✓ ComputePipeline
   4802.3 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   6984.0 ms  ✓ Tables
  17362.3 ms  ✓ Distributed
   5568.7 ms  ✓ SimpleTraits
  17173.4 ms  ✓ FixedPointNumbers
   2534.5 ms  ✓ LLVMOpenMP_jll
   4452.4 ms  ✓ Graphite2_jll
   6802.3 ms  ✓ ChainRulesCore
   2341.2 ms  ✓ Rmath_jll
   7381.2 ms  ✓ FilePathsBase
   5255.0 ms  ✓ Libmount_jll
   3882.1 ms  ✓ Bzip2_jll
   3188.0 ms  ✓ Xorg_libXau_jll
   3764.6 ms  ✓ libpng_jll
   3845.5 ms  ✓ libfdk_aac_jll
   3641.3 ms  ✓ Giflib_jll
   4609.3 ms  ✓ Imath_jll
   3464.5 ms  ✓ LAME_jll
   3551.4 ms  ✓ LERC_jll
   3586.0 ms  ✓ CRlibm_jll
   4302.0 ms  ✓ EarCut_jll
   7596.4 ms  ✓ IntelOpenMP_jll
   3699.9 ms  ✓ Ogg_jll
   5315.8 ms  ✓ JpegTurbo_jll
  24706.6 ms  ✓ SparseArrays
   3802.3 ms  ✓ Xorg_libXdmcp_jll
  24229.7 ms  ✓ FileIO
   6346.8 ms  ✓ XZ_jll
   4541.6 ms  ✓ x264_jll
   7336.6 ms  ✓ oneTBB_jll
   4457.4 ms  ✓ Expat_jll
   6549.8 ms  ✓ x265_jll
   4750.5 ms  ✓ LZO_jll
   4164.6 ms  ✓ Xorg_xtrans_jll
   5296.4 ms  ✓ Zstd_jll
  22578.5 ms  ✓ Test
   6266.8 ms  ✓ libaom_jll
   3947.0 ms  ✓ Libiconv_jll
   5786.8 ms  ✓ Opus_jll
   4018.1 ms  ✓ Libffi_jll
   4046.7 ms  ✓ isoband_jll
   3850.6 ms  ✓ FFTW_jll
   3528.3 ms  ✓ FriBidi_jll
   3847.1 ms  ✓ Libuuid_jll
   2572.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3034.2 ms  ✓ SortingAlgorithms
   4197.2 ms  ✓ OpenSpecFun_jll
   4302.5 ms  ✓ OpenBLASConsistentFPCSR_jll
   2857.7 ms  ✓ StructUtils → StructUtilsTablesExt
   4118.4 ms  ✓ StructArrays
   3255.6 ms  ✓ SharedArrays
   2455.8 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   2591.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   5981.0 ms  ✓ QuadGK
   4359.8 ms  ✓ ProgressMeter
   1898.3 ms  ✓ CRlibm
   3571.9 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   4867.5 ms  ✓ Pixman_jll
   4061.8 ms  ✓ Rmath
   3423.6 ms  ✓ FilePaths
   5918.7 ms  ✓ ColorTypes
   4014.6 ms  ✓ FreeType2_jll
   4041.5 ms  ✓ libvorbis_jll
   2560.3 ms  ✓ Adapt → AdaptSparseArraysExt
   5610.6 ms  ✓ OpenEXR_jll
   2319.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3727.9 ms  ✓ WoodburyMatrices
   3816.3 ms  ✓ SuiteSparse
   3535.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3717.6 ms  ✓ Statistics → SparseArraysExt
   4452.9 ms  ✓ libsixel_jll
   7937.7 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2251.6 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2832.5 ms  ✓ PDMats
   3070.9 ms  ✓ SignedDistanceFields
   2825.6 ms  ✓ StructArrays → StructArraysAdaptExt
   3938.1 ms  ✓ Libtiff_jll
   3328.9 ms  ✓ Isoband
   1704.3 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3206.5 ms  ✓ StructArrays → StructArraysSparseArraysExt
   7307.6 ms  ✓ MKL_jll
  39408.4 ms  ✓ StaticArrays
   4331.3 ms  ✓ ColorTypes → StyledStringsExt
   8360.1 ms  ✓ FilePathsBase → FilePathsBaseTestExt
   3164.3 ms  ✓ AxisAlgorithms
   4671.4 ms  ✓ FreeType
  11680.9 ms  ✓ Xorg_libxcb_jll
  10267.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   4812.4 ms  ✓ Fontconfig_jll
   2838.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   1700.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4383.0 ms  ✓ GettextRuntime_jll
   2446.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3011.7 ms  ✓ Adapt → AdaptStaticArraysExt
   3862.7 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  10537.2 ms  ✓ IntervalArithmetic
   3773.3 ms  ✓ StructArrays → StructArraysStaticArraysExt
  11994.3 ms  ✓ ColorVectorSpace
  15540.3 ms  ✓ SpecialFunctions
   2892.5 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   4191.8 ms  ✓ Xorg_libX11_jll
   3281.3 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  10961.9 ms  ✓ StatsBase
   4050.4 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   8913.2 ms  ✓ QOI
   7650.0 ms  ✓ Glib_jll
   5324.9 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   3979.2 ms  ✓ Xorg_libXrender_jll
   5167.7 ms  ✓ Xorg_libXext_jll
   9458.1 ms  ✓ HypergeometricFunctions
  10199.4 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  57541.8 ms  ✓ Parsers
  13888.6 ms  ✓ Interpolations
   3283.3 ms  ✓ Cairo_jll
  58788.6 ms  ✓ SIMD
   3980.8 ms  ✓ Libglvnd_jll
   3540.1 ms  ✓ HarfBuzz_jll
   4023.4 ms  ✓ libwebp_jll
  28705.4 ms  ✓ Colors
   8336.0 ms  ✓ StatsFuns
   4113.3 ms  ✓ Pango_jll
   3654.5 ms  ✓ Graphics
   5460.8 ms  ✓ libass_jll
   4000.0 ms  ✓ Animations
   3296.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   7230.0 ms  ✓ OpenEXR
   7300.0 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  25715.7 ms  ✓ ExactPredicates
  20615.9 ms  ✓ JSON
  11737.6 ms  ✓ FFMPEG_jll
  13316.6 ms  ✓ Cairo
   6868.8 ms  ✓ ColorBrewer
 102255.4 ms  ✓ Unitful
  48012.5 ms  ✓ FFTW
   2749.5 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2822.1 ms  ✓ Unitful → ConstructionBaseUnitfulExt
  26313.1 ms  ✓ ColorSchemes
   3839.0 ms  ✓ Unitful → PrintfExt
   3946.6 ms  ✓ Interpolations → InterpolationsUnitfulExt
  24235.5 ms  ✓ Distributions
   4617.7 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   6876.0 ms  ✓ Distributions → DistributionsTestExt
  24136.1 ms  ✓ DelaunayTriangulation
  60409.4 ms  ✓ GeometryBasics
   7214.7 ms  ✓ KernelDensity
   5408.0 ms  ✓ Packing
   8619.4 ms  ✓ ShaderAbstractions
  54310.5 ms  ✓ Automa
  11501.1 ms  ✓ FreeTypeAbstraction
  33411.6 ms  ✓ PlotUtils
  22357.8 ms  ✓ GridLayoutBase
 142595.9 ms  ✓ REPL
  76329.0 ms  ✓ ImageCore
   3210.8 ms  ✓ UnicodeFun
   4376.9 ms  ✓ ImageBase
   4761.1 ms  ✓ WebP
   5959.5 ms  ✓ JpegTurbo
   3369.7 ms  ✓ ImageAxes
   7953.5 ms  ✓ PNGFiles
   9832.6 ms  ✓ Pkg → REPLExt
   2236.0 ms  ✓ ImageMetadata
   2187.2 ms  ✓ Netpbm
   2806.7 ms  ✓ Sixel
  11594.3 ms  ✓ MathTeXEngine
 102962.2 ms  ✓ TiffImages
   1332.6 ms  ✓ ImageIO
 164347.9 ms  ✓ Makie
  49195.8 ms  ✓ CairoMakie
  248 dependencies successfully precompiled in 402 seconds. 25 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.0 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1312.23
	System time (seconds): 70.08
	Percent of CPU this job got: 277%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 8:18.64
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4283212
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1002
	Minor (reclaiming a frame) page faults: 15829587
	Voluntary context switches: 40327
	Involuntary context switches: 266015
	Swaps: 0
	File system inputs: 51832
	File system outputs: 3082760
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
