nice: cannot set niceness: Permission denied
Precompiling packages...
   1502.5 ms  ✓ OpenSSL_jll
  11712.3 ms  ✓ Tables
   3907.4 ms  ✓ Bzip2_jll
   3695.8 ms  ✓ Xorg_libXau_jll
   4767.7 ms  ✓ Rmath_jll
  20192.9 ms  ✓ FixedPointNumbers
  18909.9 ms  ✓ Distributed
   3971.7 ms  ✓ libpng_jll
   3909.3 ms  ✓ Imath_jll
   4108.6 ms  ✓ libfdk_aac_jll
   4568.7 ms  ✓ Giflib_jll
   4608.5 ms  ✓ LERC_jll
   5187.8 ms  ✓ LAME_jll
   4403.4 ms  ✓ EarCut_jll
   4023.8 ms  ✓ CRlibm_jll
  20011.7 ms  ✓ FileIO
   4193.9 ms  ✓ JpegTurbo_jll
   4108.3 ms  ✓ XZ_jll
   3617.4 ms  ✓ Ogg_jll
   4608.6 ms  ✓ Xorg_libXdmcp_jll
   4026.1 ms  ✓ x264_jll
   4002.4 ms  ✓ libaom_jll
   3800.2 ms  ✓ Zstd_jll
   5606.4 ms  ✓ OpenEXR_jll
   3590.9 ms  ✓ LZO_jll
   3605.6 ms  ✓ Expat_jll
   3493.3 ms  ✓ Xorg_xtrans_jll
   3600.2 ms  ✓ Opus_jll
   3791.6 ms  ✓ Libiconv_jll
   3907.7 ms  ✓ Libffi_jll
   3878.4 ms  ✓ isoband_jll
   3806.8 ms  ✓ OpenSpecFun_jll
  28293.9 ms  ✓ SparseArrays
   3685.6 ms  ✓ Libuuid_jll
   2303.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3600.9 ms  ✓ OpenBLASConsistentFPCSR_jll
   4092.1 ms  ✓ FriBidi_jll
   2905.0 ms  ✓ SortingAlgorithms
   4488.3 ms  ✓ SimpleTraits
   5904.6 ms  ✓ FilePathsBase
   2398.7 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3708.4 ms  ✓ Pixman_jll
   3700.7 ms  ✓ WoodburyMatrices
   4188.9 ms  ✓ FreeType2_jll
   4011.6 ms  ✓ Rmath
   3593.2 ms  ✓ SharedArrays
   3691.9 ms  ✓ x265_jll
   3284.6 ms  ✓ CRlibm
   3609.0 ms  ✓ libsixel_jll
   4898.9 ms  ✓ ProgressMeter
   4312.9 ms  ✓ libvorbis_jll
   4006.3 ms  ✓ Libtiff_jll
   2390.8 ms  ✓ Isoband
  11310.3 ms  ✓ QuadGK
  13701.2 ms  ✓ ChainRulesCore
  11002.0 ms  ✓ StructArrays
   4415.4 ms  ✓ GettextRuntime_jll
   3599.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3305.5 ms  ✓ Statistics → SparseArraysExt
   3109.1 ms  ✓ SuiteSparse
   3021.1 ms  ✓ Adapt → AdaptSparseArraysExt
   2493.9 ms  ✓ StructUtils → StructUtilsTablesExt
   3101.5 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
  14010.4 ms  ✓ ColorTypes
   3491.4 ms  ✓ AxisAlgorithms
   4202.8 ms  ✓ FilePaths
  11394.3 ms  ✓ Xorg_libxcb_jll
   2600.6 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   4601.0 ms  ✓ FreeType
   5084.2 ms  ✓ Fontconfig_jll
   4699.1 ms  ✓ PDMats
   2604.8 ms  ✓ StructArrays → StructArraysAdaptExt
   2692.3 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3506.9 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2723.6 ms  ✓ ColorTypes → StyledStringsExt
  13392.0 ms  ✓ SpecialFunctions
   5592.5 ms  ✓ Glib_jll
   3598.7 ms  ✓ FillArrays → FillArraysPDMatsExt
   4106.0 ms  ✓ Xorg_libX11_jll
   8160.1 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3690.4 ms  ✓ Xorg_libXext_jll
   3693.7 ms  ✓ Xorg_libXrender_jll
   9904.5 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
  46604.1 ms  ✓ StaticArrays
   7909.3 ms  ✓ QOI
   7606.1 ms  ✓ HypergeometricFunctions
   9468.2 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  18195.3 ms  ✓ IntervalArithmetic
   4814.8 ms  ✓ Cairo_jll
   3199.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3582.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4091.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4003.6 ms  ✓ Adapt → AdaptStaticArraysExt
   8214.2 ms  ✓ Libglvnd_jll
  18215.8 ms  ✓ StatsBase
   5105.6 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
  20016.9 ms  ✓ ColorVectorSpace
   7181.1 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   6700.4 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   5585.8 ms  ✓ PDMats → StatsBaseExt
   8397.4 ms  ✓ HarfBuzz_jll
   5085.1 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   8182.3 ms  ✓ libwebp_jll
  61480.8 ms  ✓ SIMD
  15499.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  13503.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
  14079.6 ms  ✓ StatsFuns
  62109.9 ms  ✓ Parsers
   3884.0 ms  ✓ libass_jll
   5000.8 ms  ✓ Pango_jll
   2421.1 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  30101.3 ms  ✓ Colors
   3093.0 ms  ✓ Animations
   6514.5 ms  ✓ FFMPEG_jll
   7816.7 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   6097.5 ms  ✓ OpenEXR
   7999.8 ms  ✓ Graphics
  13209.6 ms  ✓ Interpolations
  22094.0 ms  ✓ ExactPredicates
  99998.1 ms  ✓ Unitful
  18120.9 ms  ✓ ColorSchemes
   3097.7 ms  ✓ Unitful → NaNMathExt
   3260.9 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3193.8 ms  ✓ Unitful → InverseFunctionsUnitfulExt
  13186.3 ms  ✓ Cairo
   3902.6 ms  ✓ Unitful → PrintfExt
  24094.7 ms  ✓ JSON
  24600.0 ms  ✓ Distributions
   4609.3 ms  ✓ Interpolations → InterpolationsUnitfulExt
   2406.1 ms  ✓ ColorBrewer
   4032.6 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   4263.5 ms  ✓ KernelDensity
  17022.5 ms  ✓ DelaunayTriangulation
  50723.2 ms  ✓ GeometryBasics
   3718.4 ms  ✓ Packing
  42628.5 ms  ✓ Automa
   5639.4 ms  ✓ FreeTypeAbstraction
   5641.8 ms  ✓ ShaderAbstractions
  24212.7 ms  ✓ PlotUtils
  11487.8 ms  ✓ GridLayoutBase
  54094.1 ms  ✓ ImageCore
   7081.0 ms  ✓ WebP
   7586.2 ms  ✓ ImageBase
 113179.6 ms  ✓ REPL
   9086.4 ms  ✓ JpegTurbo
  10378.8 ms  ✓ PNGFiles
   2855.3 ms  ✓ ImageAxes
   1921.9 ms  ✓ UnicodeFun
    919.5 ms  ✓ ImageMetadata
   3853.9 ms  ✓ Netpbm
   9469.3 ms  ✓ Pkg → REPLExt
  77556.9 ms  ✓ TiffImages
   1701.9 ms  ✓ Sixel
    848.7 ms  ✓ ImageIO
   4274.4 ms  ✓ MathTeXEngine
 123283.0 ms  ✓ Makie
  43337.9 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 339 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.5 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1101.13
	System time (seconds): 66.45
	Percent of CPU this job got: 290%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:41.26
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4246548
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 921
	Minor (reclaiming a frame) page faults: 16629774
	Voluntary context switches: 42046
	Involuntary context switches: 104949
	Swaps: 0
	File system inputs: 0
	File system outputs: 3037560
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
