nice: cannot set niceness: Permission denied
Precompiling packages...
   1591.3 ms  ✓ MozillaCACerts_jll
  10887.6 ms  ✓ OrderedCollections
   2588.3 ms  ✓ Scratch
   2411.9 ms  ✓ TableTraits
   6895.3 ms  ✓ AdaptivePredicates
   3778.4 ms  ✓ Preferences
   2599.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3704.6 ms  ✓ Primes
   2681.0 ms  ✓ StackViews
   9193.0 ms  ✓ LazyModules
   2513.9 ms  ✓ PaddedViews
   6088.0 ms  ✓ HypergeometricFunctions
   7193.2 ms  ✓ PkgVersion
   2702.9 ms  ✓ FillArrays → FillArraysStatisticsExt
  14594.2 ms  ✓ IrrationalConstants
  18495.7 ms  ✓ MacroTools
  11018.4 ms  ✓ StructUtils
   2605.4 ms  ✓ Ratios
  10625.7 ms  ✓ Compat
   4684.0 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   2567.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   7333.3 ms  ✓ SignedDistanceFields
  23777.5 ms  ✓ BaseDirs
  10438.3 ms  ✓ NaNMath
   2801.1 ms  ✓ AliasTables
   2397.8 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2928.2 ms  ✓ RelocatableFolders
   4599.3 ms  ✓ AxisArrays
   2388.5 ms  ✓ PrecompileTools
   3101.4 ms  ✓ JLLWrappers
  15799.4 ms  ✓ InteractiveUtils
   3088.1 ms  ✓ MosaicViews
   2693.9 ms  ✓ StructUtils → StructUtilsStaticArraysCoreExt
   2501.3 ms  ✓ Compat → CompatLinearAlgebraExt
   9518.7 ms  ✓ ConstructionBase
   3471.8 ms  ✓ LogExpFunctions
   4588.8 ms  ✓ MuladdMacro
   8512.4 ms  ✓ DataStructures
   9507.3 ms  ✓ Missings
   3800.8 ms  ✓ CoreMath_jll
   3631.6 ms  ✓ Graphite2_jll
  10887.5 ms  ✓ Tables
   9993.5 ms  ✓ ComputePipeline
   3992.2 ms  ✓ Libmount_jll
   3684.7 ms  ✓ LLVMOpenMP_jll
  17180.3 ms  ✓ Distributed
  19905.9 ms  ✓ FixedPointNumbers
   3504.5 ms  ✓ Rmath_jll
   3784.9 ms  ✓ Xorg_libpciaccess_jll
   4403.3 ms  ✓ Bzip2_jll
   3903.0 ms  ✓ Xorg_libXau_jll
   3633.2 ms  ✓ Giflib_jll
   4783.3 ms  ✓ libpng_jll
   4310.5 ms  ✓ libfdk_aac_jll
   4572.7 ms  ✓ Imath_jll
   3494.2 ms  ✓ LERC_jll
   3701.0 ms  ✓ EarCut_jll
  20406.2 ms  ✓ FileIO
   4192.1 ms  ✓ LAME_jll
   4088.9 ms  ✓ CRlibm_jll
   3898.8 ms  ✓ Ogg_jll
   4999.7 ms  ✓ JpegTurbo_jll
   3788.5 ms  ✓ Xorg_libXdmcp_jll
   3800.1 ms  ✓ x265_jll
   3499.5 ms  ✓ x264_jll
   4895.0 ms  ✓ XZ_jll
   3787.0 ms  ✓ Zstd_jll
   4108.7 ms  ✓ libaom_jll
   3976.6 ms  ✓ Expat_jll
   4011.8 ms  ✓ Opus_jll
  27011.3 ms  ✓ SparseArrays
   3335.8 ms  ✓ Xorg_xtrans_jll
   3514.0 ms  ✓ Libffi_jll
   3702.8 ms  ✓ Libiconv_jll
   3687.9 ms  ✓ OpenSpecFun_jll
   3400.7 ms  ✓ FriBidi_jll
   3808.7 ms  ✓ isoband_jll
   3407.2 ms  ✓ OpenBLASConsistentFPCSR_jll
   3812.6 ms  ✓ Libuuid_jll
   2361.4 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   4193.7 ms  ✓ SimpleTraits
   2616.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3106.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3100.1 ms  ✓ SortingAlgorithms
   5790.1 ms  ✓ FilePathsBase
   3090.2 ms  ✓ CoreMath
   2324.5 ms  ✓ StructUtils → StructUtilsTablesExt
   3794.3 ms  ✓ Pixman_jll
   3593.3 ms  ✓ SharedArrays
   5804.0 ms  ✓ FFTA
   2410.2 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3697.0 ms  ✓ libdrm_jll
   3819.1 ms  ✓ Rmath
   4911.8 ms  ✓ ProgressMeter
   3608.1 ms  ✓ FreeType2_jll
   3604.2 ms  ✓ CRlibm
   4596.9 ms  ✓ OpenEXR_jll
   4187.6 ms  ✓ libvorbis_jll
   3818.6 ms  ✓ libsixel_jll
  11299.9 ms  ✓ QuadGK
   3186.0 ms  ✓ WoodburyMatrices
  13597.8 ms  ✓ ChainRulesCore
   4682.0 ms  ✓ CodecZstd
   3499.4 ms  ✓ Libtiff_jll
   3301.6 ms  ✓ Statistics → SparseArraysExt
   3604.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3092.8 ms  ✓ SuiteSparse
   3139.0 ms  ✓ Adapt → AdaptSparseArraysExt
   2811.0 ms  ✓ Isoband
  13414.9 ms  ✓ ColorTypes
   5175.3 ms  ✓ GettextRuntime_jll
   4806.3 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
  10958.9 ms  ✓ Xorg_libxcb_jll
   4907.4 ms  ✓ FilePaths
  39093.4 ms  ✓ Parsers
   6000.7 ms  ✓ FreeType
   3528.9 ms  ✓ AxisAlgorithms
   2728.9 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   6689.4 ms  ✓ Fontconfig_jll
  44903.8 ms  ✓ StaticArrays
   4201.8 ms  ✓ ColorTypes → StyledStringsExt
  12812.1 ms  ✓ StructArrays
   5385.2 ms  ✓ PDMats
  15405.4 ms  ✓ SpecialFunctions
   9385.1 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  10973.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
  17006.7 ms  ✓ Accessors
   4891.7 ms  ✓ Xorg_libX11_jll
   4690.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3207.7 ms  ✓ Adapt → AdaptStaticArraysExt
   7790.1 ms  ✓ Glib_jll
   2511.8 ms  ✓ StructArrays → StructArraysAdaptExt
   6607.5 ms  ✓ FillArrays → FillArraysStaticArraysExt
   6795.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3999.4 ms  ✓ StructArrays → StructArraysSparseArraysExt
  21383.5 ms  ✓ IntervalArithmetic
   3287.1 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   4393.3 ms  ✓ FillArrays → FillArraysPDMatsExt
  60618.2 ms  ✓ Automa
   8904.8 ms  ✓ QOI
  15018.1 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3102.9 ms  ✓ Accessors → StructArraysExt
  60608.6 ms  ✓ SIMD
  22211.9 ms  ✓ StatsBase
   2961.0 ms  ✓ Accessors → IntervalSetsExt
   3501.0 ms  ✓ Accessors → LinearAlgebraExt
  23510.9 ms  ✓ ColorVectorSpace
   3679.7 ms  ✓ Xorg_libXrender_jll
   3696.3 ms  ✓ Xorg_libXext_jll
   4290.2 ms  ✓ Accessors → StaticArraysExt
   9197.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   4395.4 ms  ✓ Xorg_libXfixes_jll
  11188.0 ms  ✓ StructArrays → StructArraysStaticArraysExt
   2540.3 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   4210.2 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3703.8 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   3699.0 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   3698.6 ms  ✓ PDMats → StatsBaseExt
   3091.8 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  12311.6 ms  ✓ StatsFuns
  28820.7 ms  ✓ Colors
   4088.5 ms  ✓ libva_jll
   5291.1 ms  ✓ Cairo_jll
   6017.3 ms  ✓ Libglvnd_jll
   2701.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3228.3 ms  ✓ Animations
   4796.1 ms  ✓ HarfBuzz_jll
   6501.7 ms  ✓ OpenEXR
   8876.5 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  32796.2 ms  ✓ JSON
   9482.8 ms  ✓ Graphics
  16205.6 ms  ✓ Interpolations
   4185.5 ms  ✓ libass_jll
  10401.3 ms  ✓ libwebp_jll
   6801.2 ms  ✓ Pango_jll
   5909.8 ms  ✓ ColorBrewer
  19004.2 ms  ✓ Roots
 101691.5 ms  ✓ Unitful
   6413.1 ms  ✓ FFMPEG_jll
   2710.6 ms  ✓ Roots → RootsChainRulesCoreExt
   3101.5 ms  ✓ Unitful → NaNMathExt
   3111.5 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3208.1 ms  ✓ Unitful → PrintfExt
   3306.7 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3506.4 ms  ✓ Accessors → UnitfulExt
  17508.9 ms  ✓ ColorSchemes
  21994.0 ms  ✓ ExactPredicates
   2710.5 ms  ✓ Roots → RootsUnitfulExt
   4999.8 ms  ✓ Interpolations → InterpolationsUnitfulExt
   7998.2 ms  ✓ Cairo
  11196.3 ms  ✓ Distributions
  49417.5 ms  ✓ GeometryBasics
  10386.2 ms  ✓ DelaunayTriangulation
   2381.8 ms  ✓ Packing
   2383.8 ms  ✓ GeometryBasics → IntervalSetsExt
   6404.9 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   4514.1 ms  ✓ FreeTypeAbstraction
   4516.4 ms  ✓ ShaderAbstractions
   4408.3 ms  ✓ KernelDensity
  18320.9 ms  ✓ PlotUtils
  10868.3 ms  ✓ GridLayoutBase
  49416.8 ms  ✓ ImageCore
   7310.2 ms  ✓ WebP
   8151.9 ms  ✓ ImageBase
   9680.7 ms  ✓ JpegTurbo
 113333.1 ms  ✓ REPL
  11264.7 ms  ✓ PNGFiles
   4140.0 ms  ✓ ImageAxes
   4397.3 ms  ✓ UnicodeFun
   2983.2 ms  ✓ ImageMetadata
   2795.2 ms  ✓ Netpbm
  73116.6 ms  ✓ TiffImages
   9828.8 ms  ✓ Pkg → REPLExt
   1735.1 ms  ✓ Sixel
    866.6 ms  ✓ ImageIO
   5657.7 ms  ✓ MathTeXEngine
 131982.2 ms  ✓ Makie
  43999.4 ms  ✓ CairoMakie
  262 dependencies successfully precompiled in 350 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1118.77
	System time (seconds): 66.80
	Percent of CPU this job got: 286%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:53.93
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4422964
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 812
	Minor (reclaiming a frame) page faults: 17364353
	Voluntary context switches: 45278
	Involuntary context switches: 112821
	Swaps: 0
	File system inputs: 0
	File system outputs: 3106560
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
