nice: cannot set niceness: Permission denied
Precompiling packages...
   1432.7 ms  ✓ MozillaCACerts_jll
   3386.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  10866.3 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3784.4 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3395.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3484.6 ms  ✓ Adapt → AdaptStaticArraysExt
  18916.3 ms  ✓ StatsBase
  18902.4 ms  ✓ ColorVectorSpace
   4598.3 ms  ✓ libva_jll
   5537.2 ms  ✓ Cairo_jll
  10302.6 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3290.1 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   4391.0 ms  ✓ PDMats → StatsBaseExt
  58099.9 ms  ✓ SIMD
   8298.3 ms  ✓ Libglvnd_jll
  11403.0 ms  ✓ StructArrays → StructArraysStaticArraysExt
   4292.1 ms  ✓ HarfBuzz_jll
  16392.3 ms  ✓ StatsFuns
  26998.0 ms  ✓ Colors
   3897.7 ms  ✓ libass_jll
   5584.3 ms  ✓ libwebp_jll
   3698.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3709.8 ms  ✓ Animations
   8706.8 ms  ✓ Pango_jll
   7702.8 ms  ✓ OpenEXR
  22701.9 ms  ✓ ExactPredicates
  16092.7 ms  ✓ Interpolations
   9597.0 ms  ✓ Graphics
   6817.7 ms  ✓ FFMPEG_jll
  13002.2 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  59079.8 ms  ✓ Parsers
  10613.0 ms  ✓ Cairo
 103497.2 ms  ✓ Unitful
  20917.9 ms  ✓ ColorSchemes
  25714.1 ms  ✓ Distributions
   2312.2 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2509.6 ms  ✓ Unitful → NaNMathExt
   2528.3 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2692.4 ms  ✓ Unitful → PrintfExt
   3600.3 ms  ✓ Interpolations → InterpolationsUnitfulExt
  17434.8 ms  ✓ JSON
  19997.3 ms  ✓ DelaunayTriangulation
   6091.1 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   2888.9 ms  ✓ ColorBrewer
   5110.3 ms  ✓ KernelDensity
  42600.9 ms  ✓ Automa
  55708.1 ms  ✓ GeometryBasics
   1508.7 ms  ✓ Packing
   4094.0 ms  ✓ ShaderAbstractions
   4588.7 ms  ✓ FreeTypeAbstraction
  23192.4 ms  ✓ PlotUtils
   9291.6 ms  ✓ GridLayoutBase
  56321.9 ms  ✓ ImageCore
   7587.9 ms  ✓ WebP
   8305.5 ms  ✓ ImageBase
   9286.6 ms  ✓ JpegTurbo
 117099.4 ms  ✓ REPL
  11126.6 ms  ✓ PNGFiles
   2978.9 ms  ✓ ImageAxes
   2908.2 ms  ✓ UnicodeFun
   3097.9 ms  ✓ ImageMetadata
   3506.0 ms  ✓ Netpbm
  80198.5 ms  ✓ TiffImages
   9551.0 ms  ✓ Pkg → REPLExt
   1662.8 ms  ✓ Sixel
    841.2 ms  ✓ ImageIO
   4291.2 ms  ✓ MathTeXEngine
 124259.4 ms  ✓ Makie
  43615.7 ms  ✓ CairoMakie
  248 dependencies successfully precompiled in 343 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1111.35
	System time (seconds): 68.80
	Percent of CPU this job got: 291%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:45.03
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4311952
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 963
	Minor (reclaiming a frame) page faults: 16775846
	Voluntary context switches: 42698
	Involuntary context switches: 97197
	Swaps: 0
	File system inputs: 0
	File system outputs: 3037400
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
