nice: cannot set niceness: Permission denied
Precompiling packages...
   1542.2 ms  ✓ OpenSSL_jll
   4013.6 ms  ✓ libpng_jll
   4189.2 ms  ✓ libfdk_aac_jll
   4703.5 ms  ✓ Xorg_libXau_jll
   4069.5 ms  ✓ Imath_jll
   3819.8 ms  ✓ Giflib_jll
   3808.2 ms  ✓ LAME_jll
   3899.6 ms  ✓ LERC_jll
   4175.2 ms  ✓ EarCut_jll
   4399.7 ms  ✓ CRlibm_jll
   3590.9 ms  ✓ Ogg_jll
   4289.3 ms  ✓ XZ_jll
   4385.0 ms  ✓ JpegTurbo_jll
   3806.9 ms  ✓ x265_jll
   3689.2 ms  ✓ x264_jll
   3679.2 ms  ✓ libaom_jll
   4477.3 ms  ✓ Xorg_libXdmcp_jll
  20298.7 ms  ✓ FileIO
   4435.1 ms  ✓ Zstd_jll
   4200.5 ms  ✓ Expat_jll
   4885.6 ms  ✓ Opus_jll
   4593.2 ms  ✓ Xorg_xtrans_jll
   3715.0 ms  ✓ Libffi_jll
   3795.8 ms  ✓ isoband_jll
   4713.2 ms  ✓ Libiconv_jll
   4104.7 ms  ✓ OpenSpecFun_jll
   4299.3 ms  ✓ FriBidi_jll
   3496.4 ms  ✓ OpenBLASConsistentFPCSR_jll
   3897.4 ms  ✓ Libuuid_jll
   2317.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  26784.6 ms  ✓ SparseArrays
   3182.8 ms  ✓ SortingAlgorithms
   4368.5 ms  ✓ SimpleTraits
   2612.6 ms  ✓ CoreMath
   2905.7 ms  ✓ StructUtils → StructUtilsTablesExt
   2700.7 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   4099.6 ms  ✓ Pixman_jll
   3617.0 ms  ✓ FreeType2_jll
   6212.8 ms  ✓ FilePathsBase
   3730.9 ms  ✓ libdrm_jll
   4067.6 ms  ✓ SharedArrays
   4511.5 ms  ✓ ProgressMeter
   3994.1 ms  ✓ Rmath
   3383.8 ms  ✓ CRlibm
   3768.9 ms  ✓ libsixel_jll
   4195.6 ms  ✓ libvorbis_jll
   4725.4 ms  ✓ OpenEXR_jll
  10499.2 ms  ✓ StructArrays
  11588.7 ms  ✓ QuadGK
   3673.6 ms  ✓ Libtiff_jll
   2600.5 ms  ✓ Isoband
   4891.9 ms  ✓ CodecZstd
  13215.2 ms  ✓ ChainRulesCore
   3394.9 ms  ✓ WoodburyMatrices
  13707.7 ms  ✓ ColorTypes
   3428.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2804.5 ms  ✓ SuiteSparse
   3297.7 ms  ✓ Statistics → SparseArraysExt
   4430.7 ms  ✓ GettextRuntime_jll
   3618.9 ms  ✓ Adapt → AdaptSparseArraysExt
   2978.5 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   2495.4 ms  ✓ StructArrays → StructArraysAdaptExt
   4312.4 ms  ✓ FreeType
   2600.2 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3398.0 ms  ✓ StructArrays → StructArraysSparseArraysExt
  11403.2 ms  ✓ Xorg_libxcb_jll
   5289.2 ms  ✓ Fontconfig_jll
   4377.4 ms  ✓ FilePaths
   2702.8 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3383.7 ms  ✓ AxisAlgorithms
   2887.0 ms  ✓ ColorTypes → StyledStringsExt
   4286.3 ms  ✓ PDMats
   3508.2 ms  ✓ Xorg_libX11_jll
  13981.4 ms  ✓ SpecialFunctions
   7218.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   5325.0 ms  ✓ Glib_jll
  10099.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3095.4 ms  ✓ FillArrays → FillArraysPDMatsExt
   3504.8 ms  ✓ Xorg_libXrender_jll
   3793.7 ms  ✓ Xorg_libXext_jll
   3697.7 ms  ✓ Xorg_libXfixes_jll
   8495.8 ms  ✓ QOI
   5091.3 ms  ✓ HypergeometricFunctions
   4117.5 ms  ✓ Cairo_jll
   4183.8 ms  ✓ libva_jll
  18286.8 ms  ✓ IntervalArithmetic
   4731.7 ms  ✓ Libglvnd_jll
  15785.2 ms  ✓ ColorVectorSpace
   8186.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2808.3 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   3099.9 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   2900.2 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   3405.0 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3592.4 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  18223.4 ms  ✓ StatsBase
   5015.5 ms  ✓ HarfBuzz_jll
  40512.4 ms  ✓ StaticArrays
   6070.2 ms  ✓ libwebp_jll
   3273.9 ms  ✓ PDMats → StatsBaseExt
   3299.8 ms  ✓ Adapt → AdaptStaticArraysExt
   3588.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3697.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4067.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4574.5 ms  ✓ libass_jll
   5133.1 ms  ✓ Pango_jll
  25322.8 ms  ✓ Colors
  15889.9 ms  ✓ StatsFuns
   3198.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   6683.1 ms  ✓ Animations
  54131.4 ms  ✓ SIMD
  13873.6 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   7813.6 ms  ✓ OpenEXR
  13597.4 ms  ✓ StructArrays → StructArraysStaticArraysExt
  10885.7 ms  ✓ FFMPEG_jll
  55136.2 ms  ✓ Parsers
   8614.7 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  11796.3 ms  ✓ Graphics
  23414.1 ms  ✓ ExactPredicates
  20298.2 ms  ✓ ColorSchemes
  14921.2 ms  ✓ Interpolations
  99401.6 ms  ✓ Unitful
   2965.6 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3123.2 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3192.6 ms  ✓ Unitful → NaNMathExt
  16011.3 ms  ✓ Cairo
  21728.8 ms  ✓ Distributions
   3802.3 ms  ✓ Unitful → PrintfExt
  19966.9 ms  ✓ JSON
   4303.1 ms  ✓ Interpolations → InterpolationsUnitfulExt
   2201.1 ms  ✓ ColorBrewer
   4668.6 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  14793.3 ms  ✓ DelaunayTriangulation
   2521.5 ms  ✓ KernelDensity
  51597.3 ms  ✓ GeometryBasics
  39422.0 ms  ✓ Automa
  26707.4 ms  ✓ PlotUtils
   2307.3 ms  ✓ Packing
   3742.2 ms  ✓ FreeTypeAbstraction
   3788.0 ms  ✓ ShaderAbstractions
  12122.5 ms  ✓ GridLayoutBase
  58779.7 ms  ✓ ImageCore
   7237.6 ms  ✓ ImageBase
   7700.4 ms  ✓ WebP
  10419.9 ms  ✓ JpegTurbo
   5894.5 ms  ✓ ImageAxes
  13726.6 ms  ✓ PNGFiles
 118493.2 ms  ✓ REPL
   1306.0 ms  ✓ ImageMetadata
   2517.8 ms  ✓ UnicodeFun
   3888.6 ms  ✓ Netpbm
  72663.5 ms  ✓ TiffImages
   8419.3 ms  ✓ Pkg → REPLExt
   1733.1 ms  ✓ Sixel
    872.4 ms  ✓ ImageIO
   4292.3 ms  ✓ MathTeXEngine
 126544.5 ms  ✓ Makie
  44740.9 ms  ✓ CairoMakie
  251 dependencies successfully precompiled in 345 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.6 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1116.26
	System time (seconds): 64.91
	Percent of CPU this job got: 288%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:49.04
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4320580
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1001
	Minor (reclaiming a frame) page faults: 16883741
	Voluntary context switches: 45057
	Involuntary context switches: 113372
	Swaps: 0
	File system inputs: 0
	File system outputs: 3050928
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
