nice: cannot set niceness: Permission denied
Precompiling packages...
   1430.4 ms  ✓ MozillaCACerts_jll
   2899.3 ms  ✓ SortingAlgorithms
   2488.2 ms  ✓ StructUtils → StructUtilsTablesExt
   2588.8 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3671.6 ms  ✓ SharedArrays
   6283.8 ms  ✓ FilePathsBase
   3808.7 ms  ✓ Pixman_jll
   3706.1 ms  ✓ FreeType2_jll
   5103.7 ms  ✓ ProgressMeter
   4100.9 ms  ✓ Rmath
   3519.6 ms  ✓ CRlibm
   3913.7 ms  ✓ libsixel_jll
   4305.6 ms  ✓ libvorbis_jll
   5204.0 ms  ✓ OpenEXR_jll
   3799.2 ms  ✓ Libtiff_jll
   3595.6 ms  ✓ WoodburyMatrices
  10594.2 ms  ✓ StructArrays
  10701.8 ms  ✓ QuadGK
   3409.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
  13217.4 ms  ✓ ChainRulesCore
   3410.1 ms  ✓ Statistics → SparseArraysExt
   3092.3 ms  ✓ SuiteSparse
   3192.2 ms  ✓ Adapt → AdaptSparseArraysExt
   2320.2 ms  ✓ Isoband
   3096.1 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   4607.8 ms  ✓ GettextRuntime_jll
   2583.5 ms  ✓ StructArrays → StructArraysAdaptExt
   4109.3 ms  ✓ FilePaths
  14101.6 ms  ✓ ColorTypes
   3491.8 ms  ✓ AxisAlgorithms
   4689.6 ms  ✓ FreeType
  11471.5 ms  ✓ Xorg_libxcb_jll
   3409.6 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2790.8 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   5486.2 ms  ✓ Fontconfig_jll
   2681.3 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2795.3 ms  ✓ ColorTypes → StyledStringsExt
   4598.6 ms  ✓ PDMats
   4105.8 ms  ✓ Xorg_libX11_jll
   5526.6 ms  ✓ Glib_jll
   7104.6 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  13304.5 ms  ✓ SpecialFunctions
   3398.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   9876.8 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3773.7 ms  ✓ Xorg_libXrender_jll
   3805.8 ms  ✓ Xorg_libXext_jll
  45897.1 ms  ✓ StaticArrays
   9905.2 ms  ✓ QOI
   6212.1 ms  ✓ HypergeometricFunctions
   3508.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  19113.2 ms  ✓ IntervalArithmetic
   5689.6 ms  ✓ Libglvnd_jll
   8605.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   4902.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
  16916.1 ms  ✓ StatsBase
   8502.0 ms  ✓ Cairo_jll
   6400.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   6579.6 ms  ✓ Adapt → AdaptStaticArraysExt
   4704.9 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   4207.3 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   5693.5 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  11013.1 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  22490.2 ms  ✓ ColorVectorSpace
  59033.2 ms  ✓ SIMD
   4712.8 ms  ✓ HarfBuzz_jll
   4905.7 ms  ✓ PDMats → StatsBaseExt
  59616.5 ms  ✓ Parsers
   7199.2 ms  ✓ libwebp_jll
   3596.5 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  12882.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
  27498.5 ms  ✓ Colors
   3700.3 ms  ✓ libass_jll
   4601.7 ms  ✓ Pango_jll
   3095.7 ms  ✓ Animations
  16901.0 ms  ✓ StatsFuns
   6291.3 ms  ✓ FFMPEG_jll
   2510.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   6604.7 ms  ✓ OpenEXR
   8397.3 ms  ✓ Graphics
  15397.3 ms  ✓ Interpolations
   6496.2 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  16613.5 ms  ✓ ExactPredicates
  18481.5 ms  ✓ ColorSchemes
  22503.1 ms  ✓ JSON
  12704.4 ms  ✓ Cairo
 102604.8 ms  ✓ Unitful
   3893.8 ms  ✓ ColorBrewer
  19799.3 ms  ✓ Distributions
   2477.1 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2573.2 ms  ✓ Unitful → NaNMathExt
   2581.3 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2776.0 ms  ✓ Unitful → PrintfExt
   3304.5 ms  ✓ Interpolations → InterpolationsUnitfulExt
   4196.5 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  18602.2 ms  ✓ DelaunayTriangulation
   2243.8 ms  ✓ KernelDensity
  52602.0 ms  ✓ GeometryBasics
  43270.2 ms  ✓ Automa
   3206.5 ms  ✓ Packing
  23940.5 ms  ✓ PlotUtils
   4762.7 ms  ✓ ShaderAbstractions
   5209.3 ms  ✓ FreeTypeAbstraction
  18802.0 ms  ✓ GridLayoutBase
  60686.4 ms  ✓ ImageCore
 126519.6 ms  ✓ REPL
   2103.6 ms  ✓ UnicodeFun
   2849.7 ms  ✓ ImageBase
   3048.3 ms  ✓ WebP
   3740.4 ms  ✓ JpegTurbo
   2109.9 ms  ✓ ImageAxes
   4978.3 ms  ✓ PNGFiles
   1652.7 ms  ✓ ImageMetadata
   9684.1 ms  ✓ Pkg → REPLExt
   4919.6 ms  ✓ Netpbm
  77647.5 ms  ✓ TiffImages
   4201.2 ms  ✓ Sixel
    856.1 ms  ✓ ImageIO
   5988.4 ms  ✓ MathTeXEngine
 121948.6 ms  ✓ Makie
  42947.1 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 335 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1094.59
	System time (seconds): 66.32
	Percent of CPU this job got: 292%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:36.56
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4277384
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1073
	Minor (reclaiming a frame) page faults: 16531872
	Voluntary context switches: 40401
	Involuntary context switches: 99890
	Swaps: 0
	File system inputs: 0
	File system outputs: 3032808
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
