nice: cannot set niceness: Permission denied
Precompiling packages...
   1523.9 ms  ✓ OpenSSL_jll
  11879.6 ms  ✓ StructArrays
  12307.5 ms  ✓ QuadGK
   3071.7 ms  ✓ SuiteSparse
   3302.5 ms  ✓ Adapt → AdaptSparseArraysExt
   2489.7 ms  ✓ Isoband
  13919.8 ms  ✓ ChainRulesCore
   3097.0 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   4199.7 ms  ✓ GettextRuntime_jll
  10610.1 ms  ✓ Xorg_libxcb_jll
  13784.7 ms  ✓ ColorTypes
   4127.8 ms  ✓ FilePaths
   4480.5 ms  ✓ FreeType
   2400.6 ms  ✓ StructArrays → StructArraysAdaptExt
   4006.1 ms  ✓ AxisAlgorithms
   5416.5 ms  ✓ Fontconfig_jll
   2689.6 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3488.2 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2602.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   4128.3 ms  ✓ PDMats
   2815.3 ms  ✓ ColorTypes → StyledStringsExt
   4193.2 ms  ✓ Xorg_libX11_jll
   5294.8 ms  ✓ Glib_jll
   3390.3 ms  ✓ FillArrays → FillArraysPDMatsExt
   8299.0 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  14197.3 ms  ✓ SpecialFunctions
   3705.0 ms  ✓ Xorg_libXrender_jll
  10501.6 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
  47168.0 ms  ✓ StaticArrays
   5207.9 ms  ✓ Xorg_libXext_jll
   7501.3 ms  ✓ QOI
   3417.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3713.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3708.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3569.3 ms  ✓ Adapt → AdaptStaticArraysExt
  18220.7 ms  ✓ IntervalArithmetic
   6099.7 ms  ✓ HypergeometricFunctions
   2599.4 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   3528.6 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   9977.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   4206.0 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
  21797.3 ms  ✓ StatsBase
   5190.5 ms  ✓ Cairo_jll
   9929.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  19308.6 ms  ✓ ColorVectorSpace
   6405.1 ms  ✓ Libglvnd_jll
   6594.9 ms  ✓ PDMats → StatsBaseExt
   6294.9 ms  ✓ HarfBuzz_jll
   6295.5 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  63675.7 ms  ✓ SIMD
  63010.6 ms  ✓ Parsers
  15199.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
   8622.0 ms  ✓ libwebp_jll
   3709.5 ms  ✓ libass_jll
   4204.7 ms  ✓ Pango_jll
  27784.0 ms  ✓ Colors
  15492.8 ms  ✓ StatsFuns
   3411.7 ms  ✓ Animations
   2479.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   6811.7 ms  ✓ FFMPEG_jll
   6212.3 ms  ✓ OpenEXR
  16895.6 ms  ✓ Interpolations
   8125.1 ms  ✓ Graphics
   6598.1 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  21497.6 ms  ✓ ExactPredicates
  17582.1 ms  ✓ ColorSchemes
  22909.1 ms  ✓ JSON
  12293.7 ms  ✓ Cairo
 104915.9 ms  ✓ Unitful
   2093.4 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2674.3 ms  ✓ Unitful → NaNMathExt
   2627.1 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2802.2 ms  ✓ Unitful → PrintfExt
   3979.8 ms  ✓ ColorBrewer
  20883.3 ms  ✓ Distributions
   3219.5 ms  ✓ Interpolations → InterpolationsUnitfulExt
  18604.7 ms  ✓ DelaunayTriangulation
   3699.4 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   4537.2 ms  ✓ KernelDensity
  51198.1 ms  ✓ GeometryBasics
   4899.3 ms  ✓ Packing
  42942.7 ms  ✓ Automa
   7413.1 ms  ✓ ShaderAbstractions
   7614.6 ms  ✓ FreeTypeAbstraction
  26156.5 ms  ✓ PlotUtils
  16726.9 ms  ✓ GridLayoutBase
  59519.1 ms  ✓ ImageCore
 126911.7 ms  ✓ REPL
   3477.7 ms  ✓ WebP
   3840.0 ms  ✓ ImageBase
   2007.4 ms  ✓ UnicodeFun
   4679.1 ms  ✓ JpegTurbo
   5910.4 ms  ✓ PNGFiles
   2143.9 ms  ✓ ImageAxes
    876.6 ms  ✓ ImageMetadata
   8515.9 ms  ✓ Pkg → REPLExt
   5125.9 ms  ✓ Netpbm
  77147.9 ms  ✓ TiffImages
   4009.4 ms  ✓ Sixel
    875.1 ms  ✓ ImageIO
   6720.0 ms  ✓ MathTeXEngine
 122111.3 ms  ✓ Makie
  43532.7 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 339 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.5 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1106.52
	System time (seconds): 67.82
	Percent of CPU this job got: 292%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:41.22
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4317948
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 937
	Minor (reclaiming a frame) page faults: 16606722
	Voluntary context switches: 41548
	Involuntary context switches: 110799
	Swaps: 0
	File system inputs: 0
	File system outputs: 3034296
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
