nice: cannot set niceness: Permission denied
Precompiling packages...
   1716.3 ms  ✓ MozillaCACerts_jll
   2790.9 ms  ✓ Inflate
   2626.1 ms  ✓ Adapt
   2238.2 ms  ✓ CRC32c
   2765.4 ms  ✓ DataAPI
   2611.2 ms  ✓ StaticArraysCore
   9986.5 ms  ✓ OrderedCollections
  10008.7 ms  ✓ Observables
   3601.9 ms  ✓ MappedArrays
   3203.4 ms  ✓ Scratch
   2391.4 ms  ✓ TableTraits
   3797.3 ms  ✓ Preferences
   6994.7 ms  ✓ AdaptivePredicates
   2207.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   9100.9 ms  ✓ LazyModules
   3195.5 ms  ✓ Primes
  10090.9 ms  ✓ ConstructionBase
   5796.2 ms  ✓ HypergeometricFunctions
  13809.0 ms  ✓ IrrationalConstants
   7190.3 ms  ✓ PkgVersion
  18382.3 ms  ✓ MacroTools
   3410.3 ms  ✓ PaddedViews
   4194.8 ms  ✓ FillArrays → FillArraysStatisticsExt
  11480.0 ms  ✓ StructUtils
   3786.9 ms  ✓ StackViews
   9323.8 ms  ✓ Compat
   2587.1 ms  ✓ IntervalSets → IntervalSetsRandomExt
   3110.7 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   7289.9 ms  ✓ SignedDistanceFields
   9491.0 ms  ✓ NaNMath
  23897.6 ms  ✓ BaseDirs
   2524.3 ms  ✓ Ratios
   2771.6 ms  ✓ AliasTables
   3083.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3210.2 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
  13711.9 ms  ✓ InteractiveUtils
   2805.7 ms  ✓ RelocatableFolders
   2486.2 ms  ✓ PrecompileTools
   3296.3 ms  ✓ JLLWrappers
   2325.2 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2433.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2399.4 ms  ✓ StructUtils → StructUtilsStaticArraysCoreExt
   2615.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2794.2 ms  ✓ MosaicViews
   3697.0 ms  ✓ LogExpFunctions
   3994.2 ms  ✓ AxisArrays
   8915.7 ms  ✓ DataStructures
   9314.2 ms  ✓ Missings
   4098.8 ms  ✓ SimpleTraits
   4787.8 ms  ✓ MuladdMacro
  10396.1 ms  ✓ ComputePipeline
  11370.7 ms  ✓ Tables
   3681.5 ms  ✓ CoreMath_jll
   3565.1 ms  ✓ Libmount_jll
   3779.2 ms  ✓ Graphite2_jll
  17501.2 ms  ✓ Distributed
   4013.7 ms  ✓ LLVMOpenMP_jll
  21401.9 ms  ✓ FixedPointNumbers
   3631.7 ms  ✓ Xorg_libpciaccess_jll
   3709.7 ms  ✓ Rmath_jll
   4491.0 ms  ✓ Bzip2_jll
   4310.6 ms  ✓ libpng_jll
   4440.6 ms  ✓ Xorg_libXau_jll
   3299.7 ms  ✓ Giflib_jll
   4499.5 ms  ✓ libfdk_aac_jll
   4596.4 ms  ✓ Imath_jll
   3503.8 ms  ✓ LAME_jll
   3686.1 ms  ✓ LERC_jll
   3500.4 ms  ✓ EarCut_jll
  21496.4 ms  ✓ FileIO
   4897.0 ms  ✓ CRlibm_jll
   4894.3 ms  ✓ JpegTurbo_jll
  25005.3 ms  ✓ SparseArrays
   3907.9 ms  ✓ Ogg_jll
   3793.9 ms  ✓ Xorg_libXdmcp_jll
   4700.9 ms  ✓ XZ_jll
   4164.5 ms  ✓ x265_jll
   3706.8 ms  ✓ x264_jll
   3991.8 ms  ✓ libaom_jll
   3869.5 ms  ✓ Zstd_jll
   3606.4 ms  ✓ Expat_jll
   3308.2 ms  ✓ Xorg_xtrans_jll
   3800.6 ms  ✓ Opus_jll
   3498.1 ms  ✓ Libiconv_jll
   3506.7 ms  ✓ Libffi_jll
   3412.9 ms  ✓ isoband_jll
   3409.4 ms  ✓ FriBidi_jll
   3830.5 ms  ✓ OpenSpecFun_jll
   3801.9 ms  ✓ Libuuid_jll
   3821.5 ms  ✓ OpenBLASConsistentFPCSR_jll
   2114.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2959.7 ms  ✓ SortingAlgorithms
   2500.0 ms  ✓ StructUtils → StructUtilsTablesExt
   2620.8 ms  ✓ CoreMath
   5799.1 ms  ✓ FilePathsBase
   3389.1 ms  ✓ SharedArrays
   5198.9 ms  ✓ FFTA
   2432.1 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   4731.0 ms  ✓ ProgressMeter
   3796.0 ms  ✓ Pixman_jll
   4003.7 ms  ✓ libdrm_jll
   3967.5 ms  ✓ Rmath
  10890.2 ms  ✓ QuadGK
   3322.4 ms  ✓ CRlibm
  10468.4 ms  ✓ StructArrays
   4002.7 ms  ✓ FreeType2_jll
  12889.9 ms  ✓ ChainRulesCore
   4593.8 ms  ✓ OpenEXR_jll
   3603.0 ms  ✓ libsixel_jll
   4326.8 ms  ✓ WoodburyMatrices
   3409.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3298.9 ms  ✓ Statistics → SparseArraysExt
   3031.5 ms  ✓ SuiteSparse
   3409.9 ms  ✓ Adapt → AdaptSparseArraysExt
   4205.0 ms  ✓ libvorbis_jll
   2385.1 ms  ✓ Isoband
  18196.5 ms  ✓ Accessors
   4996.5 ms  ✓ CodecZstd
   4198.4 ms  ✓ Libtiff_jll
  13596.8 ms  ✓ ColorTypes
   4485.3 ms  ✓ GettextRuntime_jll
   4284.9 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   3995.5 ms  ✓ StructArrays → StructArraysAdaptExt
   4416.8 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   6607.7 ms  ✓ FilePaths
   6101.1 ms  ✓ StructArrays → StructArraysSparseArraysExt
   3102.0 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
  12706.9 ms  ✓ Xorg_libxcb_jll
   8396.4 ms  ✓ FreeType
  47600.0 ms  ✓ StaticArrays
  45714.9 ms  ✓ Parsers
  13285.9 ms  ✓ SpecialFunctions
   6192.9 ms  ✓ AxisAlgorithms
   5105.3 ms  ✓ PDMats
  10902.7 ms  ✓ Fontconfig_jll
   3022.3 ms  ✓ ColorTypes → StyledStringsExt
   5903.0 ms  ✓ Accessors → StructArraysExt
  11802.8 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   8399.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   4494.4 ms  ✓ Accessors → LinearAlgebraExt
   4992.4 ms  ✓ Accessors → IntervalSetsExt
  53302.1 ms  ✓ Automa
   4505.0 ms  ✓ Xorg_libX11_jll
   3202.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3498.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3490.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4086.2 ms  ✓ Adapt → AdaptStaticArraysExt
   6398.5 ms  ✓ Glib_jll
   5408.8 ms  ✓ Accessors → StaticArraysExt
   5488.3 ms  ✓ FillArrays → FillArraysPDMatsExt
   9889.6 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  61575.7 ms  ✓ SIMD
  25506.5 ms  ✓ IntervalArithmetic
   9684.9 ms  ✓ StructArrays → StructArraysStaticArraysExt
   3607.1 ms  ✓ Xorg_libXext_jll
   3807.1 ms  ✓ Xorg_libXrender_jll
   9194.0 ms  ✓ QOI
   3638.7 ms  ✓ Xorg_libXfixes_jll
  21288.9 ms  ✓ StatsBase
  12213.5 ms  ✓ StatsFuns
  12658.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3463.1 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3304.8 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
  20506.8 ms  ✓ ColorVectorSpace
   3300.0 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   3891.5 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   2492.1 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3430.5 ms  ✓ PDMats → StatsBaseExt
   5716.8 ms  ✓ Libglvnd_jll
   3172.1 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   4500.1 ms  ✓ libva_jll
   4863.8 ms  ✓ Cairo_jll
   7196.9 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   4213.4 ms  ✓ HarfBuzz_jll
   6104.7 ms  ✓ libwebp_jll
  15497.4 ms  ✓ Interpolations
  29595.9 ms  ✓ Colors
  19293.6 ms  ✓ Roots
   4103.6 ms  ✓ libass_jll
   5082.5 ms  ✓ Pango_jll
   3591.2 ms  ✓ Roots → RootsChainRulesCoreExt
   4060.3 ms  ✓ Animations
  30213.1 ms  ✓ JSON
 102012.0 ms  ✓ Unitful
   7612.6 ms  ✓ OpenEXR
   7605.1 ms  ✓ FFMPEG_jll
   8997.0 ms  ✓ Graphics
   2973.8 ms  ✓ Unitful → NaNMathExt
   3074.1 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3105.8 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3311.8 ms  ✓ Accessors → UnitfulExt
   3610.7 ms  ✓ Unitful → PrintfExt
   5188.0 ms  ✓ ColorBrewer
  20895.4 ms  ✓ ExactPredicates
   2783.8 ms  ✓ Roots → RootsUnitfulExt
   4089.9 ms  ✓ Interpolations → InterpolationsUnitfulExt
   5316.8 ms  ✓ Cairo
  14604.2 ms  ✓ ColorSchemes
  15721.2 ms  ✓ Distributions
   5559.6 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  10292.3 ms  ✓ DelaunayTriangulation
  47902.7 ms  ✓ GeometryBasics
   1987.8 ms  ✓ GeometryBasics → IntervalSetsExt
   2312.3 ms  ✓ Packing
   3214.0 ms  ✓ KernelDensity
   3998.8 ms  ✓ ShaderAbstractions
   4358.6 ms  ✓ FreeTypeAbstraction
  22078.3 ms  ✓ PlotUtils
  17104.9 ms  ✓ GridLayoutBase
 127860.9 ms  ✓ REPL
  47103.0 ms  ✓ ImageCore
   2016.8 ms  ✓ UnicodeFun
   2822.2 ms  ✓ WebP
   2918.6 ms  ✓ ImageBase
   4099.6 ms  ✓ JpegTurbo
   6806.3 ms  ✓ PNGFiles
   4898.3 ms  ✓ ImageAxes
   3680.8 ms  ✓ ImageMetadata
  11659.9 ms  ✓ Pkg → REPLExt
  75725.5 ms  ✓ TiffImages
   1738.3 ms  ✓ Netpbm
   2061.4 ms  ✓ Sixel
    869.0 ms  ✓ ImageIO
   5991.6 ms  ✓ MathTeXEngine
 134628.5 ms  ✓ Makie
  44217.1 ms  ✓ CairoMakie
  262 dependencies successfully precompiled in 352 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1129.08
	System time (seconds): 66.68
	Percent of CPU this job got: 287%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:55.63
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4459084
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 911
	Minor (reclaiming a frame) page faults: 17417641
	Voluntary context switches: 46382
	Involuntary context switches: 113381
	Swaps: 0
	File system inputs: 0
	File system outputs: 3117760
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
