nice: cannot set niceness: Permission denied
Precompiling packages...
   1498.1 ms  ✓ MozillaCACerts_jll
  20407.8 ms  ✓ FixedPointNumbers
   4110.2 ms  ✓ Rmath_jll
  19091.0 ms  ✓ Distributed
   4091.7 ms  ✓ Xorg_libXau_jll
   4007.3 ms  ✓ Imath_jll
   4508.5 ms  ✓ libpng_jll
   4320.2 ms  ✓ libfdk_aac_jll
   3521.0 ms  ✓ Giflib_jll
   4004.2 ms  ✓ LAME_jll
   3787.8 ms  ✓ EarCut_jll
   4004.9 ms  ✓ LERC_jll
   3787.6 ms  ✓ CRlibm_jll
   3778.4 ms  ✓ Ogg_jll
   4404.6 ms  ✓ JpegTurbo_jll
   3742.4 ms  ✓ Xorg_libXdmcp_jll
   3805.7 ms  ✓ x265_jll
  21898.5 ms  ✓ FileIO
   4399.4 ms  ✓ XZ_jll
   3697.3 ms  ✓ x264_jll
   4405.5 ms  ✓ Expat_jll
   4815.2 ms  ✓ libaom_jll
   4877.8 ms  ✓ Zstd_jll
   3601.3 ms  ✓ LZO_jll
   3588.2 ms  ✓ Xorg_xtrans_jll
   3709.4 ms  ✓ Opus_jll
  29202.6 ms  ✓ SparseArrays
   3707.5 ms  ✓ isoband_jll
   3909.3 ms  ✓ Libffi_jll
   4208.6 ms  ✓ Libiconv_jll
   3720.7 ms  ✓ OpenSpecFun_jll
   3895.1 ms  ✓ Libuuid_jll
   2308.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3910.2 ms  ✓ OpenBLASConsistentFPCSR_jll
   4103.2 ms  ✓ FriBidi_jll
   3098.0 ms  ✓ SortingAlgorithms
   2521.4 ms  ✓ StructUtils → StructUtilsTablesExt
   2511.9 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   4710.3 ms  ✓ GettextRuntime_jll
   3906.5 ms  ✓ FreeType2_jll
   6396.0 ms  ✓ FilePathsBase
   4083.6 ms  ✓ Rmath
   3891.8 ms  ✓ SharedArrays
   4979.4 ms  ✓ ProgressMeter
   3399.1 ms  ✓ CRlibm
   4899.9 ms  ✓ OpenEXR_jll
   3905.1 ms  ✓ libsixel_jll
   4295.7 ms  ✓ libvorbis_jll
   3906.3 ms  ✓ Libtiff_jll
   3412.4 ms  ✓ WoodburyMatrices
  11195.9 ms  ✓ StructArrays
   3198.1 ms  ✓ Statistics → SparseArraysExt
  11703.5 ms  ✓ QuadGK
  13193.0 ms  ✓ ChainRulesCore
   3100.5 ms  ✓ Adapt → AdaptSparseArraysExt
   3200.7 ms  ✓ SuiteSparse
   3698.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2495.9 ms  ✓ Isoband
   3702.8 ms  ✓ Pixman_jll
  14100.6 ms  ✓ ColorTypes
   3091.6 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   3514.2 ms  ✓ AxisAlgorithms
   4103.1 ms  ✓ FilePaths
   5417.5 ms  ✓ Glib_jll
   2394.9 ms  ✓ StructArrays → StructArraysAdaptExt
   4808.4 ms  ✓ Fontconfig_jll
  12116.3 ms  ✓ Xorg_libxcb_jll
   2598.4 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3493.8 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2696.2 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2899.9 ms  ✓ ColorTypes → StyledStringsExt
   4802.0 ms  ✓ FreeType
   4487.2 ms  ✓ PDMats
   4085.4 ms  ✓ Xorg_libX11_jll
  13693.3 ms  ✓ SpecialFunctions
   8114.3 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3702.2 ms  ✓ FillArrays → FillArraysPDMatsExt
  10593.8 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3793.9 ms  ✓ Xorg_libXrender_jll
   4003.9 ms  ✓ Xorg_libXext_jll
   7513.0 ms  ✓ QOI
  47299.7 ms  ✓ StaticArrays
  19304.9 ms  ✓ StatsBase
  18099.3 ms  ✓ IntervalArithmetic
   6298.4 ms  ✓ HypergeometricFunctions
   4602.8 ms  ✓ Cairo_jll
   3402.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3889.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3894.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   5480.8 ms  ✓ Libglvnd_jll
   3485.1 ms  ✓ Adapt → AdaptStaticArraysExt
   3591.3 ms  ✓ PDMats → StatsBaseExt
  11183.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3901.2 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   4598.0 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  19593.1 ms  ✓ ColorVectorSpace
   6876.6 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
  11083.3 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3794.3 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   5509.6 ms  ✓ libwebp_jll
   8202.1 ms  ✓ HarfBuzz_jll
  60905.7 ms  ✓ SIMD
  62094.7 ms  ✓ Parsers
   3914.1 ms  ✓ libass_jll
  15091.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
   4318.7 ms  ✓ Pango_jll
  28213.2 ms  ✓ Colors
   2989.2 ms  ✓ Animations
  17616.5 ms  ✓ StatsFuns
   6394.7 ms  ✓ FFMPEG_jll
   2703.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   6680.4 ms  ✓ OpenEXR
  14008.7 ms  ✓ Interpolations
   8899.8 ms  ✓ Graphics
  19407.4 ms  ✓ ExactPredicates
   6681.2 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  15794.0 ms  ✓ ColorSchemes
  10696.3 ms  ✓ Cairo
  22511.4 ms  ✓ JSON
 107210.6 ms  ✓ Unitful
   4408.9 ms  ✓ ColorBrewer
  21396.7 ms  ✓ Distributions
   2086.2 ms  ✓ Unitful → NaNMathExt
   2100.7 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2281.5 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2489.5 ms  ✓ Unitful → PrintfExt
   3295.8 ms  ✓ Interpolations → InterpolationsUnitfulExt
  18418.9 ms  ✓ DelaunayTriangulation
   4221.1 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   5272.7 ms  ✓ KernelDensity
  42092.9 ms  ✓ Automa
  54783.0 ms  ✓ GeometryBasics
   2411.6 ms  ✓ Packing
  27527.4 ms  ✓ PlotUtils
   5231.0 ms  ✓ ShaderAbstractions
   5556.2 ms  ✓ FreeTypeAbstraction
  18406.2 ms  ✓ GridLayoutBase
  59171.5 ms  ✓ ImageCore
 131218.5 ms  ✓ REPL
   4805.0 ms  ✓ WebP
   5242.9 ms  ✓ ImageBase
   6343.5 ms  ✓ JpegTurbo
   1767.0 ms  ✓ UnicodeFun
   2288.7 ms  ✓ ImageAxes
   7522.5 ms  ✓ PNGFiles
    858.0 ms  ✓ ImageMetadata
   2464.1 ms  ✓ Netpbm
   8585.6 ms  ✓ Pkg → REPLExt
  79794.1 ms  ✓ TiffImages
   3330.7 ms  ✓ Sixel
    844.9 ms  ✓ ImageIO
   6016.5 ms  ✓ MathTeXEngine
 122456.1 ms  ✓ Makie
  42980.4 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 341 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1116.21
	System time (seconds): 65.16
	Percent of CPU this job got: 293%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:42.19
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4307020
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 993
	Minor (reclaiming a frame) page faults: 16582663
	Voluntary context switches: 41126
	Involuntary context switches: 93021
	Swaps: 0
	File system inputs: 12640
	File system outputs: 3034064
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
