nice: cannot set niceness: Permission denied
Precompiling packages...
   1665.5 ms  ✓ MozillaCACerts_jll
   3199.9 ms  ✓ SuiteSparse
   3481.2 ms  ✓ Statistics → SparseArraysExt
   3604.3 ms  ✓ Adapt → AdaptSparseArraysExt
   2881.5 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   4918.8 ms  ✓ FreeType
   4203.9 ms  ✓ FilePaths
   2496.5 ms  ✓ StructArrays → StructArraysAdaptExt
   2701.2 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   5608.8 ms  ✓ Fontconfig_jll
   3405.2 ms  ✓ StructArrays → StructArraysSparseArraysExt
  11899.5 ms  ✓ Xorg_libxcb_jll
  13504.8 ms  ✓ ColorTypes
   2704.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   5603.9 ms  ✓ Glib_jll
   3312.7 ms  ✓ AxisAlgorithms
  13401.0 ms  ✓ SpecialFunctions
   2567.5 ms  ✓ ColorTypes → StyledStringsExt
   3994.4 ms  ✓ Xorg_libX11_jll
   4606.4 ms  ✓ PDMats
   7612.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3774.2 ms  ✓ Xorg_libXrender_jll
   3601.4 ms  ✓ Xorg_libXext_jll
  10194.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   5508.7 ms  ✓ HypergeometricFunctions
   3386.7 ms  ✓ FillArrays → FillArraysPDMatsExt
   7540.9 ms  ✓ QOI
   3800.0 ms  ✓ Cairo_jll
  17498.9 ms  ✓ IntervalArithmetic
   8811.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   4485.0 ms  ✓ Libglvnd_jll
   2180.9 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   3284.4 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   3290.5 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3908.4 ms  ✓ HarfBuzz_jll
  15994.4 ms  ✓ ColorVectorSpace
  16501.4 ms  ✓ StatsBase
   4520.3 ms  ✓ libwebp_jll
   2214.3 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   3287.8 ms  ✓ Pango_jll
   3484.4 ms  ✓ libass_jll
   3002.9 ms  ✓ PDMats → StatsBaseExt
  10784.5 ms  ✓ StatsFuns
  40706.9 ms  ✓ StaticArrays
   2411.1 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3500.2 ms  ✓ Adapt → AdaptStaticArraysExt
   3636.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3689.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
  23199.8 ms  ✓ Colors
   5291.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   8086.9 ms  ✓ FFMPEG_jll
   8696.3 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  10785.1 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   6601.2 ms  ✓ Animations
  55823.2 ms  ✓ Parsers
  11198.2 ms  ✓ Graphics
  11358.2 ms  ✓ OpenEXR
  16191.5 ms  ✓ StructArrays → StructArraysStaticArraysExt
  57098.7 ms  ✓ SIMD
  19882.2 ms  ✓ ExactPredicates
  24070.5 ms  ✓ Distributions
  16788.9 ms  ✓ Interpolations
  12394.8 ms  ✓ Cairo
  23607.6 ms  ✓ ColorSchemes
 101509.0 ms  ✓ Unitful
   2707.1 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2790.9 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2808.8 ms  ✓ Unitful → NaNMathExt
   3185.0 ms  ✓ Unitful → PrintfExt
   4103.6 ms  ✓ Interpolations → InterpolationsUnitfulExt
  11033.2 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  19558.8 ms  ✓ JSON
   2639.0 ms  ✓ ColorBrewer
   2921.2 ms  ✓ KernelDensity
  17607.9 ms  ✓ DelaunayTriangulation
  47717.9 ms  ✓ GeometryBasics
   4785.6 ms  ✓ Packing
  36700.9 ms  ✓ Automa
  25786.1 ms  ✓ PlotUtils
   7300.7 ms  ✓ ShaderAbstractions
   7700.0 ms  ✓ FreeTypeAbstraction
  61812.6 ms  ✓ ImageCore
  21060.2 ms  ✓ GridLayoutBase
   8186.6 ms  ✓ WebP
   8682.5 ms  ✓ ImageBase
  10143.7 ms  ✓ JpegTurbo
 118079.6 ms  ✓ REPL
  11302.7 ms  ✓ PNGFiles
   2928.6 ms  ✓ ImageAxes
   1509.2 ms  ✓ UnicodeFun
    887.5 ms  ✓ ImageMetadata
   1322.6 ms  ✓ Netpbm
   6800.0 ms  ✓ Pkg → REPLExt
   4141.6 ms  ✓ Sixel
  71709.2 ms  ✓ TiffImages
    848.4 ms  ✓ ImageIO
   6855.5 ms  ✓ MathTeXEngine
 124086.3 ms  ✓ Makie
  43698.8 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 343 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1111.58
	System time (seconds): 69.05
	Percent of CPU this job got: 291%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:44.37
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4334904
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 874
	Minor (reclaiming a frame) page faults: 16638826
	Voluntary context switches: 40813
	Involuntary context switches: 109877
	Swaps: 0
	File system inputs: 0
	File system outputs: 3035024
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
