nice: cannot set niceness: Permission denied
Precompiling packages...
   1532.4 ms  ✓ MozillaCACerts_jll
  14297.6 ms  ✓ IrrationalConstants
   3685.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   2488.8 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2407.8 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
  11001.3 ms  ✓ StructUtils
  20769.9 ms  ✓ MacroTools
   3198.6 ms  ✓ Ratios
   9806.8 ms  ✓ PkgVersion
   7000.9 ms  ✓ SignedDistanceFields
  24391.2 ms  ✓ BaseDirs
   2914.2 ms  ✓ Adapt
   9714.1 ms  ✓ NaNMath
   3586.9 ms  ✓ AliasTables
  12879.5 ms  ✓ Compat
   2602.0 ms  ✓ Showoff
   2967.5 ms  ✓ RelocatableFolders
   2690.8 ms  ✓ PrecompileTools
   3173.6 ms  ✓ JLLWrappers
   2411.5 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2803.5 ms  ✓ MosaicViews
   2433.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  16489.7 ms  ✓ InteractiveUtils
   3496.1 ms  ✓ LogExpFunctions
   2505.2 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2410.8 ms  ✓ Compat → CompatLinearAlgebraExt
   4212.2 ms  ✓ AxisArrays
   9999.8 ms  ✓ Missings
   9199.9 ms  ✓ DataStructures
   7005.3 ms  ✓ FFTA
   3787.7 ms  ✓ Graphite2_jll
   3897.0 ms  ✓ Libmount_jll
   3802.0 ms  ✓ LLVMOpenMP_jll
  10699.7 ms  ✓ ComputePipeline
  11494.3 ms  ✓ Tables
   3739.7 ms  ✓ Rmath_jll
   3867.0 ms  ✓ Xorg_libXau_jll
   4301.8 ms  ✓ Bzip2_jll
  17696.9 ms  ✓ Distributed
   4007.8 ms  ✓ libpng_jll
   3793.3 ms  ✓ Pixman_jll
   3991.3 ms  ✓ Imath_jll
   4201.7 ms  ✓ libfdk_aac_jll
  21703.0 ms  ✓ FixedPointNumbers
   4293.5 ms  ✓ LAME_jll
   3598.0 ms  ✓ LERC_jll
   4703.2 ms  ✓ CRlibm_jll
   5208.2 ms  ✓ JpegTurbo_jll
   3701.9 ms  ✓ Ogg_jll
   4296.1 ms  ✓ XZ_jll
   3905.3 ms  ✓ Xorg_libXdmcp_jll
   6603.1 ms  ✓ EarCut_jll
   4494.6 ms  ✓ x265_jll
   3893.4 ms  ✓ Zstd_jll
   4427.7 ms  ✓ x264_jll
  22205.9 ms  ✓ FileIO
   4815.3 ms  ✓ libaom_jll
   4590.2 ms  ✓ Expat_jll
   4095.4 ms  ✓ LZO_jll
  26783.5 ms  ✓ SparseArrays
   3890.4 ms  ✓ Opus_jll
   3808.3 ms  ✓ Xorg_xtrans_jll
   3639.3 ms  ✓ Libffi_jll
   3995.8 ms  ✓ Libiconv_jll
   3794.7 ms  ✓ isoband_jll
   3792.1 ms  ✓ OpenSpecFun_jll
   3796.0 ms  ✓ Libuuid_jll
   3803.9 ms  ✓ FriBidi_jll
   3881.6 ms  ✓ OpenBLASConsistentFPCSR_jll
   2523.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2923.1 ms  ✓ SortingAlgorithms
   2500.4 ms  ✓ Isoband
   2418.2 ms  ✓ StructUtils → StructUtilsTablesExt
   4395.2 ms  ✓ SimpleTraits
   3894.1 ms  ✓ Giflib_jll
   4108.9 ms  ✓ Rmath
   5816.5 ms  ✓ FilePathsBase
   4006.9 ms  ✓ FreeType2_jll
   3781.6 ms  ✓ SharedArrays
   2521.7 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3219.4 ms  ✓ CRlibm
   4796.3 ms  ✓ OpenEXR_jll
   4984.9 ms  ✓ ProgressMeter
   3900.4 ms  ✓ libsixel_jll
   3817.4 ms  ✓ Libtiff_jll
   4200.9 ms  ✓ libvorbis_jll
   3590.3 ms  ✓ WoodburyMatrices
   3188.4 ms  ✓ SuiteSparse
   3294.2 ms  ✓ Statistics → SparseArraysExt
   3778.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
  11797.6 ms  ✓ QuadGK
   3301.7 ms  ✓ Adapt → AdaptSparseArraysExt
  13519.0 ms  ✓ ChainRulesCore
   2809.9 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   4577.6 ms  ✓ GettextRuntime_jll
   4106.6 ms  ✓ FilePaths
   4615.5 ms  ✓ FreeType
   3102.9 ms  ✓ AxisAlgorithms
  11316.3 ms  ✓ Xorg_libxcb_jll
  13556.6 ms  ✓ ColorTypes
   5813.3 ms  ✓ Fontconfig_jll
   4371.0 ms  ✓ PDMats
   2686.1 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
  11284.2 ms  ✓ StructArrays
   2741.2 ms  ✓ ColorTypes → StyledStringsExt
   4030.1 ms  ✓ Xorg_libX11_jll
   5600.1 ms  ✓ Glib_jll
   2575.6 ms  ✓ StructArrays → StructArraysAdaptExt
  14296.8 ms  ✓ SpecialFunctions
   3504.8 ms  ✓ FillArrays → FillArraysPDMatsExt
   3695.2 ms  ✓ StructArrays → StructArraysSparseArraysExt
  10110.5 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3092.8 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   9195.1 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3710.7 ms  ✓ Xorg_libXrender_jll
   3714.0 ms  ✓ Xorg_libXext_jll
  46503.4 ms  ✓ StaticArrays
   7520.0 ms  ✓ QOI
   3100.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  17513.0 ms  ✓ StatsBase
   6493.7 ms  ✓ HypergeometricFunctions
   3618.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
  19982.7 ms  ✓ IntervalArithmetic
   6487.2 ms  ✓ Libglvnd_jll
   3702.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   6522.7 ms  ✓ Cairo_jll
   3775.5 ms  ✓ Adapt → AdaptStaticArraysExt
   4064.7 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
  13999.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   6985.0 ms  ✓ PDMats → StatsBaseExt
   4592.2 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
  11382.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  23697.3 ms  ✓ ColorVectorSpace
   7096.7 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  60876.6 ms  ✓ SIMD
   8704.8 ms  ✓ libwebp_jll
   6029.1 ms  ✓ HarfBuzz_jll
   3401.1 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  62312.2 ms  ✓ Parsers
  27497.8 ms  ✓ Colors
  15207.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
   4201.6 ms  ✓ libass_jll
   3211.3 ms  ✓ Animations
   4701.3 ms  ✓ Pango_jll
  19208.5 ms  ✓ StatsFuns
   6516.5 ms  ✓ OpenEXR
   2313.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   6105.1 ms  ✓ FFMPEG_jll
   9014.3 ms  ✓ Graphics
  15824.2 ms  ✓ Interpolations
   6905.2 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  17700.4 ms  ✓ ExactPredicates
  18389.4 ms  ✓ ColorSchemes
  21881.6 ms  ✓ JSON
  13715.9 ms  ✓ Cairo
 104113.2 ms  ✓ Unitful
   3224.6 ms  ✓ ColorBrewer
   2194.9 ms  ✓ Unitful → NaNMathExt
   2304.8 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2481.2 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2581.2 ms  ✓ Unitful → PrintfExt
  21001.6 ms  ✓ Distributions
   3272.7 ms  ✓ Interpolations → InterpolationsUnitfulExt
   3626.2 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  20386.6 ms  ✓ DelaunayTriangulation
   6982.3 ms  ✓ KernelDensity
  52694.7 ms  ✓ GeometryBasics
  43449.3 ms  ✓ Automa
   2808.4 ms  ✓ Packing
   6000.4 ms  ✓ ShaderAbstractions
   6920.2 ms  ✓ FreeTypeAbstraction
  26006.6 ms  ✓ PlotUtils
  10532.6 ms  ✓ GridLayoutBase
  54808.9 ms  ✓ ImageCore
   7583.0 ms  ✓ WebP
   8300.1 ms  ✓ ImageBase
  10099.5 ms  ✓ JpegTurbo
  12815.8 ms  ✓ PNGFiles
   4625.4 ms  ✓ ImageAxes
 115194.4 ms  ✓ REPL
   1070.1 ms  ✓ ImageMetadata
   2429.1 ms  ✓ UnicodeFun
   4114.5 ms  ✓ Netpbm
  78242.4 ms  ✓ TiffImages
   8470.0 ms  ✓ Pkg → REPLExt
   1694.6 ms  ✓ Sixel
    840.4 ms  ✓ ImageIO
   4206.3 ms  ✓ MathTeXEngine
 123421.5 ms  ✓ Makie
  42839.2 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 340 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1104.21
	System time (seconds): 65.72
	Percent of CPU this job got: 290%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:42.12
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4312320
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 948
	Minor (reclaiming a frame) page faults: 16559827
	Voluntary context switches: 43119
	Involuntary context switches: 97931
	Swaps: 0
	File system inputs: 576
	File system outputs: 3033616
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
