nice: cannot set niceness: Permission denied
Precompiling packages...
   1428.7 ms  ✓ MozillaCACerts_jll
   9824.8 ms  ✓ ConstructionBase
  13905.3 ms  ✓ IrrationalConstants
   2509.5 ms  ✓ IntervalSets → IntervalSetsRandomExt
  18996.0 ms  ✓ MacroTools
   2801.7 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   9675.1 ms  ✓ Compat
   4521.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   9327.7 ms  ✓ PkgVersion
  23106.6 ms  ✓ BaseDirs
   3201.1 ms  ✓ Ratios
   6510.0 ms  ✓ SignedDistanceFields
  11479.4 ms  ✓ StructUtils
   2911.7 ms  ✓ AliasTables
   2603.6 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2689.7 ms  ✓ Showoff
   2909.1 ms  ✓ RelocatableFolders
  11628.2 ms  ✓ NaNMath
   2520.5 ms  ✓ PrecompileTools
   3185.2 ms  ✓ JLLWrappers
  15005.4 ms  ✓ InteractiveUtils
   2409.6 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2819.4 ms  ✓ MosaicViews
   2598.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3899.3 ms  ✓ LogExpFunctions
   2401.6 ms  ✓ Compat → CompatLinearAlgebraExt
   3968.5 ms  ✓ AxisArrays
   2390.8 ms  ✓ StructUtils → StructUtilsStaticArraysCoreExt
   8717.9 ms  ✓ DataStructures
   6598.6 ms  ✓ FFTA
   9280.7 ms  ✓ Missings
   3794.6 ms  ✓ CoreMath_jll
  10901.5 ms  ✓ Tables
   3602.2 ms  ✓ Libmount_jll
   4117.2 ms  ✓ Graphite2_jll
   3795.2 ms  ✓ LLVMOpenMP_jll
   3613.8 ms  ✓ Bzip2_jll
  10991.7 ms  ✓ ComputePipeline
   4118.2 ms  ✓ Xorg_libpciaccess_jll
  18689.0 ms  ✓ FixedPointNumbers
  18395.1 ms  ✓ Distributed
   3504.3 ms  ✓ Xorg_libXau_jll
   3699.4 ms  ✓ Rmath_jll
   3722.6 ms  ✓ libfdk_aac_jll
   4491.5 ms  ✓ libpng_jll
   3901.4 ms  ✓ Imath_jll
   3883.2 ms  ✓ Giflib_jll
   3509.8 ms  ✓ EarCut_jll
   4496.1 ms  ✓ LAME_jll
   3313.8 ms  ✓ CRlibm_jll
   4604.9 ms  ✓ LERC_jll
  19700.8 ms  ✓ FileIO
   4211.7 ms  ✓ XZ_jll
   5278.2 ms  ✓ JpegTurbo_jll
   4297.4 ms  ✓ Xorg_libXdmcp_jll
   3898.0 ms  ✓ x265_jll
   3794.1 ms  ✓ libaom_jll
   4212.1 ms  ✓ x264_jll
   5079.9 ms  ✓ Ogg_jll
  25110.7 ms  ✓ SparseArrays
   3704.9 ms  ✓ Zstd_jll
   3702.8 ms  ✓ Opus_jll
   4010.3 ms  ✓ Expat_jll
   3511.2 ms  ✓ Xorg_xtrans_jll
   4292.3 ms  ✓ Libiconv_jll
   3715.6 ms  ✓ Libffi_jll
   3565.6 ms  ✓ OpenSpecFun_jll
   3616.6 ms  ✓ isoband_jll
   2315.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3522.6 ms  ✓ FriBidi_jll
   3517.2 ms  ✓ OpenBLASConsistentFPCSR_jll
   3805.4 ms  ✓ Libuuid_jll
   3915.0 ms  ✓ SimpleTraits
   2424.9 ms  ✓ CoreMath
   3006.5 ms  ✓ SortingAlgorithms
   2576.0 ms  ✓ StructUtils → StructUtilsTablesExt
   6100.6 ms  ✓ FilePathsBase
   3879.5 ms  ✓ Pixman_jll
   3794.7 ms  ✓ FreeType2_jll
   3593.9 ms  ✓ libdrm_jll
   2400.5 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3596.3 ms  ✓ SharedArrays
   3190.9 ms  ✓ CRlibm
   5007.4 ms  ✓ ProgressMeter
   3807.6 ms  ✓ Rmath
   4198.9 ms  ✓ libsixel_jll
   5201.5 ms  ✓ OpenEXR_jll
   3903.4 ms  ✓ libvorbis_jll
  10402.7 ms  ✓ StructArrays
   3414.3 ms  ✓ WoodburyMatrices
   3594.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3297.1 ms  ✓ Statistics → SparseArraysExt
   3003.8 ms  ✓ SuiteSparse
  13280.0 ms  ✓ ChainRulesCore
  11992.6 ms  ✓ QuadGK
   2900.2 ms  ✓ Adapt → AdaptSparseArraysExt
   2697.1 ms  ✓ Isoband
   3803.8 ms  ✓ Libtiff_jll
   2889.5 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
  13090.8 ms  ✓ ColorTypes
   4680.1 ms  ✓ CodecZstd
   4294.3 ms  ✓ GettextRuntime_jll
  10796.0 ms  ✓ Xorg_libxcb_jll
   4226.4 ms  ✓ FilePaths
   2684.8 ms  ✓ StructArrays → StructArraysAdaptExt
   5068.9 ms  ✓ FreeType
   2691.9 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3405.2 ms  ✓ StructArrays → StructArraysSparseArraysExt
   3304.1 ms  ✓ AxisAlgorithms
   5794.0 ms  ✓ Fontconfig_jll
   2696.2 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   4612.4 ms  ✓ PDMats
   3201.7 ms  ✓ ColorTypes → StyledStringsExt
   5378.3 ms  ✓ Glib_jll
  13603.3 ms  ✓ SpecialFunctions
   5312.9 ms  ✓ Xorg_libX11_jll
   5190.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   8525.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  45066.0 ms  ✓ StaticArrays
  10778.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3799.9 ms  ✓ Xorg_libXrender_jll
   8196.0 ms  ✓ QOI
   4107.4 ms  ✓ Xorg_libXext_jll
   4299.9 ms  ✓ Xorg_libXfixes_jll
   3109.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   6199.6 ms  ✓ HypergeometricFunctions
   3298.5 ms  ✓ Adapt → AdaptStaticArraysExt
   3398.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  18089.6 ms  ✓ StatsBase
   5001.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
  22100.2 ms  ✓ IntervalArithmetic
  11514.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  10833.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  20892.8 ms  ✓ ColorVectorSpace
   6003.6 ms  ✓ Libglvnd_jll
   3775.2 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   9465.7 ms  ✓ Cairo_jll
   3402.3 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   9301.2 ms  ✓ libva_jll
   9096.6 ms  ✓ PDMats → StatsBaseExt
  61114.7 ms  ✓ SIMD
   5120.8 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  26397.0 ms  ✓ Colors
   8497.2 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   4514.1 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  15600.5 ms  ✓ StructArrays → StructArraysStaticArraysExt
  62360.0 ms  ✓ Parsers
   6022.5 ms  ✓ libwebp_jll
   6080.8 ms  ✓ HarfBuzz_jll
   3404.5 ms  ✓ Animations
   3602.0 ms  ✓ libass_jll
  17523.1 ms  ✓ StatsFuns
   4194.4 ms  ✓ Pango_jll
   7299.3 ms  ✓ OpenEXR
   2221.4 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   9125.0 ms  ✓ Graphics
  17101.2 ms  ✓ Interpolations
   5604.2 ms  ✓ FFMPEG_jll
   6132.6 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  18387.4 ms  ✓ ExactPredicates
  18309.1 ms  ✓ ColorSchemes
  10701.0 ms  ✓ Cairo
 102200.2 ms  ✓ Unitful
  23243.9 ms  ✓ JSON
   2486.8 ms  ✓ Unitful → PrintfExt
   2583.3 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2600.7 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2612.5 ms  ✓ Unitful → NaNMathExt
  19815.9 ms  ✓ Distributions
   3291.7 ms  ✓ Interpolations → InterpolationsUnitfulExt
   2998.9 ms  ✓ ColorBrewer
   4065.5 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  17405.5 ms  ✓ DelaunayTriangulation
   6930.9 ms  ✓ KernelDensity
  53925.5 ms  ✓ GeometryBasics
  42894.3 ms  ✓ Automa
   2417.6 ms  ✓ Packing
  26387.0 ms  ✓ PlotUtils
   6436.7 ms  ✓ ShaderAbstractions
   6549.3 ms  ✓ FreeTypeAbstraction
  10855.1 ms  ✓ GridLayoutBase
  52369.3 ms  ✓ ImageCore
   7303.6 ms  ✓ WebP
   7540.9 ms  ✓ ImageBase
  10324.0 ms  ✓ JpegTurbo
   6583.9 ms  ✓ ImageAxes
  14334.3 ms  ✓ PNGFiles
   2117.3 ms  ✓ ImageMetadata
 116635.7 ms  ✓ REPL
   1682.8 ms  ✓ Netpbm
   2239.6 ms  ✓ UnicodeFun
  77480.6 ms  ✓ TiffImages
   7777.7 ms  ✓ Pkg → REPLExt
   1706.5 ms  ✓ Sixel
    878.7 ms  ✓ ImageIO
   4540.0 ms  ✓ MathTeXEngine
 127301.8 ms  ✓ Makie
  43779.1 ms  ✓ CairoMakie
  251 dependencies successfully precompiled in 344 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1113.69
	System time (seconds): 65.41
	Percent of CPU this job got: 289%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:47.82
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4386968
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 942
	Minor (reclaiming a frame) page faults: 16860676
	Voluntary context switches: 43999
	Involuntary context switches: 101889
	Swaps: 0
	File system inputs: 0
	File system outputs: 3058488
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
