nice: cannot set niceness: Permission denied
Precompiling packages...
   1607.6 ms  ✓ OpenSSL_jll
   2978.9 ms  ✓ SuiteSparse
   3789.2 ms  ✓ Statistics → SparseArraysExt
   3715.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3522.4 ms  ✓ Adapt → AdaptSparseArraysExt
  13406.7 ms  ✓ ColorTypes
   2501.5 ms  ✓ Isoband
   4487.8 ms  ✓ Libtiff_jll
   2696.1 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   5201.3 ms  ✓ CodecZstd
   4387.3 ms  ✓ GettextRuntime_jll
   4088.3 ms  ✓ FilePaths
  11067.5 ms  ✓ Xorg_libxcb_jll
   4381.1 ms  ✓ FreeType
   4392.6 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   4111.8 ms  ✓ StructArrays → StructArraysAdaptExt
   6791.2 ms  ✓ Fontconfig_jll
   4896.1 ms  ✓ StructArrays → StructArraysSparseArraysExt
   4095.1 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   4031.6 ms  ✓ AxisAlgorithms
  43331.8 ms  ✓ Parsers
   8416.3 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   4324.8 ms  ✓ PDMats
  11600.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   5313.3 ms  ✓ ColorTypes → StyledStringsExt
   6264.9 ms  ✓ Glib_jll
   5301.8 ms  ✓ Xorg_libX11_jll
  50101.9 ms  ✓ StaticArrays
  18300.6 ms  ✓ SpecialFunctions
   8390.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   4294.7 ms  ✓ Xorg_libXrender_jll
   4929.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   6810.1 ms  ✓ Xorg_libXfixes_jll
   7511.8 ms  ✓ Xorg_libXext_jll
   3398.2 ms  ✓ Adapt → AdaptStaticArraysExt
  57094.1 ms  ✓ SIMD
   9707.2 ms  ✓ QOI
   5272.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
  23001.5 ms  ✓ IntervalArithmetic
   4193.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  61084.1 ms  ✓ Automa
  21685.9 ms  ✓ StatsBase
   4103.6 ms  ✓ libva_jll
  12809.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   5382.7 ms  ✓ Cairo_jll
   6306.0 ms  ✓ HypergeometricFunctions
   5625.1 ms  ✓ Libglvnd_jll
  23580.3 ms  ✓ ColorVectorSpace
   3579.6 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3084.9 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   3383.0 ms  ✓ PDMats → StatsBaseExt
   3563.7 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   4198.0 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   9703.4 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2533.3 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  11014.4 ms  ✓ StructArrays → StructArraysStaticArraysExt
   4208.2 ms  ✓ HarfBuzz_jll
   5943.5 ms  ✓ libwebp_jll
   3687.6 ms  ✓ libass_jll
   3985.9 ms  ✓ Pango_jll
  27666.8 ms  ✓ JSON
  29928.6 ms  ✓ Colors
  10721.6 ms  ✓ StatsFuns
   3022.2 ms  ✓ Animations
   5704.7 ms  ✓ FFMPEG_jll
   5712.3 ms  ✓ ColorBrewer
   3592.2 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   6595.2 ms  ✓ OpenEXR
   8992.3 ms  ✓ Graphics
  18419.2 ms  ✓ Interpolations
   7308.8 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
 102707.5 ms  ✓ Unitful
  19500.2 ms  ✓ ExactPredicates
   2485.6 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2493.6 ms  ✓ Unitful → NaNMathExt
   2502.9 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2597.7 ms  ✓ Unitful → PrintfExt
   3192.7 ms  ✓ Interpolations → InterpolationsUnitfulExt
  16204.5 ms  ✓ ColorSchemes
   8269.7 ms  ✓ Cairo
  16106.6 ms  ✓ Distributions
   3582.9 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   9653.0 ms  ✓ DelaunayTriangulation
   1919.4 ms  ✓ KernelDensity
  44005.7 ms  ✓ GeometryBasics
   3176.4 ms  ✓ GeometryBasics → IntervalSetsExt
   3677.8 ms  ✓ Packing
  18502.1 ms  ✓ PlotUtils
   8065.9 ms  ✓ ShaderAbstractions
   9075.6 ms  ✓ FreeTypeAbstraction
  22080.8 ms  ✓ GridLayoutBase
 128005.3 ms  ✓ REPL
  53817.3 ms  ✓ ImageCore
   2019.2 ms  ✓ UnicodeFun
   2876.3 ms  ✓ WebP
   3101.2 ms  ✓ ImageBase
   3781.9 ms  ✓ JpegTurbo
   6311.6 ms  ✓ PNGFiles
   3305.1 ms  ✓ ImageAxes
   3801.2 ms  ✓ ImageMetadata
  10766.6 ms  ✓ Pkg → REPLExt
   3775.9 ms  ✓ Netpbm
  79766.4 ms  ✓ TiffImages
   3921.1 ms  ✓ Sixel
    935.6 ms  ✓ ImageIO
   8179.5 ms  ✓ MathTeXEngine
 157705.2 ms  ✓ Makie
  84464.8 ms  ✓ CairoMakie
  249 dependencies successfully precompiled in 417 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.6 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1327.98
	System time (seconds): 69.06
	Percent of CPU this job got: 278%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 8:22.41
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4454200
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 922
	Minor (reclaiming a frame) page faults: 16873412
	Voluntary context switches: 44286
	Involuntary context switches: 163965
	Swaps: 0
	File system inputs: 0
	File system outputs: 3085424
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
