nice: cannot set niceness: Permission denied
Precompiling packages...
   1430.3 ms  ✓ MozillaCACerts_jll
   4476.2 ms  ✓ ShaderAbstractions
   6398.4 ms  ✓ FreeTypeAbstraction
  17486.3 ms  ✓ PlotUtils
  10131.8 ms  ✓ GridLayoutBase
  49697.2 ms  ✓ ImageCore
   7402.5 ms  ✓ WebP
   7712.7 ms  ✓ ImageBase
  10590.3 ms  ✓ JpegTurbo
  13388.6 ms  ✓ PNGFiles
 117806.8 ms  ✓ REPL
   6409.9 ms  ✓ ImageAxes
   3022.0 ms  ✓ ImageMetadata
   4090.4 ms  ✓ UnicodeFun
  77982.9 ms  ✓ TiffImages
   2031.2 ms  ✓ Netpbm
   7763.6 ms  ✓ Pkg → REPLExt
   1725.7 ms  ✓ Sixel
    869.3 ms  ✓ ImageIO
   5528.7 ms  ✓ MathTeXEngine
 133666.2 ms  ✓ Makie
  43836.5 ms  ✓ CairoMakie
  262 dependencies successfully precompiled in 356 seconds. 26 already precompiled.
  24 dependencies precompiled but different versions are currently loaded (ArgTools, Base64, Dates, Downloads, JuliaSyntaxHighlighting, LibCURL, LibCURL_jll, LibGit2, LibGit2_jll, LibSSH2_jll, Logging, Markdown, MozillaCACerts_jll, NetworkOptions, OpenSSL_jll, Pkg, Printf, StyledStrings, TOML, Tar, UUIDs, Zlib_jll, nghttp2_jll and p7zip_jll). Restart julia to access the new versions. Otherwise, 169 dependents of these packages may trigger further precompilation to work with the unexpected versions.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1141.49
	System time (seconds): 67.58
	Percent of CPU this job got: 287%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 7:00.39
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4512840
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 948
	Minor (reclaiming a frame) page faults: 17497600
	Voluntary context switches: 45460
	Involuntary context switches: 122788
	Swaps: 0
	File system inputs: 0
	File system outputs: 3120936
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
