nice: cannot set niceness: Permission denied
Precompiling packages...
   1607.3 ms  ✓ MozillaCACerts_jll
   2591.1 ms  ✓ Reexport
   2992.3 ms  ✓ StableRNGs
   4396.8 ms  ✓ Requires
   2802.8 ms  ✓ RoundingEmulator
   3482.0 ms  ✓ AbstractTrees
   3193.1 ms  ✓ IntervalSets
   3719.3 ms  ✓ DocStringExtensions
   9490.8 ms  ✓ CEnum
   2619.0 ms  ✓ CompositionsBase
   2411.0 ms  ✓ PtrArrays
   3067.7 ms  ✓ Mmap
   2800.2 ms  ✓ PCRE2_jll
   3401.6 ms  ✓ TranscodingStreams
   2909.6 ms  ✓ Inflate
   2809.0 ms  ✓ Adapt
   2818.0 ms  ✓ DataAPI
   2503.6 ms  ✓ CRC32c
   2797.9 ms  ✓ StaticArraysCore
   2801.9 ms  ✓ MappedArrays
  10590.9 ms  ✓ OrderedCollections
   9899.1 ms  ✓ Observables
   2600.9 ms  ✓ Scratch
   2326.2 ms  ✓ TableTraits
   7405.5 ms  ✓ AdaptivePredicates
   3699.9 ms  ✓ Preferences
   3588.0 ms  ✓ Primes
   2796.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   9496.5 ms  ✓ LazyModules
   2776.4 ms  ✓ StackViews
   2806.7 ms  ✓ PaddedViews
  13601.0 ms  ✓ IrrationalConstants
  10307.0 ms  ✓ ConstructionBase
   3605.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   8190.7 ms  ✓ PkgVersion
  18693.1 ms  ✓ MacroTools
   3200.1 ms  ✓ Ratios
  10387.0 ms  ✓ Compat
  12490.1 ms  ✓ StructUtils
   7705.6 ms  ✓ SignedDistanceFields
  23722.7 ms  ✓ BaseDirs
   3005.8 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   2702.4 ms  ✓ AliasTables
   4804.8 ms  ✓ IntervalSets → IntervalSetsRandomExt
   3471.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  11196.3 ms  ✓ NaNMath
   2997.9 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2872.0 ms  ✓ RelocatableFolders
   2583.3 ms  ✓ PrecompileTools
  14805.2 ms  ✓ InteractiveUtils
   3310.6 ms  ✓ JLLWrappers
   2704.8 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   3120.5 ms  ✓ MosaicViews
   3910.3 ms  ✓ LogExpFunctions
   2600.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2602.2 ms  ✓ Compat → CompatLinearAlgebraExt
   2764.7 ms  ✓ StructUtils → StructUtilsStaticArraysCoreExt
   4089.9 ms  ✓ AxisArrays
   8689.0 ms  ✓ DataStructures
   8913.0 ms  ✓ Missings
   4585.7 ms  ✓ MuladdMacro
  10184.1 ms  ✓ ComputePipeline
  11163.5 ms  ✓ Tables
   3404.8 ms  ✓ Graphite2_jll
   3710.1 ms  ✓ CoreMath_jll
   3806.8 ms  ✓ Libmount_jll
  17612.5 ms  ✓ Distributed
   5085.9 ms  ✓ SimpleTraits
  19502.0 ms  ✓ FixedPointNumbers
   3635.5 ms  ✓ Bzip2_jll
   4383.6 ms  ✓ LLVMOpenMP_jll
   3705.5 ms  ✓ Rmath_jll
   3501.4 ms  ✓ Xorg_libXau_jll
   4059.1 ms  ✓ libpng_jll
   4784.6 ms  ✓ Xorg_libpciaccess_jll
   3510.0 ms  ✓ Imath_jll
  21297.0 ms  ✓ FileIO
   4277.7 ms  ✓ libfdk_aac_jll
   4119.7 ms  ✓ LAME_jll
   4592.1 ms  ✓ Giflib_jll
   3902.0 ms  ✓ LERC_jll
   3896.1 ms  ✓ EarCut_jll
   3499.9 ms  ✓ CRlibm_jll
   3917.8 ms  ✓ JpegTurbo_jll
   3426.9 ms  ✓ Xorg_libXdmcp_jll
   3613.4 ms  ✓ Ogg_jll
   4301.6 ms  ✓ XZ_jll
  26119.2 ms  ✓ SparseArrays
   3714.1 ms  ✓ x265_jll
   3699.0 ms  ✓ x264_jll
   3703.2 ms  ✓ Zstd_jll
   3964.0 ms  ✓ libaom_jll
   3015.6 ms  ✓ Xorg_xtrans_jll
   4034.8 ms  ✓ Expat_jll
   3966.1 ms  ✓ Opus_jll
   3899.4 ms  ✓ Libiconv_jll
   3809.9 ms  ✓ Libffi_jll
   3710.2 ms  ✓ isoband_jll
   2574.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3862.0 ms  ✓ OpenSpecFun_jll
   3813.3 ms  ✓ FriBidi_jll
   3531.0 ms  ✓ OpenBLASConsistentFPCSR_jll
   3703.2 ms  ✓ Libuuid_jll
   2968.6 ms  ✓ SortingAlgorithms
   5100.4 ms  ✓ Gamma
   2474.0 ms  ✓ StructUtils → StructUtilsTablesExt
   2493.1 ms  ✓ CoreMath
   5794.4 ms  ✓ FilePathsBase
   3631.6 ms  ✓ SharedArrays
   2497.6 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   5835.0 ms  ✓ FFTA
   4789.4 ms  ✓ ProgressMeter
   4369.7 ms  ✓ FreeType2_jll
   3966.3 ms  ✓ Pixman_jll
   4389.3 ms  ✓ Rmath
   3782.9 ms  ✓ libdrm_jll
  10358.8 ms  ✓ StructArrays
  11223.8 ms  ✓ QuadGK
   3630.9 ms  ✓ CRlibm
   3533.8 ms  ✓ libsixel_jll
   5502.6 ms  ✓ OpenEXR_jll
  14699.6 ms  ✓ ChainRulesCore
   3218.9 ms  ✓ WoodburyMatrices
   4177.4 ms  ✓ libvorbis_jll
  16514.1 ms  ✓ Accessors
   3958.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3883.2 ms  ✓ SuiteSparse
   4598.9 ms  ✓ Statistics → SparseArraysExt
   3794.3 ms  ✓ Adapt → AdaptSparseArraysExt
   2399.5 ms  ✓ Isoband
   4206.1 ms  ✓ Libtiff_jll
   4329.7 ms  ✓ GettextRuntime_jll
  15898.5 ms  ✓ ColorTypes
   4167.2 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   8091.6 ms  ✓ CodecZstd
  12405.6 ms  ✓ Xorg_libxcb_jll
   6007.8 ms  ✓ FilePaths
  43896.0 ms  ✓ Parsers
   4806.1 ms  ✓ StructArrays → StructArraysAdaptExt
   5699.8 ms  ✓ Fontconfig_jll
   7412.5 ms  ✓ FreeType
   4319.9 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   9517.2 ms  ✓ HypergeometricFunctions
   7818.8 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2912.0 ms  ✓ Accessors → StructArraysExt
   3692.3 ms  ✓ AxisAlgorithms
  49803.6 ms  ✓ StaticArrays
   5387.2 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3976.6 ms  ✓ Accessors → IntervalSetsExt
   5194.4 ms  ✓ Accessors → LinearAlgebraExt
   8401.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   5799.7 ms  ✓ PDMats
   4492.6 ms  ✓ ColorTypes → StyledStringsExt
  17529.1 ms  ✓ SpecialFunctions
   6590.7 ms  ✓ Glib_jll
   5040.3 ms  ✓ Xorg_libX11_jll
   3488.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  57081.3 ms  ✓ Automa
   3771.0 ms  ✓ Adapt → AdaptStaticArraysExt
   4589.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   6505.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
  17279.3 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
  61135.0 ms  ✓ SIMD
   4815.3 ms  ✓ Accessors → StaticArraysExt
  20601.0 ms  ✓ IntervalArithmetic
   3824.9 ms  ✓ FillArrays → FillArraysPDMatsExt
  11012.3 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   4185.7 ms  ✓ Xorg_libXrender_jll
  18803.5 ms  ✓ ColorVectorSpace
   4304.2 ms  ✓ Xorg_libXext_jll
   4198.2 ms  ✓ Xorg_libXfixes_jll
  12277.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
   8917.5 ms  ✓ QOI
   3798.6 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   2695.4 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
  22599.4 ms  ✓ StatsBase
   3387.3 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   3997.6 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
  10237.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3283.4 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  12025.1 ms  ✓ StatsFuns
   3974.0 ms  ✓ PDMats → StatsBaseExt
   5416.6 ms  ✓ Cairo_jll
   6712.1 ms  ✓ Libglvnd_jll
   6110.8 ms  ✓ libva_jll
  28613.3 ms  ✓ Colors
   6006.4 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   5267.5 ms  ✓ HarfBuzz_jll
  26019.1 ms  ✓ Roots
   7496.2 ms  ✓ libwebp_jll
   4034.7 ms  ✓ libass_jll
   7093.4 ms  ✓ Animations
   8403.8 ms  ✓ OpenEXR
  35910.8 ms  ✓ JSON
  18200.4 ms  ✓ Interpolations
 104498.2 ms  ✓ Unitful
  13686.4 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   3180.5 ms  ✓ Roots → RootsChainRulesCoreExt
   4380.9 ms  ✓ Pango_jll
  12199.2 ms  ✓ Graphics
   3109.3 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3120.6 ms  ✓ Unitful → NaNMathExt
   3302.7 ms  ✓ Unitful → PrintfExt
   3384.4 ms  ✓ Accessors → UnitfulExt
   3621.2 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3137.1 ms  ✓ Roots → RootsUnitfulExt
   7188.6 ms  ✓ FFMPEG_jll
   5685.8 ms  ✓ ColorBrewer
  21708.3 ms  ✓ ExactPredicates
   3587.0 ms  ✓ Interpolations → InterpolationsUnitfulExt
  15521.6 ms  ✓ ColorSchemes
   6214.8 ms  ✓ Cairo
  13807.6 ms  ✓ Distributions
   5481.2 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  11307.0 ms  ✓ DelaunayTriangulation
  49692.1 ms  ✓ GeometryBasics
   1889.3 ms  ✓ GeometryBasics → IntervalSetsExt
   3320.5 ms  ✓ KernelDensity
   2264.4 ms  ✓ Packing
   3769.4 ms  ✓ ShaderAbstractions
   4424.2 ms  ✓ FreeTypeAbstraction
  17528.9 ms  ✓ PlotUtils
  10608.9 ms  ✓ GridLayoutBase
  47607.5 ms  ✓ ImageCore
  10082.3 ms  ✓ WebP
  10696.9 ms  ✓ ImageBase
  12982.6 ms  ✓ JpegTurbo
 140827.5 ms  ✓ REPL
  17191.9 ms  ✓ PNGFiles
   7615.6 ms  ✓ ImageAxes
   3752.4 ms  ✓ UnicodeFun
  81930.4 ms  ✓ TiffImages
   1865.2 ms  ✓ ImageMetadata
   1361.2 ms  ✓ Netpbm
   6903.9 ms  ✓ Pkg → REPLExt
   1726.4 ms  ✓ Sixel
    875.5 ms  ✓ ImageIO
   5787.8 ms  ✓ MathTeXEngine
 135005.0 ms  ✓ Makie
  43378.3 ms  ✓ CairoMakie
  262 dependencies successfully precompiled in 362 seconds. 26 already precompiled.
  24 dependencies precompiled but different versions are currently loaded (ArgTools, Base64, Dates, Downloads, JuliaSyntaxHighlighting, LibCURL, LibCURL_jll, LibGit2, LibGit2_jll, LibSSH2_jll, Logging, Markdown, MozillaCACerts_jll, NetworkOptions, OpenSSL_jll, Pkg, Printf, StyledStrings, TOML, Tar, UUIDs, Zlib_jll, nghttp2_jll and p7zip_jll). Restart julia to access the new versions. Otherwise, 169 dependents of these packages may trigger further precompilation to work with the unexpected versions.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1166.25
	System time (seconds): 66.50
	Percent of CPU this job got: 289%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 7:06.14
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4504876
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 897
	Minor (reclaiming a frame) page faults: 17516891
	Voluntary context switches: 45595
	Involuntary context switches: 133810
	Swaps: 0
	File system inputs: 0
	File system outputs: 3123208
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
