nice: cannot set niceness: Permission denied
Precompiling packages...
   1590.6 ms  ✓ MozillaCACerts_jll
   3977.4 ms  ✓ MLCore
  11212.6 ms  ✓ ChainRulesCore
  13518.9 ms  ✓ Accessors
   3500.5 ms  ✓ MLDataDevices
  23590.5 ms  ✓ SparseArrays
  12180.5 ms  ✓ IRTools
   2522.0 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2606.7 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   7624.1 ms  ✓ StructArrays
   2897.8 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   2985.8 ms  ✓ Accessors → LinearAlgebraExt
   4103.9 ms  ✓ ZygoteRules
   3095.1 ms  ✓ MLDataDevices → ChainRulesCoreExt
  12885.7 ms  ✓ SpecialFunctions
   2994.2 ms  ✓ MLDataDevices → FillArraysExt
   3191.4 ms  ✓ SuiteSparse
   3400.2 ms  ✓ Statistics → SparseArraysExt
   3598.1 ms  ✓ Adapt → AdaptSparseArraysExt
   4016.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2606.7 ms  ✓ StructArrays → StructArraysAdaptExt
   3379.5 ms  ✓ StructArrays → StructArraysSparseArraysExt
   3629.1 ms  ✓ MLDataDevices → SparseArraysExt
   7699.1 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2802.9 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   2919.4 ms  ✓ Accessors → StructArraysExt
   3606.9 ms  ✓ BangBang
   2799.8 ms  ✓ SparseInverseSubset
   3291.7 ms  ✓ DiffRules
  20621.6 ms  ✓ Test
   2773.2 ms  ✓ BangBang → BangBangTablesExt
   2782.9 ms  ✓ BangBang → BangBangStructArraysExt
   2975.3 ms  ✓ BangBang → BangBangChainRulesCoreExt
  12377.2 ms  ✓ Optimisers
   9487.5 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3104.4 ms  ✓ MicroCollections
   2983.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3082.6 ms  ✓ Accessors → TestExt
   8001.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1627.2 ms  ✓ Optimisers → OptimisersEnzymeCoreExt
   1797.8 ms  ✓ Optimisers → OptimisersAdaptExt
   4081.3 ms  ✓ SplittablesBase
   5010.1 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   9917.0 ms  ✓ StatsBase
  31532.4 ms  ✓ StaticArrays
   2632.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2640.1 ms  ✓ Adapt → AdaptStaticArraysExt
   2630.4 ms  ✓ Accessors → StaticArraysExt
   2758.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2770.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2718.0 ms  ✓ BangBang → BangBangStaticArraysExt
  12128.9 ms  ✓ ForwardDiff
   1291.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   5073.6 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   9796.8 ms  ✓ Transducers
   6021.6 ms  ✓ StructArrays → StructArraysStaticArraysExt
  30217.3 ms  ✓ LLVM
   2435.7 ms  ✓ Transducers → TransducersAdaptExt
  16195.3 ms  ✓ ChainRules
   5899.8 ms  ✓ UnsafeAtomics → UnsafeAtomicsLLVM
   2347.5 ms  ✓ MLDataDevices → ChainRulesExt
  59158.6 ms  ✓ MLStyle
  11229.9 ms  ✓ KernelAbstractions
    897.5 ms  ✓ KernelAbstractions → LinearAlgebraExt
    936.2 ms  ✓ StructArrays → StructArraysGPUArraysCoreExt
    936.9 ms  ✓ KernelAbstractions → EnzymeExt
   1067.3 ms  ✓ KernelAbstractions → SparseArraysExt
   2655.9 ms  ✓ JuliaVariables
   4006.4 ms  ✓ NNlib
   3108.7 ms  ✓ FLoops
   1126.3 ms  ✓ NNlib → NNlibSpecialFunctionsExt
   1221.1 ms  ✓ NNlib → NNlibForwardDiffExt
   1295.1 ms  ✓ NNlib → NNlibEnzymeCoreExt
   1345.0 ms  ✓ OneHotArrays
   5254.9 ms  ✓ GPUArrays
    702.2 ms  ✓ MLDataDevices → OneHotArraysExt
   1455.8 ms  ✓ MLDataDevices → GPUArraysSparseArraysExt
   6167.4 ms  ✓ MLUtils
   1205.1 ms  ✓ MLDataDevices → MLUtilsExt
  27060.0 ms  ✓ Zygote
   1060.2 ms  ✓ MLDataDevices → ZygoteExt
   7201.3 ms  ✓ Flux
  157 dependencies successfully precompiled in 97 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=F/Flux/Basic-Model-Gradient -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 469.05
	System time (seconds): 37.17
	Percent of CPU this job got: 312%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:42.12
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2172864
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 482
	Minor (reclaiming a frame) page faults: 9660288
	Voluntary context switches: 26676
	Involuntary context switches: 40354
	Swaps: 0
	File system inputs: 0
	File system outputs: 888784
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
