nice: cannot set niceness: Permission denied
Precompiling packages...
   1465.8 ms  ✓ MozillaCACerts_jll
   2425.1 ms  ✓ MLDataDevices → FillArraysExt
  12302.7 ms  ✓ IRTools
   2808.1 ms  ✓ SuiteSparse
   3203.8 ms  ✓ DiffRules
   3495.3 ms  ✓ Adapt → AdaptSparseArraysExt
   3492.8 ms  ✓ Statistics → SparseArraysExt
   3680.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3418.8 ms  ✓ MLDataDevices → SparseArraysExt
   7899.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3774.0 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2115.2 ms  ✓ StructArrays → StructArraysAdaptExt
   1873.9 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   2118.6 ms  ✓ SparseInverseSubset
  10585.0 ms  ✓ Optimisers
  18275.4 ms  ✓ Test
   7089.5 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   6724.4 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1044.4 ms  ✓ Optimisers → OptimisersAdaptExt
   1145.2 ms  ✓ Optimisers → OptimisersEnzymeCoreExt
   2307.6 ms  ✓ DataStructures
   2385.4 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    783.3 ms  ✓ SortingAlgorithms
  25345.5 ms  ✓ StaticArrays
   1763.7 ms  ✓ Adapt → AdaptStaticArraysExt
   1857.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2169.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2180.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  10240.9 ms  ✓ ForwardDiff
   1389.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4749.6 ms  ✓ StructArrays → StructArraysStaticArraysExt
   4785.0 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  24461.2 ms  ✓ LLVM
   7226.3 ms  ✓ StatsBase
   1573.6 ms  ✓ UnsafeAtomics → UnsafeAtomicsLLVM
  11203.7 ms  ✓ ChainRules
   5983.7 ms  ✓ KernelAbstractions
    998.1 ms  ✓ MLDataDevices → ChainRulesExt
    827.9 ms  ✓ KernelAbstractions → LinearAlgebraExt
    953.8 ms  ✓ StructArrays → StructArraysGPUArraysCoreExt
    957.2 ms  ✓ KernelAbstractions → EnzymeExt
   1058.1 ms  ✓ KernelAbstractions → SparseArraysExt
   4122.0 ms  ✓ NNlib
   1186.9 ms  ✓ NNlib → NNlibSpecialFunctionsExt
   1281.5 ms  ✓ NNlib → NNlibForwardDiffExt
   5238.3 ms  ✓ GPUArrays
   1383.6 ms  ✓ OneHotArrays
   1401.9 ms  ✓ NNlib → NNlibEnzymeCoreExt
    682.9 ms  ✓ MLDataDevices → OneHotArraysExt
   1460.5 ms  ✓ MLDataDevices → GPUArraysSparseArraysExt
  51575.3 ms  ✓ REPL
    746.1 ms  ✓ CodeTracking
   2872.1 ms  ✓ MLUtils
   4695.0 ms  ✓ Pkg → REPLExt
   1561.0 ms  ✓ MLDataDevices → MLUtilsExt
  33213.6 ms  ✓ Zygote
   1048.7 ms  ✓ MLDataDevices → ZygoteExt
   6366.1 ms  ✓ Flux
  129 dependencies successfully precompiled in 89 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=F/Flux/Basic-Model-Gradient -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 448.28
	System time (seconds): 32.58
	Percent of CPU this job got: 315%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:32.44
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2168364
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 438
	Minor (reclaiming a frame) page faults: 8727148
	Voluntary context switches: 24684
	Involuntary context switches: 29516
	Swaps: 0
	File system inputs: 0
	File system outputs: 903272
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
