nice: cannot set niceness: Permission denied
Precompiling packages...
   1509.8 ms  ✓ MozillaCACerts_jll
   4507.3 ms  ✓ Preferences
  11580.7 ms  ✓ UnsafeAtomics
   2712.2 ms  ✓ EnzymeCore → AdaptExt
   4111.7 ms  ✓ GPUArraysCore
  10563.2 ms  ✓ ShowCases
   5276.6 ms  ✓ LazyArtifacts
   2780.5 ms  ✓ FillArrays → FillArraysStatisticsExt
  10272.8 ms  ✓ BFloat16s
   9107.5 ms  ✓ CEnum
   2707.1 ms  ✓ AliasTables
  14305.5 ms  ✓ IrrationalConstants
   2879.2 ms  ✓ DiffResults
   2436.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3087.8 ms  ✓ DelimitedFiles
   2701.2 ms  ✓ ScopedValues
   2615.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2727.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   9878.5 ms  ✓ Compat
   2411.6 ms  ✓ PrecompileTools
   8897.8 ms  ✓ NaNMath
   2291.1 ms  ✓ Atomix
   1608.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2427.3 ms  ✓ JLLWrappers
   2515.9 ms  ✓ LogExpFunctions
   8113.1 ms  ✓ Missings
  12599.0 ms  ✓ InteractiveUtils
  16493.7 ms  ✓ MacroTools
   2427.1 ms  ✓ OpenSpecFun_jll
   7323.6 ms  ✓ DataStructures
   2692.3 ms  ✓ CommonSubexpressions
   8785.4 ms  ✓ Tables
  13496.4 ms  ✓ Distributed
   3480.9 ms  ✓ SimpleTraits
   2399.1 ms  ✓ SortingAlgorithms
   6186.8 ms  ✓ LLVMExtra_jll
   4510.1 ms  ✓ Setfield
   7097.2 ms  ✓ Functors
   8808.9 ms  ✓ ChainRulesCore
   2086.0 ms  ✓ MLDataDevices
   4299.1 ms  ✓ MLCore
   2400.4 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2579.2 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   2574.4 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2694.0 ms  ✓ MLDataDevices → FillArraysExt
   2900.7 ms  ✓ MLDataDevices → ChainRulesCoreExt
   3384.0 ms  ✓ ZygoteRules
   6998.6 ms  ✓ StructArrays
  10203.0 ms  ✓ IRTools
  10007.3 ms  ✓ SpecialFunctions
  19775.4 ms  ✓ SparseArrays
   2409.6 ms  ✓ StructArrays → StructArraysAdaptExt
   2501.4 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   6327.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3030.2 ms  ✓ DiffRules
   2896.0 ms  ✓ SuiteSparse
   2902.4 ms  ✓ Adapt → AdaptSparseArraysExt
   2998.9 ms  ✓ Statistics → SparseArraysExt
   3089.8 ms  ✓ StructArrays → StructArraysSparseArraysExt
   3111.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3207.9 ms  ✓ MLDataDevices → SparseArraysExt
   1415.0 ms  ✓ SparseInverseSubset
   8784.9 ms  ✓ Optimisers
   5345.2 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   5492.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1100.5 ms  ✓ Optimisers → OptimisersAdaptExt
   1109.6 ms  ✓ Optimisers → OptimisersEnzymeCoreExt
   5924.5 ms  ✓ StatsBase
  22931.3 ms  ✓ StaticArrays
   1574.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1572.9 ms  ✓ Adapt → AdaptStaticArraysExt
   1648.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
   1669.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   8798.9 ms  ✓ ForwardDiff
   3405.0 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   1011.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3672.5 ms  ✓ StructArrays → StructArraysStaticArraysExt
  20140.1 ms  ✓ LLVM
    947.9 ms  ✓ LLVM → BFloat16sExt
   9603.9 ms  ✓ ChainRules
   1612.1 ms  ✓ UnsafeAtomics → UnsafeAtomicsLLVM
   5446.0 ms  ✓ KernelAbstractions
   1327.1 ms  ✓ MLDataDevices → ChainRulesExt
    931.7 ms  ✓ KernelAbstractions → LinearAlgebraExt
   1011.6 ms  ✓ KernelAbstractions → EnzymeExt
   1023.3 ms  ✓ StructArrays → StructArraysGPUArraysCoreExt
   1121.2 ms  ✓ KernelAbstractions → SparseArraysExt
   4159.0 ms  ✓ NNlib
   1156.8 ms  ✓ NNlib → NNlibSpecialFunctionsExt
   1183.9 ms  ✓ NNlib → NNlibForwardDiffExt
   5253.8 ms  ✓ GPUArrays
   1353.9 ms  ✓ NNlib → NNlibEnzymeCoreExt
   1370.5 ms  ✓ OneHotArrays
    695.5 ms  ✓ MLDataDevices → OneHotArraysExt
   1463.4 ms  ✓ MLDataDevices → GPUArraysSparseArraysExt
  48488.3 ms  ✓ REPL
    759.5 ms  ✓ CodeTracking
   2904.6 ms  ✓ MLUtils
   5008.7 ms  ✓ Pkg → REPLExt
   1558.1 ms  ✓ MLDataDevices → MLUtilsExt
  32581.2 ms  ✓ Zygote
   1049.1 ms  ✓ MLDataDevices → ZygoteExt
   6618.6 ms  ✓ Flux
  129 dependencies successfully precompiled in 86 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=F/Flux/Basic-Model-Gradient -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 439.15
	System time (seconds): 32.20
	Percent of CPU this job got: 314%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:29.71
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2167380
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 470
	Minor (reclaiming a frame) page faults: 8742060
	Voluntary context switches: 24951
	Involuntary context switches: 26197
	Swaps: 0
	File system inputs: 0
	File system outputs: 898616
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
