nice: cannot set niceness: Permission denied
Precompiling packages...
   1678.0 ms  ✓ MozillaCACerts_jll
   2791.1 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2805.0 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
  10876.1 ms  ✓ SpecialFunctions
   3925.0 ms  ✓ ZygoteRules
   2515.7 ms  ✓ MLDataDevices → FillArraysExt
   2417.9 ms  ✓ StructArrays → StructArraysAdaptExt
   3002.1 ms  ✓ MLDataDevices → ChainRulesCoreExt
   2401.0 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
  11199.9 ms  ✓ IRTools
   2292.6 ms  ✓ DiffRules
  18826.1 ms  ✓ SparseArrays
   6226.0 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2420.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2614.8 ms  ✓ SuiteSparse
   2879.5 ms  ✓ Statistics → SparseArraysExt
   2962.8 ms  ✓ Adapt → AdaptSparseArraysExt
   2915.5 ms  ✓ MLDataDevices → SparseArraysExt
   3031.2 ms  ✓ StructArrays → StructArraysSparseArraysExt
   6400.2 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   9609.3 ms  ✓ Optimisers
   2211.2 ms  ✓ SparseInverseSubset
  17827.8 ms  ✓ Test
   1495.9 ms  ✓ Optimisers → OptimisersEnzymeCoreExt
   1505.5 ms  ✓ Optimisers → OptimisersAdaptExt
   5919.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2174.0 ms  ✓ DataStructures
   2296.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    901.3 ms  ✓ SortingAlgorithms
  26111.3 ms  ✓ StaticArrays
  11489.4 ms  ✓ ForwardDiff
   2104.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2183.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2194.8 ms  ✓ Adapt → AdaptStaticArraysExt
   2212.4 ms  ✓ FillArrays → FillArraysStaticArraysExt
   1342.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  25144.9 ms  ✓ LLVM
   4701.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   4784.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
   6975.8 ms  ✓ StatsBase
   1631.2 ms  ✓ UnsafeAtomics → UnsafeAtomicsLLVM
   5300.3 ms  ✓ KernelAbstractions
  10973.3 ms  ✓ ChainRules
   1002.1 ms  ✓ KernelAbstractions → LinearAlgebraExt
   1096.6 ms  ✓ StructArrays → StructArraysGPUArraysCoreExt
   1126.5 ms  ✓ KernelAbstractions → EnzymeExt
   1261.5 ms  ✓ KernelAbstractions → SparseArraysExt
   1088.2 ms  ✓ MLDataDevices → ChainRulesExt
   4157.3 ms  ✓ NNlib
   1165.6 ms  ✓ NNlib → NNlibSpecialFunctionsExt
   1242.4 ms  ✓ NNlib → NNlibForwardDiffExt
   1293.5 ms  ✓ NNlib → NNlibEnzymeCoreExt
   1379.7 ms  ✓ OneHotArrays
   5285.3 ms  ✓ GPUArrays
    704.6 ms  ✓ MLDataDevices → OneHotArraysExt
   1459.8 ms  ✓ MLDataDevices → GPUArraysSparseArraysExt
  51083.3 ms  ✓ REPL
    749.0 ms  ✓ CodeTracking
   2803.3 ms  ✓ MLUtils
   4559.1 ms  ✓ Pkg → REPLExt
   1532.1 ms  ✓ MLDataDevices → MLUtilsExt
  32572.7 ms  ✓ Zygote
   1037.0 ms  ✓ MLDataDevices → ZygoteExt
   6417.6 ms  ✓ Flux
  129 dependencies successfully precompiled in 89 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=F/Flux/Basic-Model-Gradient -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 446.38
	System time (seconds): 32.66
	Percent of CPU this job got: 314%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:32.43
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2171248
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 559
	Minor (reclaiming a frame) page faults: 8744965
	Voluntary context switches: 25668
	Involuntary context switches: 28654
	Swaps: 0
	File system inputs: 0
	File system outputs: 902384
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
