nice: cannot set niceness: Permission denied
Precompiling packages...
   1496.1 ms  ✓ MozillaCACerts_jll
   1590.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1700.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   8228.6 ms  ✓ ForwardDiff
   1922.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
   1069.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3491.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
   3801.1 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  22103.7 ms  ✓ LLVM
    957.4 ms  ✓ LLVM → BFloat16sExt
   1581.6 ms  ✓ UnsafeAtomics → UnsafeAtomicsLLVM
   9858.5 ms  ✓ ChainRules
   5334.6 ms  ✓ KernelAbstractions
   1007.0 ms  ✓ MLDataDevices → ChainRulesExt
    844.4 ms  ✓ KernelAbstractions → LinearAlgebraExt
    903.6 ms  ✓ StructArrays → StructArraysGPUArraysCoreExt
    951.0 ms  ✓ KernelAbstractions → EnzymeExt
   1062.5 ms  ✓ KernelAbstractions → SparseArraysExt
   4232.3 ms  ✓ NNlib
   1202.2 ms  ✓ NNlib → NNlibSpecialFunctionsExt
   1267.3 ms  ✓ NNlib → NNlibForwardDiffExt
   5325.4 ms  ✓ GPUArrays
   1366.6 ms  ✓ NNlib → NNlibEnzymeCoreExt
   1413.8 ms  ✓ OneHotArrays
    701.6 ms  ✓ MLDataDevices → OneHotArraysExt
   1522.6 ms  ✓ MLDataDevices → GPUArraysSparseArraysExt
  49660.5 ms  ✓ REPL
    733.5 ms  ✓ CodeTracking
   2894.8 ms  ✓ MLUtils
   4856.5 ms  ✓ Pkg → REPLExt
   1503.4 ms  ✓ MLDataDevices → MLUtilsExt
  32605.2 ms  ✓ Zygote
   1073.9 ms  ✓ MLDataDevices → ZygoteExt
   6775.1 ms  ✓ Flux
  129 dependencies successfully precompiled in 87 seconds. 26 already precompiled.
  24 dependencies precompiled but different versions are currently loaded (ArgTools, Base64, Dates, Downloads, JuliaSyntaxHighlighting, LibCURL, LibCURL_jll, LibGit2, LibGit2_jll, LibSSH2_jll, Logging, Markdown, MozillaCACerts_jll, NetworkOptions, OpenSSL_jll, Pkg, Printf, StyledStrings, TOML, Tar, UUIDs, Zlib_jll, nghttp2_jll and p7zip_jll). Restart julia to access the new versions. Otherwise, 74 dependents of these packages may trigger further precompilation to work with the unexpected versions.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=F/Flux/Basic-Model-Gradient -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 446.92
	System time (seconds): 32.48
	Percent of CPU this job got: 315%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:32.12
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2208812
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 444
	Minor (reclaiming a frame) page faults: 8750692
	Voluntary context switches: 24952
	Involuntary context switches: 31691
	Swaps: 0
	File system inputs: 0
	File system outputs: 904344
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
