nice: cannot set niceness: Permission denied
Precompiling packages...
   1623.6 ms  ✓ MozillaCACerts_jll
   3092.6 ms  ✓ MLDataDevices
   2392.8 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2487.3 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   2504.4 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   9889.9 ms  ✓ SpecialFunctions
   3204.6 ms  ✓ ZygoteRules
   7106.6 ms  ✓ StructArrays
   1996.8 ms  ✓ MLDataDevices → FillArraysExt
   2415.6 ms  ✓ MLDataDevices → ChainRulesCoreExt
  10399.5 ms  ✓ IRTools
  20398.5 ms  ✓ SparseArrays
   2880.7 ms  ✓ DiffRules
   2379.0 ms  ✓ StructArrays → StructArraysAdaptExt
   2391.5 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   6595.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2600.2 ms  ✓ SuiteSparse
   2605.3 ms  ✓ Adapt → AdaptSparseArraysExt
   2803.5 ms  ✓ Statistics → SparseArraysExt
   2992.4 ms  ✓ StructArrays → StructArraysSparseArraysExt
   3010.7 ms  ✓ MLDataDevices → SparseArraysExt
   3016.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1530.0 ms  ✓ SparseInverseSubset
   6289.7 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   9118.5 ms  ✓ Optimisers
   5027.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    900.3 ms  ✓ Optimisers → OptimisersEnzymeCoreExt
    921.1 ms  ✓ Optimisers → OptimisersAdaptExt
   5627.7 ms  ✓ StatsBase
  23566.2 ms  ✓ StaticArrays
   9421.1 ms  ✓ ForwardDiff
   1683.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1750.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   1765.8 ms  ✓ Adapt → AdaptStaticArraysExt
   1788.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
   1109.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3567.5 ms  ✓ StructArrays → StructArraysStaticArraysExt
   3656.3 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  21648.6 ms  ✓ LLVM
   1454.9 ms  ✓ UnsafeAtomics → UnsafeAtomicsLLVM
   9515.2 ms  ✓ ChainRules
   4872.1 ms  ✓ KernelAbstractions
   1169.1 ms  ✓ MLDataDevices → ChainRulesExt
    949.5 ms  ✓ KernelAbstractions → LinearAlgebraExt
   1043.7 ms  ✓ StructArrays → StructArraysGPUArraysCoreExt
   1068.7 ms  ✓ KernelAbstractions → EnzymeExt
   1167.0 ms  ✓ KernelAbstractions → SparseArraysExt
   4114.5 ms  ✓ NNlib
   1245.0 ms  ✓ NNlib → NNlibSpecialFunctionsExt
   1336.5 ms  ✓ NNlib → NNlibForwardDiffExt
   5277.4 ms  ✓ GPUArrays
   1403.5 ms  ✓ OneHotArrays
   1408.3 ms  ✓ NNlib → NNlibEnzymeCoreExt
    711.3 ms  ✓ MLDataDevices → OneHotArraysExt
   1481.9 ms  ✓ MLDataDevices → GPUArraysSparseArraysExt
  49069.2 ms  ✓ REPL
    729.0 ms  ✓ CodeTracking
   2756.1 ms  ✓ MLUtils
   4872.9 ms  ✓ Pkg → REPLExt
   1540.1 ms  ✓ MLDataDevices → MLUtilsExt
  32943.3 ms  ✓ Zygote
   1067.0 ms  ✓ MLDataDevices → ZygoteExt
   6620.8 ms  ✓ Flux
  127 dependencies successfully precompiled in 86 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=F/Flux/Basic-Model-Gradient -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 437.44
	System time (seconds): 31.88
	Percent of CPU this job got: 312%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:30.13
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2174368
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 438
	Minor (reclaiming a frame) page faults: 8583772
	Voluntary context switches: 23020
	Involuntary context switches: 25718
	Swaps: 0
	File system inputs: 0
	File system outputs: 896176
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
