nice: cannot set niceness: Permission denied
Precompiling packages...
   1664.9 ms  ✓ MozillaCACerts_jll
   1069.9 ms  ✓ MLDataDevices → ChainRulesExt
    912.2 ms  ✓ KernelAbstractions → LinearAlgebraExt
    968.5 ms  ✓ KernelAbstractions → EnzymeExt
    967.6 ms  ✓ StructArrays → StructArraysGPUArraysCoreExt
   1063.5 ms  ✓ KernelAbstractions → SparseArraysExt
   3993.8 ms  ✓ NNlib
   1252.8 ms  ✓ NNlib → NNlibSpecialFunctionsExt
   1326.7 ms  ✓ NNlib → NNlibForwardDiffExt
   1436.9 ms  ✓ NNlib → NNlibEnzymeCoreExt
   1435.4 ms  ✓ OneHotArrays
   5321.3 ms  ✓ GPUArrays
    716.8 ms  ✓ MLDataDevices → OneHotArraysExt
   1496.0 ms  ✓ MLDataDevices → GPUArraysSparseArraysExt
  51931.3 ms  ✓ REPL
    756.9 ms  ✓ CodeTracking
   2801.3 ms  ✓ MLUtils
   4895.3 ms  ✓ Pkg → REPLExt
   1531.9 ms  ✓ MLDataDevices → MLUtilsExt
  33308.6 ms  ✓ Zygote
   1057.1 ms  ✓ MLDataDevices → ZygoteExt
   6454.1 ms  ✓ Flux
  129 dependencies successfully precompiled in 89 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=F/Flux/Basic-Model-Gradient -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 450.60
	System time (seconds): 32.18
	Percent of CPU this job got: 315%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:32.96
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2169860
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 489
	Minor (reclaiming a frame) page faults: 8752802
	Voluntary context switches: 24530
	Involuntary context switches: 31358
	Swaps: 0
	File system inputs: 0
	File system outputs: 903528
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
