nice: cannot set niceness: Permission denied
Precompiling packages...
    417.0 ms  ✓ CommonSolve
    702.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastPolyesterExt
   9071.0 ms  ✓ SciMLBase
    814.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1165.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2338.3 ms  ✓ SciMLJacobianOperators
  27137.5 ms  ✓ ExponentialUtilities
   3886.0 ms  ✓ LineSearch
   1814.0 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    739.3 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5441.2 ms  ✓ NonlinearSolveBase
   1050.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1525.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1528.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  10249.1 ms  ✓ LinearSolve
   3083.3 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   4300.5 ms  ✓ BracketingNonlinearSolve
   6448.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1522.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2222.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   5692.4 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1814.8 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2779.6 ms  ✓ DiffEqBase
   1115.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4409.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  15424.9 ms  ✓ NonlinearSolveSpectralMethods
   1165.6 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3986.7 ms  ✓ OrdinaryDiffEqCore
   1672.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  14292.9 ms  ✓ SimpleNonlinearSolve
   2994.1 ms  ✓ OrdinaryDiffEqStabilizedRK
   1776.6 ms  ✓ OrdinaryDiffEqFunctionMap
   1826.4 ms  ✓ OrdinaryDiffEqQPRK
   2288.3 ms  ✓ OrdinaryDiffEqSymplecticRK
   2365.0 ms  ✓ OrdinaryDiffEqFeagin
   3482.1 ms  ✓ OrdinaryDiffEqLowOrderRK
   2580.9 ms  ✓ OrdinaryDiffEqRKN
   4139.8 ms  ✓ OrdinaryDiffEqSSPRK
   2434.1 ms  ✓ OrdinaryDiffEqHighOrderRK
   2457.7 ms  ✓ OrdinaryDiffEqExplicitRK
   2626.8 ms  ✓ OrdinaryDiffEqPRK
  32763.3 ms  ✓ NonlinearSolveQuasiNewton
   5672.6 ms  ✓ OrdinaryDiffEqLowStorageRK
   3638.2 ms  ✓ OrdinaryDiffEqLinear
   3458.2 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   5508.7 ms  ✓ OrdinaryDiffEqDifferentiation
  17407.2 ms  ✓ OrdinaryDiffEqTsit5
   2818.6 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   3418.8 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2438.3 ms  ✓ OrdinaryDiffEqNordsieck
  44670.0 ms  ✓ NonlinearSolveFirstOrder
   6293.0 ms  ✓ OrdinaryDiffEqExtrapolation
   5582.4 ms  ✓ OrdinaryDiffEqExponentialRK
  38535.3 ms  ✓ OrdinaryDiffEqVerner
  22640.3 ms  ✓ OrdinaryDiffEqRosenbrock
  41730.5 ms  ✓ NonlinearSolve
   3520.1 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3643.5 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3698.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4260.9 ms  ✓ OrdinaryDiffEqPDIRK
  19190.1 ms  ✓ OrdinaryDiffEqFIRK
  20422.2 ms  ✓ OrdinaryDiffEqSDIRK
   9567.0 ms  ✓ OrdinaryDiffEqBDF
  23095.8 ms  ✓ OrdinaryDiffEqDefault
   4083.2 ms  ✓ OrdinaryDiffEq
  200 dependencies successfully precompiled in 217 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 794.56
	System time (seconds): 48.27
	Percent of CPU this job got: 271%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:10.46
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2703020
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 998
	Minor (reclaiming a frame) page faults: 17104050
	Voluntary context switches: 40362
	Involuntary context switches: 21203
	Swaps: 0
	File system inputs: 0
	File system outputs: 1749128
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
