nice: cannot set niceness: Permission denied
Precompiling packages...
   1785.1 ms  ✓ CommonSolve
   4187.9 ms  ✓ SymbolicIndexingInterface
   1980.4 ms  ✓ LineSearches
   1899.3 ms  ✓ DiffRules
   1709.0 ms  ✓ Polyester
   1868.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1896.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   5479.7 ms  ✓ SciMLOperators
   1387.9 ms  ✓ FastBroadcast
   1090.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   4121.7 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1390.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  21011.5 ms  ✓ StaticArrays
   1595.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   1766.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2202.7 ms  ✓ Adapt → AdaptStaticArraysExt
   2298.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2512.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   7203.9 ms  ✓ RecursiveArrayTools
   7624.8 ms  ✓ ForwardDiff
   2664.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   2986.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2966.8 ms  ✓ Accessors → StaticArraysExt
   2597.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3367.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2861.4 ms  ✓ FastPower → FastPowerForwardDiffExt
   3469.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3163.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   6969.7 ms  ✓ FastGaussQuadrature
   3962.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4567.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   2817.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  23142.3 ms  ✓ Moshi
  18539.9 ms  ✓ SparseMatrixColorings
  18863.2 ms  ✓ Krylov
    516.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   7478.5 ms  ✓ SciMLBase
    855.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    860.3 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1060.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1909.0 ms  ✓ SciMLJacobianOperators
   5117.8 ms  ✓ LineSearch
   1258.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
  31868.1 ms  ✓ ExponentialUtilities
   7311.7 ms  ✓ NonlinearSolveBase
   1969.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2367.4 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  11680.4 ms  ✓ LinearSolve
   1369.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1402.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1465.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1605.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2743.2 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3607.4 ms  ✓ BracketingNonlinearSolve
   1237.8 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1133.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2023.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1300.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1316.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2548.1 ms  ✓ DiffEqBase
   6471.1 ms  ✓ NonlinearSolveSpectralMethods
   1910.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1686.3 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1721.1 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1815.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3294.0 ms  ✓ OrdinaryDiffEqCore
   1297.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  15578.5 ms  ✓ SimpleNonlinearSolve
  10830.1 ms  ✓ OrdinaryDiffEqLinear
  10983.0 ms  ✓ OrdinaryDiffEqFunctionMap
  11391.8 ms  ✓ OrdinaryDiffEqPRK
  12461.4 ms  ✓ OrdinaryDiffEqExplicitRK
  13302.2 ms  ✓ OrdinaryDiffEqSymplecticRK
  13495.7 ms  ✓ OrdinaryDiffEqStabilizedRK
  13404.4 ms  ✓ OrdinaryDiffEqFeagin
  14612.0 ms  ✓ OrdinaryDiffEqHighOrderRK
  14692.5 ms  ✓ OrdinaryDiffEqSSPRK
  14608.0 ms  ✓ OrdinaryDiffEqRKN
   9427.9 ms  ✓ OrdinaryDiffEqQPRK
   6514.6 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  18013.1 ms  ✓ OrdinaryDiffEqLowOrderRK
  25808.8 ms  ✓ NonlinearSolveQuasiNewton
   9804.6 ms  ✓ OrdinaryDiffEqLowStorageRK
   9815.7 ms  ✓ OrdinaryDiffEqDifferentiation
   2582.6 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   3891.6 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  21953.6 ms  ✓ OrdinaryDiffEqTsit5
   2370.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   1650.8 ms  ✓ OrdinaryDiffEqNordsieck
   3246.9 ms  ✓ OrdinaryDiffEqExponentialRK
   4117.8 ms  ✓ OrdinaryDiffEqExtrapolation
  39132.2 ms  ✓ NonlinearSolveFirstOrder
  14374.9 ms  ✓ NonlinearSolve
   5720.4 ms  ✓ OrdinaryDiffEqNonlinearSolve
  52484.9 ms  ✓ OrdinaryDiffEqVerner
  29614.5 ms  ✓ OrdinaryDiffEqRosenbrock
   2883.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2893.9 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3241.0 ms  ✓ OrdinaryDiffEqPDIRK
   4046.1 ms  ✓ OrdinaryDiffEqSDIRK
  10179.0 ms  ✓ OrdinaryDiffEqBDF
  14453.0 ms  ✓ OrdinaryDiffEqFIRK
  19179.3 ms  ✓ OrdinaryDiffEqDefault
   2774.4 ms  ✓ OrdinaryDiffEq
  212 dependencies successfully precompiled in 163 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 583.14
	System time (seconds): 48.06
	Percent of CPU this job got: 386%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:43.40
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1448116
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 695
	Minor (reclaiming a frame) page faults: 12050881
	Voluntary context switches: 264817
	Involuntary context switches: 116746
	Swaps: 0
	File system inputs: 0
	File system outputs: 1368608
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
