nice: cannot set niceness: Permission denied
Precompiling packages...
   1911.2 ms  ✓ LazyArtifacts
   1702.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2189.4 ms  ✓ PolyesterWeave
   1417.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   8885.9 ms  ✓ Accessors
  15158.4 ms  ✓ SparseArrays
   4462.6 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1682.1 ms  ✓ CloseOpenIntervals
   2467.1 ms  ✓ LayoutPointers
   1932.9 ms  ✓ Accessors → LinearAlgebraExt
   1815.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2525.2 ms  ✓ Statistics
   2546.5 ms  ✓ Adapt → AdaptSparseArraysExt
   2530.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2630.6 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2594.6 ms  ✓ StrideArraysCore
   8939.7 ms  ✓ SpecialFunctions
   2248.3 ms  ✓ FillArrays → FillArraysStatisticsExt
   2360.0 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2238.4 ms  ✓ Polyester
   4058.6 ms  ✓ SymbolicIndexingInterface
   2692.3 ms  ✓ DiffRules
   2321.1 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2704.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1874.6 ms  ✓ FastBroadcast
   6115.6 ms  ✓ SciMLOperators
   4914.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1425.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2409.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   5329.8 ms  ✓ RecursiveArrayTools
  22805.5 ms  ✓ StaticArrays
   2189.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2000.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2807.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2809.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2882.3 ms  ✓ Adapt → AdaptStaticArraysExt
   3192.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3006.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2370.4 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3356.4 ms  ✓ Accessors → StaticArraysExt
  11189.9 ms  ✓ ForwardDiff
   3593.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   8600.7 ms  ✓ FastGaussQuadrature
   3736.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3827.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4076.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4169.2 ms  ✓ FastPower → FastPowerForwardDiffExt
  21935.8 ms  ✓ SparseMatrixColorings
   4331.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  26526.0 ms  ✓ Moshi
   1371.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   2087.7 ms  ✓ NLSolversBase
  23551.9 ms  ✓ Krylov
   1049.8 ms  ✓ LineSearches
   8280.7 ms  ✓ SciMLBase
   1518.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1810.1 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   2260.3 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  21730.2 ms  ✓ ArrayLayouts
   3004.9 ms  ✓ DiffEqBase
   1502.6 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   1310.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3276.2 ms  ✓ SciMLJacobianOperators
   1830.6 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   2279.2 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   4252.4 ms  ✓ LazyArrays
   5268.8 ms  ✓ OrdinaryDiffEqCore
   4901.0 ms  ✓ LineSearch
   1772.9 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   1475.2 ms  ✓ LineSearch → LineSearchLineSearchesExt
   1697.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  11752.5 ms  ✓ NonlinearSolveBase
   8646.0 ms  ✓ OrdinaryDiffEqPRK
  10089.4 ms  ✓ OrdinaryDiffEqFunctionMap
  10217.8 ms  ✓ OrdinaryDiffEqQPRK
  12639.7 ms  ✓ OrdinaryDiffEqFeagin
  13159.2 ms  ✓ OrdinaryDiffEqExplicitRK
  13390.7 ms  ✓ OrdinaryDiffEqSymplecticRK
   5609.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  14819.2 ms  ✓ OrdinaryDiffEqStabilizedRK
  15897.2 ms  ✓ OrdinaryDiffEqRKN
  17300.4 ms  ✓ OrdinaryDiffEqLowOrderRK
  17365.0 ms  ✓ OrdinaryDiffEqHighOrderRK
  19225.3 ms  ✓ OrdinaryDiffEqSSPRK
   7727.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   7788.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   7848.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   8128.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  21934.2 ms  ✓ OrdinaryDiffEqLowStorageRK
  12288.6 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  15547.9 ms  ✓ BracketingNonlinearSolve
  30219.7 ms  ✓ OrdinaryDiffEqTsit5
  69249.5 ms  ✓ ExponentialUtilities
   3190.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2402.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   7464.9 ms  ✓ OrdinaryDiffEqNordsieck
   6377.0 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   7264.7 ms  ✓ OrdinaryDiffEqLinear
  40726.5 ms  ✓ LinearSolve
  21791.6 ms  ✓ NonlinearSolveSpectralMethods
   1599.9 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5849.2 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3253.3 ms  ✓ LinearSolve → LinearSolveEnzymeExt
  17411.4 ms  ✓ SimpleNonlinearSolve
   5297.7 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2767.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1936.2 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   9383.6 ms  ✓ OrdinaryDiffEqDifferentiation
   5604.1 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  12647.0 ms  ✓ OrdinaryDiffEqExponentialRK
  13014.8 ms  ✓ OrdinaryDiffEqExtrapolation
  80024.0 ms  ✓ OrdinaryDiffEqVerner
  31724.0 ms  ✓ NonlinearSolveQuasiNewton
   2840.0 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  45445.8 ms  ✓ NonlinearSolveFirstOrder
  40750.9 ms  ✓ OrdinaryDiffEqRosenbrock
  15971.0 ms  ✓ NonlinearSolve
   3988.1 ms  ✓ OrdinaryDiffEqNonlinearSolve
   5119.3 ms  ✓ OrdinaryDiffEqIMEXMultistep
   5132.8 ms  ✓ OrdinaryDiffEqStabilizedIRK
   5524.5 ms  ✓ OrdinaryDiffEqPDIRK
   6809.6 ms  ✓ OrdinaryDiffEqSDIRK
  15801.2 ms  ✓ OrdinaryDiffEqBDF
  22982.1 ms  ✓ OrdinaryDiffEqFIRK
  29768.2 ms  ✓ OrdinaryDiffEqDefault
   4177.4 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 239 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 804.02
	System time (seconds): 54.13
	Percent of CPU this job got: 357%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:00.19
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1480620
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 671
	Minor (reclaiming a frame) page faults: 12016893
	Voluntary context switches: 239907
	Involuntary context switches: 248226
	Swaps: 0
	File system inputs: 30160
	File system outputs: 1366104
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
