nice: cannot set niceness: Permission denied
Precompiling packages...
   1907.6 ms  ✓ IteratorInterfaceExtensions
   1391.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   6740.5 ms  ✓ OrdinaryDiffEqDifferentiation
   6042.7 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  51678.2 ms  ✓ OrdinaryDiffEqVerner
   5215.0 ms  ✓ OrdinaryDiffEqExponentialRK
   6499.8 ms  ✓ OrdinaryDiffEqExtrapolation
  19897.4 ms  ✓ NonlinearSolveQuasiNewton
   1563.0 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  29374.0 ms  ✓ NonlinearSolveFirstOrder
  23441.0 ms  ✓ OrdinaryDiffEqRosenbrock
  10074.5 ms  ✓ NonlinearSolve
   2563.7 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2943.7 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2952.7 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3277.9 ms  ✓ OrdinaryDiffEqPDIRK
   4104.8 ms  ✓ OrdinaryDiffEqSDIRK
  10296.0 ms  ✓ OrdinaryDiffEqBDF
  14721.7 ms  ✓ OrdinaryDiffEqFIRK
  19832.0 ms  ✓ OrdinaryDiffEqDefault
   2989.9 ms  ✓ OrdinaryDiffEq
  209 dependencies successfully precompiled in 168 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 587.85
	System time (seconds): 47.53
	Percent of CPU this job got: 376%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:48.84
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1393524
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 703
	Minor (reclaiming a frame) page faults: 11966629
	Voluntary context switches: 259293
	Involuntary context switches: 114479
	Swaps: 0
	File system inputs: 0
	File system outputs: 1365768
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
