nice: cannot set niceness: Permission denied
Precompiling packages...
    401.3 ms  ✓ CommonSolve
    604.9 ms  ✓ Adapt
   4160.4 ms  ✓ TimerOutputs
   2897.2 ms  ✓ Distributed
    448.1 ms  ✓ PrecompileTools
   1555.4 ms  ✓ Setfield
   1554.2 ms  ✓ ChainRulesCore
    614.9 ms  ✓ JLLWrappers
    552.0 ms  ✓ TruncatedStacktraces
    596.9 ms  ✓ SciMLLogging
    432.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    426.3 ms  ✓ FunctionWrappersWrappers
   4591.1 ms  ✓ SparseArrays
   2673.7 ms  ✓ Accessors
    453.0 ms  ✓ EnzymeCore → AdaptExt
    700.8 ms  ✓ ArrayInterface
    668.0 ms  ✓ GPUArraysCore
    454.0 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    419.3 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    455.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   1942.6 ms  ✓ RecipesBase
    650.4 ms  ✓ OpenSpecFun_jll
   1233.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1158.5 ms  ✓ IntelOpenMP_jll
   1205.0 ms  ✓ oneTBB_jll
    588.2 ms  ✓ Statistics → SparseArraysExt
    658.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    584.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    640.1 ms  ✓ Adapt → AdaptSparseArraysExt
  10408.6 ms  ✓ Moshi
    692.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    577.3 ms  ✓ Accessors → LinearAlgebraExt
    510.9 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
    499.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   7544.5 ms  ✓ Krylov
    680.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    856.7 ms  ✓ MaybeInplace
    792.6 ms  ✓ SciMLStructures
    611.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1812.4 ms  ✓ PreallocationTools
    653.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
  15356.9 ms  ✓ StaticArrays
   1814.9 ms  ✓ MKL_jll
  10458.0 ms  ✓ SparseMatrixColorings
    901.2 ms  ✓ FiniteDiff
   3426.3 ms  ✓ SpecialFunctions
   2185.7 ms  ✓ SciMLOperators
    683.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1254.6 ms  ✓ SymbolicIndexingInterface
    717.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    744.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    750.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    794.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
    760.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    695.7 ms  ✓ Adapt → AdaptStaticArraysExt
    743.1 ms  ✓ Accessors → StaticArraysExt
    894.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    702.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    699.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    638.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    773.6 ms  ✓ DiffRules
    589.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1651.6 ms  ✓ FastGaussQuadrature
   1916.7 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
    754.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    893.8 ms  ✓ NLSolversBase
    838.1 ms  ✓ LineSearches
  25622.4 ms  ✓ Static
    604.6 ms  ✓ BitTwiddlingConvenienceFunctions
   3903.4 ms  ✓ ForwardDiff
   4649.7 ms  ✓ RecursiveArrayTools
   1206.3 ms  ✓ CPUSummary
    517.7 ms  ✓ FastPower → FastPowerForwardDiffExt
    702.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    671.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    749.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    547.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1229.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    604.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    651.9 ms  ✓ PolyesterWeave
   9506.1 ms  ✓ SciMLBase
  12741.8 ms  ✓ StaticArrayInterface
   1169.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1368.2 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1597.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    675.0 ms  ✓ CloseOpenIntervals
    804.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    743.7 ms  ✓ LayoutPointers
    847.4 ms  ✓ StrideArraysCore
    681.2 ms  ✓ Polyester
   2705.9 ms  ✓ SciMLJacobianOperators
    732.1 ms  ✓ FastBroadcast
    821.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  27842.4 ms  ✓ ExponentialUtilities
   4074.5 ms  ✓ LineSearch
   1774.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    737.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5549.4 ms  ✓ NonlinearSolveBase
    950.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
    960.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1424.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1451.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1367.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10639.8 ms  ✓ LinearSolve
   1696.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3913.8 ms  ✓ BracketingNonlinearSolve
   2916.8 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1127.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
    944.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2707.1 ms  ✓ DiffEqBase
   5135.4 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
    956.3 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1350.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1291.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1717.6 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3885.4 ms  ✓ OrdinaryDiffEqCore
   1430.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  14624.6 ms  ✓ NonlinearSolveSpectralMethods
   2699.6 ms  ✓ OrdinaryDiffEqStabilizedRK
   1644.6 ms  ✓ OrdinaryDiffEqFunctionMap
  13623.7 ms  ✓ SimpleNonlinearSolve
   1947.8 ms  ✓ OrdinaryDiffEqQPRK
   2187.3 ms  ✓ OrdinaryDiffEqSymplecticRK
   3371.7 ms  ✓ OrdinaryDiffEqLowOrderRK
   2371.8 ms  ✓ OrdinaryDiffEqFeagin
   2551.7 ms  ✓ OrdinaryDiffEqRKN
   4005.6 ms  ✓ OrdinaryDiffEqSSPRK
   2498.3 ms  ✓ OrdinaryDiffEqHighOrderRK
   2428.7 ms  ✓ OrdinaryDiffEqExplicitRK
   2213.7 ms  ✓ OrdinaryDiffEqPRK
   5047.0 ms  ✓ OrdinaryDiffEqLowStorageRK
   3680.2 ms  ✓ OrdinaryDiffEqLinear
  32425.3 ms  ✓ NonlinearSolveQuasiNewton
   1632.2 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1688.1 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  16869.9 ms  ✓ OrdinaryDiffEqTsit5
   6014.0 ms  ✓ OrdinaryDiffEqDifferentiation
   3476.3 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2821.0 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2614.1 ms  ✓ OrdinaryDiffEqNordsieck
   2631.1 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  43179.6 ms  ✓ NonlinearSolveFirstOrder
   5922.7 ms  ✓ OrdinaryDiffEqExponentialRK
   6227.1 ms  ✓ OrdinaryDiffEqExtrapolation
  42175.7 ms  ✓ OrdinaryDiffEqVerner
  13631.9 ms  ✓ NonlinearSolve
   3634.4 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4717.5 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4758.4 ms  ✓ OrdinaryDiffEqStabilizedIRK
   5086.3 ms  ✓ OrdinaryDiffEqPDIRK
   6051.5 ms  ✓ OrdinaryDiffEqSDIRK
  29141.1 ms  ✓ OrdinaryDiffEqRosenbrock
  18184.7 ms  ✓ OrdinaryDiffEqFIRK
  17069.6 ms  ✓ OrdinaryDiffEqBDF
  25513.2 ms  ✓ OrdinaryDiffEqDefault
   3949.7 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 186 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 766.48
	System time (seconds): 48.50
	Percent of CPU this job got: 291%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:39.95
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2822028
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1341
	Minor (reclaiming a frame) page faults: 17433479
	Voluntary context switches: 41706
	Involuntary context switches: 20654
	Swaps: 0
	File system inputs: 24544
	File system outputs: 1628456
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
