nice: cannot set niceness: Permission denied
Precompiling packages...
    426.0 ms  ✓ CommonSolve
   3478.7 ms  ✓ OrdinaryDiffEqLinear
   4903.2 ms  ✓ OrdinaryDiffEqDifferentiation
   3324.1 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2854.0 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2669.3 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  18853.9 ms  ✓ OrdinaryDiffEqTsit5
  44491.0 ms  ✓ NonlinearSolveFirstOrder
   5808.1 ms  ✓ OrdinaryDiffEqExtrapolation
   4979.5 ms  ✓ OrdinaryDiffEqExponentialRK
   2034.2 ms  ✓ OrdinaryDiffEqNordsieck
  43311.3 ms  ✓ OrdinaryDiffEqVerner
  24956.4 ms  ✓ OrdinaryDiffEqRosenbrock
  45504.9 ms  ✓ NonlinearSolve
   3411.2 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3522.3 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3541.3 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3917.8 ms  ✓ OrdinaryDiffEqPDIRK
  19176.7 ms  ✓ OrdinaryDiffEqFIRK
  21475.5 ms  ✓ OrdinaryDiffEqSDIRK
   9937.3 ms  ✓ OrdinaryDiffEqBDF
  25702.4 ms  ✓ OrdinaryDiffEqDefault
   4151.5 ms  ✓ OrdinaryDiffEq
  200 dependencies successfully precompiled in 226 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 815.96
	System time (seconds): 48.77
	Percent of CPU this job got: 270%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:19.44
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2744420
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1226
	Minor (reclaiming a frame) page faults: 17279892
	Voluntary context switches: 40534
	Involuntary context switches: 19949
	Swaps: 0
	File system inputs: 3304
	File system outputs: 1812296
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
