nice: cannot set niceness: Permission denied
Precompiling packages...
   2012.4 ms  ✓ LazyArtifacts
 timer              0x2c143060->0x7715e09758a0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
MaybeInplaceSparseArraysExt Waiting for background task / IO / timer.
[pid 2560614] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xbdc8cc0->0x7f149d2284f0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2920.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3066.1 ms  ✓ Adapt → AdaptStaticArraysExt
   3214.3 ms  ✓ NLSolversBase
   3090.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3032.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3182.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4382.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4478.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2914.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
  10513.9 ms  ✓ ForwardDiff
   3106.0 ms  ✓ Accessors → StaticArraysExt
   3891.0 ms  ✓ LineSearches
  11689.8 ms  ✓ RecursiveArrayTools
  18095.6 ms  ✓ SparseMatrixColorings
   2660.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   3431.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  20698.9 ms  ✓ Krylov
   2801.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  22612.3 ms  ✓ Moshi
   3985.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3938.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2910.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   2938.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   3046.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   7055.3 ms  ✓ FastGaussQuadrature
  22090.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
  21853.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 2561496] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x39724980->0x7556bf36dc60
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  31812.0 ms  ✓ ExponentialUtilities
    948.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  22657.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7144.8 ms  ✓ SciMLBase
    861.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    934.5 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1056.3 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1823.1 ms  ✓ SciMLJacobianOperators
   3061.0 ms  ✓ LineSearch
    897.6 ms  ✓ LineSearch → LineSearchLineSearchesExt
   4197.2 ms  ✓ NonlinearSolveBase
   3144.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   9574.2 ms  ✓ LinearSolve
   2386.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2960.1 ms  ✓ BracketingNonlinearSolve
   1072.6 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1946.3 ms  ✓ DiffEqBase
    924.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2839.2 ms  ✓ OrdinaryDiffEqCore
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 2561999] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xad6c010->0x738f2c6bc8b0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseChainRulesCoreExt Waiting for background task / IO / timer.
[pid 2562000] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x31b14400->0x7ccca9099a80
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1038.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 2561994] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1169a150->0x78f7c342db40
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 2561995] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2c7c1c40->0x7bd9239fe7a0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2751.5 ms  ✓ OrdinaryDiffEqFunctionMap
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 2562056] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1f88010->0x71419bf0eef0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   3661.1 ms  ✓ OrdinaryDiffEqSymplecticRK
   3737.2 ms  ✓ OrdinaryDiffEqHighOrderRK
   3874.5 ms  ✓ OrdinaryDiffEqExplicitRK
   4178.0 ms  ✓ OrdinaryDiffEqStabilizedRK
   4538.7 ms  ✓ OrdinaryDiffEqSSPRK
   5355.5 ms  ✓ OrdinaryDiffEqLowOrderRK
   3231.7 ms  ✓ OrdinaryDiffEqLinear
   3117.5 ms  ✓ OrdinaryDiffEqPRK
   3670.8 ms  ✓ OrdinaryDiffEqRKN
   3337.4 ms  ✓ OrdinaryDiffEqFeagin
   2778.4 ms  ✓ OrdinaryDiffEqQPRK
   2432.7 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  22525.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3751.5 ms  ✓ OrdinaryDiffEqLowStorageRK
  23351.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   6902.0 ms  ✓ OrdinaryDiffEqTsit5
  23423.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  23451.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 2562059] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2d20ab00->0x783056a34e50
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  21088.7 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1518.1 ms  ✓ OrdinaryDiffEqNordsieck
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 2562115] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2643e740->0x781e816888e0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   5603.6 ms  ✓ NonlinearSolveSpectralMethods
DiffEqBaseChainRulesCoreExt Waiting for background task / IO / timer.
[pid 2562159] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xd6f7710->0x7c07d9ffed70
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1006.7 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  31499.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  31617.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
  31873.3 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   4070.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 2562160] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1cde4ed0->0x768b29adea70
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  32102.1 ms  ✓ OrdinaryDiffEqVerner
  11459.2 ms  ✓ SimpleNonlinearSolve
  43340.2 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3138.4 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  17613.2 ms  ✓ NonlinearSolveQuasiNewton
   1184.7 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   3293.5 ms  ✓ OrdinaryDiffEqDifferentiation
   1533.9 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2763.0 ms  ✓ OrdinaryDiffEqExponentialRK
   3431.5 ms  ✓ OrdinaryDiffEqExtrapolation
  30643.3 ms  ✓ NonlinearSolveFirstOrder
  10883.1 ms  ✓ NonlinearSolve
  21589.5 ms  ✓ OrdinaryDiffEqRosenbrock
   2739.5 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2844.2 ms  ✓ OrdinaryDiffEqStabilizedIRK
   2872.8 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3240.6 ms  ✓ OrdinaryDiffEqPDIRK
   3994.1 ms  ✓ OrdinaryDiffEqSDIRK
  14243.4 ms  ✓ OrdinaryDiffEqFIRK
  10291.5 ms  ✓ OrdinaryDiffEqBDF
  18437.1 ms  ✓ OrdinaryDiffEqDefault
   2861.7 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 191 seconds
  13 dependencies had output during precompilation:
┌ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
│  [pid 2561994] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1169a150->0x78f7c342db40
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 2562160] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1cde4ed0->0x768b29adea70
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 2561999] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xad6c010->0x738f2c6bc8b0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ADTypes → ADTypesConstructionBaseExt
│  [pid 2559624] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2c81c4b0->0x7c6b259d14e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
│  [pid 2562000] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x31b14400->0x7ccca9099a80
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
│  [pid 2562059] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2d20ab00->0x783056a34e50
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ MaybeInplace → MaybeInplaceSparseArraysExt
│  [pid 2560614] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xbdc8cc0->0x7f149d2284f0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ LinearSolve → LinearSolveForwardDiffExt
│  [pid 2562056] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1f88010->0x71419bf0eef0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 2561496] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x39724980->0x7556bf36dc60
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ FiniteDiff → FiniteDiffSparseArraysExt
│  [pid 2560635] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2c143060->0x7715e09758a0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 2562115] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2643e740->0x781e816888e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 2561995] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2c7c1c40->0x7bd9239fe7a0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseChainRulesCoreExt
│  [pid 2562159] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xd6f7710->0x7c07d9ffed70
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 557.27
	System time (seconds): 45.86
	Percent of CPU this job got: 315%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:11.37
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1438644
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1028
	Minor (reclaiming a frame) page faults: 11965417
	Voluntary context switches: 271162
	Involuntary context switches: 99180
	Swaps: 0
	File system inputs: 0
	File system outputs: 1396408
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
