nice: cannot set niceness: Permission denied
Precompiling packages...
   1997.0 ms  ✓ CommonSolve
   7221.5 ms  ✓ RecipesBase
   4899.7 ms  ✓ ChainRulesCore
   3002.6 ms  ✓ CPUSummary
   5188.6 ms  ✓ ReTestItems
   1081.2 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1079.9 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1802.7 ms  ✓ FiniteDiff
   7507.8 ms  ✓ Accessors
   3793.5 ms  ✓ StaticArrayInterface
  14377.0 ms  ✓ SparseArrays
   1701.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   1994.7 ms  ✓ PolyesterWeave
   2096.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1915.3 ms  ✓ Accessors → LinearAlgebraExt
   2000.4 ms  ✓ CloseOpenIntervals
   2210.0 ms  ✓ LayoutPointers
   2516.0 ms  ✓ Adapt → AdaptSparseArraysExt
   4496.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2584.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2617.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2899.2 ms  ✓ Statistics
   2187.3 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1801.4 ms  ✓ Accessors → TestExt
   1291.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1997.2 ms  ✓ StrideArraysCore
   1803.5 ms  ✓ FillArrays → FillArraysStatisticsExt
   8996.4 ms  ✓ SpecialFunctions
   3314.4 ms  ✓ SymbolicIndexingInterface
   1808.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1510.4 ms  ✓ Polyester
   1905.9 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1700.9 ms  ✓ DiffRules
   4988.5 ms  ✓ SciMLOperators
   1395.4 ms  ✓ FastBroadcast
   1017.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3185.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1489.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3518.1 ms  ✓ RecursiveArrayTools
   1077.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  20504.4 ms  ✓ StaticArrays
   3689.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3892.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   8803.6 ms  ✓ ForwardDiff
   4132.1 ms  ✓ Adapt → AdaptStaticArraysExt
   4202.6 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   4116.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4432.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  17021.5 ms  ✓ SparseMatrixColorings
   2732.2 ms  ✓ FastPower → FastPowerForwardDiffExt
   2924.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3280.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3409.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3603.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3395.1 ms  ✓ Accessors → StaticArraysExt
   3349.8 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  22518.1 ms  ✓ Moshi
   3897.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   8194.8 ms  ✓ FastGaussQuadrature
  19348.6 ms  ✓ Krylov
   2319.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1392.8 ms  ✓ NLSolversBase
    714.3 ms  ✓ LineSearches
   6985.8 ms  ✓ SciMLBase
   1021.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1173.6 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1355.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  16315.7 ms  ✓ ArrayLayouts
   2002.1 ms  ✓ DiffEqBase
    868.6 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
    848.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1949.2 ms  ✓ SciMLJacobianOperators
   1457.8 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1584.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2597.1 ms  ✓ LazyArrays
   2460.7 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   4964.4 ms  ✓ OrdinaryDiffEqCore
   5399.8 ms  ✓ LineSearch
   2392.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2442.2 ms  ✓ LineSearch → LineSearchLineSearchesExt
   8574.9 ms  ✓ OrdinaryDiffEqFunctionMap
  15840.8 ms  ✓ NonlinearSolveBase
  10658.2 ms  ✓ OrdinaryDiffEqSymplecticRK
  11590.7 ms  ✓ OrdinaryDiffEqHighOrderRK
  11801.4 ms  ✓ OrdinaryDiffEqExplicitRK
  12218.4 ms  ✓ OrdinaryDiffEqFeagin
  12730.4 ms  ✓ OrdinaryDiffEqRKN
  45224.9 ms  ✓ ExponentialUtilities
  12594.1 ms  ✓ OrdinaryDiffEqQPRK
  13254.9 ms  ✓ OrdinaryDiffEqSSPRK
   4952.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  14648.5 ms  ✓ OrdinaryDiffEqPRK
  14795.9 ms  ✓ OrdinaryDiffEqLowOrderRK
  15691.6 ms  ✓ OrdinaryDiffEqStabilizedRK
   3273.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3492.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   4596.4 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   3938.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   4510.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   5391.9 ms  ✓ OrdinaryDiffEqLinear
  10611.9 ms  ✓ OrdinaryDiffEqLowStorageRK
   4886.0 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  21420.3 ms  ✓ OrdinaryDiffEqTsit5
   8107.3 ms  ✓ BracketingNonlinearSolve
   1626.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2964.7 ms  ✓ OrdinaryDiffEqNordsieck
   2312.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  28788.1 ms  ✓ LinearSolve
  10687.7 ms  ✓ NonlinearSolveSpectralMethods
    928.1 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3422.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1510.3 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3553.7 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   9596.5 ms  ✓ SimpleNonlinearSolve
   2681.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1051.4 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   5529.6 ms  ✓ OrdinaryDiffEqDifferentiation
   5891.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   5527.9 ms  ✓ OrdinaryDiffEqExponentialRK
   6243.8 ms  ✓ OrdinaryDiffEqExtrapolation
  51049.3 ms  ✓ OrdinaryDiffEqVerner
  19490.5 ms  ✓ NonlinearSolveQuasiNewton
   1589.5 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  28371.1 ms  ✓ NonlinearSolveFirstOrder
  23878.9 ms  ✓ OrdinaryDiffEqRosenbrock
   9651.7 ms  ✓ NonlinearSolve
   2579.9 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2935.3 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2993.4 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3322.0 ms  ✓ OrdinaryDiffEqPDIRK
   4127.1 ms  ✓ OrdinaryDiffEqSDIRK
  14157.7 ms  ✓ OrdinaryDiffEqFIRK
  10210.6 ms  ✓ OrdinaryDiffEqBDF
  19575.0 ms  ✓ OrdinaryDiffEqDefault
   3018.9 ms  ✓ OrdinaryDiffEq
  214 dependencies successfully precompiled in 170 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 595.07
	System time (seconds): 48.98
	Percent of CPU this job got: 377%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:50.41
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1403744
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 750
	Minor (reclaiming a frame) page faults: 12213211
	Voluntary context switches: 272308
	Involuntary context switches: 113576
	Swaps: 0
	File system inputs: 0
	File system outputs: 1391928
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
