nice: cannot set niceness: Permission denied
Precompiling packages...
   1932.1 ms  ✓ CommonSolve
   2959.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3885.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   9694.1 ms  ✓ ForwardDiff
   3603.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   4388.9 ms  ✓ Accessors → StaticArraysExt
   4306.3 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   6927.1 ms  ✓ FastGaussQuadrature
  17721.3 ms  ✓ SparseMatrixColorings
   2612.1 ms  ✓ FastPower → FastPowerForwardDiffExt
   2803.4 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3200.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3495.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3435.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  21943.9 ms  ✓ Moshi
  19068.6 ms  ✓ Krylov
   1404.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    909.5 ms  ✓ NLSolversBase
    663.0 ms  ✓ LineSearches
   5739.4 ms  ✓ SciMLBase
   1002.7 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1041.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1230.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  16325.6 ms  ✓ ArrayLayouts
   1917.0 ms  ✓ DiffEqBase
    859.0 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
    742.4 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1893.3 ms  ✓ SciMLJacobianOperators
   1268.4 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1469.7 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2574.5 ms  ✓ LazyArrays
   3171.9 ms  ✓ OrdinaryDiffEqCore
   2921.6 ms  ✓ LineSearch
   1074.5 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   2772.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3318.1 ms  ✓ LineSearch → LineSearchLineSearchesExt
  12178.7 ms  ✓ NonlinearSolveBase
  11791.0 ms  ✓ OrdinaryDiffEqHighOrderRK
  12089.6 ms  ✓ OrdinaryDiffEqFunctionMap
  12203.4 ms  ✓ OrdinaryDiffEqPRK
  12029.5 ms  ✓ OrdinaryDiffEqQPRK
  13306.0 ms  ✓ OrdinaryDiffEqExplicitRK
  13294.8 ms  ✓ OrdinaryDiffEqRKN
  13798.2 ms  ✓ OrdinaryDiffEqSymplecticRK
  14909.8 ms  ✓ OrdinaryDiffEqStabilizedRK
  15016.6 ms  ✓ OrdinaryDiffEqSSPRK
  15097.4 ms  ✓ OrdinaryDiffEqLowOrderRK
  15052.8 ms  ✓ OrdinaryDiffEqFeagin
   3614.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2986.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3188.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   3404.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  12417.2 ms  ✓ OrdinaryDiffEqLowStorageRK
  49090.2 ms  ✓ ExponentialUtilities
   3693.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  21540.1 ms  ✓ OrdinaryDiffEqTsit5
   6610.5 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3291.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   3968.6 ms  ✓ OrdinaryDiffEqLinear
   8213.5 ms  ✓ BracketingNonlinearSolve
   2164.4 ms  ✓ OrdinaryDiffEqNordsieck
   1376.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2191.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  29863.1 ms  ✓ LinearSolve
  10738.8 ms  ✓ NonlinearSolveSpectralMethods
    860.2 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3465.1 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1407.0 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3476.4 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   9433.1 ms  ✓ SimpleNonlinearSolve
   2654.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1011.4 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   6216.5 ms  ✓ OrdinaryDiffEqDifferentiation
   6679.4 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   5550.5 ms  ✓ OrdinaryDiffEqExponentialRK
  53370.9 ms  ✓ OrdinaryDiffEqVerner
   7619.3 ms  ✓ OrdinaryDiffEqExtrapolation
  20605.6 ms  ✓ NonlinearSolveQuasiNewton
   1554.9 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  30394.8 ms  ✓ NonlinearSolveFirstOrder
  24362.5 ms  ✓ OrdinaryDiffEqRosenbrock
  10209.1 ms  ✓ NonlinearSolve
   2710.5 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2934.0 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2950.8 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3287.2 ms  ✓ OrdinaryDiffEqPDIRK
   4124.5 ms  ✓ OrdinaryDiffEqSDIRK
  10223.0 ms  ✓ OrdinaryDiffEqBDF
  14884.2 ms  ✓ OrdinaryDiffEqFIRK
  19677.8 ms  ✓ OrdinaryDiffEqDefault
   3037.6 ms  ✓ OrdinaryDiffEq
  209 dependencies successfully precompiled in 169 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 591.81
	System time (seconds): 48.28
	Percent of CPU this job got: 376%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:49.97
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1410136
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 841
	Minor (reclaiming a frame) page faults: 11955443
	Voluntary context switches: 263917
	Involuntary context switches: 117573
	Swaps: 0
	File system inputs: 984
	File system outputs: 1365712
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
