nice: cannot set niceness: Permission denied
Precompiling packages...
    424.0 ms  ✓ CommonSolve
    569.3 ms  ✓ TruncatedStacktraces
   4528.7 ms  ✓ SparseArrays
    416.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    492.5 ms  ✓ RuntimeGeneratedFunctions
    639.3 ms  ✓ ArrayInterface
   2567.3 ms  ✓ Accessors
    502.0 ms  ✓ EnzymeCore → AdaptExt
    677.9 ms  ✓ GPUArraysCore
   1412.3 ms  ✓ ChainRulesCore
    699.7 ms  ✓ OpenSpecFun_jll
   1959.9 ms  ✓ RecipesBase
   1286.8 ms  ✓ IntelOpenMP_jll
   1353.0 ms  ✓ oneTBB_jll
    690.0 ms  ✓ Statistics → SparseArraysExt
    801.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
  10645.9 ms  ✓ Moshi
    666.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    560.6 ms  ✓ Adapt → AdaptSparseArraysExt
    421.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    705.2 ms  ✓ MaybeInplace
    558.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    609.4 ms  ✓ SciMLStructures
   1241.2 ms  ✓ PreallocationTools
    582.5 ms  ✓ Accessors → LinearAlgebraExt
   7232.8 ms  ✓ Krylov
    473.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    525.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    733.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    638.7 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    607.5 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    679.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    603.7 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1701.7 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   9636.6 ms  ✓ SparseMatrixColorings
   1783.8 ms  ✓ MKL_jll
  15483.9 ms  ✓ StaticArrays
    713.9 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    867.1 ms  ✓ FiniteDiff
   3339.3 ms  ✓ SpecialFunctions
    882.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1236.7 ms  ✓ SymbolicIndexingInterface
   2038.1 ms  ✓ SciMLOperators
    714.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    750.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    757.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    878.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
    816.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    735.9 ms  ✓ Adapt → AdaptStaticArraysExt
    763.3 ms  ✓ Accessors → StaticArraysExt
    700.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    749.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    616.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    731.6 ms  ✓ DiffRules
   1915.5 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1664.1 ms  ✓ FastGaussQuadrature
    569.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    782.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    856.3 ms  ✓ NLSolversBase
    874.0 ms  ✓ LineSearches
   4833.3 ms  ✓ RecursiveArrayTools
  25835.2 ms  ✓ Static
    579.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   4069.1 ms  ✓ ForwardDiff
    782.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    554.4 ms  ✓ BitTwiddlingConvenienceFunctions
    991.5 ms  ✓ CPUSummary
    669.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    497.8 ms  ✓ FastPower → FastPowerForwardDiffExt
    674.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    577.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1190.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    628.6 ms  ✓ PolyesterWeave
   9569.1 ms  ✓ SciMLBase
   1005.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1040.0 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1417.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  13336.4 ms  ✓ StaticArrayInterface
   2960.4 ms  ✓ SciMLJacobianOperators
    668.2 ms  ✓ CloseOpenIntervals
    794.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    803.5 ms  ✓ LayoutPointers
   1048.6 ms  ✓ StrideArraysCore
    873.5 ms  ✓ Polyester
    888.7 ms  ✓ FastBroadcast
    717.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  28675.3 ms  ✓ ExponentialUtilities
   4845.3 ms  ✓ LineSearch
    705.3 ms  ✓ LineSearch → LineSearchLineSearchesExt
   1754.1 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   6288.0 ms  ✓ NonlinearSolveBase
   1003.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1056.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1484.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1537.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  11831.0 ms  ✓ LinearSolve
   1356.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1665.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   2846.8 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   3983.3 ms  ✓ BracketingNonlinearSolve
    953.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1101.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   5079.1 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2737.2 ms  ✓ DiffEqBase
   1724.5 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1050.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    981.1 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1086.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  13391.5 ms  ✓ NonlinearSolveSpectralMethods
   3402.1 ms  ✓ OrdinaryDiffEqCore
    981.0 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1210.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   2168.0 ms  ✓ OrdinaryDiffEqStabilizedRK
   1442.9 ms  ✓ OrdinaryDiffEqFunctionMap
  12365.3 ms  ✓ SimpleNonlinearSolve
   1921.5 ms  ✓ OrdinaryDiffEqQPRK
   2134.4 ms  ✓ OrdinaryDiffEqSymplecticRK
   2337.7 ms  ✓ OrdinaryDiffEqFeagin
   3417.6 ms  ✓ OrdinaryDiffEqLowOrderRK
   2729.0 ms  ✓ OrdinaryDiffEqSSPRK
   2544.9 ms  ✓ OrdinaryDiffEqRKN
   2500.9 ms  ✓ OrdinaryDiffEqHighOrderRK
   2390.3 ms  ✓ OrdinaryDiffEqExplicitRK
   2125.6 ms  ✓ OrdinaryDiffEqPRK
   3651.9 ms  ✓ OrdinaryDiffEqLowStorageRK
   3602.6 ms  ✓ OrdinaryDiffEqLinear
  31455.8 ms  ✓ NonlinearSolveQuasiNewton
   1442.3 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  14741.4 ms  ✓ OrdinaryDiffEqTsit5
   5016.8 ms  ✓ OrdinaryDiffEqDifferentiation
   2912.9 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   1851.9 ms  ✓ OrdinaryDiffEqNordsieck
   1989.9 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2386.1 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   5959.5 ms  ✓ OrdinaryDiffEqExponentialRK
   6317.9 ms  ✓ OrdinaryDiffEqExtrapolation
  38504.2 ms  ✓ OrdinaryDiffEqVerner
  50750.0 ms  ✓ NonlinearSolveFirstOrder
  12114.2 ms  ✓ NonlinearSolve
  26564.8 ms  ✓ OrdinaryDiffEqRosenbrock
   3537.3 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3485.8 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3569.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4109.6 ms  ✓ OrdinaryDiffEqPDIRK
   4981.3 ms  ✓ OrdinaryDiffEqSDIRK
  18623.5 ms  ✓ OrdinaryDiffEqFIRK
  16148.4 ms  ✓ OrdinaryDiffEqBDF
  24058.9 ms  ✓ OrdinaryDiffEqDefault
   3943.9 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 185 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 749.67
	System time (seconds): 47.98
	Percent of CPU this job got: 285%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:39.12
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2766000
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1038
	Minor (reclaiming a frame) page faults: 17217065
	Voluntary context switches: 41286
	Involuntary context switches: 19935
	Swaps: 0
	File system inputs: 0
	File system outputs: 1611224
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
