nice: cannot set niceness: Permission denied
Precompiling packages...
    666.5 ms  ✓ CommonSolve
	Maximum resident set size (kbytes): 2819476
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1080
	Minor (reclaiming a frame) page faults: 17538083
	Voluntary context switches: 34675
	Involuntary context switches: 57058
	Swaps: 0
	File system inputs: 3320
	File system outputs: 1588584
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
