nice: cannot set niceness: Permission denied
Precompiling packages...
    397.5 ms  ✓ CommonSolve
   2039.6 ms  ✓ DiffEqBase
   2373.5 ms  ✓ LinearSolve → LinearSolveEnzymeExt
    887.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2340.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1068.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3609.0 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
    994.0 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1347.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   6152.6 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1088.6 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   3819.0 ms  ✓ OrdinaryDiffEqCore
   1194.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2874.9 ms  ✓ OrdinaryDiffEqStabilizedRK
  15368.0 ms  ✓ NonlinearSolveSpectralMethods
   1609.8 ms  ✓ OrdinaryDiffEqFunctionMap
   2033.4 ms  ✓ OrdinaryDiffEqQPRK
   2517.2 ms  ✓ OrdinaryDiffEqSymplecticRK
  15093.7 ms  ✓ SimpleNonlinearSolve
   3616.1 ms  ✓ OrdinaryDiffEqLowOrderRK
   2338.5 ms  ✓ OrdinaryDiffEqFeagin
   3100.3 ms  ✓ OrdinaryDiffEqSSPRK
   2864.4 ms  ✓ OrdinaryDiffEqRKN
   2464.9 ms  ✓ OrdinaryDiffEqExplicitRK
   2716.5 ms  ✓ OrdinaryDiffEqHighOrderRK
  23076.9 ms  ✓ NonlinearSolveQuasiNewton
   2352.1 ms  ✓ OrdinaryDiffEqLinear
   2008.1 ms  ✓ OrdinaryDiffEqPRK
   3529.2 ms  ✓ OrdinaryDiffEqLowStorageRK
   1388.4 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5294.9 ms  ✓ OrdinaryDiffEqDifferentiation
   1399.6 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   3102.3 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3667.9 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  36519.5 ms  ✓ NonlinearSolveFirstOrder
  14543.9 ms  ✓ OrdinaryDiffEqTsit5
   3395.3 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   2036.0 ms  ✓ OrdinaryDiffEqNordsieck
   6284.4 ms  ✓ OrdinaryDiffEqExtrapolation
   5125.9 ms  ✓ OrdinaryDiffEqExponentialRK
  39714.1 ms  ✓ OrdinaryDiffEqVerner
  13875.6 ms  ✓ NonlinearSolve
   3554.7 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4626.2 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4640.1 ms  ✓ OrdinaryDiffEqStabilizedIRK
   5045.9 ms  ✓ OrdinaryDiffEqPDIRK
   5923.3 ms  ✓ OrdinaryDiffEqSDIRK
  27184.2 ms  ✓ OrdinaryDiffEqRosenbrock
  15420.9 ms  ✓ OrdinaryDiffEqBDF
  17253.1 ms  ✓ OrdinaryDiffEqFIRK
  26625.6 ms  ✓ OrdinaryDiffEqDefault
   3627.0 ms  ✓ OrdinaryDiffEq
  214 dependencies successfully precompiled in 174 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 737.82
	System time (seconds): 46.03
	Percent of CPU this job got: 299%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:22.06
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2622040
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1200
	Minor (reclaiming a frame) page faults: 17210829
	Voluntary context switches: 37748
	Involuntary context switches: 23105
	Swaps: 0
	File system inputs: 0
	File system outputs: 1592384
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
