nice: cannot set niceness: Permission denied
Precompiling packages...
   1506.4 ms  ✓ CommonSolve
   1403.5 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   1200.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1340.0 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1658.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2298.7 ms  ✓ DiffEqBase
   2635.3 ms  ✓ LazyArrays
   1035.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2434.2 ms  ✓ SciMLJacobianOperators
   1861.7 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   1935.7 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1957.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   6940.0 ms  ✓ OrdinaryDiffEqCore
   7306.1 ms  ✓ LineSearch
   2664.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2434.1 ms  ✓ LineSearch → LineSearchLineSearchesExt
  16028.9 ms  ✓ NonlinearSolveBase
   7669.2 ms  ✓ OrdinaryDiffEqFunctionMap
  48189.1 ms  ✓ ExponentialUtilities
   8055.5 ms  ✓ OrdinaryDiffEqQPRK
  10070.4 ms  ✓ OrdinaryDiffEqPRK
  10040.8 ms  ✓ OrdinaryDiffEqRKN
  10711.7 ms  ✓ OrdinaryDiffEqExplicitRK
  11765.5 ms  ✓ OrdinaryDiffEqStabilizedRK
  11919.9 ms  ✓ OrdinaryDiffEqFeagin
  12458.1 ms  ✓ OrdinaryDiffEqSSPRK
   5003.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  12706.6 ms  ✓ OrdinaryDiffEqSymplecticRK
  13192.3 ms  ✓ OrdinaryDiffEqLowOrderRK
   6062.7 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  14680.2 ms  ✓ OrdinaryDiffEqHighOrderRK
   3512.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   3605.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   7933.6 ms  ✓ OrdinaryDiffEqLinear
   3709.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   4132.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  11120.5 ms  ✓ OrdinaryDiffEqLowStorageRK
   5061.0 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  19694.5 ms  ✓ OrdinaryDiffEqTsit5
  10406.4 ms  ✓ BracketingNonlinearSolve
  31956.0 ms  ✓ LinearSolve
   4319.3 ms  ✓ OrdinaryDiffEqNordsieck
   1259.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1208.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  11031.9 ms  ✓ NonlinearSolveSpectralMethods
   4381.8 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1305.9 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1757.3 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2669.5 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1696.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  10365.5 ms  ✓ SimpleNonlinearSolve
   1343.7 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   5404.7 ms  ✓ OrdinaryDiffEqDifferentiation
   3871.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  12304.4 ms  ✓ OrdinaryDiffEqExponentialRK
  13569.7 ms  ✓ OrdinaryDiffEqExtrapolation
  26364.8 ms  ✓ NonlinearSolveQuasiNewton
  59691.5 ms  ✓ OrdinaryDiffEqVerner
   1920.4 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  36872.0 ms  ✓ NonlinearSolveFirstOrder
  35076.3 ms  ✓ OrdinaryDiffEqRosenbrock
  11768.8 ms  ✓ NonlinearSolve
   2881.4 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3299.4 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3335.2 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3684.2 ms  ✓ OrdinaryDiffEqPDIRK
   4539.6 ms  ✓ OrdinaryDiffEqSDIRK
  12541.6 ms  ✓ OrdinaryDiffEqBDF
  17824.9 ms  ✓ OrdinaryDiffEqFIRK
  21150.0 ms  ✓ OrdinaryDiffEqDefault
   3087.7 ms  ✓ OrdinaryDiffEq
  214 dependencies successfully precompiled in 191 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 677.32
	System time (seconds): 50.29
	Percent of CPU this job got: 378%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:12.21
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1419740
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1104
	Minor (reclaiming a frame) page faults: 12265075
	Voluntary context switches: 257449
	Involuntary context switches: 201715
	Swaps: 0
	File system inputs: 0
	File system outputs: 1390864
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
