nice: cannot set niceness: Permission denied
Precompiling packages...
    826.7 ms  ✓ CommonSolve
    864.0 ms  ✓ FillArrays → FillArraysStatisticsExt
    738.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    965.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1784.6 ms  ✓ DifferentiationInterface
   3961.9 ms  ✓ Jieko
   3058.3 ms  ✓ DataStructures
   1333.2 ms  ✓ CommonSubexpressions
    978.5 ms  ✓ RuntimeGeneratedFunctions
   1341.8 ms  ✓ LogExpFunctions
    899.2 ms  ✓ Adapt
    871.9 ms  ✓ Compat → CompatLinearAlgebraExt
    852.9 ms  ✓ FunctionWrappersWrappers
   4496.7 ms  ✓ Distributed
   8066.6 ms  ✓ TimerOutputs
   1052.3 ms  ✓ PrecompileTools
   1175.3 ms  ✓ JLLWrappers
   3350.6 ms  ✓ Setfield
   1075.3 ms  ✓ SciMLLogging
    774.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1117.2 ms  ✓ TruncatedStacktraces
   7620.9 ms  ✓ SparseArrays
   4900.7 ms  ✓ Accessors
   1143.7 ms  ✓ ArrayInterface
   1130.2 ms  ✓ GPUArraysCore
    750.8 ms  ✓ EnzymeCore → AdaptExt
   2450.0 ms  ✓ ChainRulesCore
   1102.8 ms  ✓ OpenSpecFun_jll
   3630.3 ms  ✓ RecipesBase
   2057.8 ms  ✓ IntelOpenMP_jll
   2318.2 ms  ✓ oneTBB_jll
   1103.1 ms  ✓ Statistics → SparseArraysExt
   1315.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1090.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   1293.0 ms  ✓ Adapt → AdaptSparseArraysExt
  12249.7 ms  ✓ Krylov
  20266.3 ms  ✓ Moshi
   1060.2 ms  ✓ Accessors → LinearAlgebraExt
    843.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1457.2 ms  ✓ MaybeInplace
   1171.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    899.3 ms  ✓ SciMLStructures
    797.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1902.5 ms  ✓ PreallocationTools
    873.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1160.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    944.3 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1177.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   1328.7 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
  26906.6 ms  ✓ StaticArrays
   3600.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2942.1 ms  ✓ MKL_jll
  19693.3 ms  ✓ SparseMatrixColorings
   3985.0 ms  ✓ SciMLOperators
   1458.3 ms  ✓ FiniteDiff
   5615.0 ms  ✓ SpecialFunctions
   1225.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2286.9 ms  ✓ SymbolicIndexingInterface
   1341.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1419.0 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   1500.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   1212.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   1162.0 ms  ✓ Adapt → AdaptStaticArraysExt
   1278.5 ms  ✓ Accessors → StaticArraysExt
    916.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1975.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1465.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   1618.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1090.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1328.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3074.5 ms  ✓ FastGaussQuadrature
   3277.3 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1317.1 ms  ✓ DiffRules
   3591.8 ms  ✓ RecursiveArrayTools
   1507.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  50548.6 ms  ✓ Static
   6891.5 ms  ✓ ForwardDiff
    867.0 ms  ✓ BitTwiddlingConvenienceFunctions
   1540.0 ms  ✓ CPUSummary
   1037.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  21220.2 ms  ✓ ArrayLayouts
    894.7 ms  ✓ FastPower → FastPowerForwardDiffExt
   1073.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    841.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    932.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    986.9 ms  ✓ PolyesterWeave
   1979.5 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   1359.5 ms  ✓ NLSolversBase
   1462.3 ms  ✓ LineSearches
  12002.0 ms  ✓ SciMLBase
   3229.1 ms  ✓ LazyArrays
   1096.5 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1844.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    980.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1590.8 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   3197.6 ms  ✓ SciMLJacobianOperators
   5613.6 ms  ✓ LineSearch
   1878.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
  21494.3 ms  ✓ StaticArrayInterface
    850.8 ms  ✓ CloseOpenIntervals
   1306.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   9538.7 ms  ✓ NonlinearSolveBase
    984.3 ms  ✓ LayoutPointers
   1090.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1458.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  45237.7 ms  ✓ ExponentialUtilities
   1569.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1210.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1194.4 ms  ✓ StrideArraysCore
   1772.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1349.2 ms  ✓ Polyester
   2668.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   1108.2 ms  ✓ FastBroadcast
  17949.2 ms  ✓ LinearSolve
    946.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   6223.7 ms  ✓ BracketingNonlinearSolve
   3205.1 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3214.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   5150.3 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2579.9 ms  ✓ DiffEqBase
   1317.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1373.9 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1618.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1800.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   8330.4 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1455.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   6637.8 ms  ✓ OrdinaryDiffEqCore
   2155.4 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  23751.2 ms  ✓ NonlinearSolveSpectralMethods
   4603.9 ms  ✓ OrdinaryDiffEqStabilizedRK
   2351.3 ms  ✓ OrdinaryDiffEqFunctionMap
   2587.2 ms  ✓ OrdinaryDiffEqQPRK
   3317.0 ms  ✓ OrdinaryDiffEqSymplecticRK
  24565.2 ms  ✓ SimpleNonlinearSolve
   5016.8 ms  ✓ OrdinaryDiffEqLowOrderRK
   3183.7 ms  ✓ OrdinaryDiffEqFeagin
   4280.6 ms  ✓ OrdinaryDiffEqSSPRK
   3721.0 ms  ✓ OrdinaryDiffEqRKN
   3589.7 ms  ✓ OrdinaryDiffEqHighOrderRK
   3042.0 ms  ✓ OrdinaryDiffEqExplicitRK
  35125.7 ms  ✓ NonlinearSolveQuasiNewton
   3281.5 ms  ✓ OrdinaryDiffEqLinear
   2604.3 ms  ✓ OrdinaryDiffEqPRK
   4567.8 ms  ✓ OrdinaryDiffEqLowStorageRK
   1654.3 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   7507.4 ms  ✓ OrdinaryDiffEqDifferentiation
   2094.3 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   3788.6 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   5378.6 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  52196.1 ms  ✓ NonlinearSolveFirstOrder
   4337.7 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  20619.0 ms  ✓ OrdinaryDiffEqTsit5
   7391.0 ms  ✓ OrdinaryDiffEqExponentialRK
   9011.9 ms  ✓ OrdinaryDiffEqExtrapolation
   2497.6 ms  ✓ OrdinaryDiffEqNordsieck
  55622.2 ms  ✓ OrdinaryDiffEqVerner
  18931.5 ms  ✓ NonlinearSolve
   4412.0 ms  ✓ OrdinaryDiffEqNonlinearSolve
   6364.4 ms  ✓ OrdinaryDiffEqStabilizedIRK
   7411.7 ms  ✓ OrdinaryDiffEqIMEXMultistep
   7550.1 ms  ✓ OrdinaryDiffEqPDIRK
   8117.6 ms  ✓ OrdinaryDiffEqSDIRK
  36985.4 ms  ✓ OrdinaryDiffEqRosenbrock
  19717.3 ms  ✓ OrdinaryDiffEqBDF
  23121.9 ms  ✓ OrdinaryDiffEqFIRK
  32076.2 ms  ✓ OrdinaryDiffEqDefault
   7662.5 ms  ✓ OrdinaryDiffEq
  212 dependencies successfully precompiled in 260 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1166.38
	System time (seconds): 66.64
	Percent of CPU this job got: 292%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 7:01.01
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2654992
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 775
	Minor (reclaiming a frame) page faults: 17217314
	Voluntary context switches: 34826
	Involuntary context switches: 61208
	Swaps: 0
	File system inputs: 0
	File system outputs: 1589472
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
