nice: cannot set niceness: Permission denied
Precompiling packages...
   1882.6 ms  ✓ IteratorInterfaceExtensions
   1891.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2477.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2503.5 ms  ✓ Adapt → AdaptStaticArraysExt
   2604.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2880.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3572.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   9066.7 ms  ✓ ForwardDiff
   4306.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3530.2 ms  ✓ Accessors → StaticArraysExt
   3438.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3799.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   7067.6 ms  ✓ FastGaussQuadrature
  17498.9 ms  ✓ SparseMatrixColorings
   2799.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   2736.4 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3600.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3735.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3710.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  19102.6 ms  ✓ Krylov
  21415.4 ms  ✓ Moshi
   1775.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1050.4 ms  ✓ NLSolversBase
    714.1 ms  ✓ LineSearches
   5745.6 ms  ✓ SciMLBase
    979.8 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1048.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1302.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  16505.8 ms  ✓ ArrayLayouts
   1981.4 ms  ✓ DiffEqBase
    858.3 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
    786.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1812.1 ms  ✓ SciMLJacobianOperators
   1422.4 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1537.2 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2651.2 ms  ✓ LazyArrays
   3207.2 ms  ✓ OrdinaryDiffEqCore
   3124.8 ms  ✓ LineSearch
   1491.7 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   3084.8 ms  ✓ LineSearch → LineSearchLineSearchesExt
   3286.4 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   8061.2 ms  ✓ OrdinaryDiffEqFunctionMap
  16909.9 ms  ✓ NonlinearSolveBase
  10697.3 ms  ✓ OrdinaryDiffEqSymplecticRK
  11861.5 ms  ✓ OrdinaryDiffEqFeagin
  11842.1 ms  ✓ OrdinaryDiffEqQPRK
  12104.3 ms  ✓ OrdinaryDiffEqStabilizedRK
  12504.8 ms  ✓ OrdinaryDiffEqExplicitRK
  13173.3 ms  ✓ OrdinaryDiffEqHighOrderRK
  13209.8 ms  ✓ OrdinaryDiffEqSSPRK
  13843.0 ms  ✓ OrdinaryDiffEqPRK
  14315.5 ms  ✓ OrdinaryDiffEqRKN
  14419.7 ms  ✓ OrdinaryDiffEqLowOrderRK
   3991.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  46545.9 ms  ✓ ExponentialUtilities
   3295.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   3302.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   3501.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3673.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10862.0 ms  ✓ OrdinaryDiffEqLowStorageRK
   3411.1 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   5389.9 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3865.8 ms  ✓ OrdinaryDiffEqLinear
  21431.1 ms  ✓ OrdinaryDiffEqTsit5
   7737.9 ms  ✓ BracketingNonlinearSolve
   1709.0 ms  ✓ OrdinaryDiffEqNordsieck
    996.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2679.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  28902.2 ms  ✓ LinearSolve
  10321.4 ms  ✓ NonlinearSolveSpectralMethods
    891.9 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3522.7 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1741.9 ms  ✓ LinearSolve → LinearSolveEnzymeExt
  10087.8 ms  ✓ SimpleNonlinearSolve
   3450.0 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2406.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
    982.6 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   4529.8 ms  ✓ OrdinaryDiffEqDifferentiation
   5085.5 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   8280.4 ms  ✓ OrdinaryDiffEqExponentialRK
   8871.3 ms  ✓ OrdinaryDiffEqExtrapolation
  52799.2 ms  ✓ OrdinaryDiffEqVerner
  21092.9 ms  ✓ NonlinearSolveQuasiNewton
   1557.0 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  30792.6 ms  ✓ NonlinearSolveFirstOrder
  26973.9 ms  ✓ OrdinaryDiffEqRosenbrock
   9704.6 ms  ✓ NonlinearSolve
   2704.0 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2947.5 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2982.4 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3273.2 ms  ✓ OrdinaryDiffEqPDIRK
   4103.6 ms  ✓ OrdinaryDiffEqSDIRK
  10202.2 ms  ✓ OrdinaryDiffEqBDF
  14669.7 ms  ✓ OrdinaryDiffEqFIRK
  19535.6 ms  ✓ OrdinaryDiffEqDefault
   3003.6 ms  ✓ OrdinaryDiffEq
  209 dependencies successfully precompiled in 169 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 589.01
	System time (seconds): 48.10
	Percent of CPU this job got: 376%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:49.32
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1407488
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 703
	Minor (reclaiming a frame) page faults: 11971255
	Voluntary context switches: 265750
	Involuntary context switches: 117230
	Swaps: 0
	File system inputs: 648
	File system outputs: 1365136
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
