nice: cannot set niceness: Permission denied
Precompiling packages...
   1888.6 ms  ✓ IteratorInterfaceExtensions
   3003.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  14930.0 ms  ✓ Krylov
   3582.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  17473.9 ms  ✓ SparseColumnPivotedQR
    415.2 ms  ✓ SparseColumnPivotedQR → SparseColumnPivotedQRAMDExt
  10323.6 ms  ✓ SciMLBase
   2697.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   2903.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   4041.3 ms  ✓ SciMLJacobianOperators
  32718.9 ms  ✓ PureKLU
   3282.4 ms  ✓ LineSearch
   4298.4 ms  ✓ NonlinearSolveBase
    975.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1200.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1257.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   2290.1 ms  ✓ BracketingNonlinearSolve
   6177.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3209.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
  10133.8 ms  ✓ LinearSolve
   4750.5 ms  ✓ DiffEqBase
   1601.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   8540.5 ms  ✓ NonlinearSolveSpectralMethods
   4171.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1538.1 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1411.4 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   5637.1 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   6468.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   5176.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   4015.5 ms  ✓ OrdinaryDiffEqCore
   1639.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  10112.8 ms  ✓ SimpleNonlinearSolve
   3768.4 ms  ✓ OrdinaryDiffEqDifferentiation
   1892.1 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   6458.0 ms  ✓ OrdinaryDiffEqTsit5
  13152.4 ms  ✓ NonlinearSolveQuasiNewton
   1263.5 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  36486.2 ms  ✓ OrdinaryDiffEqVerner
  31069.6 ms  ✓ OrdinaryDiffEqRosenbrock
  39291.6 ms  ✓ NonlinearSolveFirstOrder
  27502.5 ms  ✓ NonlinearSolve
   2490.3 ms  ✓ OrdinaryDiffEqNonlinearSolve
  34136.9 ms  ✓ OrdinaryDiffEqSDIRK
   6371.7 ms  ✓ OrdinaryDiffEqBDF
  19425.7 ms  ✓ OrdinaryDiffEqDefault
   2527.9 ms  ✓ OrdinaryDiffEq
  140 dependencies successfully precompiled in 196 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 606.82
	System time (seconds): 33.05
	Percent of CPU this job got: 324%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:17.20
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2198868
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 713
	Minor (reclaiming a frame) page faults: 9227349
	Voluntary context switches: 184172
	Involuntary context switches: 67117
	Swaps: 0
	File system inputs: 40
	File system outputs: 1445368
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
