nice: cannot set niceness: Permission denied
Precompiling packages...
   1913.2 ms  ✓ CommonSolve
   1268.1 ms  ✓ DiffRules
   1816.0 ms  ✓ StrideArraysCore
   2710.9 ms  ✓ SymbolicIndexingInterface
   2977.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1224.0 ms  ✓ Polyester
   3139.5 ms  ✓ SciMLOperators
   1199.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1688.6 ms  ✓ FastBroadcast
DifferentiationInterfaceChainRulesCoreExt Waiting for background task / IO / timer.
[pid 1742181] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1dcdee50->0x7725a1234ee0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1683.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  19802.4 ms  ✓ StaticArrays
  21800.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   1961.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2495.5 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2684.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2697.7 ms  ✓ Adapt → AdaptStaticArraysExt
   2807.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2866.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2871.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3303.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   9732.8 ms  ✓ ForwardDiff
   2907.5 ms  ✓ NLSolversBase
  17717.5 ms  ✓ SparseMatrixColorings
   2827.2 ms  ✓ FastPower → FastPowerForwardDiffExt
   3995.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3878.0 ms  ✓ LineSearches
   7306.8 ms  ✓ FastGaussQuadrature
   4325.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  22573.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   4796.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  13209.3 ms  ✓ RecursiveArrayTools
   2480.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  23215.5 ms  ✓ Moshi
    735.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    736.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    805.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  20908.2 ms  ✓ Krylov
StaticArraysExt Waiting for background task / IO / timer.
[pid 1743040] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3e499190->0x7bc870c75de0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 1743439] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1eed01d0->0x789973d6dc90
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  22320.5 ms  ✓ Accessors → StaticArraysExt
  31046.2 ms  ✓ ExponentialUtilities
    958.3 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  20868.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7135.5 ms  ✓ SciMLBase
    849.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    939.7 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1093.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1836.4 ms  ✓ SciMLJacobianOperators
   3089.2 ms  ✓ LineSearch
    881.8 ms  ✓ LineSearch → LineSearchLineSearchesExt
   4308.9 ms  ✓ NonlinearSolveBase
   3141.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   9601.6 ms  ✓ LinearSolve
   2425.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2956.6 ms  ✓ BracketingNonlinearSolve
   1083.6 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1934.3 ms  ✓ DiffEqBase
    914.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2834.8 ms  ✓ OrdinaryDiffEqCore
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 1743828] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x15ed61d0->0x7b060f41df00
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1034.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 1743824] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2b00f900->0x7e1cf971c9d0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseChainRulesCoreExt Waiting for background task / IO / timer.
[pid 1743831] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3df8d580->0x7b206b831ab0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 1743825] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x5370280->0x7ed997169ab0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2970.4 ms  ✓ OrdinaryDiffEqFunctionMap
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 1743886] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x37806c00->0x7b354d504c70
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   3487.0 ms  ✓ OrdinaryDiffEqSymplecticRK
   3970.1 ms  ✓ OrdinaryDiffEqHighOrderRK
   4016.7 ms  ✓ OrdinaryDiffEqExplicitRK
   4321.2 ms  ✓ OrdinaryDiffEqStabilizedRK
   4783.2 ms  ✓ OrdinaryDiffEqSSPRK
   5579.0 ms  ✓ OrdinaryDiffEqLowOrderRK
   3009.3 ms  ✓ OrdinaryDiffEqLinear
   3075.0 ms  ✓ OrdinaryDiffEqPRK
   3735.8 ms  ✓ OrdinaryDiffEqRKN
   3332.4 ms  ✓ OrdinaryDiffEqFeagin
   2744.7 ms  ✓ OrdinaryDiffEqQPRK
   2485.8 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3872.2 ms  ✓ OrdinaryDiffEqLowStorageRK
  23210.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   6990.5 ms  ✓ OrdinaryDiffEqTsit5
  23320.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
  23337.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  23379.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 1743889] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3a82c440->0x7a0567114d60
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  21097.0 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1576.1 ms  ✓ OrdinaryDiffEqNordsieck
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 1743945] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x10eb5990->0x78fdfaf9c460
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   5076.3 ms  ✓ NonlinearSolveSpectralMethods
DiffEqBaseChainRulesCoreExt Waiting for background task / IO / timer.
[pid 1743989] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1214e6b0->0x7719a2337550
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1035.3 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  31453.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
  31605.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
  31959.7 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   4295.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 1743990] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x303038f0->0x720e70f8c580
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  29960.6 ms  ✓ OrdinaryDiffEqVerner
  12307.7 ms  ✓ SimpleNonlinearSolve
  42889.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2410.9 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  18461.4 ms  ✓ NonlinearSolveQuasiNewton
   1203.9 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   3833.1 ms  ✓ OrdinaryDiffEqDifferentiation
   1566.2 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   3796.6 ms  ✓ OrdinaryDiffEqExponentialRK
   5494.0 ms  ✓ OrdinaryDiffEqExtrapolation
  28801.4 ms  ✓ NonlinearSolveFirstOrder
   7587.4 ms  ✓ NonlinearSolve
   5066.9 ms  ✓ OrdinaryDiffEqNonlinearSolve
  22005.8 ms  ✓ OrdinaryDiffEqRosenbrock
   3487.7 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3501.7 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3760.8 ms  ✓ OrdinaryDiffEqPDIRK
   4593.2 ms  ✓ OrdinaryDiffEqSDIRK
  14631.5 ms  ✓ OrdinaryDiffEqFIRK
  10298.9 ms  ✓ OrdinaryDiffEqBDF
  18414.4 ms  ✓ OrdinaryDiffEqDefault
   2851.9 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 188 seconds
  13 dependencies had output during precompilation:
┌ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
│  [pid 1743824] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2b00f900->0x7e1cf971c9d0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 1743990] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x303038f0->0x720e70f8c580
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 1743828] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x15ed61d0->0x7b060f41df00
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ADTypes → ADTypesConstructionBaseExt
│  [pid 1741433] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x104fb590->0x7f69247d14e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
│  [pid 1743831] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3df8d580->0x7b206b831ab0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
│  [pid 1742181] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1dcdee50->0x7725a1234ee0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → StaticArraysExt
│  [pid 1743040] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3e499190->0x7bc870c75de0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
│  [pid 1743889] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3a82c440->0x7a0567114d60
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ LinearSolve → LinearSolveForwardDiffExt
│  [pid 1743886] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x37806c00->0x7b354d504c70
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 1743439] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1eed01d0->0x789973d6dc90
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 1743945] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x10eb5990->0x78fdfaf9c460
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 1743825] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x5370280->0x7ed997169ab0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ DiffEqBase → DiffEqBaseChainRulesCoreExt
│  [pid 1743989] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1214e6b0->0x7719a2337550
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 551.93
	System time (seconds): 44.49
	Percent of CPU this job got: 315%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:09.10
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1435976
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 781
	Minor (reclaiming a frame) page faults: 11960965
	Voluntary context switches: 273279
	Involuntary context switches: 90157
	Swaps: 0
	File system inputs: 22720
	File system outputs: 1393688
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
