nice: cannot set niceness: Permission denied
Precompiling packages...
    403.4 ms  ✓ CommonSolve
    417.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    429.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2021.4 ms  ✓ Jieko
   1108.9 ms  ✓ DifferentiationInterface
    654.2 ms  ✓ CommonSubexpressions
   1865.5 ms  ✓ DataStructures
    451.6 ms  ✓ RuntimeGeneratedFunctions
    631.4 ms  ✓ LogExpFunctions
    625.9 ms  ✓ Compat
    705.7 ms  ✓ ArrayInterface
    687.1 ms  ✓ GPUArraysCore
    509.6 ms  ✓ EnzymeCore → AdaptExt
   4120.7 ms  ✓ TimerOutputs
    526.8 ms  ✓ FunctionWrappersWrappers
   2491.6 ms  ✓ Distributed
    453.2 ms  ✓ PrecompileTools
    569.3 ms  ✓ JLLWrappers
    593.2 ms  ✓ SciMLLogging
    532.2 ms  ✓ TruncatedStacktraces
   1614.3 ms  ✓ Setfield
    484.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4158.8 ms  ✓ SparseArrays
    461.3 ms  ✓ Compat → CompatLinearAlgebraExt
    432.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    512.5 ms  ✓ SciMLStructures
    788.8 ms  ✓ MaybeInplace
   2606.8 ms  ✓ Accessors
    492.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    498.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    908.1 ms  ✓ PreallocationTools
    707.4 ms  ✓ OpenSpecFun_jll
   1925.3 ms  ✓ RecipesBase
   1098.2 ms  ✓ IntelOpenMP_jll
   1156.2 ms  ✓ oneTBB_jll
    584.0 ms  ✓ Statistics → SparseArraysExt
    643.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
    583.3 ms  ✓ Adapt → AdaptSparseArraysExt
    580.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    670.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  10162.6 ms  ✓ Moshi
   7249.0 ms  ✓ Krylov
   1760.8 ms  ✓ ChainRulesCore
    841.3 ms  ✓ FiniteDiff
    700.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    594.8 ms  ✓ Accessors → LinearAlgebraExt
   1591.2 ms  ✓ MKL_jll
  14575.6 ms  ✓ StaticArrays
   3483.0 ms  ✓ SpecialFunctions
    602.2 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    815.1 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    649.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    596.9 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
  10594.7 ms  ✓ SparseMatrixColorings
   1669.8 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
    710.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    641.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    710.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1273.9 ms  ✓ SymbolicIndexingInterface
    764.0 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2127.5 ms  ✓ SciMLOperators
    720.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    710.0 ms  ✓ Adapt → AdaptStaticArraysExt
    740.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    708.3 ms  ✓ Accessors → StaticArraysExt
    696.3 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   1770.0 ms  ✓ FastGaussQuadrature
   1903.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
    788.0 ms  ✓ DiffRules
    961.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    535.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    808.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2085.8 ms  ✓ RecursiveArrayTools
  25382.1 ms  ✓ Static
    670.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    452.6 ms  ✓ BitTwiddlingConvenienceFunctions
    969.4 ms  ✓ CPUSummary
   3749.3 ms  ✓ ForwardDiff
    630.5 ms  ✓ PolyesterWeave
    713.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    579.8 ms  ✓ FastPower → FastPowerForwardDiffExt
  11818.0 ms  ✓ ArrayLayouts
    693.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    602.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    594.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1155.6 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
    897.8 ms  ✓ NLSolversBase
   8163.2 ms  ✓ SciMLBase
   1141.8 ms  ✓ LineSearches
    892.7 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1383.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    918.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   2933.0 ms  ✓ LazyArrays
   1331.2 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   2552.6 ms  ✓ SciMLJacobianOperators
   4168.5 ms  ✓ LineSearch
  14811.0 ms  ✓ StaticArrayInterface
  29426.5 ms  ✓ ExponentialUtilities
    673.4 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    928.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
    554.6 ms  ✓ CloseOpenIntervals
    573.7 ms  ✓ LayoutPointers
   6131.8 ms  ✓ NonlinearSolveBase
    780.4 ms  ✓ StrideArraysCore
   1453.2 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    823.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1045.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1216.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
    815.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
    710.9 ms  ✓ Polyester
   1284.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
    718.1 ms  ✓ FastBroadcast
    620.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  11605.6 ms  ✓ LinearSolve
   3965.5 ms  ✓ BracketingNonlinearSolve
   2064.4 ms  ✓ DiffEqBase
   2395.1 ms  ✓ LinearSolve → LinearSolveEnzymeExt
    943.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2296.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3604.2 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
    986.6 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1060.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    995.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   1314.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   5969.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   3706.5 ms  ✓ OrdinaryDiffEqCore
   1183.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2776.9 ms  ✓ OrdinaryDiffEqStabilizedRK
  15092.2 ms  ✓ NonlinearSolveSpectralMethods
   1590.8 ms  ✓ OrdinaryDiffEqFunctionMap
   1815.3 ms  ✓ OrdinaryDiffEqQPRK
   2494.2 ms  ✓ OrdinaryDiffEqSymplecticRK
  15115.0 ms  ✓ SimpleNonlinearSolve
   3765.6 ms  ✓ OrdinaryDiffEqLowOrderRK
   2320.3 ms  ✓ OrdinaryDiffEqFeagin
   2989.6 ms  ✓ OrdinaryDiffEqSSPRK
   2814.6 ms  ✓ OrdinaryDiffEqRKN
   2703.6 ms  ✓ OrdinaryDiffEqHighOrderRK
   2479.9 ms  ✓ OrdinaryDiffEqExplicitRK
  22845.9 ms  ✓ NonlinearSolveQuasiNewton
   2301.5 ms  ✓ OrdinaryDiffEqLinear
   1963.3 ms  ✓ OrdinaryDiffEqPRK
   3372.3 ms  ✓ OrdinaryDiffEqLowStorageRK
   1425.3 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5182.8 ms  ✓ OrdinaryDiffEqDifferentiation
   1434.9 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   3007.2 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   3687.4 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  14798.2 ms  ✓ OrdinaryDiffEqTsit5
   3557.8 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  37353.7 ms  ✓ NonlinearSolveFirstOrder
   2051.6 ms  ✓ OrdinaryDiffEqNordsieck
   5303.1 ms  ✓ OrdinaryDiffEqExponentialRK
   6273.9 ms  ✓ OrdinaryDiffEqExtrapolation
  40156.0 ms  ✓ OrdinaryDiffEqVerner
  13209.2 ms  ✓ NonlinearSolve
   3545.4 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4633.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4635.6 ms  ✓ OrdinaryDiffEqIMEXMultistep
   5097.4 ms  ✓ OrdinaryDiffEqPDIRK
   5977.5 ms  ✓ OrdinaryDiffEqSDIRK
  27145.4 ms  ✓ OrdinaryDiffEqRosenbrock
  15488.7 ms  ✓ OrdinaryDiffEqBDF
  17255.9 ms  ✓ OrdinaryDiffEqFIRK
  26628.4 ms  ✓ OrdinaryDiffEqDefault
   3659.0 ms  ✓ OrdinaryDiffEq
  212 dependencies successfully precompiled in 176 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 738.72
	System time (seconds): 48.01
	Percent of CPU this job got: 297%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:24.13
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2599088
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 912
	Minor (reclaiming a frame) page faults: 17179791
	Voluntary context switches: 37462
	Involuntary context switches: 22225
	Swaps: 0
	File system inputs: 0
	File system outputs: 1591400
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
