nice: cannot set niceness: Permission denied
Precompiling packages...
   1871.4 ms  ✓ IteratorInterfaceExtensions
  12968.7 ms  ✓ OrdinaryDiffEqHighOrderRK
  14196.8 ms  ✓ OrdinaryDiffEqRKN
  14655.3 ms  ✓ OrdinaryDiffEqExplicitRK
  14756.5 ms  ✓ OrdinaryDiffEqStabilizedRK
  15303.5 ms  ✓ OrdinaryDiffEqFeagin
  15964.7 ms  ✓ OrdinaryDiffEqSSPRK
  16879.2 ms  ✓ OrdinaryDiffEqLowOrderRK
   9765.3 ms  ✓ OrdinaryDiffEqQPRK
  25921.0 ms  ✓ NonlinearSolveQuasiNewton
  11029.2 ms  ✓ OrdinaryDiffEqLowStorageRK
   2996.4 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  20419.6 ms  ✓ OrdinaryDiffEqTsit5
   9231.9 ms  ✓ OrdinaryDiffEqDifferentiation
   3982.8 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   1622.5 ms  ✓ OrdinaryDiffEqNordsieck
   1599.4 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   3106.3 ms  ✓ OrdinaryDiffEqExponentialRK
   3870.1 ms  ✓ OrdinaryDiffEqExtrapolation
  42499.4 ms  ✓ NonlinearSolveFirstOrder
  49318.6 ms  ✓ OrdinaryDiffEqVerner
  17486.3 ms  ✓ NonlinearSolve
  30294.1 ms  ✓ OrdinaryDiffEqRosenbrock
   2682.5 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2840.9 ms  ✓ OrdinaryDiffEqIMEXMultistep
   2860.7 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3115.8 ms  ✓ OrdinaryDiffEqPDIRK
   4010.9 ms  ✓ OrdinaryDiffEqSDIRK
  10153.9 ms  ✓ OrdinaryDiffEqBDF
  14294.8 ms  ✓ OrdinaryDiffEqFIRK
  18089.8 ms  ✓ OrdinaryDiffEqDefault
   2764.0 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 164 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 581.02
	System time (seconds): 47.00
	Percent of CPU this job got: 381%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:44.79
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1325620
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 848
	Minor (reclaiming a frame) page faults: 11885080
	Voluntary context switches: 264116
	Involuntary context switches: 116119
	Swaps: 0
	File system inputs: 0
	File system outputs: 1358872
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
