nice: cannot set niceness: Permission denied
Precompiling packages...
   1901.1 ms  ✓ IteratorInterfaceExtensions
   3084.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   7407.9 ms  ✓ RecursiveArrayTools
  11948.1 ms  ✓ SparseMatrixColorings
   4392.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2292.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2588.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2803.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2937.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   3518.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  15081.9 ms  ✓ Krylov
  17478.9 ms  ✓ SparseColumnPivotedQR
    429.0 ms  ✓ SparseColumnPivotedQR → SparseColumnPivotedQRAMDExt
  10982.2 ms  ✓ SciMLBase
   2517.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   3024.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3934.0 ms  ✓ SciMLJacobianOperators
  32758.9 ms  ✓ PureKLU
    519.3 ms  ✓ PureKLU → PureKLUForwardDiffExt
   3197.2 ms  ✓ LineSearch
   4687.1 ms  ✓ NonlinearSolveBase
    986.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1233.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1239.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   2866.5 ms  ✓ BracketingNonlinearSolve
   5975.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10620.9 ms  ✓ LinearSolve
   2476.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4163.4 ms  ✓ DiffEqBase
   8361.5 ms  ✓ NonlinearSolveSpectralMethods
   1663.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1216.4 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   4716.7 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3554.9 ms  ✓ OrdinaryDiffEqCore
   7506.8 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2194.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9843.3 ms  ✓ SimpleNonlinearSolve
   9945.7 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2440.3 ms  ✓ LinearSolve → LinearSolveEnzymeExt
  10195.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   2969.2 ms  ✓ OrdinaryDiffEqDifferentiation
   6345.7 ms  ✓ OrdinaryDiffEqTsit5
   2484.6 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  16610.3 ms  ✓ NonlinearSolveQuasiNewton
   1305.8 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  39034.9 ms  ✓ OrdinaryDiffEqVerner
  40701.9 ms  ✓ NonlinearSolveFirstOrder
  38678.3 ms  ✓ OrdinaryDiffEqRosenbrock
  34679.4 ms  ✓ NonlinearSolve
   2720.8 ms  ✓ OrdinaryDiffEqNonlinearSolve
  34438.8 ms  ✓ OrdinaryDiffEqSDIRK
  10337.7 ms  ✓ OrdinaryDiffEqBDF
  26153.8 ms  ✓ OrdinaryDiffEqDefault
   2649.7 ms  ✓ OrdinaryDiffEq
  142 dependencies successfully precompiled in 221 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 690.30
	System time (seconds): 34.82
	Percent of CPU this job got: 326%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:41.81
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2484320
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 646
	Minor (reclaiming a frame) page faults: 9844753
	Voluntary context switches: 179038
	Involuntary context switches: 68483
	Swaps: 0
	File system inputs: 56
	File system outputs: 1583872
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
